year,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
1991,21740,2,7,53.617,1.1024220808948098,53.29,3.55
1991,21740,2,8,54.037,2.062135085563289,55.09,4.91
1991,21740,2,9,54.02899999999998,1.5407894801763877,54.52,3.77
1991,21740,2,10,54.92999999999999,1.1334215651929527,55.43,3.24
1991,21740,2,11,55.25300000000001,1.232180091454889,55.97,3.46
1991,21740,2,12,54.69,1.386201845171025,56.58,3.35
1991,21740,2,13,56.13099999999999,2.414605787931254,55.54,3.8
1991,21740,2,14,55.301,1.3352190831470327,55.61,2.19
1991,21740,2,15,56.620000000000005,1.6444722219876169,56.58,3.08
1991,21740,2,16,56.435,2.5014215958130688,56.48,3.46
1991,21740,2,17,57.02,2.9072323608545636,NA,NA
1991,21740,2,18,54.64666666666667,3.2459307858712374,52.17,1.97
1991,21740,2,19,55,NA,NA,NA
1991,21740,4,1,29.596035177313198,0.5712925309653211,NA,NA
1991,21740,4,2,31.966523194303146,0.9733839595703762,31.530115730589735,1.871187933623557
1991,21740,4,3,39.58374645912646,1.402540295655773,37.441266486628436,3.739242662121162
1991,21740,4,4,45.75844990852048,0.675547886021093,45.54210373818181,2.989920253449562
1991,21740,4,5,48.08880532619338,0.7749132613877219,47.55469990122153,3.4101055870094528
1991,21740,4,6,50.38123111064385,1.2099745175875372,50.617813381034345,2.9245307637787303
1991,21740,4,7,52.16963256580971,0.8115184505575586,51.655994675492096,3.233740904933954
1991,21740,4,8,52.6356648973276,0.9237529458383532,52.32922605203452,3.29954853035347
1991,21740,4,9,52.75475138471305,1.091017581993147,52.96666671238966,3.000730181373926
1991,21740,4,10,53.41840820889487,0.8387210842815627,54.10904336313587,3.005956631906956
1991,21740,4,11,53.87761878635179,0.9604614530855982,54.33133921637719,3.2253469044931524
1991,21740,4,12,53.32175636359492,0.8051610483441026,53.243684591584405,2.619419983558628
1991,21740,4,13,53.077413535188136,0.9844372632750765,53.81209913210644,3.0109840424669723
1991,21740,4,14,53.05405533834024,0.922926322526242,53.727366017170276,2.577601114112001
1991,21740,4,15,53.71141408974186,1.050487086690605,53.00895739466963,3.064163890885453
1991,21740,4,16,53.75590390388987,3.1676728207196234,55.08658955149169,3.32267839058179
1991,21740,4,17,52.54614280059217,1.239335925341866,53,0
1991,21740,4,18,53.1292166438322,2.9466201218215944,51.14960054122238,1.0436465742894372
1991,21740,4,19,50.35757008345936,2.0207608933557006,51.79,2.48
1991,21740,4,20,50.115,1.0390219760268145,49.7,1.49
1991,21740,4,21,48.94,NA,50,0
1991,21740,4,22,48,NA,NA,NA
1991,21921,0,2,27,1.4044848798679819,25.33,1.68
1991,21921,0,3,31.744,1.0629957666895955,31.73,3.57
1991,21921,0,4,35.01,1.0251503954705048,35.98,3.36
1991,21921,0,5,36.4,1.0474307190029857,36.38,2.56
1991,21921,0,6,37.129,1.156579727760549,37.37,2.17
1991,21921,0,7,37.965,0.8823611001801425,38.84,1.9
1991,21921,0,8,38.73100000000001,2.004414295166214,37.34,2.01
1991,21921,0,9,39.37875,1.5337669547322281,41.06,0.52
1991,21921,0,10,44.67166666666666,4.125871625083198,49,0
1991,21921,0,11,49,NA,NA,NA
1991,21921,1,1,26,0,NA,NA
1991,21921,1,2,27.101000000000006,1.7849708992336857,25.4,1.45
1991,21921,1,3,31.881999999999998,1.3333066663999946,31.67,3.28
1991,21921,1,4,34.626000000000005,1.6839780943415565,36.75,3.2
1991,21921,1,5,36.059000000000005,2.91222881427038,35.52,2.36
1991,21921,1,6,37.313,1.3033976966204734,37.96,1
1991,21921,1,7,37.01500000000001,2.089668463109468,38.72,2.84
1991,21921,1,8,38.61125,0.8878133249732175,39,0
1991,21921,1,9,38,NA,NA,NA
1991,21921,1,10,38,NA,NA,NA
1991,21921,2,2,27.612000000000002,2.792023559276596,25.5,1.68
1991,21921,2,3,31.576,1.308266027992779,31.62,3.78
1991,21921,2,4,34.227,1.0950905594211526,34.85,2.7
1991,21921,2,5,36.556000000000004,0.6725606127166361,36.49,2.21
1991,21921,2,6,36.422999999999995,1.108943942075824,36.98,2.6
1991,21921,2,7,38.298,1.4679070512505579,38.88,1.39
1991,21921,2,8,38.012,1.9848638352402013,36.05,1.39
1991,21921,2,9,41.545,3.951614498259812,41.03,0.41
1991,21921,2,10,47.75,2.5,49,0
1991,21921,4,1,26,0,NA,NA
1991,21921,4,2,27.085383893635935,1.1237032941895841,25.44153031965599,1.5455197352087777
1991,21921,4,3,31.741689424412357,1.285573337482242,31.648458124624085,3.4954187537591377
1991,21921,4,4,34.634839045317875,0.6761242411155707,35.626934113341036,2.9044563456160613
1991,21921,4,5,36.14918194366539,0.7573988244736699,36.010496682361754,2.2841499975729245
1991,21921,4,6,36.950111838580845,0.5978300496395975,37.36008292963436,1.97945644141329
1991,21921,4,7,38.18734474899582,0.801437537278657,38.82074495693549,1.926998827772077
1991,21921,4,8,38.25162649639397,1.2733461424704922,37.789320928662285,0.5704555624269245
1991,21921,4,9,41.493513954867794,3.9919876409236745,41.03,0.41
1991,21921,4,10,46.423844021581566,5.152311956836872,49,0
1991,30060,0,1,13.578571428571427,1.0540940592348889,13.58,1.16
1991,30060,0,2,16.925,1.3089457165554608,15.56,2.16
1991,30060,0,3,19.485000000000003,1.088946993914559,18.42,1.99
1991,30060,0,4,22.693,1.304965303923612,21.7,3.11
1991,30060,0,5,25.821999999999996,0.4723652071108631,25.6,1.94
1991,30060,0,6,28.142000000000003,0.5594004727285171,26.99,2.11
1991,30060,0,7,29.687,0.5278478316080623,29.59,1.73
1991,30060,0,8,30.552,0.6679121698746524,30.12,1.8
1991,30060,0,9,32.864000000000004,0.9023327792142118,33.51,2.47
1991,30060,0,10,33.896,0.5274508929222178,34.5,2.31
1991,30060,0,11,34.314,0.789644082975222,34.46,2.19
1991,30060,0,12,34.515,0.8230195083417584,35.15,2.02
1991,30060,0,13,35.568,0.8099080880637695,35.31,1.81
1991,30060,0,14,36.305,1.230693119975714,37.09,2.25
1991,30060,0,15,37.87,1.3035677538543546,37.98,2.18
1991,30060,0,16,37.65,1.7074176407663124,40,0
1991,30060,0,17,38.22666666666667,1.903857925371533,39,0
1991,30060,0,18,39.87,2.1823971093403562,41.06,1
1991,30060,0,19,38.70333333333333,2.881245390451843,39.81,2.99
1991,30060,0,20,37.89,2.57888218678817,35.82,0.98
1991,30060,0,21,40.33833333333333,3.0263801259370355,NA,NA
1991,30060,0,22,40.4475,0.9453174070120586,NA,NA
1991,30060,0,23,38.831111111111106,1.633733794444833,43,0
1991,30060,0,24,39.22,1.0838160096885185,38.6,0.7
1991,30060,0,25,39.08571428571428,0.9631001530276609,38.38,1.25
1991,30060,0,26,39.44428571428572,2.7716352402078277,NA,NA
1991,30060,0,27,39.37571428571429,1.2608047316807505,39,0
1991,30060,0,28,40.25142857142857,2.677140443155897,39,0
1991,30060,0,29,39.7425,2.187070774215725,41.19,3.49
1991,30060,0,30,40.51333333333333,2.562582031207326,NA,NA
1991,30060,0,31,41.08,0.9243376006633085,40.88,1.22
1991,30060,0,32,41.14125,2.6515840952694134,34.95,3.14
1991,30060,0,33,39.269999999999996,1.0999740256673594,40,0
1991,30060,0,34,39.112857142857145,2.7959179427975247,38,0
1991,30060,0,35,39.24666666666666,1.4594747913775912,NA,NA
1991,30060,0,36,40.808571428571426,1.7234793159132933,42,0
1991,30060,0,37,39.092,1.7121828173416531,38,0
1991,30060,0,38,40.604,1.9121924589329393,43,0
1991,30060,0,39,39.00142857142857,1.8029829780249227,39,0
1991,30060,0,40,38.32374999999999,2.0922232706586827,37.76,1.03
1991,30060,0,41,39.04125,1.5298313399101966,37.87,2
1991,30060,0,42,39.121428571428574,2.6433087130301205,38.74,3.63
1991,30060,0,43,39.644444444444446,2.7188421759597925,38.47,2.33
1991,30060,0,44,40.187,1.8553948366857118,40,0
1991,30060,0,45,39.815999999999995,1.8232035298098548,42.19,2.29
1991,30060,0,46,38.928,2.868041530770122,40.83,2.57
1991,30060,0,47,40.14666666666667,2.3234944946495286,41.96,2.18
1991,30060,0,48,40.397000000000006,1.7557844084308554,37.99,1.94
1991,30060,0,49,40.638,1.7151339435870432,NA,NA
1991,30060,0,50,40.050000000000004,2.6186828750346995,41.51,1.02
1991,30060,0,51,40.169999999999995,1.571551780884105,40.06,1
1991,30060,0,52,39.746,1.7551081005010618,40.82,3.28
1991,30060,0,53,40.278888888888886,1.70238394938131,38.64,1.46
1991,30060,0,54,40.18555555555555,1.4583990461385326,40.66,2.09
1991,30060,0,55,39.125,2.100170061141308,39,0
1991,30060,0,56,40.910000000000004,1.6023342347962242,39,0
1991,30060,0,57,39.208888888888886,0.9016712877269136,NA,NA
1991,30060,0,58,38.73222222222222,1.187179196433481,NA,NA
1991,30060,0,59,38.666666666666664,0.5773502691896258,NA,NA
1991,30060,0,60,41.61,1.5968808883033738,NA,NA
1991,30060,0,61,38,1.4142135623730951,37,0
1991,30060,0,62,39.494285714285716,1.7548680590750703,38.63,0.93
1991,30060,0,63,38.971111111111114,0.8587992263102662,43,0
1991,30060,0,64,39.52166666666667,2.559698549959871,NA,NA
1991,30060,0,65,42,NA,37,0
1991,30060,0,66,41.486000000000004,1.6513442335799584,42.49,2.04
1991,30060,0,67,43,NA,NA,NA
1991,30060,0,68,40.71333333333333,2.36311376507071,NA,NA
1991,30060,0,70,40.769999999999996,1.0889444430272825,NA,NA
1991,30060,0,71,43.1625,0.91689239644937,NA,NA
1991,30060,0,73,38.086,1.7501085680608515,38,0
1991,30060,0,78,38.614999999999995,0.9013640456869483,NA,NA
1991,30060,0,87,41.25,1.0664091951162888,NA,NA
1991,30060,1,1,13.80125,1.5234119365987084,14.12,1.52
1991,30060,1,2,17.942,0.574394367041399,17.85,1.72
1991,30060,1,3,19.87,1.6490199109369987,18.82,1.96
1991,30060,1,4,23.236,1.689938854909648,21.69,3.11
1991,30060,1,5,25.366999999999997,0.7913427407472271,25.61,2.05
1991,30060,1,6,28.107999999999997,0.8349557539840728,26.89,1.91
1991,30060,1,7,29.597,0.7068246678711146,29.72,1.72
1991,30060,1,8,30.371000000000002,0.4419766207994866,30.21,1.86
1991,30060,1,9,32.315,0.669763639900924,32.72,1.99
1991,30060,1,10,32.789,0.7061861573897416,33.42,1.86
1991,30060,1,11,33.599000000000004,0.7246217404043755,34.07,1.74
1991,30060,1,12,34.249,0.673010648751811,34.5,2.16
1991,30060,1,13,34.56099999999999,0.769898261677044,34.44,1.03
1991,30060,1,14,35.438,0.5374176939567377,35.7,1.58
1991,30060,1,15,36.557,1.321111064386505,36.3,1.24
1991,30060,1,16,35.43857142857143,0.9379486228187641,NA,NA
1991,30060,1,17,36.472857142857144,1.9150170955347825,NA,NA
1991,30060,1,18,37.39,1.539090640605679,40,0
1991,30060,1,19,37.505,0.8331566479360288,37,0
1991,30060,1,20,37.131249999999994,1.6670541811402366,35.81,0.98
1991,30060,1,21,38.35333333333333,1.1200595222278726,NA,NA
1991,30060,1,22,38.4,1.3416407864998738,NA,NA
1991,30060,1,23,38.96875,0.623571224022221,NA,NA
1991,30060,1,24,38.585,0.842869249307728,38.43,0.58
1991,30060,1,25,38.35625,1.1938166585727115,37.72,1.06
1991,30060,1,26,38.80833333333334,1.1051772105262883,NA,NA
1991,30060,1,27,38.9525,0.8957445692457932,39,0
1991,30060,1,28,37.24125,2.3198610641895905,39,0
1991,30060,1,29,39.69142857142857,1.3768373006208658,38,0
1991,30060,1,30,38.23,2.4706004668231305,NA,NA
1991,30060,1,31,39.553333333333335,1.4055841015985726,39.52,1.13
1991,30060,1,32,39.78,1.2389188835432288,33.49,1.79
1991,30060,1,33,39.18,1.0394950697333771,40,0
1991,30060,1,34,40,2.160246899469287,38,0
1991,30060,1,35,38.50428571428571,0.7585920542438507,NA,NA
1991,30060,1,36,40.6775,1.9180958439730456,42,0
1991,30060,1,37,38.862,1.2757429208112423,38,0
1991,30060,1,38,40.648,2.015035979827655,43,0
1991,30060,1,39,38.585,2.2568628669017534,39,0
1991,30060,1,40,37.52857142857143,2.5115096958564487,37.26,0.44
1991,30060,1,41,37.94,1.9104599296654041,36.28,1.02
1991,30060,1,42,38.485,2.36883726752177,36.02,2.1
1991,30060,1,43,37.542857142857144,2.2158723961885705,36,0
1991,30060,1,44,38.52571428571429,1.3197203888558755,40,0
1991,30060,1,45,37.6575,1.7558941556125434,42,0
1991,30060,1,46,36.044999999999995,2.4993099047537095,40.16,0.37
1991,30060,1,47,38.854,1.948096506849698,40,0
1991,30060,1,48,37.9525,1.5724117054475817,36.49,0.76
1991,30060,1,49,38.902857142857144,1.0093350003131476,NA,NA
1991,30060,1,50,39.42333333333334,2.2327188209296147,41.24,1.31
1991,30060,1,51,38.341249999999995,1.1785395017320621,39.19,0.59
1991,30060,1,52,39.456250000000004,1.6466323858972634,37.13,2.09
1991,30060,1,53,39.122,2.0300399558191513,37.76,0.88
1991,30060,1,54,38.54999999999999,1.8630150294616523,38.45,0.68
1991,30060,1,55,39,0,39,0
1991,30060,1,56,39.05142857142857,0.4778573208057193,39,0
1991,30060,1,57,39.021249999999995,1.2376410453531566,NA,NA
1991,30060,1,58,37.946,0.9175353459737182,NA,NA
1991,30060,1,59,39,NA,NA,NA
1991,30060,1,60,38.38333333333333,2.267340586090527,NA,NA
1991,30060,1,61,38,1.1547005383792515,37,0
1991,30060,1,62,38.44,0.4866210024238577,38.27,0.68
1991,30060,1,63,38.558888888888895,1.117323190089202,NA,NA
1991,30060,1,64,38.276666666666664,1.5490749928048462,NA,NA
1991,30060,1,65,42,NA,37,0
1991,30060,1,66,36.81666666666667,0.31754264805429255,NA,NA
1991,30060,1,68,38.486000000000004,1.4021340877391149,NA,NA
1991,30060,1,70,39.0525,2.3939559310897933,NA,NA
1991,30060,1,73,38.1,1.5582040944625974,NA,NA
1991,30060,1,78,38.756,0.8926390336773561,NA,NA
1991,30060,1,87,40.8,0.9797958971132716,NA,NA
1991,30060,2,1,13,NA,NA,NA
1991,30060,2,2,17.215,1.2193281392271367,15.77,1.82
1991,30060,2,3,20.183,2.402563677037972,18.38,1.79
1991,30060,2,4,22.804999999999996,1.3591684549344456,21.78,3
1991,30060,2,5,25.996000000000002,0.7554424751980349,25.59,1.68
1991,30060,2,6,28.188,0.8685338859889761,27.1,2.33
1991,30060,2,7,29.539000000000005,0.48155881145389545,29.52,1.72
1991,30060,2,8,30.534,0.7446580124832846,29.77,1.55
1991,30060,2,9,33.68999999999999,1.3987454696580386,34.61,2.63
1991,30060,2,10,34.789,0.8756515034850079,35.32,2.3
1991,30060,2,11,35.086,1.1564428217598994,34.79,2.5
1991,30060,2,12,35.44799999999999,1.0784536254388601,36.05,1.75
1991,30060,2,13,36.801,2.4217461560709537,36.95,2.08
1991,30060,2,14,38.156,1.770757527789229,38.57,2.06
1991,30060,2,15,39.03111111111111,1.2456870036695056,39.28,1.73
1991,30060,2,16,38.315,3.6944359708698618,40,0
1991,30060,2,17,39.85125,2.287384267173814,39,0
1991,30060,2,18,42.24,0.7572846228466543,41.61,0.79
1991,30060,2,19,40.495,2.916928178752436,43,0
1991,30060,2,20,43,0,NA,NA
1991,30060,2,21,43,0,NA,NA
1991,30060,2,22,39,NA,NA,NA
1991,30060,2,23,41.25,3.5,43,0
1991,30060,2,24,45,NA,NA,NA
1991,30060,2,25,39,5.656854249492381,NA,NA
1991,30060,2,26,45,0,NA,NA
1991,30060,2,27,45,NA,NA,NA
1991,30060,2,28,44.75,0.5,NA,NA
1991,30060,2,29,43,2.309401076758503,45,0
1991,30060,2,30,41.66833333333333,1.6321815666973658,NA,NA
1991,30060,2,31,42.3025,1.8866261774218371,41,0
1991,30060,2,32,43,2.8284271247461903,NA,NA
1991,30060,2,33,43,2.8284271247461903,NA,NA
1991,30060,2,34,41,NA,NA,NA
1991,30060,2,35,42.33,NA,NA,NA
1991,30060,2,36,40,0,NA,NA
1991,30060,2,37,40,0,NA,NA
1991,30060,2,38,40,NA,NA,NA
1991,30060,2,39,40,NA,NA,NA
1991,30060,2,40,41,2.6457513110645907,40,0
1991,30060,2,41,40.2,0.44721359549995793,40,0
1991,30060,2,42,40.906666666666666,1.5703927321957813,44,0
1991,30060,2,43,40.875,1.7268882005337975,40.62,0.48
1991,30060,2,44,38.7975,2.3368408161447354,NA,NA
1991,30060,2,45,41.646,1.687366126376977,41.44,2.95
1991,30060,2,46,41.17166666666667,2.728914924776269,40.1,3.21
1991,30060,2,47,41.962857142857146,2.094951982629628,41.66,1.91
1991,30060,2,48,41.181666666666665,1.4746852771580345,39,0
1991,30060,2,49,41.708,2.949157318436724,NA,NA
1991,30060,2,50,43,NA,41.89,0.61
1991,30060,2,51,39.448,2.573620018573061,NA,NA
1991,30060,2,52,40.43,2.4795402799712694,41.51,3.35
1991,30060,2,53,41.802499999999995,1.573877907166457,NA,NA
1991,30060,2,54,41.906666666666666,0.7804272334219683,43,0
1991,30060,2,55,40.5,4.949747468305833,NA,NA
1991,30060,2,56,43,0,NA,NA
1991,30060,2,57,39.15857142857143,1.8753348907277743,NA,NA
1991,30060,2,58,41.068,2.0057716719507233,NA,NA
1991,30060,2,60,41.872,2.098075308467263,NA,NA
1991,30060,2,62,43,0,NA,NA
1991,30060,2,64,41,3.4641016151377544,NA,NA
1991,30060,2,66,42.361111111111114,1.6078280726219183,42.22,2.19
1991,30060,2,68,42.1925,2.9857815838849726,NA,NA
1991,30060,2,71,43.392,1.1837102686046113,NA,NA
1991,30060,2,87,42.01833333333334,0.8955538323666906,NA,NA
1991,30060,3,1,13.057500000000001,0.6988919802086728,13.51,0.9
1991,30060,3,2,15.276,1.2122082696009338,14.4,1.18
1991,30060,3,3,17.022,1.1927074708876069,16.8,1.61
1991,30060,3,4,17.68888888888889,0.9410292828127671,17.84,1.3
1991,30060,3,5,18.080000000000002,1.3691522113255992,19.72,0.85
1991,30060,3,6,19.0775,1.7263152335869272,23,0
1991,30060,3,7,18.759999999999998,2.98279510973628,23,0
1991,30060,3,8,19.09,NA,NA,NA
1991,30060,3,9,20,NA,NA,NA
1991,30060,4,1,13.228635875779464,0.7560776640993624,13.656941840215591,1.0493507228420778
1991,30060,4,2,16.862630395424684,1.3163556415187514,15.610416705214629,1.4199621384761578
1991,30060,4,3,19.63552756157762,1.6703345000299947,18.362307654285225,1.8421133058882362
1991,30060,4,4,22.94926791901015,1.5090579307971481,21.582438266297256,2.993088185785677
1991,30060,4,5,25.617786750064663,0.6006891383404211,25.589657570436636,1.9338281787670948
1991,30060,4,6,28.159325331415165,0.784005567908591,26.98294604675009,2.09608783911198
1991,30060,4,7,29.572789641206622,0.5464193785564553,29.614728419698427,1.719986377981053
1991,30060,4,8,30.439288970801574,0.46765773444781883,30.068185457049843,1.7600852083760263
1991,30060,4,9,33.02448658708089,0.8161458524764204,33.67559022308381,2.313586107287638
1991,30060,4,10,33.98637635923116,0.6006900771826572,34.68127794272719,2.1520854183157714
1991,30060,4,11,34.462098159936794,0.8921033867501634,34.529605272606986,2.225138898862926
1991,30060,4,12,34.83698187270559,0.5560650763889075,35.3449379092685,1.9365002949676848
1991,30060,4,13,35.819965971639775,1.3258940323128368,35.76987002104488,1.5863201283255453
1991,30060,4,14,36.685785499970294,1.1586196887076043,37.59054955619763,1.8961894728135409
1991,30060,4,15,38.02019648928872,1.220595496348027,38.33667892543157,1.5748901588796869
1991,30060,4,16,36.89836589764603,2.6490347890292028,40,0
1991,30060,4,17,38.8141363828009,2.7092540013917956,39,0
1991,30060,4,18,40.22651612482925,2.1567393529406393,41.58624666440899,0.7783446365733551
1991,30060,4,19,39.22862084418124,2.0933590665000406,40.34635499540659,0
1991,30060,4,20,38.78679796648939,2.269441406759288,35.81,0.98
1991,30060,4,21,40.212,2.6654680639617494,NA,NA
1991,30060,4,22,38.5,1.224744871391589,NA,NA
1991,30060,4,23,39.493236925802485,1.6174923889600221,43,0
1991,30060,4,24,38.66573586563052,0.7847714379841428,38.43,0.5800000000000001
1991,30060,4,25,38.614454364197826,1.5213877602000296,37.72,1.06
1991,30060,4,26,40.579831938443796,2.915140371062495,NA,NA
1991,30060,4,27,40.162,2.813577793486435,39,0
1991,30060,4,28,39.2912740145401,3.8251354994344497,39,0
1991,30060,4,29,40.49173012918413,2.1513400829333285,42.33909289151795,0
1991,30060,4,30,40.73879067751514,2.7897003882988662,NA,NA
1991,30060,4,31,41.096102852784206,2.1210777880698206,40.75085319186602,0.19022695485905144
1991,30060,4,32,40.682323353196715,1.7759825133924674,33.49,1.79
1991,30060,4,33,40.4647315281047,2.3554496245407335,40,0
1991,30060,4,34,40.2,1.9235384061671343,38,0
1991,30060,4,35,38.90568822013296,1.2963732350935944,NA,NA
1991,30060,4,36,40.45166666666666,1.5263868011309154,42,0
1991,30060,4,37,39.2760549812077,1.1387202515861268,38,0
1991,30060,4,38,40.05447991541212,1.5270240196766014,43,0
1991,30060,4,39,38.698077724210556,2.249497251019252,39,0
1991,30060,4,40,37.89320302304384,2.8664856432780264,38.1775851579992,0.29265055856947053
1991,30060,4,41,38.573668339634224,1.5572102868922453,38.038543314979385,0.5378187684733934
1991,30060,4,42,39.0923954486003,2.8037059547573593,39.55559124205121,1.1695812520917892
1991,30060,4,43,39.34867290915779,2.7464150782929653,39.32273892533078,0.3452196286057951
1991,30060,4,44,38.70884713256401,1.5347662652596485,40,0
