year,species_code,sex,sex_desc,iss,nss,nhl
1997,30060,4,total_post,118.34621154812216,1013,110
1997,30060,12,female_male,165.24276863409833,953,103
1997,30420,0,total_pre,85.18285818737378,496,56
1997,30420,1,male,41.940127826575875,235,45
1997,30420,2,female,38.34474379611352,254,46
1997,30420,4,total_post,62.178542351450275,496,56
1997,30420,12,female_male,80.23288529571276,489,56
2000,21720,0,total_pre,97.36294083510965,786,84
2000,21720,1,male,61.014859914469895,389,77
2000,21720,2,female,108.66397771918443,397,70
2000,21720,4,total_post,105.06217644795383,786,84
2000,21720,12,female_male,162.98997626118054,786,84
2000,21740,0,total_pre,59.25258877260675,812,88
2000,21740,1,male,63.96979229952062,384,71
2000,21740,2,female,56.743484915617444,428,77
2000,21740,4,total_post,74.20725339213828,812,88
2000,21740,12,female_male,125.60288897320838,812,88
2000,21921,0,total_pre,15.138656098217687,827,87
2000,21921,1,male,18.756616146064502,410,74
2000,21921,2,female,28.39669346178056,417,68
2000,21921,4,total_post,14.435453304408718,827,87
2000,21921,12,female_male,52.13889278622369,827,87
2000,30060,0,total_pre,134.7629170917605,1217,145
2000,30060,1,male,83.08919734363577,553,122
2000,30060,2,female,110.38321220995995,639,125
2000,30060,4,total_post,130.89663337595306,1217,145
2000,30060,12,female_male,196.19918777523054,1192,144
2000,30420,0,total_pre,105.7289188337823,684,88
2000,30420,1,male,51.92319884637723,327,68
2000,30420,2,female,48.35784642183568,354,69
2000,30420,4,total_post,86.0149182856053,684,88
2000,30420,12,female_male,95.51949966693067,681,87
2002,21720,0,total_pre,146.02004381921665,1237,148
2002,21720,1,male,82.53530089941863,620,119
2002,21720,2,female,101.28239488136188,617,127
2002,21720,4,total_post,125.30337490284967,1237,148
2002,21720,12,female_male,191.71783968122557,1237,148
2002,21740,0,total_pre,241.12870574232403,1289,158
2002,21740,1,male,131.49594665055324,567,124
2002,21740,2,female,120.27361402500468,716,137
2002,21740,4,total_post,190.41364384852665,1289,158
2002,21740,12,female_male,250.24008613816133,1283,158
2002,21921,0,total_pre,98.40923224474469,746,112
2002,21921,1,male,69.12395382663284,375,87
2002,21921,2,female,108.93571241134829,371,92
2002,21921,4,total_post,131.08298760280158,746,112
2002,21921,12,female_male,214.60066457560484,746,112
2002,30060,0,total_pre,56.11619312457623,320,113
2002,30060,1,male,37.89456173563601,150,82
2002,30060,2,female,34.38733432641513,168,89
2002,30060,4,total_post,63.53468888771325,320,113
2002,30060,12,female_male,73.9809299682466,318,112
2002,30420,0,total_pre,64.4076006167117,244,64
2002,30420,1,male,30.79032856228462,110,47
2002,30420,2,female,25.856378242636247,134,55
2002,30420,4,total_post,53.25737347693366,244,64
2002,30420,12,female_male,57.689239426299174,244,64
2004,21720,0,total_pre,173.73535294840065,765,95
2004,21720,1,male,63.25043544545755,368,83
2004,21720,2,female,136.3678979488293,397,80
2004,21720,4,total_post,126.73385956875715,765,95
2004,21720,12,female_male,194.17592105991764,765,95
2004,21740,0,total_pre,85.72584513061513,573,48
2004,21740,1,male,49.188561411459816,235,45
2004,21740,2,female,58.90975418716849,338,47
2004,21740,4,total_post,77.03641560140052,573,48
2004,21740,12,female_male,116.07605005000406,573,48
2004,21921,0,total_pre,157.89490417485547,596,80
2004,21921,1,male,72.37212979125182,283,70
2004,21921,2,female,80.09888229736163,313,68
2004,21921,4,total_post,132.56205771346137,596,80
2004,21921,12,female_male,154.50643817298672,596,80
2004,30060,0,total_pre,191.127423743295,990,94
2004,30060,1,male,103.61759039350686,456,81
2004,30060,2,female,143.51213124805142,534,78
2004,30060,4,total_post,194.8094738564726,990,94
2004,30060,12,female_male,237.95265233789885,990,94
2004,30420,0,total_pre,141.97932426445567,498,63
2004,30420,1,male,67.6902060993219,219,50
2004,30420,2,female,73.58232983697684,279,57
2004,30420,4,total_post,124.85550243998193,498,63
2004,30420,12,female_male,135.2826787205578,498,63
2006,21720,0,total_pre,72.46500881185833,748,122
2006,21720,1,male,73.7881045659966,389,103
2006,21720,2,female,56.44944087194687,359,97
2006,21720,4,total_post,82.20352339190187,748,122
2006,21720,12,female_male,140.21168955408714,748,122
2006,21740,0,total_pre,91.54085600572414,575,59
2006,21740,1,male,57.21744418428641,261,53
2006,21740,2,female,66.57925908555013,294,53
2006,21740,4,total_post,98.95537474319528,575,59
2006,21740,12,female_male,120.96321505509557,555,58
2006,21921,0,total_pre,80.35676229820758,524,77
2006,21921,1,male,42.100050478845034,278,63
2006,21921,2,female,46.184648735987146,246,64
2006,21921,4,total_post,81.29013784716437,524,77
2006,21921,12,female_male,89.96529433188448,524,77
2006,30060,0,total_pre,109.99488089288351,448,97
2006,30060,1,male,61.95126256914446,208,75
2006,30060,2,female,84.412939693439,233,83
2006,30060,4,total_post,119.85508511384862,448,97
2006,30060,12,female_male,141.4755111242729,441,95
2006,30420,0,total_pre,138.27750132002632,511,54
2006,30420,1,male,66.6521159290204,222,45
2006,30420,2,female,102.73426391941362,287,47
2006,30420,4,total_post,165.73744476506755,511,54
2006,30420,12,female_male,171.15307214340268,509,54
2010,10110,0,total_pre,97.47378479433252,477,88
2010,10110,1,male,32.49026552348923,183,62
2010,10110,2,female,66.22621251540222,294,83
2010,10110,4,total_post,57.30038643337576,477,88
2010,10110,12,female_male,76.11300245488509,477,88
2010,10112,0,total_pre,76.78493388397007,448,75
2010,10112,1,male,42.187810082493755,217,55
2010,10112,2,female,56.34787008523008,231,59
2010,10112,4,total_post,66.34427785432155,448,75
2010,10112,12,female_male,80.9561319207616,448,75
2010,21720,0,total_pre,96.55952822847928,673,101
2010,21720,1,male,49.769440545488656,345,90
2010,21720,2,female,78.36499056136424,328,83
2010,21720,4,total_post,81.64444441948025,673,101
2010,21720,12,female_male,129.54088089447487,673,101
2010,21740,0,total_pre,27.17555295285074,432,39
2010,21740,1,male,15.573013430257673,209,38
2010,21740,2,female,23.638203350435678,204,38
2010,21740,4,total_post,22.918279203377786,432,39
2010,21740,12,female_male,36.39392353180771,413,39
2010,21921,0,total_pre,60.29248856127384,560,92
2010,21921,1,male,46.87725882552418,235,66
2010,21921,2,female,46.02215822763013,325,85
2010,21921,4,total_post,57.18023676738435,560,92
2010,21921,12,female_male,92.70334237642918,560,92
2010,30060,0,total_pre,143.84748195920778,951,97
2010,30060,1,male,79.61393604166801,445,89
2010,30060,2,female,105.69480534797187,504,82
2010,30060,4,total_post,122.3847708701673,951,97
2010,30060,12,female_male,172.74343331052765,949,97
2010,30420,0,total_pre,95.20133872285152,538,72
2010,30420,1,male,52.36673312235367,253,58
2010,30420,2,female,47.358391062585255,285,66
2010,30420,4,total_post,77.99880817792351,538,72
2010,30420,12,female_male,82.91491182340344,538,72
2012,10110,0,total_pre,62.34123074858886,401,72
2012,10110,1,male,33.41544365284353,145,51
2012,10110,2,female,58.951358582766524,256,66
2012,10110,4,total_post,79.88904775208839,401,72
2012,10110,12,female_male,85.51077168141035,401,72
2012,21720,0,total_pre,93.93453525674211,591,89
2012,21720,1,male,71.75215640654625,299,76
2012,21720,2,female,73.28467771407283,292,74
2012,21720,4,total_post,111.37604631644173,591,89
2012,21720,12,female_male,161.31939940748535,591,89
2012,21740,0,total_pre,51.8823154743184,535,49
2012,21740,1,male,21.342081880468196,242,49
2012,21740,2,female,44.8023573627836,293,49
2012,21740,4,total_post,33.93830177234838,535,49
2012,21740,12,female_male,59.23223170312935,535,49
2012,21921,0,total_pre,68.41725471630073,417,65
2012,21921,1,male,38.83679009918449,205,52
2012,21921,2,female,40.837860850989074,212,52
2012,21921,4,total_post,58.00455949278531,417,65
2012,21921,12,female_male,86.03446619261356,417,65
2012,30060,0,total_pre,161.4208443554922,1140,107
2012,30060,1,male,94.69274110736599,547,92
2012,30060,2,female,121.77483207347186,589,98
2012,30060,4,total_post,157.9929128012799,1140,107
2012,30060,12,female_male,211.93375764910468,1136,106
2012,30420,0,total_pre,134.57253067798476,570,65
2012,30420,1,male,57.44839906349498,258,50
2012,30420,2,female,53.417583691548224,310,60
2012,30420,4,total_post,92.6520063768049,570,65
2012,30420,12,female_male,105.64493875578538,568,65
2014,10110,0,total_pre,83.03420321451424,314,50
2014,10110,1,male,29.629870363482883,124,31
2014,10110,2,female,56.849758613425195,190,45
2014,10110,4,total_post,72.77741413039573,314,50
2014,10110,12,female_male,87.52325819999639,314,50
2014,21720,0,total_pre,144.1773092329806,544,75
2014,21720,1,male,78.45408624280266,291,67
2014,21720,2,female,99.27968056193758,253,64
2014,21720,4,total_post,124.39069160586267,544,75
2014,21720,12,female_male,167.2866090534279,544,75
2014,21740,0,total_pre,9.162252172559063,717,63
2014,21740,1,male,7.561786041155119,373,63
2014,21740,2,female,8.201037245924976,344,62
2014,21740,4,total_post,8.47766445859543,717,63
2014,21740,12,female_male,15.470225553363186,717,63
2014,21921,0,total_pre,62.7905637758768,478,66
2014,21921,1,male,33.65169229940253,246,50
2014,21921,2,female,48.65855383516427,232,52
2014,21921,4,total_post,54.71494122348825,478,66
2014,21921,12,female_male,84.83148093217876,478,66
2014,30060,0,total_pre,189.44567106797913,1078,108
2014,30060,1,male,120.96319193772307,505,86
2014,30060,2,female,106.26355072223934,573,93
2014,30060,4,total_post,171.9406573294938,1078,108
2014,30060,12,female_male,228.3907224818944,1078,108
2014,30420,0,total_pre,151.38108848014195,525,59
2014,30420,1,male,63.39748599540398,240,54
2014,30420,2,female,80.15225549591113,285,50
2014,30420,4,total_post,126.4079303369274,525,59
2014,30420,12,female_male,142.49650619336612,525,59
2016,10110,0,total_pre,136.79887120984625,477,160
2016,10110,1,male,42.66855670700818,170,108
2016,10110,2,female,71.95366498099057,307,141
2016,10110,4,total_post,93.8541721076861,477,160
2016,10110,12,female_male,112.37433731073386,477,160
2016,10112,0,total_pre,113.02324344546625,449,71
2016,10112,1,male,66.52959656211685,215,60
2016,10112,2,female,58.69766512058545,234,58
2016,10112,4,total_post,98.71093133971623,449,71
2016,10112,12,female_male,123.47907767105221,449,71
2016,21720,0,total_pre,194.99349178057125,681,108
2016,21720,1,male,100.43007173073006,341,86
2016,21720,2,female,68.04706313878553,340,97
2016,21720,4,total_post,131.4359190964132,681,108
2016,21720,12,female_male,179.28962239605303,681,108
2016,21740,0,total_pre,53.6165819855719,748,138
2016,21740,1,male,35.827071589016285,332,129
2016,21740,2,female,63.445965406968945,415,136
2016,21740,4,total_post,64.28278866617346,748,138
2016,21740,12,female_male,98.63826758329428,747,138
2016,21921,0,total_pre,57.551001336102786,300,50
2016,21921,1,male,29.90574048569054,152,43
2016,21921,2,female,27.730778690413143,148,41
2016,21921,4,total_post,44.43748438846543,300,50
2016,21921,12,female_male,65.70319227903242,300,50
2016,30060,0,total_pre,204.25013253194624,1058,264
2016,30060,1,male,201.5061260311054,587,247
2016,30060,2,female,84.98071115180574,466,223
2016,30060,4,total_post,187.81055644088252,1058,264
2016,30060,12,female_male,266.61535074078614,1053,264
2016,30420,0,total_pre,160.94090106223354,576,146
2016,30420,1,male,56.10032612341759,207,110
2016,30420,2,female,106.95469032778645,369,140
2016,30420,4,total_post,148.03308456551622,576,146
2016,30420,12,female_male,166.17453815627675,576,146
2018,10110,0,total_pre,167.78243940924227,588,198
2018,10110,1,male,62.72952020507708,237,136
2018,10110,2,female,79.77442581090355,351,171
2018,10110,4,total_post,109.69242621948256,588,198
2018,10110,12,female_male,145.59520562595594,588,198
2018,10112,0,total_pre,97.75725985953781,628,244
2018,10112,1,male,70.47085967780721,317,176
2018,10112,2,female,77.28922233761989,305,188
2018,10112,4,total_post,106.93768191934612,628,244
2018,10112,12,female_male,150.60886033252189,622,241
2018,21720,0,total_pre,76.33779893342502,575,302
2018,21720,1,male,48.17249977011538,292,210
2018,21720,2,female,77.84376652011497,283,209
2018,21720,4,total_post,90.05566279961012,575,302
2018,21720,12,female_male,126.09959379398538,575,302
2018,21740,0,total_pre,65.96178990413712,904,158
2018,21740,1,male,49.05067755925887,328,138
2018,21740,2,female,38.232065018271705,571,155
2018,21740,4,total_post,56.11836584485887,904,158
2018,21740,12,female_male,82.82562541258288,899,158
2018,21921,0,total_pre,134.14715965216047,1052,191
2018,21921,1,male,111.40097648986436,513,163
2018,21921,2,female,113.40976739774757,539,149
2018,21921,4,total_post,183.82729562673623,1052,191
2018,21921,12,female_male,216.96992023445495,1052,191
2018,30060,0,total_pre,234.60073882351355,918,231
2018,30060,1,male,180.98966662728978,516,204
2018,30060,2,female,104.66723516473154,378,187
2018,30060,4,total_post,213.5770513548151,918,231
2018,30060,12,female_male,285.87524556550284,894,228
2018,30420,0,total_pre,130.16194234179386,588,147
2018,30420,1,male,52.378915528858364,200,108
2018,30420,2,female,109.25982391469451,387,138
2018,30420,4,total_post,146.66019177462627,588,147
2018,30420,12,female_male,160.74077315204337,587,147
2022,21720,0,total_pre,210.0620471575231,746,282
2022,21720,1,male,171.1290901081465,410,232
2022,21720,2,female,92.79457468255495,336,214
2022,21720,4,total_post,180.62850253896772,746,282
2022,21720,12,female_male,282.93012206110546,746,282
2022,21921,0,total_pre,89.96492357428578,1061,177
2022,21921,1,male,102.04915374786042,517,151
2022,21921,2,female,49.91476884339341,544,145
2022,21921,4,total_post,73.70306640158186,1061,177
2022,21921,12,female_male,109.60812478863188,1061,177
2022,30060,0,total_pre,261.2366822325598,1179,237
2022,30060,1,male,200.08342241411026,672,227
2022,30060,2,female,139.71157934390436,507,208
2022,30060,4,total_post,259.49292110353264,1179,237
2022,30060,12,female_male,332.13264815213955,1179,237
2022,30420,0,total_pre,156.49900219143234,631,132
2022,30420,1,male,48.3044575505449,219,104
2022,30420,2,female,123.19421561806712,412,124
2022,30420,4,total_post,143.2371929641166,631,132
2022,30420,12,female_male,168.05781597111633,631,132
