year,region,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
1991,ai,21740,1,4,45.3722570273206,0.7157213280443633,45.43056048201369,2.242564029063553
1991,ai,21740,1,5,46.78349525813377,0.820891809557172,46.661191897718034,2.6482430209244736
1991,ai,21740,1,6,48.30321058076366,1.2487284880741805,49.35214419049067,2.136641260205831
1991,ai,21740,1,7,49.925591264459044,1.057663304151388,50.38780303140039,2.276961279057977
1991,ai,21740,1,8,50.606148756971,0.7750336030144723,50.31311528009295,1.8181596185902427
1991,ai,21740,1,9,51.00655329153807,0.7843705436750703,50.89780574323396,2.1601841013204197
1991,ai,21740,1,10,51.14423019121046,0.8113559445113164,52.052802651847884,1.4160978114535219
1991,ai,21740,1,11,51.11404696821658,0.8329129376131907,50.622607438409695,0.8952312379919336
1991,ai,21740,1,12,51.17097361642561,0.8359200552172011,51.059541009844544,2.2450974524128475
1991,ai,21740,1,13,51.380420250052694,0.7775800881423764,51.4787790534359,1.9178980246627237
1991,ai,21740,1,14,51.457957365670104,0.9496945626280702,51.47807107509489,1.2538228155254663
1991,ai,21740,1,15,51.69981285661318,1.2389761443074518,52.7096270396599,1.8545971957356757
1991,ai,21740,1,16,52.01544464796703,1.6620715449216172,53.66607084693305,0.49352652029652455
1991,ai,21740,1,17,52.00441288182682,2.10377438404987,53,0
1991,ai,21740,1,18,51.237440898658214,1.8878056615613579,50,0
1991,ai,21740,1,19,50.7210936983804,1.983984298457415,51.01,2.45
1991,ai,21740,1,20,50.358191781064306,1.7870419369435424,49.82,1.47
1991,ai,21740,1,21,50.29884278553351,1.4092340638062129,50,0
1991,ai,21740,1,22,50.72666666666666,1.6302467792955484,NA,NA
1991,ai,21740,1,23,50.070172413793124,1.4810942983581965,NA,NA
1991,ai,21740,1,24,50.14191489361702,1.6824485757344112,NA,NA
1991,ai,21740,1,26,50,0,NA,NA
1991,ai,21740,1,28,51.22222222222222,2.6352313834736494,NA,NA
1991,ai,21740,2,1,32.557233160913704,2.2938511865314655,NA,NA
1991,ai,21740,2,2,33.8885301432278,2.9667726415297295,32.833704054070786,1.308372155879809
1991,ai,21740,2,3,40.09319961214383,2.5035619219615732,38.8349295837356,1.6254169377087493
1991,ai,21740,2,4,46.11496978067606,0.5807370514923931,46.172963410022156,2.30359091482095
1991,ai,21740,2,5,48.29683559634304,1.0438275904988943,48.75018994481555,2.755922027146043
1991,ai,21740,2,6,51.57323616614093,1.5198804954703016,53.51671347607512,2.666582514921126
1991,ai,21740,2,7,52.75852712382717,1.390301650501798,53.791546665648696,1.319511809026198
1991,ai,21740,2,8,53.34224326071086,1.4464541212112159,52.53034609284715,0.6213424395610734
1991,ai,21740,2,9,54.03275713925576,1.2393359204847927,53.89616772555558,3.1355730878056987
1991,ai,21740,2,10,54.73893216278581,1.2100669768386179,55.193665515241094,3.2152737954003396
1991,ai,21740,2,11,55.21321043532391,1.169895752395642,55.52579626635985,2.2588250479942946
1991,ai,21740,2,12,55.30927461781856,1.1723978988783965,56.14120817553928,0.5473583084047194
1991,ai,21740,2,13,55.36276497811531,1.3241747641988737,56.15702825976316,2.7504683584482033
1991,ai,21740,2,14,55.658528388472824,1.2258834325402537,55.500347956326756,1.1877829021780817
1991,ai,21740,2,15,55.96208620184903,1.8793392506388544,58,3.29
1991,ai,21740,2,16,56.120986915856776,2.4873555838785824,56.06192025772996,2.0861700643265144
1991,ai,21740,2,17,56.086589558058606,3.33769130318314,NA,NA
1991,ai,21740,2,18,54.707021050033575,3.7240086185580052,52,0
1991,ai,21740,2,19,53.356428571428566,2.279145552909194,NA,NA
1991,ai,21740,2,20,54.70694444444445,3.9520806957091383,NA,NA
1991,ai,21740,2,21,52.36363636363637,0.8090398349558905,NA,NA
1991,ai,21740,2,24,57.4025,5.27585932968902,NA,NA
1991,ai,21740,2,26,52,0,NA,NA
1991,ai,21740,4,1,32.75912997321987,2.5823134554348215,NA,NA
1991,ai,21740,4,2,34.22800637902716,2.696261600862957,32.53183107763222,1.2457404345999783
1991,ai,21740,4,3,40.01789779291756,2.3686200622596036,38.64970789948541,1.452093355006501
1991,ai,21740,4,4,45.754622067267896,0.5276816223216231,45.81485772057068,2.274153968690021
1991,ai,21740,4,5,47.49153600575379,0.7509963828665277,47.54835541607643,2.6939725447723264
1991,ai,21740,4,6,49.819118859364515,1.137654669549231,50.982459021807614,2.3440987493343393
1991,ai,21740,4,7,51.248792362657554,1.057609763195107,52.3476060056422,1.7256822990037355
1991,ai,21740,4,8,51.74560706618989,0.8741170811107031,51.46966698623806,1.1938759660324065
1991,ai,21740,4,9,52.36901057901074,0.8601573499245134,52.36856814571401,2.638633820725175
1991,ai,21740,4,10,52.933335756929935,0.9163812879960667,54.09239486283863,2.584434501930711
1991,ai,21740,4,11,53.02293062979152,1.045898252455936,52.85055102477289,1.5148300725465877
1991,ai,21740,4,12,52.87280648089232,1.0294985981665659,52.814171749109164,1.6588911558967325
1991,ai,21740,4,13,53.04509620254675,1.0042301036685974,53.12955606765615,2.211680572175564
1991,ai,21740,4,14,53.123211668111615,1.106738021613958,53.5441045503954,1.219901562536076
1991,ai,21740,4,15,53.16295124562961,1.4083691742919662,53.28956066533255,2.01194684930796
1991,ai,21740,4,16,53.45450506853346,1.9069978929078282,54.70465093612254,1.183923782558329
1991,ai,21740,4,17,53.3562222057605,2.516474596834952,53,0
1991,ai,21740,4,18,52.23015288192879,2.6626702385622774,50.829962204872416,0
1991,ai,21740,4,19,50.987967179509816,2.070830831281075,51.01,2.45
1991,ai,21740,4,20,50.57055545479439,2.1126779110130403,49.82,1.47
1991,ai,21740,4,21,50.35916162611161,1.428122835332788,50,0
1991,ai,21740,4,22,50.72666666666666,1.6302467792955484,NA,NA
1991,ai,21740,4,23,50.070172413793124,1.4810942983581965,NA,NA
1991,ai,21740,4,24,50.648701938942374,2.8180950965177902,NA,NA
1991,ai,21740,4,26,50.867829068874116,1.0427587329643526,NA,NA
1991,ai,21740,4,28,51.22222222222222,2.6352313834736494,NA,NA
1991,ai,21921,0,1,25.636206896551727,1.7104665482867185,NA,NA
1991,ai,21921,0,2,26.02832094440826,1.170350073013065,25.184866029659783,1.3290992335992282
1991,ai,21921,0,3,30.00028966975721,0.5143509309582149,29.99808825515447,1.8560813067010997
1991,ai,21921,0,4,33.65312983242316,1.303133322751465,34.41116440660597,1.2623381284058262
1991,ai,21921,0,5,36.071213811324874,0.9561590848518631,36.197854957563976,1.7598783524271064
1991,ai,21921,0,6,37.2747669391614,0.9720553536761949,37.55211178377834,1.6488010003751974
1991,ai,21921,0,7,38.516747006372,1.681691107570681,39.15516952338773,1.7098001238760456
1991,ai,21921,0,8,37.9327014151979,2.1474306453434235,37.5,1.7799999999999998
1991,ai,21921,0,9,40.16949012410829,3.8731452073239345,44.26,2.38
1991,ai,21921,0,10,45.89954385234883,4.591013954036072,49,0
1991,ai,21921,0,11,45.42143818550178,4.393032062818648,NA,NA
1991,ai,21921,0,12,44.16923076923077,6.09964269655535,NA,NA
1991,ai,21921,0,13,37.69860569406723,3.6385243046406806,NA,NA
1991,ai,21921,1,1,25.41931034482759,1.6997708480735252,NA,NA
1991,ai,21921,1,2,26.03617966189821,1.2052251634755147,25.295313141869364,1.3136755009595842
1991,ai,21921,1,3,30.045885118282197,0.6491087479343356,30.034227412624976,1.8101667608237604
1991,ai,21921,1,4,33.22709563572028,1.8158017699545497,33.87251302141003,0.9953369017679086
1991,ai,21921,1,5,35.637216639826015,1.6915363120659268,35.7719341079763,1.71956595422435
1991,ai,21921,1,6,36.984726971045745,1.076578823705594,37.75,1.03
1991,ai,21921,1,7,37.430907047828796,2.365352264628206,38.28765720917073,2.6065060636476205
1991,ai,21921,1,8,38.34768373928244,2.2784546587875902,39,0
1991,ai,21921,1,9,38.02029589039048,2.652392377712247,NA,NA
1991,ai,21921,1,10,38.92857142857143,3.7919811285291067,NA,NA
1991,ai,21921,1,11,36.89555555555555,2.7987814808908853,NA,NA
1991,ai,21921,1,12,39,NA,NA,NA
1991,ai,21921,1,13,36.3,2.6896627510313844,NA,NA
1991,ai,21921,2,1,25.204285714285714,1.1663557408808491,NA,NA
1991,ai,21921,2,2,26.24382557017002,1.584489700421295,25.082800061945633,1.114085765169628
1991,ai,21921,2,3,29.9458697817847,0.5788053006175226,30.125706886141092,1.818025106613108
1991,ai,21921,2,4,33.82372735102176,1.8674491867187943,34.54800682026457,1.3762200867277858
1991,ai,21921,2,5,36.15532070595488,1.2915977705271706,36.44000365102668,1.7399454841905904
1991,ai,21921,2,6,37.532578433465595,1.41819997129823,37.58907769173652,1.965199608015475
1991,ai,21921,2,7,39.000019576067686,1.9310044530614634,39.142315482155475,1.5197116146771297
1991,ai,21921,2,8,38.014783950575556,2.667211889704322,36.49,1.13
1991,ai,21921,2,9,40.739865015018204,3.9737899422531733,43.71,2.49
1991,ai,21921,2,10,46.45727442725631,4.015028366493634,49,0
1991,ai,21921,2,11,45.82929411764706,4.237144924928334,NA,NA
1991,ai,21921,2,12,47.333333333333336,3.3166247903554,NA,NA
1991,ai,21921,2,13,39.126363636363635,4.037034239952078,NA,NA
1991,ai,21921,4,1,25.372567231852578,1.3876361448935504,NA,NA
1991,ai,21921,4,2,26.134794416151983,1.0567064985413477,25.199216525657572,1.223422711592905
1991,ai,21921,4,3,30.00978164720955,0.5403505015826399,30.07817470927263,1.8139419580378484
1991,ai,21921,4,4,33.573897221181795,1.3193224342655143,34.378588395323426,1.2806920013598757
1991,ai,21921,4,5,35.927621939121124,0.9291157166485174,36.025909864899454,1.7273135107515956
1991,ai,21921,4,6,37.266733620187615,0.9882558122290267,37.668360683810164,1.5044466899789932
1991,ai,21921,4,7,38.56050509758085,1.7175378345420913,38.98199348338132,1.7235791297098975
1991,ai,21921,4,8,38.16016802253251,2.2092303950711796,37.969109706231734,0.4641059888279445
1991,ai,21921,4,9,40.1047968467257,3.8351435114023493,43.71,2.49
1991,ai,21921,4,10,46.16256447408983,4.236707797824105,49,0
1991,ai,21921,4,11,45.14604502318226,4.814105527953845,NA,NA
1991,ai,21921,4,12,46.5,4.089281382128433,NA,NA
1991,ai,21921,4,13,37.608163301004566,3.3306666506942713,NA,NA
1991,ai,30060,0,1,13.768802306227501,1.5144208579000618,12.527890506914035,0.554133089765847
1991,ai,30060,0,2,17.02136687103056,1.1979776006579277,15.07005863272788,1.0154306116259346
1991,ai,30060,0,3,19.06733918690393,0.9722663264183263,18.232280735107853,1.3248335411147423
1991,ai,30060,0,4,22.036941400267967,1.3584181580529797,21.060217270012213,2.723078842922376
1991,ai,30060,0,5,25.662126653501765,0.8069836430231131,25.165016791441726,1.7322377297009124
1991,ai,30060,0,6,27.954418097113326,0.7692438875608215,26.678643310393873,2.0639660061102973
1991,ai,30060,0,7,29.430808676845544,0.5077040385871618,29.432952893648302,1.600265989766588
1991,ai,30060,0,8,30.686737289965613,0.95857326397231,29.8854650938027,1.9490440206267647
1991,ai,30060,0,9,32.727648610896885,1.1832490785322454,33.60295535955986,2.353391650641685
1991,ai,30060,0,10,34.065723258938846,1.1307311991868227,35.07146044399839,1.947949155355524
1991,ai,30060,0,11,34.49623660287425,1.167446968997829,35.20192694543093,2.1253647987717956
1991,ai,30060,0,12,35.01860567564191,1.1989592251009338,35.54888330699358,1.6779995551540303
1991,ai,30060,0,13,35.73544956671496,1.43809433666248,36.28112906880085,2.3930426377126084
1991,ai,30060,0,14,36.440294114311044,1.9339497673780432,38.07627080184988,1.9535376912691222
1991,ai,30060,0,15,37.47174933403101,1.8460775832363319,39.461881358983106,1.3685991305726126
1991,ai,30060,0,16,37.81173262480111,2.1807313539139024,40,0
1991,ai,30060,0,17,38.71611584687025,2.1636995881376158,39,0
1991,ai,30060,0,18,38.73626590910094,2.6131058474603357,41,1
1991,ai,30060,0,19,38.65940521681435,2.3432538991885896,41.1359399609831,0
1991,ai,30060,0,20,37.94247531721559,2.3643625025493216,35.962405395885824,0
1991,ai,30060,0,21,38.450159695146446,2.53759912743686,NA,NA
1991,ai,30060,0,22,39.040950887155425,2.230363443330737,NA,NA
1991,ai,30060,0,23,38.666459114579325,1.8116786830493177,43,0
1991,ai,30060,0,24,38.71335574076737,1.9929322627848813,38.59379423992994,0.6619345625448577
1991,ai,30060,0,25,38.78155950132306,1.4813826302435529,39.13418706620264,0.43042428225935564
1991,ai,30060,0,26,39.42068621543481,1.9660199225599477,NA,NA
1991,ai,30060,0,27,39.89264161237493,2.5528445958384705,39,0
1991,ai,30060,0,28,40.06563709686353,3.1490493260282864,39,0
1991,ai,30060,0,29,39.80241496738841,3.3566766714219844,44.89946694164322,0
1991,ai,30060,0,30,39.60933513800235,3.2408371132544285,NA,NA
1991,ai,30060,0,31,39.58817420863938,3.065624675678252,40.57,1.21
1991,ai,30060,0,32,38.557208899444824,3.282260693968888,33.32715223310686,0
1991,ai,30060,0,33,38.44175847889627,3.2501618725947696,40,0
1991,ai,30060,0,34,38.422237446630305,3.0512760330997337,38,0
1991,ai,30060,0,35,39.7534342476342,2.1436197469495974,NA,NA
1991,ai,30060,0,36,39.638417974981294,2.435231156389086,42,0
1991,ai,30060,0,37,39.30915573718535,1.9375302544856514,38,0
1991,ai,30060,0,38,40.07241055794547,2.368979405092126,43,0
1991,ai,30060,0,39,39.033941519873835,2.672221749820489,39,0
1991,ai,30060,0,40,39.14912518584522,2.1707488781898703,38.74689375959793,0.20731537065475358
1991,ai,30060,0,41,38.75295901434575,1.882207918703653,39.30552863789507,0.40047848548050696
1991,ai,30060,0,42,38.517554292527336,2.519969110665318,36.504226422842954,2.404969280919169
1991,ai,30060,0,43,38.61063416315964,2.3536575891972538,40.31344218783897,0.4452585484220873
1991,ai,30060,0,44,39.5383673927013,2.1786959848207585,40,0
1991,ai,30060,0,45,39.97180698869994,2.1749448589711964,40.34,1.54
1991,ai,30060,0,46,38.949034880025934,2.4518272410189152,39.18,1.3200000000000003
1991,ai,30060,0,47,40.26431628728293,2.4169626189426907,42.29813048654155,1.5794711247708277
1991,ai,30060,0,48,40.54381093014283,1.9540904644199448,36.95,1.46
1991,ai,30060,0,49,39.91993162167543,1.6879434279263084,NA,NA
1991,ai,30060,0,50,41.08063438182048,1.9574676852125656,41.58894972877867,0.5191970844562908
1991,ai,30060,0,51,39.572435904833675,1.9001841860530173,39.15256354710449,0
1991,ai,30060,0,52,40.25982895609564,1.8685299994117186,39.487242403666606,0.6246133683485277
1991,ai,30060,0,53,39.84039443754721,1.7020394281396507,37.99,1.3
1991,ai,30060,0,54,40.051050572173644,1.850480710620202,40.50548132951183,1.0399312663248832
1991,ai,30060,0,55,39.75442563063238,2.5329030712806593,39,0
1991,ai,30060,0,56,40.315160133113906,2.0970797212312626,39,0
1991,ai,30060,0,57,39.76347435801731,1.64027368292192,NA,NA
1991,ai,30060,0,58,39.43350325268564,2.3115539323241805,NA,NA
1991,ai,30060,0,59,38.95054687500001,0.6999474767626339,NA,NA
1991,ai,30060,0,60,40.98221392874949,2.580413551837628,NA,NA
1991,ai,30060,0,61,37.78222877832748,0.976821858720051,37,0
1991,ai,30060,0,62,39.65118414529568,1.6330179173134722,38.37,0.77
1991,ai,30060,0,63,38.32088957055213,1.2012463297304563,43,0
1991,ai,30060,0,64,39.64908554168997,2.4395354348653107,NA,NA
1991,ai,30060,0,65,42,0,37,0
1991,ai,30060,0,66,40.99866271583102,2.6350738575903816,43.63364784932505,0.4194670684652153
1991,ai,30060,0,67,43,0,NA,NA
1991,ai,30060,0,68,40.689375804596665,2.5070298536959013,NA,NA
1991,ai,30060,0,70,39.77117021276596,1.98322853315571,NA,NA
1991,ai,30060,0,71,42.14367516810573,1.9937476692013596,NA,NA
1991,ai,30060,0,73,39.06767932489451,2.060638603941453,38,0
1991,ai,30060,0,78,38.697,0.9433600273829393,NA,NA
1991,ai,30060,0,87,41.32070600411584,0.9426574493700073,NA,NA
1991,ai,30060,1,1,13.764249239702654,1.4975800960157848,12.84888342470508,0.5214398263727716
1991,ai,30060,1,2,17.89966009881893,1.4338730116408132,16.52004644215211,1.0495010983905215
1991,ai,30060,1,3,19.58397260042349,1.3618719443102913,18.548803273943967,1.5528006162604853
1991,ai,30060,1,4,22.0865283284086,1.6281620864856943,20.53686947481769,2.442349752478819
1991,ai,30060,1,5,25.5695173447762,0.963780060023063,25.180106185871782,1.69894779781902
1991,ai,30060,1,6,27.81626146738706,0.8382127180935098,26.576606666243226,1.9376614668801038
1991,ai,30060,1,7,29.50928457723512,0.636640332016053,29.571923539344933,1.4842998236256744
1991,ai,30060,1,8,30.578890105480053,0.8624626729605133,29.932675388627537,2.059134995854343
1991,ai,30060,1,9,32.12790741787265,1.0021131401726928,32.95149368104495,1.62492363811566
1991,ai,30060,1,10,33.31406685163913,1.0281211122786196,34.0465360647263,1.8730525120263424
1991,ai,30060,1,11,33.99618223477592,1.2127446019934873,34.807269306660686,1.6140479433874717
1991,ai,30060,1,12,34.465726717337674,1.2203135628397896,35.1695303392844,1.6434672440939868
1991,ai,30060,1,13,34.88415493108789,1.344864104994432,34.18679550943419,0.8461670904952932
1991,ai,30060,1,14,35.41717663868968,1.752941042300363,36.8011082166452,1.5704744723143143
1991,ai,30060,1,15,36.38208255818446,1.6736197102162171,37.938982307821924,0.010740942068800472
1991,ai,30060,1,16,36.29616462411103,1.9156127375154026,NA,NA
1991,ai,30060,1,17,36.98569071606566,2.0048377694760275,NA,NA
1991,ai,30060,1,18,36.94821607670846,2.222341963111444,40,0
1991,ai,30060,1,19,37.04621519108345,1.594315208076956,37,0
1991,ai,30060,1,20,36.71813648802216,1.4565484493127303,36.358693991367126,0
1991,ai,30060,1,21,37.356845312911204,1.679768793583616,NA,NA
1991,ai,30060,1,22,37.80418037492102,1.7783675422369167,NA,NA
1991,ai,30060,1,23,38.234159292816635,1.3817528875238392,NA,NA
1991,ai,30060,1,24,38.29434039712059,1.4099082383820727,38.313695625464995,0.5418378985304456
1991,ai,30060,1,25,38.40814874103511,1.0161289419333701,38.07006854030413,0.21494826573794723
1991,ai,30060,1,26,38.54910593407224,0.9426853365916079,NA,NA
1991,ai,30060,1,27,38.744790065691205,1.1215847677410733,39,0
1991,ai,30060,1,28,38.13205646527376,1.9263075166270636,39,0
1991,ai,30060,1,29,38.41416316295766,2.5026719884093125,38,0
1991,ai,30060,1,30,37.98131013559217,2.5026275248395553,NA,NA
1991,ai,30060,1,31,39.08907156655514,2.7732496781573768,39.98,1.41
1991,ai,30060,1,32,37.85391162923604,2.9882557043845734,33.05972675272426,0
1991,ai,30060,1,33,37.86562859585108,3.157121683334768,40,0
1991,ai,30060,1,34,38.14979023714675,2.913331595976427,38,0
1991,ai,30060,1,35,38.72305205787425,1.682047095104224,NA,NA
1991,ai,30060,1,36,39.59384399697567,2.3633717084848884,42,0
1991,ai,30060,1,37,38.8242677172854,1.9638728390964764,38,0
1991,ai,30060,1,38,40.294375259888334,2.4241749174300455,43,0
1991,ai,30060,1,39,38.171461762449375,2.7640934650138886,39,0
1991,ai,30060,1,40,38.34958515651289,2.1738877229092664,37.12,0.33
1991,ai,30060,1,41,37.70015150334828,1.819828395866336,37.88384327841617,0
1991,ai,30060,1,42,37.72671201389785,2.1027739588271435,35.14134889350437,1.8075319711175144
1991,ai,30060,1,43,37.51934726594625,2.155785023402266,36,0
1991,ai,30060,1,44,39.27773630297212,2.2416683168346103,40,0
1991,ai,30060,1,45,38.22582688260189,1.8927213815256914,42,0
1991,ai,30060,1,46,38.158290409902975,2.2357934587283546,40.47,0.5
1991,ai,30060,1,47,39.10233634100211,2.3520126914031874,40,0
1991,ai,30060,1,48,39.19808335853487,1.9528092831221477,36.3,0.69
1991,ai,30060,1,49,39.75491392858723,1.8696275964274525,NA,NA
1991,ai,30060,1,50,39.70067961165048,1.5320160126485665,41.30743387558407,0.807013923408174
1991,ai,30060,1,51,39.150493051585855,2.0400172103285543,39.059708537522646,0
1991,ai,30060,1,52,39.490661061474405,1.903954614148176,37.356532316676216,1.3872255869679284
1991,ai,30060,1,53,39.568239455267886,1.9878557710865659,37.54,0.8799999999999999
1991,ai,30060,1,54,39.48825724274471,1.9111495773957838,38.41,0.9
1991,ai,30060,1,55,39.51252986354116,2.297751365582396,39,0
1991,ai,30060,1,56,39.303418562840506,1.7676236956117417,39,0
1991,ai,30060,1,57,39.832103696448904,1.6300789957693935,NA,NA
1991,ai,30060,1,58,38.05146031746033,1.1232036305645003,NA,NA
1991,ai,30060,1,59,38.90149253731343,0.7256912778661165,NA,NA
1991,ai,30060,1,60,38.45155844155843,1.6514367402415926,NA,NA
