year,region,species_code,sex,sex_desc,iss,nss,nhls
1994,cai,10112,2,female,50.6268320550254,472,63
1994,cai,10112,4,total_post,82.39831933665174,1186,67
1994,cai,10112,12,female_male,78.49415285970022,1186,67
1994,cai,21720,0,total_pre,475.6724084835392,3031,81
1994,cai,21720,1,male,343.36877603491297,1612,77
1994,cai,21720,2,female,293.8232831124728,1419,75
1994,cai,21720,4,total_post,475.67218822734077,3031,81
1994,cai,21720,12,female_male,635.7440304914512,3031,81
1994,cai,21740,0,total_pre,69.65413771057872,5724,75
1994,cai,21740,1,male,59.88955380357921,2198,62
1994,cai,21740,2,female,90.37405964089278,2900,58
1994,cai,21740,4,total_post,69.65413152402417,5724,75
1994,cai,21740,12,female_male,151.16993380088283,5098,68
1994,cai,21921,0,total_pre,82.82438852054342,2676,48
1994,cai,21921,1,male,63.47163834849295,1147,41
1994,cai,21921,2,female,59.17188409905716,1528,39
1994,cai,21921,4,total_post,82.8243919582593,2676,48
1994,cai,21921,12,female_male,114.4625168390905,2675,48
1994,cai,30060,0,total_pre,149.9764685114654,5336,55
1994,cai,30060,1,male,112.31413500625462,2703,50
1994,cai,30060,2,female,115.41064833598946,2625,50
1994,cai,30060,4,total_post,149.97646649756436,5336,55
1994,cai,30060,12,female_male,227.49276551962927,5328,53
1994,cai,30420,0,total_pre,119.54801415601632,1662,29
1994,cai,30420,1,male,80.9053167747173,611,27
1994,cai,30420,2,female,82.10125827172149,1051,20
1994,cai,30420,4,total_post,119.54800126118376,1662,29
1994,cai,30420,12,female_male,149.03722668130564,1662,29
1994,eai,10110,0,total_pre,508.5275017630173,4785,92
1994,eai,10110,1,male,196.11711209716628,1725,75
1994,eai,10110,2,female,451.03386003953574,3059,85
1994,eai,10110,4,total_post,508.5273921461437,4785,92
1994,eai,10110,12,female_male,618.0992140273777,4784,92
1994,eai,10112,0,total_pre,224.89013317893316,1872,62
1994,eai,10112,1,male,123.54161009364657,1001,52
1994,eai,10112,2,female,160.32413556101608,871,51
1994,eai,10112,4,total_post,224.8901939326395,1872,62
1994,eai,10112,12,female_male,264.4982418179829,1872,62
1994,eai,21720,0,total_pre,58.35169635820129,3860,103
1994,eai,21720,1,male,50.43216820695818,1958,92
1994,eai,21720,2,female,51.74638515917631,1902,100
1994,eai,21720,4,total_post,58.35172144167424,3860,103
1994,eai,21720,12,female_male,102.93285498222967,3860,103
1994,eai,21740,0,total_pre,124.86384950810276,4121,78
1994,eai,21740,1,male,125.37153098993616,1641,69
1994,eai,21740,2,female,176.36389143916884,2175,58
1994,eai,21740,4,total_post,124.86383007336273,4121,78
1994,eai,21740,12,female_male,295.5308330071455,3816,73
1994,eai,21921,0,total_pre,190.9012475729242,1432,33
1994,eai,21921,1,male,84.44680524468062,685,23
1994,eai,21921,2,female,129.4445089256123,745,23
1994,eai,21921,4,total_post,190.90124595737,1432,33
1994,eai,21921,12,female_male,157.88123374275506,1430,32
1994,eai,30060,0,total_pre,114.95884590977572,7019,69
1994,eai,30060,1,male,90.51857857269592,3710,63
1994,eai,30060,2,female,91.34475905664218,3272,61
1994,eai,30060,4,total_post,114.9588550223924,7019,69
1994,eai,30060,12,female_male,187.53417135689128,6982,68
1994,eai,30420,0,total_pre,59.029495305574926,1323,34
1994,eai,30420,1,male,39.25088363703413,617,27
1994,eai,30420,2,female,45.38446618092335,704,28
1994,eai,30420,4,total_post,59.02948926405676,1323,34
1994,eai,30420,12,female_male,72.90641326336649,1321,34
1994,sbs,10110,0,total_pre,477.463011681537,3726,48
1994,sbs,10110,1,male,228.10917997756349,1201,43
1994,sbs,10110,2,female,439.32970239268917,2525,46
1994,sbs,10110,4,total_post,477.4630220552753,3726,48
1994,sbs,10110,12,female_male,637.4180018391801,3726,48
1994,sbs,10112,0,total_pre,13.364465389543838,181,15
1994,sbs,10112,1,male,11.871956395997215,121,10
1994,sbs,10112,2,female,11.929649385087787,60,13
1994,sbs,10112,4,total_post,13.364512531097928,181,15
1994,sbs,10112,12,female_male,15.335565680036215,181,15
1994,sbs,21720,0,total_pre,370.63027305646807,2521,50
1994,sbs,21720,1,male,276.1898844033649,1241,46
1994,sbs,21720,2,female,278.102019817852,1280,47
1994,sbs,21720,4,total_post,370.63008728196513,2521,50
1994,sbs,21720,12,female_male,552.8452886683145,2521,50
1994,sbs,21740,0,total_pre,148.02721989232944,4357,39
1994,sbs,21740,1,male,123.97022660154066,1802,32
1994,sbs,21740,2,female,134.39862600352924,2552,33
1994,sbs,21740,4,total_post,148.0272131065456,4357,39
1994,sbs,21740,12,female_male,254.36358935868407,4354,37
1994,sbs,21921,0,total_pre,38.0950839262071,321,17
1994,sbs,21921,1,male,28.70754940866376,195,13
1994,sbs,21921,2,female,18.84677022885943,122,9
1994,sbs,21921,4,total_post,38.095022045439784,321,17
1994,sbs,21921,12,female_male,45.80210407959548,317,15
1994,sbs,30060,0,total_pre,109.58852465951765,1289,19
1994,sbs,30060,1,male,83.25913979496714,704,16
1994,sbs,30060,2,female,62.32398516135377,585,18
1994,sbs,30060,4,total_post,109.58847359108478,1289,19
1994,sbs,30060,12,female_male,127.13297633278381,1289,19
1994,sbs,30420,0,total_pre,57.44778309495019,512,17
1994,sbs,30420,1,male,44.87832109450015,215,11
1994,sbs,30420,2,female,42.56981128716358,297,17
1994,sbs,30420,4,total_post,57.447910084912365,512,17
1994,sbs,30420,12,female_male,86.91845141978958,512,17
1994,wai,10110,0,total_pre,231.99025049824203,1808,41
1994,wai,10110,1,male,114.17799843336685,713,37
1994,wai,10110,2,female,216.29716056035414,1095,40
1994,wai,10110,4,total_post,231.99019243532027,1808,41
1994,wai,10110,12,female_male,303.6248792006905,1808,41
1994,wai,10112,0,total_pre,146.92143374395062,488,38
1994,wai,10112,1,male,84.8952949418688,272,35
1994,wai,10112,2,female,90.91959096144743,216,35
1994,wai,10112,4,total_post,146.92153843447878,488,38
1994,wai,10112,12,female_male,170.22747748343903,488,38
1994,wai,21720,0,total_pre,100.65210202566733,612,48
1994,wai,21720,1,male,58.089989137300066,342,44
1994,wai,21720,2,female,49.614956856959346,270,39
1994,wai,21720,4,total_post,100.6521532116303,612,48
1994,wai,21720,12,female_male,105.42781254505962,612,48
1994,wai,21740,0,total_pre,54.140858600084194,2227,48
1994,wai,21740,1,male,35.76980539037988,931,40
1994,wai,21740,2,female,63.07889039275316,1287,41
1994,wai,21740,4,total_post,54.14083403108633,2227,48
1994,wai,21740,12,female_male,90.74272470970244,2218,46
1994,wai,21921,0,total_pre,99.02883778283297,2342,22
1994,wai,21921,1,male,66.38284798140337,1090,19
1994,wai,21921,2,female,82.07913488514268,1245,19
1994,wai,21921,4,total_post,99.02883846567772,2342,22
1994,wai,21921,12,female_male,131.70482499077366,2335,22
1994,wai,30060,0,total_pre,190.79843320525765,4009,31
1994,wai,30060,1,male,157.14095337998097,2123,31
1994,wai,30060,2,female,110.0062815081507,1886,30
1994,wai,30060,4,total_post,190.79842975541305,4009,31
1994,wai,30060,12,female_male,235.8915618918958,4009,31
1994,wai,30420,0,total_pre,38.681410380756034,2093,27
1994,wai,30420,1,male,21.912814299023843,714,21
1994,wai,30420,2,female,28.533953227565203,1379,21
1994,wai,30420,4,total_post,38.68141028836865,2093,27
1994,wai,30420,12,female_male,53.01450794471897,2093,27
1997,ai,10110,0,total_pre,1013.9576501189554,10943,277
1997,ai,10110,1,male,573.9789665516291,4250,239
1997,ai,10110,2,female,688.9185191452614,6688,254
1997,ai,10110,4,total_post,1013.9576339140228,10943,277
1997,ai,10110,12,female_male,1194.6921748367556,10938,277
1997,ai,10112,0,total_pre,319.15662410723945,3201,183
1997,ai,10112,1,male,189.6617607777973,1948,141
1997,ai,10112,2,female,290.3104843077269,1238,159
1997,ai,10112,4,total_post,319.15661821809175,3201,183
1997,ai,10112,12,female_male,353.96912174962097,3186,182
1997,ai,21720,0,total_pre,589.8501289774497,5268,267
1997,ai,21720,1,male,476.1324837463556,2809,240
1997,ai,21720,2,female,442.2340758813665,2457,227
1997,ai,21720,4,total_post,589.8502108715661,5268,267
1997,ai,21720,12,female_male,921.2313529267128,5266,267
1997,ai,21740,0,total_pre,692.6650968679157,9740,238
1997,ai,21740,1,male,407.7143449422596,4019,198
1997,ai,21740,2,female,503.00782833353514,5647,205
1997,ai,21740,4,total_post,692.6651404967943,9740,238
1997,ai,21740,12,female_male,836.6108764353761,9666,235
1997,ai,21921,0,total_pre,159.55668670329263,5652,86
1997,ai,21921,1,male,124.08429886088177,2696,67
1997,ai,21921,2,female,140.59565447995112,2956,71
1997,ai,21921,4,total_post,159.5566851344968,5652,86
1997,ai,21921,12,female_male,263.79488042543875,5652,86
1997,ai,30060,0,total_pre,510.5082082821708,18855,207
1997,ai,30060,1,male,418.0292557056529,10557,190
1997,ai,30060,2,female,376.5033173276705,7979,177
1997,ai,30060,4,total_post,510.508212812868,18855,207
1997,ai,30060,12,female_male,772.078529922462,18536,197
1997,ai,30420,0,total_pre,166.532365211671,6296,128
1997,ai,30420,1,male,134.41740392836144,2588,102
1997,ai,30420,2,female,114.53831237267691,3645,97
1997,ai,30420,4,total_post,166.5323571311987,6296,128
1997,ai,30420,12,female_male,235.9924583557652,6233,128
1997,cai,10110,0,total_pre,419.3286311858639,1770,70
1997,cai,10110,1,male,222.6306782653601,785,58
1997,cai,10110,2,female,261.1552564246203,985,62
1997,cai,10110,4,total_post,419.3287332513384,1770,70
1997,cai,10110,12,female_male,447.1770331412748,1770,70
1997,cai,10112,0,total_pre,83.142277825436,903,58
1997,cai,10112,1,male,61.37754543504246,632,43
1997,cai,10112,2,female,65.83746757490854,270,48
1997,cai,10112,4,total_post,83.14226256140118,903,58
1997,cai,10112,12,female_male,91.58327092722662,902,58
1997,cai,21720,0,total_pre,200.79486138512078,2347,84
1997,cai,21720,1,male,174.60602286032525,1286,76
1997,cai,21720,2,female,173.09475345035344,1061,76
1997,cai,21720,4,total_post,200.7949290802436,2347,84
1997,cai,21720,12,female_male,346.3672193655412,2347,84
1997,cai,21740,0,total_pre,362.34464737759515,2804,67
1997,cai,21740,1,male,202.66824860393933,1190,59
1997,cai,21740,2,female,237.19831599538963,1614,55
1997,cai,21740,4,total_post,362.34457602337716,2804,67
1997,cai,21740,12,female_male,439.50621783039776,2804,67
1997,cai,21921,0,total_pre,107.53466511032094,2958,30
1997,cai,21921,1,male,82.06310923923527,1369,25
1997,cai,21921,2,female,99.76096774782232,1589,27
1997,cai,21921,4,total_post,107.534662424816,2958,30
1997,cai,21921,12,female_male,175.49975932899713,2958,30
1997,cai,30060,0,total_pre,225.49679868865348,5261,60
1997,cai,30060,1,male,168.91100401389357,2890,52
1997,cai,30060,2,female,133.87661035943233,2306,47
1997,cai,30060,4,total_post,225.4967947023323,5261,60
1997,cai,30060,12,female_male,258.3752956798549,5196,55
1997,cai,30420,0,total_pre,37.094124137742746,2230,32
1997,cai,30420,1,male,35.456596284188414,857,25
1997,cai,30420,2,female,29.22978520662077,1310,26
1997,cai,30420,4,total_post,37.094121246093124,2230,32
1997,cai,30420,12,female_male,60.419194093613534,2167,32
1997,eai,10110,0,total_pre,326.4574701317572,3603,99
1997,eai,10110,1,male,214.0165051161892,1593,82
1997,eai,10110,2,female,195.47104583279915,2007,90
1997,eai,10110,4,total_post,326.4574697059803,3603,99
1997,eai,10110,12,female_male,377.5253732797628,3600,99
1997,eai,10112,0,total_pre,192.0813486656844,1536,63
1997,eai,10112,1,male,113.23349561901188,915,54
1997,eai,10112,2,female,160.99536715413024,618,58
1997,eai,10112,4,total_post,192.0813414202097,1536,63
1997,eai,10112,12,female_male,235.22937999892886,1533,63
1997,eai,21720,0,total_pre,449.3587120934423,1571,98
1997,eai,21720,1,male,285.1217559223666,829,88
1997,eai,21720,2,female,237.7733738829984,740,79
1997,eai,21720,4,total_post,449.35874843321176,1571,98
1997,eai,21720,12,female_male,520.0079227620291,1569,98
1997,eai,21740,0,total_pre,298.0586102635382,2972,86
1997,eai,21740,1,male,188.7076047803864,1271,68
1997,eai,21740,2,female,244.89279937602382,1640,69
1997,eai,21740,4,total_post,298.0586660748256,2972,86
1997,eai,21740,12,female_male,333.6783325874758,2911,83
1997,eai,21921,0,total_pre,44.918345178582314,431,17
1997,eai,21921,1,male,23.166296266737966,133,11
1997,eai,21921,2,female,28.403031771458735,298,11
1997,eai,21921,4,total_post,44.91835857973016,431,17
1997,eai,21921,12,female_male,54.85828807456824,431,17
1997,eai,30060,0,total_pre,158.250270915762,6348,78
1997,eai,30060,1,male,132.9679085235447,3407,71
1997,eai,30060,2,female,131.1924892001511,2723,70
1997,eai,30060,4,total_post,158.25027105967,6348,78
1997,eai,30060,12,female_male,268.7285021633712,6130,75
1997,eai,30420,0,total_pre,86.20376756161423,511,44
1997,eai,30420,1,male,49.21431920606497,264,31
1997,eai,30420,2,female,57.22788178854583,247,28
1997,eai,30420,4,total_post,86.2038601238853,511,44
1997,eai,30420,12,female_male,108.34912032186982,511,44
1997,sbs,10110,0,total_pre,476.25003142345906,3436,45
1997,sbs,10110,1,male,223.87972766082717,1078,44
1997,sbs,10110,2,female,406.07247431327454,2356,43
1997,sbs,10110,4,total_post,476.2500445211769,3436,45
1997,sbs,10110,12,female_male,607.7603539686504,3434,45
1997,sbs,10112,0,total_pre,16.42272124829083,22,5
1997,sbs,10112,1,male,7.998986890975212,10,4
1997,sbs,10112,2,female,15.281690468462571,12,4
1997,sbs,10112,4,total_post,16.422725281940455,22,5
1997,sbs,10112,12,female_male,17.823533459012527,22,5
1997,sbs,21720,0,total_pre,139.07978617772207,634,37
1997,sbs,21720,1,male,91.96401357347457,312,31
1997,sbs,21720,2,female,87.27718604879527,322,32
1997,sbs,21720,4,total_post,139.07981133733412,634,37
1997,sbs,21720,12,female_male,176.45610250056282,634,37
1997,sbs,21740,0,total_pre,255.3074058924022,2330,39
1997,sbs,21740,1,male,107.23009659729001,914,33
1997,sbs,21740,2,female,223.79960003596068,1403,38
1997,sbs,21740,4,total_post,255.3074178241596,2330,39
1997,sbs,21740,12,female_male,317.65443267343187,2317,39
1997,sbs,21921,0,total_pre,22.656478325215733,329,7
1997,sbs,21921,1,male,30.591248146734277,222,6
1997,sbs,21921,2,female,4.204263891519996,107,6
1997,sbs,21921,4,total_post,22.656472282843804,329,7
1997,sbs,21921,12,female_male,21.868379823805004,329,7
1997,sbs,30060,0,total_pre,54.8204802463851,736,17
1997,sbs,30060,1,male,43.646282106981985,360,16
1997,sbs,30060,2,female,30.863265794202864,374,13
1997,sbs,30060,4,total_post,54.820494311905584,736,17
1997,sbs,30060,12,female_male,71.4357462494226,734,16
1997,sbs,30420,0,total_pre,20.936764243645303,60,12
1997,sbs,30420,1,male,9.364888782154917,16,8
1997,sbs,30420,2,female,14.22773645017283,44,9
1997,sbs,30420,4,total_post,20.936792517493185,60,12
1997,sbs,30420,12,female_male,23.04017302825085,60,12
1997,wai,10110,0,total_pre,387.29626950898574,2129,61
1997,wai,10110,1,male,176.21646278632397,792,54
1997,wai,10110,2,female,290.95428844794566,1337,57
1997,wai,10110,4,total_post,387.29626622244984,2129,61
1997,wai,10110,12,female_male,458.1952729083011,2129,61
1997,wai,10112,0,total_pre,140.34555902755085,725,53
1997,wai,10112,1,male,65.63923922191768,389,39
1997,wai,10112,2,female,118.55277292906763,325,45
1997,wai,10112,4,total_post,140.34549867648215,725,53
1997,wai,10112,12,female_male,151.58060315725726,714,52
1997,wai,21720,0,total_pre,187.85201028932212,716,48
1997,wai,21720,1,male,131.5976795355681,382,45
1997,wai,21720,2,female,110.28009821592804,334,40
1997,wai,21720,4,total_post,187.85225050168364,716,48
1997,wai,21720,12,female_male,241.6350430040542,716,48
1997,wai,21740,0,total_pre,216.90167065768964,1633,45
1997,wai,21740,1,male,116.34058758557921,644,38
1997,wai,21740,2,female,162.7158199913164,989,42
1997,wai,21740,4,total_post,216.90154092420707,1633,45
1997,wai,21740,12,female_male,254.70254679351612,1633,45
1997,wai,21921,0,total_pre,65.16282987010086,1934,32
1997,wai,21921,1,male,44.70218403495607,972,25
1997,wai,21921,2,female,54.58698922784737,962,27
1997,wai,21921,4,total_post,65.16282724513776,1934,32
1997,wai,21921,12,female_male,94.56523240220734,1934,32
1997,wai,30060,0,total_pre,206.12813043562966,6492,50
