year,species_code,sex,sex_desc,iss,nss,nhls
2004,21921,2,female,524.5595649781591,9390,208
2004,21921,4,total_post,628.412334355112,18366,244
2004,21921,12,female_male,886.91462555069,18364,243
2004,30060,0,total_pre,914.9531467906785,24669,253
2004,30060,1,male,652.9330371071958,14426,234
2004,30060,2,female,549.3760973314817,10143,223
2004,30060,4,total_post,914.9531436504037,24669,253
2004,30060,12,female_male,1103.4017414631946,24569,249
2004,30420,0,total_pre,342.91023784148445,11935,199
2004,30420,1,male,188.62843580589342,3999,163
2004,30420,2,female,311.46774415396277,7936,182
2004,30420,4,total_post,342.9102343445131,11935,199
2004,30420,12,female_male,461.3755462352133,11935,199
2006,10110,0,total_pre,777.2124847654541,9478,268
2006,10110,1,male,355.1402625962834,3159,224
2006,10110,2,female,612.3533291247375,6307,249
2006,10110,4,total_post,777.2124884136648,9478,268
2006,10110,12,female_male,885.9935583821908,9466,268
2006,10112,0,total_pre,388.4074865224503,3280,216
2006,10112,1,male,265.3610005401979,2016,175
2006,10112,2,female,230.0455273602232,1263,195
2006,10112,4,total_post,388.40749349754293,3280,216
2006,10112,12,female_male,461.2542856627429,3279,216
2006,21720,0,total_pre,519.711643899634,3264,225
2006,21720,1,male,355.1922457731228,1768,205
2006,21720,2,female,372.3317805372299,1496,199
2006,21720,4,total_post,519.711746683838,3264,225
2006,21720,12,female_male,720.9133797236328,3264,225
2006,21740,0,total_pre,302.2914170478104,6586,219
2006,21740,1,male,214.2641660368515,2804,175
2006,21740,2,female,276.134516163095,3013,191
2006,21740,4,total_post,302.2915020882154,6586,219
2006,21740,12,female_male,440.8865186318191,5817,216
2006,21921,0,total_pre,206.38730223287556,9773,185
2006,21921,1,male,145.71647544432878,5098,166
2006,21921,2,female,181.95507554053938,4673,149
2006,21921,4,total_post,206.38730210750387,9773,185
2006,21921,12,female_male,317.99366732035776,9771,185
2006,30060,0,total_pre,698.5732663429433,19086,217
2006,30060,1,male,569.6446058529767,10663,203
2006,30060,2,female,484.3606664052984,8329,195
2006,30060,4,total_post,698.5732716105362,19086,217
2006,30060,12,female_male,1002.0478510228116,18992,216
2006,30420,0,total_pre,269.0758603821437,8391,158
2006,30420,1,male,210.83350652752438,3373,133
2006,30420,2,female,230.04786438537639,5011,135
2006,30420,4,total_post,269.0758636158166,8391,158
2006,30420,12,female_male,419.12509032208806,8384,157
2010,10110,0,total_pre,565.04810242957,10127,307
2010,10110,1,male,263.069348421813,3787,257
2010,10110,2,female,650.0902139358633,6306,291
2010,10110,4,total_post,565.0480768799407,10127,307
2010,10110,12,female_male,660.1715584137248,10093,306
2010,10112,0,total_pre,240.31799871529404,2975,219
2010,10112,1,male,147.87115175692557,1815,173
2010,10112,2,female,238.52017217488736,1160,175
2010,10112,4,total_post,240.31800473411423,2975,219
2010,10112,12,female_male,262.94705997712583,2975,219
2010,21720,0,total_pre,863.7772291584871,4332,269
2010,21720,1,male,589.8157205547875,2327,241
2010,21720,2,female,520.1917170286955,2001,231
2010,21720,4,total_post,863.7776298592855,4332,269
2010,21720,12,female_male,1111.9254133686984,4328,269
2010,21740,0,total_pre,166.4600114766129,9758,220
2010,21740,1,male,135.0000404779629,5181,184
2010,21740,2,female,162.5523581500185,4460,191
2010,21740,4,total_post,166.46001542969697,9758,220
2010,21740,12,female_male,282.6126878327882,9641,217
2010,21921,0,total_pre,165.67199346427302,13056,235
2010,21921,1,male,144.2382499932659,6173,203
2010,21921,2,female,118.68429636822371,6746,203
2010,21921,4,total_post,165.67199341663004,13056,235
2010,21921,12,female_male,244.5886040512403,12919,234
2010,30060,0,total_pre,1066.6073231313114,22708,240
2010,30060,1,male,740.0487031007709,13621,229
2010,30060,2,female,557.3847174228325,8729,216
2010,30060,4,total_post,1066.6073182957662,22708,240
2010,30060,12,female_male,1094.632454404585,22350,238
2010,30420,0,total_pre,279.345695165425,11796,198
2010,30420,1,male,240.46898764079145,4380,163
2010,30420,2,female,234.2019378592041,7410,178
2010,30420,4,total_post,279.3456940859137,11796,198
2010,30420,12,female_male,337.8002843716378,11790,198
2012,10110,0,total_pre,417.1656364700862,8309,334
2012,10110,1,male,196.96870244168377,3345,257
2012,10110,2,female,478.1968974340046,4959,313
2012,10110,4,total_post,417.1654858404333,8309,334
2012,10110,12,female_male,549.8060428408623,8304,334
2012,10112,0,total_pre,297.13690635984386,3034,257
2012,10112,1,male,191.98339931992987,1793,199
2012,10112,2,female,239.87723558611967,1241,218
2012,10112,4,total_post,297.1370099304604,3034,257
2012,10112,12,female_male,363.4097262870195,3034,257
2012,21720,0,total_pre,748.8332119116302,3795,278
2012,21720,1,male,466.6654048500725,1932,244
2012,21720,2,female,429.313508475639,1862,242
2012,21720,4,total_post,748.8327901274581,3795,278
2012,21720,12,female_male,894.1257955382293,3794,278
2012,21740,0,total_pre,174.17160661735468,7880,272
2012,21740,1,male,127.00010934812819,4117,231
2012,21740,2,female,200.89891184350464,3720,238
2012,21740,4,total_post,174.1716156063301,7880,272
2012,21740,12,female_male,296.22257951913235,7837,270
2012,21921,0,total_pre,226.60522515017672,7540,201
2012,21921,1,male,170.00007366333804,3584,164
2012,21921,2,female,197.10037232646437,3952,156
2012,21921,4,total_post,226.60522809013432,7540,201
2012,21921,12,female_male,365.7635479762452,7536,201
2012,30060,0,total_pre,920.839125811888,31146,291
2012,30060,1,male,694.0458503114914,18521,277
2012,30060,2,female,461.4503789165005,12587,273
2012,30060,4,total_post,920.8391307448757,31146,291
2012,30060,12,female_male,1012.0523448426432,31108,290
2012,30420,0,total_pre,106.55445216351586,10201,186
2012,30420,1,male,67.28552195747277,3537,143
2012,30420,2,female,105.98174775515653,6660,169
2012,30420,4,total_post,106.55445382461848,10201,186
2012,30420,12,female_male,175.79532123874114,10197,186
2014,10110,0,total_pre,1054.9409973132276,10201,315
2014,10110,1,male,464.63704512086696,4200,245
2014,10110,2,female,829.7350254971235,5994,298
2014,10110,4,total_post,1054.9410059356371,10201,315
2014,10110,12,female_male,1204.3518369672697,10194,315
2014,10112,0,total_pre,202.52749086732882,3186,243
2014,10112,1,male,111.00551974183011,1800,199
2014,10112,2,female,168.81605653409497,1386,207
2014,10112,4,total_post,202.52751675559222,3186,243
2014,10112,12,female_male,212.82845723474205,3186,243
2014,21720,0,total_pre,1051.7869471023089,4541,267
2014,21720,1,male,665.6697584763348,2456,256
2014,21720,2,female,604.2772578626633,2085,232
2014,21720,4,total_post,1051.7869653078283,4541,267
2014,21720,12,female_male,1268.0513895584436,4541,267
2014,21740,0,total_pre,51.71242617327247,10300,276
2014,21740,1,male,56.26000226878129,5055,233
2014,21740,2,female,41.88955049320092,5235,248
2014,21740,4,total_post,51.712426177032725,10300,276
2014,21740,12,female_male,96.36091483160989,10290,275
2014,21921,0,total_pre,186.98994580660965,9999,223
2014,21921,1,male,148.02531980262756,4620,194
2014,21921,2,female,153.2679277491704,5355,185
2014,21921,4,total_post,186.9899450506175,9999,223
2014,21921,12,female_male,296.6256297608086,9975,223
2014,30060,0,total_pre,336.0904227872014,29569,295
2014,30060,1,male,280.2885436562975,17514,276
2014,30060,2,female,228.37474700515153,11885,278
2014,30060,4,total_post,336.0904209757857,29569,295
2014,30060,12,female_male,492.9089313035491,29399,293
2014,30420,0,total_pre,289.9181377374481,14738,207
2014,30420,1,male,163.4571109178799,5120,186
2014,30420,2,female,234.94040090538059,9618,183
2014,30420,4,total_post,289.9181412811296,14738,207
2014,30420,12,female_male,383.94782658133965,14738,207
2016,10110,0,total_pre,664.2916391034299,9166,339
2016,10110,1,male,277.25174592008574,3814,271
2016,10110,2,female,796.970714493844,5348,309
2016,10110,4,total_post,664.2916704520842,9166,339
2016,10110,12,female_male,729.4016499280597,9162,339
2016,10112,0,total_pre,412.31153802253766,3765,272
2016,10112,1,male,256.72977812395055,2301,225
2016,10112,2,female,245.25949722613095,1462,222
2016,10112,4,total_post,412.31165387312615,3765,272
2016,10112,12,female_male,469.137744160766,3763,271
2016,21720,0,total_pre,1133.6550285487638,6500,298
2016,21720,1,male,783.3441981256723,3404,268
2016,21720,2,female,699.6386555781185,3096,267
2016,21720,4,total_post,1133.6548934308112,6500,298
2016,21720,12,female_male,1489.2329799023657,6500,298
2016,21740,0,total_pre,107.76941906046072,9112,273
2016,21740,1,male,64.38506893800759,3868,233
2016,21740,2,female,132.48628449814908,5234,244
2016,21740,4,total_post,107.76941458240404,9112,273
2016,21740,12,female_male,176.161640696619,9102,273
2016,21921,0,total_pre,93.07539158707328,6080,160
2016,21921,1,male,78.0138973237109,2947,127
2016,21921,2,female,74.52298353709278,3132,129
2016,21921,4,total_post,93.07539183794538,6080,160
2016,21921,12,female_male,154.86472299433785,6079,160
2016,30060,0,total_pre,1271.0121544883773,36065,309
2016,30060,1,male,913.6406624728135,21061,300
2016,30060,2,female,849.0477570534161,14850,291
2016,30060,4,total_post,1271.012144425226,36065,309
2016,30060,12,female_male,1408.355011707494,35911,308
2016,30420,0,total_pre,291.7781556844599,15116,240
2016,30420,1,male,218.13294534058082,6070,193
2016,30420,2,female,256.83121148281606,9043,219
2016,30420,4,total_post,291.7781539559583,15116,240
2016,30420,12,female_male,452.12203008979196,15113,239
2018,10110,0,total_pre,1206.3693956057396,10225,335
2018,10110,1,male,475.6605049497247,3935,272
2018,10110,2,female,1028.7807749444908,6262,313
2018,10110,4,total_post,1206.3692936958419,10225,335
2018,10110,12,female_male,1337.6028292237863,10197,334
2018,10112,0,total_pre,319.03248130293093,3623,263
2018,10112,1,male,223.57321099762163,2074,205
2018,10112,2,female,237.07228442692002,1541,226
2018,10112,4,total_post,319.03247933235235,3623,263
2018,10112,12,female_male,439.0453755969467,3615,260
2018,21720,0,total_pre,1005.2503330069848,6093,323
2018,21720,1,male,571.979659233138,3095,296
2018,21720,2,female,660.8535718455663,2995,301
2018,21720,4,total_post,1005.250245791283,6093,323
2018,21720,12,female_male,1220.4989782714051,6090,323
2018,21740,0,total_pre,322.36239167056425,12972,306
2018,21740,1,male,170.16696423190342,4679,256
2018,21740,2,female,319.1087522854705,8054,283
2018,21740,4,total_post,322.3623487270796,12972,306
2018,21740,12,female_male,411.6608025301655,12733,302
2018,21921,0,total_pre,135.34143366028152,7301,202
2018,21921,1,male,116.79613415917886,3327,173
2018,21921,2,female,97.87543158529618,3973,157
2018,21921,4,total_post,135.34142957296527,7301,202
2018,21921,12,female_male,193.93359142395457,7300,202
2018,30060,0,total_pre,1199.3038673132996,30980,295
2018,30060,1,male,940.2903992814954,18236,275
2018,30060,2,female,560.9901429942839,12308,271
2018,30060,4,total_post,1199.3038575301537,30980,295
2018,30060,12,female_male,1372.647587612081,30544,288
2018,30420,0,total_pre,406.0127829344426,14640,230
2018,30420,1,male,318.58417083280864,5678,193
2018,30420,2,female,292.20605498364586,8953,209
2018,30420,4,total_post,406.0127846074809,14640,230
2018,30420,12,female_male,566.4838890935843,14631,230
2022,10110,0,total_pre,1346.1880217836265,9934,295
2022,10110,1,male,546.4398862538585,3528,241
2022,10110,2,female,1057.9900457719964,5582,276
2022,10110,4,total_post,1346.1879909236684,9934,295
2022,10110,12,female_male,1487.50612209375,9110,294
2022,10112,0,total_pre,312.6636774919163,2632,224
2022,10112,1,male,197.72413826062345,1527,180
2022,10112,2,female,167.31698343824357,1094,183
2022,10112,4,total_post,312.663653446477,2632,224
2022,10112,12,female_male,350.85670986168867,2621,224
2022,21720,0,total_pre,932.1519183971811,4368,292
2022,21720,1,male,589.8492594087916,2395,263
2022,21720,2,female,509.5286361235211,1972,257
2022,21720,4,total_post,932.1523962442647,4368,292
2022,21720,12,female_male,1097.0593494400437,4367,292
2022,21740,0,total_pre,190.39793877301793,7595,245
2022,21740,1,male,120.33401567055779,3332,209
2022,21740,2,female,147.63617191403037,4251,224
2022,21740,4,total_post,190.3979339119683,7595,245
2022,21740,12,female_male,250.58804723663386,7583,244
2022,21921,0,total_pre,133.8019122600468,7154,183
2022,21921,1,male,150.9438700556088,3468,164
2022,21921,2,female,86.45056705165027,3661,153
2022,21921,4,total_post,133.80191360730493,7154,183
2022,21921,12,female_male,181.16959488497048,7129,183
2022,30060,0,total_pre,758.4625856076024,23467,284
2022,30060,1,male,540.237580551387,13734,273
2022,30060,2,female,379.2353008108299,9558,261
2022,30060,4,total_post,758.4625851346386,23467,284
2022,30060,12,female_male,769.5921374673238,23292,284
2022,30420,0,total_pre,363.57356559409067,10415,201
2022,30420,1,male,218.95083777611129,3838,168
2022,30420,2,female,258.19380987064403,6575,182
2022,30420,4,total_post,363.5735664077833,10415,201
2022,30420,12,female_male,433.7393923044601,10413,201
