year,region,species_code,sex,bias
1991,eai,21720,12,-5.408132740265248e-6
1991,eai,21740,0,-1.1826428015554951e-18
1991,eai,21740,1,2.62734219639243e-18
1991,eai,21740,2,9.947554932554504e-19
1991,eai,21740,3,9.637352644315594e-20
1991,eai,21740,4,3.174987498289937e-19
1991,eai,21740,12,-4.333950612924299e-6
1991,eai,21921,0,9.651335410428998e-19
1991,eai,21921,1,-8.146916892682271e-19
1991,eai,21921,2,-5.934070819050127e-19
1991,eai,21921,4,-2.5943409127331713e-19
1991,eai,21921,12,-4.45543383999517e-6
1991,eai,30060,0,-6.335806445462167e-19
1991,eai,30060,1,-1.780275025584705e-18
1991,eai,30060,2,1.3596481298196596e-18
1991,eai,30060,3,-5.724587470723463e-18
1991,eai,30060,4,1.2058361037112219e-18
1991,eai,30060,12,-1.4943520311389551e-6
1991,eai,30420,0,-2.730583249222752e-19
1991,eai,30420,1,-1.2510025067140436e-18
1991,eai,30420,2,-3.552052831762033e-18
1991,eai,30420,4,9.316107556171743e-19
1991,eai,30420,12,-9.855127352363653e-5
1991,sbs,10110,0,8.269338603703e-21
1991,sbs,10110,1,1.5372437945598045e-18
1991,sbs,10110,2,-2.4200941350122868e-19
1991,sbs,10110,3,0
1991,sbs,10110,4,-4.391937613966704e-19
1991,sbs,10110,12,-7.753044994056353e-6
1991,sbs,10112,0,2.441462669893284e-18
1991,sbs,10112,1,1.5419764230904953e-17
1991,sbs,10112,2,4.0172543654199745e-18
1991,sbs,10112,4,1.1564823173178713e-18
1991,sbs,10112,12,1.654415441259741e-4
1991,sbs,21720,0,-5.612729539269471e-19
1991,sbs,21720,1,-3.298417876857309e-19
1991,sbs,21720,2,4.58384209633112e-19
1991,sbs,21720,4,7.384474552843344e-19
1991,sbs,21720,12,-2.603952938401212e-5
1991,sbs,21740,0,-1.2877278434608535e-18
1991,sbs,21740,1,-9.227252531791527e-19
1991,sbs,21740,2,-9.107298248878238e-19
1991,sbs,21740,3,0
1991,sbs,21740,4,-9.967051550568497e-19
1991,sbs,21740,12,-2.6908173565169355e-5
1991,sbs,30060,0,3.2176322538279487e-19
1991,sbs,30060,1,-2.220446049250313e-18
1991,sbs,30060,2,7.870504659524403e-19
1991,sbs,30060,4,-1.1086841570254998e-18
1991,sbs,30060,12,-5.9796740397254724e-5
1991,sbs,30420,0,8.994862468027888e-19
1991,sbs,30420,1,1.9232803755395036e-18
1991,sbs,30420,2,-3.302646617725075e-18
1991,sbs,30420,4,1.975657292084697e-18
1991,sbs,30420,12,-4.938683646695124e-5
1991,wai,10110,0,-1.2642206464076259e-18
1991,wai,10110,1,-1.471886585677291e-18
1991,wai,10110,2,1.8348036765139306e-19
1991,wai,10110,4,-1.4687870940464004e-18
1991,wai,10110,12,-1.1738427914649661e-4
1991,wai,10112,0,2.030895776753335e-18
1991,wai,10112,1,-3.2959746043559333e-18
1991,wai,10112,2,-6.122553444624025e-19
1991,wai,10112,4,7.192755876001395e-19
1991,wai,10112,12,-8.527220959892581e-4
1991,wai,21720,0,-8.920650786273138e-20
1991,wai,21720,1,1.0546330223268088e-18
1991,wai,21720,2,-5.249821045719285e-19
1991,wai,21720,4,4.528945783800208e-19
1991,wai,21720,12,-3.59724744109034e-5
1991,wai,21740,0,-2.288871253024954e-19
1991,wai,21740,1,-2.294474365027463e-19
1991,wai,21740,2,1.5742615544489524e-18
1991,wai,21740,3,-9.25185853854297e-18
1991,wai,21740,4,4.0557192378161464e-19
1991,wai,21740,12,-4.452652472673847e-5
1991,wai,21921,0,-4.264528545109651e-18
1991,wai,21921,1,8.312216655722201e-19
1991,wai,21921,2,-5.149960319306146e-19
1991,wai,21921,4,-4.427158870982477e-18
1991,wai,21921,12,-1.7934510936531054e-18
1991,wai,30060,0,1.037317754215861e-18
1991,wai,30060,1,-9.396418828207704e-19
1991,wai,30060,2,1.9055674546714926e-19
1991,wai,30060,3,-6.071532165918825e-18
1991,wai,30060,4,-3.4284230859676763e-19
1991,wai,30060,12,-1.590918469463693e-5
1991,wai,30420,0,2.8912057932946786e-18
1991,wai,30420,1,1.6417918611923352e-18
1991,wai,30420,2,9.912705577010326e-19
1991,wai,30420,4,7.517135062566164e-19
1991,wai,30420,12,6.0656456633405116e-5
1994,ai,10110,0,4.817644927397061e-19
1994,ai,10110,1,-4.688068067252373e-19
1994,ai,10110,2,8.940903332128726e-20
1994,ai,10110,3,-2.6020852139652106e-18
1994,ai,10110,4,9.82836695400387e-19
1994,ai,10110,12,-5.107741181776829e-6
1994,ai,10112,0,8.933968559461146e-19
1994,ai,10112,1,8.187595716356051e-19
1994,ai,10112,2,8.1240902513639855e-19
1994,ai,10112,4,1.1220065903419068e-18
1994,ai,10112,12,-1.0886404090154874e-5
1994,ai,21720,0,2.3983866239830854e-19
1994,ai,21720,1,4.158094046125726e-19
1994,ai,21720,2,-4.679770601646616e-19
1994,ai,21720,4,1.8289066950008004e-19
1994,ai,21720,12,-3.180368365828916e-6
1994,ai,21740,0,6.173274326307863e-19
1994,ai,21740,1,-1.057971474764081e-19
1994,ai,21740,2,-1.0949644734623826e-18
1994,ai,21740,3,2.2497195079074217e-18
1994,ai,21740,4,1.448745511640051e-18
1994,ai,21740,12,-3.0389746379589385e-6
1994,ai,21921,0,1.885632697282222e-18
1994,ai,21921,1,8.592507558268169e-19
1994,ai,21921,2,6.212185420727755e-19
1994,ai,21921,3,3.1080462277917795e-18
1994,ai,21921,4,9.50874608031206e-19
1994,ai,21921,12,-3.9212207964067125e-6
1994,ai,30060,0,-3.029742737556715e-19
1994,ai,30060,1,1.9998893691488377e-18
1994,ai,30060,2,1.4044200234288976e-18
1994,ai,30060,3,1.261617073437678e-18
1994,ai,30060,4,4.4580285161713e-19
1994,ai,30060,12,-4.2640582202640784e-7
1994,ai,30420,0,2.366353377977832e-18
1994,ai,30420,1,1.4110984740603365e-18
1994,ai,30420,2,2.018561484237377e-18
1994,ai,30420,3,5.551115123125783e-17
1994,ai,30420,4,-4.745437917829547e-19
1994,ai,30420,12,-1.344589475837646e-6
1994,cai,10110,0,-9.74960589954768e-19
1994,cai,10110,1,1.606590491955793e-18
1994,cai,10110,2,3.886447787524962e-19
1994,cai,10110,3,-4.625929269271486e-19
1994,cai,10110,4,-7.293723705811576e-19
1994,cai,10110,12,-1.3461695191607416e-5
1994,cai,10112,0,7.235871020718475e-19
1994,cai,10112,1,2.4417136426183963e-18
1994,cai,10112,2,1.1301986282879197e-18
1994,cai,10112,4,2.9226319432217945e-19
1994,cai,10112,12,-1.953654482161269e-5
1994,cai,21720,0,5.7903544596478585e-19
1994,cai,21720,1,3.361026734705064e-19
1994,cai,21720,2,1.8516711260426592e-19
1994,cai,21720,4,4.527437643346063e-19
1994,cai,21720,12,-1.4976638178517053e-5
1994,cai,21740,0,-4.370115748206933e-19
1994,cai,21740,1,-2.2566286393987508e-18
1994,cai,21740,2,-4.037226510702602e-19
1994,cai,21740,3,2.9176654891708127e-18
1994,cai,21740,4,-8.783875227933409e-19
1994,cai,21740,12,-1.84160319462379e-6
1994,cai,21921,0,1.0492279088569398e-19
1994,cai,21921,1,2.245847357291402e-18
1994,cai,21921,2,1.7160303350718846e-18
1994,cai,21921,3,0
1994,cai,21921,4,1.823033491638933e-18
1994,cai,21921,12,-4.000946538430448e-6
1994,cai,30060,0,-2.0112037174780184e-18
1994,cai,30060,1,3.187554387107383e-18
1994,cai,30060,2,7.29978458672448e-19
1994,cai,30060,3,-2.7755575615628915e-18
1994,cai,30060,4,-1.268420979116555e-18
1994,cai,30060,12,-1.132168068229273e-5
1994,cai,30420,0,1.8458057967738712e-18
1994,cai,30420,1,1.2056328158038808e-18
1994,cai,30420,2,-1.562335330551612e-18
1994,cai,30420,4,-1.7238330523692518e-18
1994,cai,30420,12,-2.941498204048337e-5
1994,eai,10110,0,-1.6150094860981992e-19
1994,eai,10110,1,6.055665792662939e-19
1994,eai,10110,2,-8.634895873723839e-19
1994,eai,10110,3,0
1994,eai,10110,4,3.7043574226588067e-19
1994,eai,10110,12,-2.6710659248417683e-5
1994,eai,10112,0,-1.0717484988826304e-18
1994,eai,10112,1,-1.1732616366539566e-18
1994,eai,10112,2,-3.4182485160306875e-19
1994,eai,10112,4,-5.98508901973417e-19
1994,eai,10112,12,-3.225599147424595e-5
1994,eai,21720,0,-9.967665134140928e-19
1994,eai,21720,1,-1.1894335598149799e-18
1994,eai,21720,2,-2.710505431213761e-20
1994,eai,21720,4,1.0151280018190893e-18
1994,eai,21720,12,-3.4028173085121525e-6
1994,eai,21740,0,1.2026738473748058e-18
1994,eai,21740,1,1.2782172980881736e-18
1994,eai,21740,2,4.0657581468206416e-19
1994,eai,21740,3,4.240435163498862e-18
1994,eai,21740,4,2.3152233891617542e-20
1994,eai,21740,12,-3.5372570352633723e-6
1994,eai,21921,0,2.4132241903709615e-18
1994,eai,21921,1,2.0364145152771216e-18
1994,eai,21921,2,-2.0016040107424695e-18
1994,eai,21921,3,-2.7755575615628914e-17
1994,eai,21921,4,1.119176436114069e-19
1994,eai,21921,12,-4.6188743709394625e-5
1994,eai,30060,0,-1.757670368547878e-18
1994,eai,30060,1,-1.7430055759055158e-19
1994,eai,30060,2,-2.292313164683638e-18
1994,eai,30060,3,-3.154042683594195e-19
1994,eai,30060,4,-2.587300638885863e-20
1994,eai,30060,12,-4.0820858682676635e-6
1994,eai,30420,0,2.9193147385072658e-18
1994,eai,30420,1,-3.1096889583561515e-18
1994,eai,30420,2,-3.3790967709131556e-18
1994,eai,30420,3,5.551115123125783e-17
1994,eai,30420,4,-1.537960859488697e-18
1994,eai,30420,12,-1.1745447044852744e-5
1994,sbs,10110,0,9.42704600822142e-19
1994,sbs,10110,1,4.759911976765629e-20
1994,sbs,10110,2,-4.1897982258761865e-19
1994,sbs,10110,4,1.3377952229990632e-18
1994,sbs,10110,12,-2.231531732197741e-6
1994,sbs,10112,0,-8.202225130977294e-19
1994,sbs,10112,1,-4.731064025391292e-19
1994,sbs,10112,2,3.0943716057964667e-18
1994,sbs,10112,4,1.0747743275073696e-18
1994,sbs,10112,12,-3.713579150006199e-5
1994,sbs,21720,0,2.2669681788333274e-19
1994,sbs,21720,1,-8.204773197187602e-20
1994,sbs,21720,2,-1.3615562166097032e-18
1994,sbs,21720,4,6.603776868775345e-19
1994,sbs,21720,12,-4.17736133493407e-5
1994,sbs,21740,0,-7.354094054052246e-19
1994,sbs,21740,1,-4.584289620618057e-19
1994,sbs,21740,2,-3.955125272077223e-19
1994,sbs,21740,3,2.7755575615628914e-17
1994,sbs,21740,4,-1.2543479906903318e-18
1994,sbs,21740,12,-8.00764812991731e-6
1994,sbs,21921,0,1.3010426069826053e-18
1994,sbs,21921,1,-1.5649602410744715e-18
1994,sbs,21921,2,-2.2165911081925867e-18
1994,sbs,21921,3,5.551115123125783e-17
1994,sbs,21921,4,1.807003620809174e-18
1994,sbs,21921,12,-8.404811691666438e-5
1994,sbs,30060,0,-2.4274081972869905e-18
1994,sbs,30060,1,1.1514974797432255e-18
1994,sbs,30060,2,-6.195440985631454e-20
1994,sbs,30060,4,-1.1143188994989908e-18
1994,sbs,30060,12,-5.268636875801275e-5
1994,sbs,30420,0,1.2711335815347292e-19
1994,sbs,30420,1,-2.3939183968479936e-18
1994,sbs,30420,2,6.505213034913027e-19
1994,sbs,30420,4,-9.83259211598923e-19
1994,sbs,30420,12,-1.2226628726233978e-4
1994,wai,10110,0,-1.1067202176063571e-18
1994,wai,10110,1,4.525365589504714e-19
1994,wai,10110,2,-1.0859795530961364e-18
1994,wai,10110,4,3.9781879713506584e-19
1994,wai,10110,12,-3.0525195566243304e-5
1994,wai,10112,0,1.5365761823846287e-18
1994,wai,10112,1,-1.1412654447215836e-19
1994,wai,10112,2,1.2259824565797628e-18
1994,wai,10112,4,-9.720433270559694e-19
1994,wai,10112,12,-1.253490609888951e-4
1994,wai,21720,0,-1.0966642664221195e-19
1994,wai,21720,1,9.878286460423484e-19
1994,wai,21720,2,8.908039471232252e-19
1994,wai,21720,4,-2.8912057932946783e-19
1994,wai,21720,12,-1.4932455906135645e-4
1994,wai,21740,0,-4.0082625770676223e-19
1994,wai,21740,1,5.220232682337614e-19
1994,wai,21740,2,6.301925127571995e-19
1994,wai,21740,3,2.7755575615628915e-18
1994,wai,21740,4,1.8562855377403334e-19
1994,wai,21740,12,-3.290881475361446e-5
1994,wai,21921,0,-4.015563601798164e-21
1994,wai,21921,1,2.642742795433417e-18
1994,wai,21921,2,-2.1475543031924415e-19
1994,wai,21921,3,-4.163336342344337e-17
1994,wai,21921,4,9.296029738162751e-19
1994,wai,21921,12,-5.280327836827841e-6
1994,wai,30060,0,-1.432923070103593e-18
1994,wai,30060,1,6.463512951355892e-19
1994,wai,30060,2,-1.8401790779099675e-18
1994,wai,30060,4,-1.614496132796833e-19
1994,wai,30060,12,-3.7868123644017645e-6
1994,wai,30420,0,-5.421010862427522e-19
1994,wai,30420,1,8.338030993162332e-19
1994,wai,30420,2,-2.7152193537028286e-18
1994,wai,30420,4,1.1384122811097797e-18
1994,wai,30420,12,-4.381929039413727e-5
1997,ai,10110,0,3.7495325131790363e-19
1997,ai,10110,1,2.0163148735529033e-18
1997,ai,10110,2,5.305362630695735e-19
1997,ai,10110,3,-2.7755575615628915e-18
1997,ai,10110,4,-5.971799466078011e-19
1997,ai,10110,12,-1.9816237497799965e-6
1997,ai,10112,0,-5.629511280213196e-19
1997,ai,10112,1,-1.0859508856669326e-18
1997,ai,10112,2,9.78635118848758e-19
1997,ai,10112,3,5.551115123125783e-18
1997,ai,10112,4,-2.592355194468546e-19
1997,ai,10112,12,-8.586878151494782e-6
1997,ai,21720,0,-2.8725768899873673e-19
1997,ai,21720,1,2.5825939389542353e-19
1997,ai,21720,2,5.275705416630495e-19
1997,ai,21720,3,0
1997,ai,21720,4,2.257823080846102e-19
1997,ai,21720,12,-3.3578108544748658e-6
1997,ai,21740,0,8.95525583484609e-19
1997,ai,21740,1,7.6845206611253295e-19
1997,ai,21740,2,-1.1037898093907601e-18
1997,ai,21740,3,1.0169068652277834e-18
1997,ai,21740,4,1.3658406274475593e-20
1997,ai,21740,12,-1.1453467842476408e-6
1997,ai,21921,0,-9.881728372082169e-19
1997,ai,21921,1,-1.3265532463352053e-18
1997,ai,21921,2,1.5880372996993564e-18
1997,ai,21921,4,4.2128998702293886e-19
1997,ai,21921,12,-2.030212166423997e-6
1997,ai,30060,0,-1.0312241117845082e-18
1997,ai,30060,1,-4.0275330702266015e-19
1997,ai,30060,2,8.744946470179135e-19
1997,ai,30060,3,2.2449362630288093e-18
1997,ai,30060,4,-8.119195814408493e-19
1997,ai,30060,12,-1.1306797337819862e-6
1997,ai,30420,0,1.0837315986259186e-18
1997,ai,30420,1,-4.95368233980446e-19
1997,ai,30420,2,1.4001454618113585e-18
1997,ai,30420,3,-6.938893903907228e-18
1997,ai,30420,4,1.1943164556285635e-18
1997,ai,30420,12,-2.205801941458429e-6
1997,cai,10110,0,7.971176535738497e-19
1997,cai,10110,1,2.365532012695646e-19
1997,cai,10110,2,6.257395395487768e-19
1997,cai,10110,4,-7.971176535738497e-19
1997,cai,10110,12,-4.31048465549171e-6
1997,cai,10112,0,2.5510639352600105e-19
1997,cai,10112,1,8.076199856269574e-19
1997,cai,10112,2,-2.589139516383294e-20
1997,cai,10112,3,0
1997,cai,10112,4,9.279495064508288e-19
1997,cai,10112,12,-5.813248418139941e-5
1997,cai,21720,0,3.216863588693255e-19
1997,cai,21720,1,-7.639843215421113e-19
1997,cai,21720,2,2.8912057932946783e-19
1997,cai,21720,4,8.411502568953474e-19
1997,cai,21720,12,-6.777016969102937e-6
1997,cai,21740,0,4.83135704932137e-19
1997,cai,21740,1,4.382944952600976e-19
1997,cai,21740,2,1.0704032357447799e-18
1997,cai,21740,4,8.217111201995402e-19
1997,cai,21740,12,-4.9703713406003495e-6
1997,cai,21921,0,-2.7481837933502456e-18
1997,cai,21921,1,-3.4212601887320364e-18
1997,cai,21921,2,-3.656036209763062e-18
1997,cai,21921,4,-9.8775724862917e-19
1997,cai,21921,12,-4.138812067733427e-6
1997,cai,30060,0,-8.52487013061011e-19
1997,cai,30060,1,2.168404344971009e-18
1997,cai,30060,2,-2.4140985469616755e-18
1997,cai,30060,3,-7.434529182757744e-19
1997,cai,30060,4,-1.8613239125810596e-18
1997,cai,30060,12,-6.322862876321929e-6
1997,cai,30420,0,-1.1039149392579681e-18
1997,cai,30420,1,-2.7556805217339906e-18
1997,cai,30420,2,2.45029690981724e-18
1997,cai,30420,3,-6.938893903907228e-18
1997,cai,30420,4,1.0480621000693209e-18
1997,cai,30420,12,-1.4025955859924488e-5
1997,eai,10110,0,-8.100090143714167e-19
1997,eai,10110,1,-3.396429254622958e-19
1997,eai,10110,2,1.9055674546714926e-19
1997,eai,10110,3,1.850371707708594e-17
1997,eai,10110,4,-1.3081134907162065e-19
1997,eai,10110,12,-9.164595366500443e-6
1997,eai,10112,0,3.018184426108296e-19
1997,eai,10112,1,9.7768406431149e-19
1997,eai,10112,2,-8.974784650018899e-19
1997,eai,10112,3,2.7755575615628914e-17
1997,eai,10112,4,7.721277633781904e-19
1997,eai,10112,12,-2.6178458671725166e-5
1997,eai,21720,0,2.439454888092385e-19
1997,eai,21720,1,9.912705577010326e-19
1997,eai,21720,2,8.426583973494933e-19
1997,eai,21720,3,0
1997,eai,21720,4,1.2623211008224087e-18
1997,eai,21720,12,-2.4693154192519686e-5
1997,eai,21740,0,-1.4535659634509052e-18
1997,eai,21740,1,-1.6062254407192657e-20
1997,eai,21740,2,-1.8973538018496328e-19
1997,eai,21740,3,0
1997,eai,21740,4,1.1356558349085454e-18
1997,eai,21740,12,-1.1205783974629398e-5
1997,eai,21921,0,2.15485181781494e-18
1997,eai,21921,1,-9.637352644315595e-19
1997,eai,21921,2,1.6157624042735366e-18
1997,eai,21921,4,-3.259088160878981e-18
1997,eai,21921,12,3.1619245679154324e-5
1997,eai,30060,0,-5.987752907135854e-19
1997,eai,30060,1,1.016805821222892e-18
1997,eai,30060,2,-5.772643999449848e-19
1997,eai,30060,3,2.110580229105115e-18
1997,eai,30060,4,-7.675658562028059e-19
1997,eai,30060,12,-3.113626064451448e-6
1997,eai,30420,0,1.8132346677774817e-18
1997,eai,30420,1,9.462128050782583e-19
1997,eai,30420,2,-1.708702623837155e-18
1997,eai,30420,4,3.4357992983247538e-18
1997,eai,30420,12,-1.9267409473505554e-4
1997,sbs,10110,0,-6.691837999029384e-19
1997,sbs,10110,1,1.2058443674472927e-18
1997,sbs,10110,2,1.0968511978311687e-18
1997,sbs,10110,3,-5.551115123125783e-17
1997,sbs,10110,4,-3.839142118965065e-19
1997,sbs,10110,12,-2.0479958416034777e-6
1997,sbs,10112,0,-1.8260247115545337e-19
1997,sbs,10112,1,1.5419764230904951e-18
1997,sbs,10112,2,5.782411586589357e-19
1997,sbs,10112,4,-1.8260247115545337e-18
1997,sbs,10112,12,4.7523013350260214e-5
1997,sbs,21720,0,-5.913830031739115e-19
1997,sbs,21720,1,2.0984558177138796e-19
1997,sbs,21720,2,-7.950815931560366e-19
1997,sbs,21720,4,-2.309209821917178e-19
1997,sbs,21720,12,-7.997362017507876e-5
1997,sbs,21740,0,-2.2758017299813655e-20
1997,sbs,21740,1,4.0007060164715113e-19
1997,sbs,21740,2,1.5914918654450212e-18
1997,sbs,21740,3,9.25185853854297e-18
1997,sbs,21740,4,1.1611702984095934e-18
1997,sbs,21740,12,-2.572056127320636e-6
1997,sbs,21921,0,1.6046192152785466e-18
1997,sbs,21921,1,-6.47630097698008e-18
1997,sbs,21921,2,-6.836851346496828e-18
1997,sbs,21921,4,3.4694469519536144e-19
1997,sbs,21921,12,-3.0484894836111835e-4
1997,sbs,30060,0,1.1616451848058975e-18
1997,sbs,30060,1,4.138038291653008e-18
1997,sbs,30060,2,1.150197087332448e-18
1997,sbs,30060,3,0
1997,sbs,30060,4,-7.047314121155779e-19
1997,sbs,30060,12,-2.770219300873342e-5
1997,sbs,30420,0,1.0408340855860842e-18
1997,sbs,30420,1,-6.938893903907229e-19
1997,sbs,30420,2,-5.604491230078915e-18
1997,sbs,30420,4,-3.585095183685402e-18
1997,sbs,30420,12,-8.55690341613762e-4
1997,wai,10110,0,4.2650600167628297e-19
1997,wai,10110,1,-1.3269691806724761e-18
1997,wai,10110,2,1.6435519296541623e-18
1997,wai,10110,4,5.221708992485334e-20
1997,wai,10110,12,-2.14269205230006e-6
1997,wai,10112,0,-5.322447028565204e-19
1997,wai,10112,1,-9.411797582427357e-19
1997,wai,10112,2,4.737129492090511e-19
1997,wai,10112,3,-1.784287003861859e-17
1997,wai,10112,4,-6.636631480062785e-19
1997,wai,10112,12,-4.984482298417574e-5
1997,wai,21720,0,1.1264438155693553e-20
1997,wai,21720,1,-2.1387001758618168e-19
1997,wai,21720,2,1.1771337872699763e-18
1997,wai,21720,4,5.632219077846776e-19
1997,wai,21720,12,-6.766768697865455e-5
1997,wai,21740,0,-2.4739522299441964e-19
1997,wai,21740,1,1.3552527156068805e-19
1997,wai,21740,2,5.421010862427522e-19
1997,wai,21740,4,-1.2714734568239096e-19
1997,wai,21740,12,-3.6981872776350774e-5
1997,wai,21921,0,-2.0154171634207705e-18
1997,wai,21921,1,4.071179157683069e-19
1997,wai,21921,2,1.0137290312739466e-18
1997,wai,21921,4,9.343424972020513e-19
1997,wai,21921,12,-5.019961141322385e-7
1997,wai,30060,0,-1.902913812990584e-18
1997,wai,30060,1,1.1452978392616534e-18
1997,wai,30060,2,-1.898902662096041e-18
1997,wai,30060,3,-9.714451465470119e-18
1997,wai,30060,4,-9.771719580221918e-19
1997,wai,30060,12,-9.622433461932143e-7
1997,wai,30420,0,4.278726430701723e-19
1997,wai,30420,1,-1.951563910473908e-18
1997,wai,30420,2,2.5940540867616145e-18
1997,wai,30420,4,2.391053005392139e-18
1997,wai,30420,12,-6.29429310313961e-6
2000,ai,10110,0,4.989794089279879e-19
2000,ai,10110,1,-5.512892402468666e-19
2000,ai,10110,2,-4.2904447812502035e-19
2000,ai,10110,4,1.1067310487968915e-18
2000,ai,10110,12,-1.9910886470480084e-6
2000,ai,10112,0,-4.322542871882998e-19
2000,ai,10112,1,7.001373351135206e-19
2000,ai,10112,2,1.879283765641541e-19
2000,ai,10112,4,-4.750517413653592e-19
2000,ai,10112,12,-4.614311621949897e-6
2000,ai,21720,0,-8.291933962019241e-19
2000,ai,21720,1,4.838106468618111e-20
2000,ai,21720,2,-5.116079001415974e-19
2000,ai,21720,4,-2.298397972794526e-19
2000,ai,21720,12,-2.6123833952187045e-6
2000,ai,21740,0,1.461736857547421e-20
2000,ai,21740,1,-2.693018299399479e-19
2000,ai,21740,2,8.17977150396971e-19
2000,ai,21740,3,-6.938893903907228e-18
2000,ai,21740,4,6.43696638030568e-19
2000,ai,21740,12,-3.432483774875796e-6
2000,ai,21921,0,7.05046587165719e-19
2000,ai,21921,1,1.5970004973097295e-18
2000,ai,21921,2,1.4121072197738032e-18
2000,ai,21921,3,-2.902325815576581e-18
2000,ai,21921,4,1.0164395367051604e-18
2000,ai,21921,12,-2.396580553944037e-6
2000,ai,30060,0,6.952905240576393e-19
2000,ai,30060,1,1.0829626120748884e-18
2000,ai,30060,2,-7.423088737755869e-20
2000,ai,30060,3,-2.535365080273795e-18
2000,ai,30060,4,-6.053991525302767e-19
2000,ai,30060,12,-9.115053293815614e-7
2000,ai,30420,0,-1.1007307613481424e-18
2000,ai,30420,1,-1.7642926261355027e-18
2000,ai,30420,2,-1.3283469631646851e-18
2000,ai,30420,3,1.3877787807814457e-17
2000,ai,30420,4,-1.5814791908708534e-18
2000,ai,30420,12,-1.564261665961553e-6
