region,year,species_code,sex,age,agepop,mean_length,sd_length
eai,2018,30420,2,26,204085,36,0
eai,2018,30420,2,27,400360,35.28,1.48
eai,2018,30420,2,28,170483,37,0
eai,2018,30420,2,29,304292,35,0
eai,2018,30420,2,30,692083,35.81,2.32
eai,2018,30420,2,31,978850,36.57,1.93
eai,2018,30420,2,32,1992335,36.9,2.29
eai,2018,30420,2,33,812669,35.25,0.43
eai,2018,30420,2,34,1772694,37.53,1.56
eai,2018,30420,2,35,501644,37.19,0.98
eai,2018,30420,2,36,678860,35.8,0.81
eai,2018,30420,2,37,494317,39.3,1.72
eai,2018,30420,2,38,170483,37,0
eai,2018,30420,2,39,511286,38.33,0.94
eai,2018,30420,2,40,204085,36,0
eai,2018,30420,2,41,468041,37.64,0.48
eai,2018,30420,2,42,170483,37,0
eai,2018,30420,2,43,8506,43,0
eai,2018,30420,2,44,340803,39,0
eai,2018,30420,2,45,336403,38.97,2
eai,2018,30420,2,46,170483,37,0
eai,2018,30420,2,47,212591,36.28,1.37
eai,2018,30420,2,48,170483,37,0
eai,2022,21720,1,2,165530,41.62,4.56
eai,2022,21720,1,3,1809617,49.69,3.59
eai,2022,21720,1,4,1814934,56.26,5.45
eai,2022,21720,1,5,951168,67.54,5.09
eai,2022,21720,1,6,339397,73.15,3.38
eai,2022,21720,1,7,169808,72.87,3.8
eai,2022,21720,1,8,11266,73,0
eai,2022,21720,2,2,119173,37.33,1.61
eai,2022,21720,2,3,1000508,49.23,4.47
eai,2022,21720,2,4,1733845,56.33,4.83
eai,2022,21720,2,5,392432,68.27,4.32
eai,2022,21720,2,6,289946,74.77,3.11
eai,2022,21720,2,7,77006,86.58,5.37
eai,2022,21720,2,8,16824,81,0
eai,2022,21720,2,9,10517,87,0
eai,2022,21921,1,2,11561,23.11,1.37
eai,2022,21921,1,3,18709637,35.55,1.31
eai,2022,21921,1,4,31793373,40.22,1.69
eai,2022,21921,1,5,16317183,42,1.2
eai,2022,21921,1,6,6791539,43.07,1.07
eai,2022,21921,1,7,10030340,42.57,0.88
eai,2022,21921,1,8,2783962,43.52,0.5
eai,2022,21921,1,9,6760476,43.67,1.46
eai,2022,21921,1,10,5679233,42.7,0.46
eai,2022,21921,2,2,7354,24.47,0.5
eai,2022,21921,2,3,14596978,36.35,1.69
eai,2022,21921,2,4,33568473,39.97,1.62
eai,2022,21921,2,5,21884827,42.49,1.93
eai,2022,21921,2,6,18135522,44.21,1.44
eai,2022,21921,2,7,30912184,44.76,1.56
eai,2022,21921,2,8,26177742,44.43,1.81
eai,2022,21921,2,9,51357077,44.68,1.24
eai,2022,21921,2,10,28466593,44.99,1.33
eai,2022,21921,2,11,11371645,43.85,1.61
eai,2022,21921,2,12,6512819,44.16,2.66
eai,2022,21921,2,13,2527465,46,0
eai,2022,21921,3,4,966732,41.34,0.81
eai,2022,21921,3,5,756330,41.97,1.23
eai,2022,21921,3,6,491303,42.66,1.33
eai,2022,21921,3,7,1325610,46.06,2.55
eai,2022,21921,3,8,267668,43.37,0.48
eai,2022,21921,3,9,537324,42.96,0.99
eai,2022,21921,3,10,428903,43.08,0.27
eai,2022,21921,3,11,121832,43.54,0.5
eai,2022,21921,3,12,877509,47.68,1.23
eai,2022,30060,1,2,73595,13,0
eai,2022,30060,1,3,75352,15,0
eai,2022,30060,1,4,1528016,22.9,2.19
eai,2022,30060,1,5,2214146,24.47,3.17
eai,2022,30060,1,6,23856888,28.02,1.67
eai,2022,30060,1,7,12155781,29.23,2.13
eai,2022,30060,1,8,24672517,31.17,1.64
eai,2022,30060,1,9,18380338,32.12,1.81
eai,2022,30060,1,10,20022255,32.95,1.4
eai,2022,30060,1,11,13437801,32.96,1.64
eai,2022,30060,1,12,4477255,34.49,2.17
eai,2022,30060,1,13,8356558,34.82,1.37
eai,2022,30060,1,14,5132387,35.09,2.2
eai,2022,30060,1,15,1868331,35.54,2
eai,2022,30060,1,16,3350004,37.45,1.16
eai,2022,30060,1,17,6967826,36.76,1.86
eai,2022,30060,1,18,6018037,37.3,2.17
eai,2022,30060,1,19,2131681,37.42,0.82
eai,2022,30060,1,20,2497623,33.02,2.83
eai,2022,30060,1,21,1507017,40.54,0.89
eai,2022,30060,1,22,3134074,38.1,1.23
eai,2022,30060,1,23,1842125,38.39,1.32
eai,2022,30060,1,24,4304167,40.32,0.8
eai,2022,30060,1,25,3281371,38.68,1.83
eai,2022,30060,1,26,4514913,40.29,1.09
eai,2022,30060,1,27,2346748,39.27,1.84
eai,2022,30060,1,29,3348719,36.95,1.18
eai,2022,30060,1,30,1389908,38.19,1.47
eai,2022,30060,1,31,2605587,38.81,1.64
eai,2022,30060,1,32,1940084,38.7,1.49
eai,2022,30060,1,33,2285441,40.47,3.06
eai,2022,30060,1,34,2146742,39.19,1.69
eai,2022,30060,1,35,2561697,40.46,2.12
eai,2022,30060,1,36,2299380,41,0
eai,2022,30060,1,37,1687896,39.78,1.59
eai,2022,30060,1,38,2478211,41.28,1.51
eai,2022,30060,1,39,956840,40.85,0.99
eai,2022,30060,1,40,1653060,39.46,2.5
eai,2022,30060,1,44,956840,40.85,0.99
eai,2022,30060,1,45,911062,38,0
eai,2022,30060,1,48,331245,43,0
eai,2022,30060,1,50,452217,39,0
eai,2022,30060,1,54,911062,38,0
eai,2022,30060,1,63,550176,40,0
eai,2022,30060,1,64,331245,43,0
eai,2022,30060,1,67,1080762,39.1,2.55
eai,2022,30060,1,82,331245,43,0
eai,2022,30060,2,4,274092,22.73,1.13
eai,2022,30060,2,5,4292660,24.98,2.53
eai,2022,30060,2,6,20724159,28.63,1.82
eai,2022,30060,2,7,14447813,28.88,1.08
eai,2022,30060,2,8,31169245,31.4,1.43
eai,2022,30060,2,9,17746081,33.05,1.75
eai,2022,30060,2,10,11032101,33.81,1.39
eai,2022,30060,2,11,5350071,34.97,1.1
eai,2022,30060,2,12,7166882,34.88,1.45
eai,2022,30060,2,13,7100480,37.97,2.84
eai,2022,30060,2,14,5748199,36.51,1.39
eai,2022,30060,2,15,1053662,37,0
eai,2022,30060,2,16,6761994,37.24,1.77
eai,2022,30060,2,17,5100024,40.3,1.87
eai,2022,30060,2,18,7660596,38.96,0.87
eai,2022,30060,2,20,2320242,39.36,2.2
eai,2022,30060,2,21,944365,39,0
eai,2022,30060,2,22,2635228,41.91,2.29
eai,2022,30060,2,23,2958991,39.9,0.73
eai,2022,30060,2,25,799894,41.94,1.96
eai,2022,30060,2,26,2464713,38.38,0.49
eai,2022,30060,2,27,2464713,38.38,0.49
eai,2022,30060,2,28,875390,44.51,0.5
eai,2022,30060,2,33,2467830,42.83,1.32
eai,2022,30060,2,34,1516438,40.6,1.8
eai,2022,30060,2,35,2916989,43.16,1.45
eai,2022,30060,2,36,1370597,40.55,2.31
eai,2022,30060,2,37,301706,46,0
eai,2022,30060,2,38,649041,41,0
eai,2022,30060,2,39,649041,41,0
eai,2022,30060,2,40,150853,46,0
eai,2022,30060,2,43,449158,45,0
eai,2022,30060,2,45,1365586,40,0
eai,2022,30060,2,50,944365,39,0
eai,2022,30060,2,51,196666,47,0
eai,2022,30060,2,52,649041,41,0
eai,2022,30060,2,65,622898,44.95,1.39
eai,2022,30060,2,66,2031735,42,0
eai,2022,30060,2,73,196666,47,0
eai,2022,30420,1,6,12660,25,0
eai,2022,30420,1,7,581160,26,0
eai,2022,30420,1,9,5048555,30.72,0.45
eai,2022,30420,1,10,2644202,30.93,1
eai,2022,30420,1,11,2471099,32,0
eai,2022,30420,1,12,1964699,32.74,0.97
eai,2022,30420,1,14,577408,35,0
eai,2022,30420,1,15,1197814,34.78,0.98
eai,2022,30420,1,16,1650170,33.38,1.17
eai,2022,30420,1,17,5837485,33.15,0.93
eai,2022,30420,1,18,173309,38,0
eai,2022,30420,1,19,4217310,31.55,1.38
eai,2022,30420,1,20,577408,35,0
eai,2022,30420,1,21,234332,36,0
eai,2022,30420,1,22,147787,40,0
eai,2022,30420,1,23,750717,35.69,1.26
eai,2022,30420,1,24,1691012,33.6,2.66
eai,2022,30420,1,25,3479528,32.12,1.88
eai,2022,30420,1,26,729149,34,0
eai,2022,30420,1,27,75097,42,0
eai,2022,30420,1,29,216876,38.6,1.2
eai,2022,30420,1,30,2266184,33.48,1.15
eai,2022,30420,1,31,234332,36,0
eai,2022,30420,1,36,1666340,35,1.34
eai,2022,30420,1,37,234332,36,0
eai,2022,30420,1,40,2244114,33.43,1.14
eai,2022,30420,1,44,234332,36,0
eai,2022,30420,1,48,156702,37,0
eai,2022,30420,1,50,234332,36,0
eai,2022,30420,2,6,1072413,27.71,0.45
eai,2022,30420,2,8,1501767,31,0
eai,2022,30420,2,9,3084948,31.36,0.93
eai,2022,30420,2,11,2092074,32,0
eai,2022,30420,2,12,2092074,32,0
eai,2022,30420,2,13,992874,30,0
eai,2022,30420,2,14,2092074,32,0
eai,2022,30420,2,15,1187905,35,0
eai,2022,30420,2,16,1187905,35,0
eai,2022,30420,2,17,1187905,35,0
eai,2022,30420,2,18,9943035,33.74,0.82
eai,2022,30420,2,19,1307012,34,0
eai,2022,30420,2,20,3316565,34.42,0.82
eai,2022,30420,2,21,3201511,33.08,2.31
eai,2022,30420,2,22,3316565,34.42,0.82
eai,2022,30420,2,23,1307012,34,0
eai,2022,30420,2,24,11444802,33.38,1.2
eai,2022,30420,2,25,3414128,35.15,1.51
eai,2022,30420,2,26,4979722,33.71,1.76
eai,2022,30420,2,27,2794615,33.01,1.74
eai,2022,30420,2,28,1223101,35.17,1
eai,2022,30420,2,29,2404421,35.72,0.79
eai,2022,30420,2,30,702541,36,0
eai,2022,30420,2,31,1431447,35.68,1.5
eai,2022,30420,2,32,702541,36,0
eai,2022,30420,2,33,2404421,35.72,0.79
eai,2022,30420,2,34,1187905,35,0
eai,2022,30420,2,35,1095272,36.72,0.96
eai,2022,30420,2,36,2466546,35.18,0.94
eai,2022,30420,2,37,9690449,34.11,1.55
eai,2022,30420,2,38,2433033,36.42,0.49
eai,2022,30420,2,39,513976,37,0
eai,2022,30420,2,40,757518,37.64,0.93
eai,2022,30420,2,42,50788,44,0
eai,2022,30420,2,45,1095272,36.72,0.96
eai,2022,30420,2,49,35196,41,0
eai,2022,30420,2,51,35196,41,0
eai,2022,30420,2,52,3357,47,0
eai,2022,30420,2,53,392731,38,0
eai,1991,21720,0,1,109422,20.94,2.39
eai,1991,21720,0,2,15884227,34.98,2.91
eai,1991,21720,0,3,4030764,46.89,6.99
eai,1991,21720,0,4,5816040,61.5,7.38
eai,1991,21720,0,5,3416486,68.46,6.27
eai,1991,21720,0,6,1847828,74.56,5.91
eai,1991,21720,0,7,663870,79.66,3.83
eai,1991,21720,0,8,649488,82.19,6.44
eai,1991,21720,0,9,213262,82.52,4.15
eai,1991,21720,0,10,20746,99,0
eai,1991,21720,0,11,6524,109,0
eai,1991,21740,0,2,401749,30.01,0.75
eai,1991,21740,0,3,2152081,41.03,2.57
eai,1991,21740,0,4,17033568,45.8,2.66
eai,1991,21740,0,5,8274800,47.41,3.11
eai,1991,21740,0,6,3063800,50.55,4.26
eai,1991,21740,0,7,3581177,50.3,3.01
eai,1991,21740,0,8,2043194,50.99,2.67
eai,1991,21740,0,9,5945069,51.77,2.6
eai,1991,21740,0,10,2683008,52.67,2.7
eai,1991,21740,0,11,3766724,53.41,3.06
eai,1991,21740,0,12,1474288,51.68,2.27
eai,1991,21740,0,13,5438288,53.35,3.19
eai,1991,21740,0,14,3377682,53.66,3.36
eai,1991,21740,0,15,1850253,53.19,3.97
eai,1991,21740,0,16,818303,53.48,3.02
eai,1991,21740,0,17,148350,53,0
eai,1991,21740,0,18,369394,50.78,0.97
eai,1991,21740,0,19,288576,51.26,2.49
eai,1991,21740,0,20,225243,49.7,1.49
eai,1991,21740,0,21,226245,50,0
eai,1991,21921,0,2,18542017,25.05,0.86
eai,1991,21921,0,3,167197077,30.45,1.67
eai,1991,21921,0,4,374514,40.29,2.68
eai,1991,21921,0,5,284358,40.71,1.69
eai,1991,21921,0,6,176266,45.46,1.22
eai,1991,21921,0,7,71979,44.84,1.49
eai,1991,21921,0,9,107783,44.26,2.38
eai,1991,21921,0,10,31257,49,0
eai,1991,30060,0,1,204119,12.33,0.47
eai,1991,30060,0,2,1246391,14.73,1.57
eai,1991,30060,0,3,9830522,18.58,1.62
eai,1991,30060,0,4,10701932,21.11,2.94
eai,1991,30060,0,5,13361342,25.03,2.02
eai,1991,30060,0,6,14485395,26.34,1.81
eai,1991,30060,0,7,7850719,28.91,2.97
eai,1991,30060,0,8,8625658,30.12,1.76
eai,1991,30060,0,9,5211621,32.67,2.8
eai,1991,30060,0,10,12754346,34.07,1.59
eai,1991,30060,0,11,6390357,33.6,1.74
eai,1991,30060,0,12,9667529,35.14,0.95
eai,1991,30060,0,13,2551571,34.91,1.28
eai,1991,30060,0,14,777563,35.28,2.18
eai,1991,30060,0,15,1070195,38,0
eai,1991,30060,0,17,199490,39,0
eai,1991,30060,0,19,896113,37,0
eai,1991,30060,0,24,1053830,38.61,0.68
eai,1991,30060,0,25,319243,39.38,0.48
eai,1991,30060,0,27,199490,39,0
eai,1991,30060,0,28,199490,39,0
eai,1991,30060,0,31,578836,40.57,1.21
eai,1991,30060,0,32,119753,40,0
eai,1991,30060,0,33,119753,40,0
eai,1991,30060,0,34,535097,38,0
eai,1991,30060,0,36,152749,42,0
eai,1991,30060,0,38,74734,43,0
eai,1991,30060,0,39,199490,39,0
eai,1991,30060,0,40,119753,40,0
eai,1991,30060,0,41,119753,40,0
eai,1991,30060,0,42,1256922,36.47,2.46
eai,1991,30060,0,43,346349,40.65,0.48
eai,1991,30060,0,44,119753,40,0
eai,1991,30060,0,45,355382,40.34,1.54
eai,1991,30060,0,46,1004342,39.18,1.32
eai,1991,30060,0,47,119753,40,0
eai,1991,30060,0,48,2757126,36.95,1.46
eai,1991,30060,0,50,1039935,40.95,0.88
eai,1991,30060,0,51,226596,41,0
eai,1991,30060,0,52,2578527,36.73,1.31
eai,1991,30060,0,53,1857296,37.99,1.3
eai,1991,30060,0,54,1035917,39.21,1.58
eai,1991,30060,0,55,199490,39,0
eai,1991,30060,0,56,199490,39,0
eai,1991,30060,0,61,896113,37,0
eai,1991,30060,0,62,654850,38.37,0.77
eai,1991,30060,0,65,896113,37,0
eai,1991,30060,0,66,199490,39,0
eai,1991,30060,0,69,1015866,37.35,0.97
eai,1991,30060,0,73,535097,38,0
eai,1991,30060,0,75,152749,42,0
eai,1991,30060,0,76,199490,39,0
eai,1991,30060,0,86,119753,40,0
eai,1991,30420,0,6,492514,25.83,1.11
eai,1991,30420,0,7,4111338,27.93,1.7
eai,1991,30420,0,8,295043,28.47,1.14
eai,1991,30420,0,9,648575,29.85,1.29
eai,1991,30420,0,10,686746,29.66,2.14
eai,1991,30420,0,11,355288,29.66,1.73
eai,1991,30420,0,12,290041,30.58,2.28
eai,1991,30420,0,13,649522,31.06,2.59
eai,1991,30420,0,14,77983,31,0
eai,1991,30420,0,15,63060,36,0
eai,1991,30420,0,17,88075,33,0
eai,1991,30420,0,18,153964,32.18,1.99
eai,1991,30420,0,19,63060,36,0
eai,1991,30420,0,20,167977,35.87,1.17
eai,1991,30420,0,22,263579,36.19,0.85
eai,1991,30420,0,24,202680,34.15,0.75
eai,1991,30420,0,25,131475,31.98,3.47
eai,1991,30420,0,26,144451,32.58,0.91
eai,1991,30420,0,27,41989,34,0
eai,1991,30420,0,29,138069,36.78,1.84
eai,1991,30420,0,31,86027,33.49,0.5
eai,1991,30420,0,34,74664,35,0
eai,1991,30420,0,40,41989,34,0
eai,1991,30420,0,49,62927,37,0
eai,1991,30420,0,51,96080,38,0
eai,1994,21720,0,1,15649626,17,1.66
eai,1994,21720,0,2,548607,35.96,3.38
eai,1994,21720,0,3,3474172,47.28,4.09
eai,1994,21720,0,4,2371724,58.59,6.39
eai,1994,21720,0,5,4721060,64.82,4.25
eai,1994,21720,0,6,2845396,72.62,4.91
eai,1994,21720,0,7,4039312,81.06,7.93
eai,1994,21720,0,8,887067,88.43,7.24
eai,1994,21720,0,9,327396,91.11,4.47
eai,1994,21720,0,10,72198,93.81,5.08
eai,1994,21720,0,11,8557,104,0
eai,1994,21740,0,1,16215484,19.01,1.31
eai,1994,21740,0,2,383287,29.51,4.31
eai,1994,21740,0,3,937212,40.01,3.24
eai,1994,21740,0,4,6665414,48.16,2.59
eai,1994,21740,0,5,9038663,49.9,3.09
eai,1994,21740,0,6,3850331,52.35,3.78
eai,1994,21740,0,7,2809075,56.07,2.91
eai,1994,21740,0,8,391855,58,1
eai,1994,21740,0,9,1407464,58.24,3.05
eai,1994,21740,0,10,2457262,55.64,2.86
eai,1994,21740,0,11,2355910,56.96,4.03
eai,1994,21740,0,12,2246252,57.67,3.24
eai,1994,21740,0,13,205010,64.24,0.43
eai,1994,21740,0,14,156145,64,0
eai,1994,21740,0,15,525034,58.15,3.14
eai,1994,21740,0,16,804949,58.02,4.43
eai,1994,21740,0,18,70577,63,0
eai,1994,21921,0,2,39433,21.18,0.57
eai,1994,21921,0,3,2547986,34.01,1.55
eai,1994,21921,0,4,8461835,39.55,1.39
eai,1994,21921,0,5,50565501,41.91,1.46
eai,1994,21921,0,6,116091510,42.24,1.4
eai,1994,21921,0,7,13943127,44.04,1.56
eai,1994,21921,0,8,13575413,45.22,2.07
eai,1994,21921,0,9,880976,46,0
eai,1994,30060,0,1,53173,12.2,2.48
eai,1994,30060,0,2,1110648,15.23,2.66
eai,1994,30060,0,3,1571342,19.56,2.22
eai,1994,30060,0,4,3676466,22.4,2.44
eai,1994,30060,0,5,5414618,27.88,4.82
eai,1994,30060,0,6,14664191,27.69,2.61
eai,1994,30060,0,7,19116867,30.61,2.5
eai,1994,30060,0,8,30569044,31.84,1.95
eai,1994,30060,0,9,28301220,32.86,1.61
eai,1994,30060,0,10,37972474,33.78,1.46
eai,1994,30060,0,11,8424137,35.18,0.97
eai,1994,30060,0,12,6036738,35.4,1.8
eai,1994,30060,0,13,3116689,36.79,1.68
eai,1994,30060,0,14,1128202,36,0
eai,1994,30060,0,15,8381666,35.88,2.37
eai,1994,30060,0,16,4236960,37.33,1.19
eai,1994,30060,0,17,1128202,36,0
eai,1994,30060,0,18,1042202,37.74,1.55
eai,1994,30060,0,19,922034,37.54,1.87
eai,1994,30060,0,20,757291,40.41,0.81
eai,1994,30060,0,21,1076242,39.09,1.23
eai,1994,30060,0,23,152140,43,0
eai,1994,30060,0,25,71345,44,0
eai,1994,30060,0,26,301477,40,0
eai,1994,30060,0,27,583252,38,0
eai,1994,30060,0,29,1039067,39.17,1.47
eai,1994,30060,0,30,94731,46,0
eai,1994,30060,0,33,44123,49,0
eai,1994,30060,0,35,301477,40,0
eai,1994,30060,0,37,343653,41.89,0.99
eai,1994,30060,0,40,154338,42,0
eai,1994,30060,0,41,191513,41,0
eai,1994,30060,0,42,105992,45,0
eai,1994,30060,0,44,152140,43,0
eai,1994,30060,0,46,492989,40.39,0.49
eai,1994,30060,0,47,255677,42.76,3.03
eai,1994,30060,0,48,213006,44.26,2.06
eai,1994,30060,0,49,191513,41,0
eai,1994,30060,0,50,345851,41.45,0.5
eai,1994,30060,0,51,154338,42,0
eai,1994,30060,0,52,304280,43,0
eai,1994,30060,0,53,260807,45.45,0.89
eai,1994,30060,0,54,262857,41.81,1.33
eai,1994,30060,0,55,154338,42,0
eai,1994,30060,0,56,52684,47,0
eai,1994,30060,0,57,522651,39,0
eai,1994,30060,0,58,801018,40.55,2.4
eai,1994,30060,0,59,105992,45,0
eai,1994,30060,0,60,583252,38,0
eai,1994,30060,0,62,191513,41,0
eai,1994,30060,0,64,301477,40,0
eai,1994,30060,0,67,154338,42,0
eai,1994,30060,0,68,94731,46,0
eai,1994,30060,0,76,105992,45,0
eai,1994,30420,0,7,52387,26.84,0.37
eai,1994,30420,0,8,375139,28.8,1.42
eai,1994,30420,0,9,796236,31.05,2.06
eai,1994,30420,0,10,2941816,31,1.57
eai,1994,30420,0,11,444548,29.76,1.68
eai,1994,30420,0,12,896739,31.69,1.55
eai,1994,30420,0,13,1441968,32.48,1.92
eai,1994,30420,0,14,552930,33.1,0.82
eai,1994,30420,0,15,370337,34.52,1.13
eai,1994,30420,0,16,312039,34.97,1.47
eai,1994,30420,0,17,445964,34.83,2.65
eai,1994,30420,0,18,295892,33.63,2.63
eai,1994,30420,0,19,530485,37.89,1.83
eai,1994,30420,0,20,239766,34.96,1.67
eai,1994,30420,0,22,109392,34,0
eai,1994,30420,0,24,85904,33,0
eai,1994,30420,0,25,81588,37,0
eai,1994,30420,0,26,163177,37,0
eai,1994,30420,0,30,109392,34,0
eai,1994,30420,0,31,174235,38,0
eai,1994,30420,0,35,102767,36,0
eai,1994,30420,0,37,72273,35,0
eai,1994,30420,0,41,85904,33,0
eai,1994,30420,0,54,315153,39,0
eai,1997,21720,0,1,58726,21,0
eai,1997,21720,0,2,681604,36.05,2.92
eai,1997,21720,0,3,658937,49.5,9
eai,1997,21720,0,4,3067600,59.92,5.68
eai,1997,21720,0,5,2248599,62.29,6.54
eai,1997,21720,0,6,833713,73.26,6.94
eai,1997,21720,0,7,342090,79.55,8.74
eai,1997,21720,0,8,336816,86.39,10.72
eai,1997,21720,0,9,145164,92.28,4.93
eai,1997,21720,0,10,84632,84.6,7.6
eai,1997,21720,0,11,32814,99,0
eai,1997,21740,0,1,1795390,18.25,1.77
eai,1997,21740,0,2,1657043,30.04,1.8
eai,1997,21740,0,3,1679143,33.73,2.75
eai,1997,21740,0,4,2646526,46.7,2.94
eai,1997,21740,0,5,2427885,50.58,3.03
eai,1997,21740,0,6,2256930,51.84,3.15
eai,1997,21740,0,7,3381796,55.25,3.97
eai,1997,21740,0,8,5312479,56.78,4.09
eai,1997,21740,0,9,5946870,55.28,2.92
eai,1997,21740,0,10,1608826,59.02,3.08
eai,1997,21740,0,11,1558151,59.72,3.32
eai,1997,21740,0,12,2093356,61,3.18
eai,1997,21740,0,13,443514,60.77,1.48
eai,1997,21740,0,14,682494,59.06,4
eai,1997,21740,0,15,529385,57.51,4.65
eai,1997,21740,0,16,168428,63,0
eai,1997,21740,0,18,338536,57.98,5
eai,1997,21740,0,20,372103,58.12,1.45
eai,1997,21921,0,2,127493,23.84,1.77
eai,1997,21921,0,3,1137864,36.29,0.96
eai,1997,21921,0,4,854888,41,0
eai,1997,21921,0,5,5613630,40.13,0.93
eai,1997,21921,0,6,5515244,42.52,1.09
eai,1997,21921,0,7,4357559,43.24,1.3
eai,1997,21921,0,8,8543865,44.47,1.51
eai,1997,21921,0,9,13547057,44.3,1.31
eai,1997,21921,0,10,902923,43.2,1.07
eai,1997,21921,0,11,915704,46,0
eai,1997,30060,0,1,1051556,8.62,0.51
eai,1997,30060,0,2,12297881,14,0.89
eai,1997,30060,0,3,6494819,17.55,2.79
eai,1997,30060,0,4,3463082,21.82,2.54
eai,1997,30060,0,5,8467347,26.06,1.96
eai,1997,30060,0,6,18534086,28.92,2.87
eai,1997,30060,0,7,16390392,29.83,2.11
eai,1997,30060,0,8,28985228,32.82,3.07
eai,1997,30060,0,9,56912828,33.34,2.15
eai,1997,30060,0,10,35345265,34.19,2.17
eai,1997,30060,0,11,46310895,35.12,2.01
eai,1997,30060,0,12,24180987,34.9,1.55
eai,1997,30060,0,13,30531076,37.17,2.3
eai,1997,30060,0,14,15305180,37.94,1.23
eai,1997,30060,0,15,5879876,39.55,1.75
eai,1997,30060,0,16,5935455,38.62,1.22
eai,1997,30060,0,17,8178464,38.84,1.78
eai,1997,30060,0,18,3386198,43.15,1.21
eai,1997,30060,0,19,4642104,40.2,1.73
eai,1997,30060,0,20,4499206,38.85,3.53
eai,1997,30060,0,21,1162236,43.34,0.76
eai,1997,30060,0,22,811337,42,0
eai,1997,30060,0,23,251524,46,0
eai,1997,30060,0,24,451905,45.56,0.5
eai,1997,30060,0,25,200382,45,0
eai,1997,30060,0,26,2934269,41.03,2.6
eai,1997,30060,0,27,583435,43.7,1.52
eai,1997,30060,0,29,2371154,41.04,1.6
eai,1997,30060,0,30,1722393,39.48,1.89
eai,1997,30060,0,31,1228355,40,0
eai,1997,30060,0,32,811337,42,0
eai,1997,30060,0,34,45220,49,0
eai,1997,30060,0,35,616652,41,0
eai,1997,30060,0,37,616652,41,0
eai,1997,30060,0,38,858319,42.33,1.36
eai,1997,30060,0,41,663383,44.3,0.46
eai,1997,30060,0,44,200382,45,0
eai,1997,30060,0,45,463001,44,0
eai,1997,30060,0,47,2351076,38,0
eai,1997,30060,0,53,463001,44,0
eai,1997,30060,0,54,811337,42,0
eai,1997,30060,0,56,1424855,43.32,0.47
eai,1997,30060,0,60,1228355,40,0
eai,1997,30060,0,64,1619885,39,0
eai,1997,30060,0,69,2351076,38,0
eai,1997,30060,0,78,811337,42,0
eai,1997,30420,0,2,59978,14.47,0.5
eai,1997,30420,0,3,102775,17.36,1.07
eai,1997,30420,0,4,85615,21.89,3.19
eai,1997,30420,0,6,7059,27,0
eai,1997,30420,0,7,94948,27.72,1.37
eai,1997,30420,0,8,153778,30.54,1.57
eai,1997,30420,0,9,572844,31.29,1.59
eai,1997,30420,0,10,568919,33.09,2.07
eai,1997,30420,0,11,430590,32.73,1.04
eai,1997,30420,0,12,371088,32.17,2.63
eai,1997,30420,0,13,1327343,34.09,1.72
eai,1997,30420,0,14,147668,36.89,1.26
eai,1997,30420,0,16,200806,34.08,1
eai,1997,30420,0,17,441937,36.03,1.94
eai,1997,30420,0,18,234961,35.11,1.92
eai,1997,30420,0,19,64838,37,0
eai,1997,30420,0,20,172567,36.33,2.92
eai,1997,30420,0,21,27300,42,0
eai,1997,30420,0,22,108060,35,0
eai,1997,30420,0,23,135194,35.09,2.07
eai,1997,30420,0,26,27300,42,0
eai,1997,30420,0,27,105437,36.43,1.39
eai,1997,30420,0,28,29523,39,0
eai,1997,30420,0,31,108060,35,0
eai,1997,30420,0,32,92746,33,0
eai,1997,30420,0,34,21673,38,0
eai,1997,30420,0,36,51196,38.58,0.49
eai,1997,30420,0,38,27300,42,0
eai,1997,30420,0,39,8965,41,0
eai,1997,30420,0,40,8965,41,0
eai,1997,30420,0,48,21673,38,0
eai,2000,21720,0,1,628242,17.57,0.5
eai,2000,21720,0,2,846180,35.72,2.93
eai,2000,21720,0,3,4942437,46.51,3.52
eai,2000,21720,0,4,4824192,58.01,6.53
eai,2000,21720,0,5,3889742,65.61,6.95
eai,2000,21720,0,6,1301166,74.83,5.61
eai,2000,21720,0,7,1079707,79.02,5.48
eai,2000,21720,0,8,319257,83.08,7.39
eai,2000,21720,0,9,119447,83.92,2.37
eai,2000,21720,0,10,15568,100,0
eai,2000,21740,0,1,16862401,14.91,1.21
eai,2000,21740,0,2,593495,29.86,2.39
eai,2000,21740,0,3,512513,41.96,1.63
eai,2000,21740,0,4,8974383,47.49,3.11
eai,2000,21740,0,5,10485001,50.79,3.55
eai,2000,21740,0,6,9575182,48.92,4.71
eai,2000,21740,0,7,5622627,51.1,4.03
eai,2000,21740,0,8,1342690,58.11,1.67
eai,2000,21740,0,9,994108,57.37,3.23
eai,2000,21740,0,10,2267187,56.09,3.7
eai,2000,21740,0,11,5314590,58.84,2.69
eai,2000,21740,0,12,2274786,58.74,4.58
eai,2000,21740,0,13,1858851,58.24,3.22
eai,2000,21740,0,14,844832,59.48,1.8
eai,2000,21740,0,15,239910,61,0
eai,2000,21740,0,16,144998,65,0
eai,2000,21740,0,17,239910,61,0
eai,2000,21740,0,19,254815,59,0
eai,2000,21921,0,2,206167,22.28,1.23
eai,2000,21921,0,5,190779,41.12,1.27
eai,2000,21921,0,6,107519,43,0
eai,2000,21921,0,7,16482,42,0
eai,2000,21921,0,8,213637,44.35,1.68
eai,2000,21921,0,9,54639,45.39,1.36
