year,region,species_code,sex,sex_desc,iss,nss,nhl
1991,wai,30060,12,female_male,26.92552925285403,238,4
1994,ai,21720,0,total_pre,23.854045258843975,1068,63
1994,ai,21720,1,male,17.774146657713256,500,57
1994,ai,21720,2,female,31.06378587235816,568,60
1994,ai,21720,4,total_post,26.73426407147502,1068,63
1994,ai,21720,12,female_male,41.87375700866325,1068,63
1994,ai,21740,0,total_pre,20.230438873192632,989,39
1994,ai,21740,1,male,17.332515937102148,455,33
1994,ai,21740,2,female,21.697671680853833,534,37
1994,ai,21740,4,total_post,16.394835398160282,989,39
1994,ai,21740,12,female_male,41.10139142094476,989,39
1994,ai,21921,0,total_pre,43.474263924762106,668,59
1994,ai,21921,1,male,30.695174984959404,301,49
1994,ai,21921,2,female,31.409200617182478,366,45
1994,ai,21921,4,total_post,43.877395563054215,668,59
1994,ai,21921,12,female_male,64.63574507485288,667,59
1994,ai,30060,0,total_pre,108.18655635494812,788,45
1994,ai,30060,1,male,62.69634814634301,384,43
1994,ai,30060,2,female,35.91738815083158,396,40
1994,ai,30060,4,total_post,74.82438585147419,788,45
1994,ai,30060,12,female_male,90.06867365289796,780,44
1994,ai,30420,0,total_pre,33.3001782876552,402,18
1994,ai,30420,1,male,25.374175258599607,192,16
1994,ai,30420,2,female,12.747261402427593,210,16
1994,ai,30420,4,total_post,25.924344436744487,402,18
1994,ai,30420,12,female_male,28.691888962242416,402,18
1994,cai,21720,0,total_pre,45.67651465147383,398,23
1994,cai,21720,1,male,26.237861583755745,177,22
1994,cai,21720,2,female,32.72961417563219,221,21
1994,cai,21720,4,total_post,36.20310312871761,398,23
1994,cai,21720,12,female_male,59.55710339821664,398,23
1994,cai,21740,0,total_pre,12.538652204494689,252,7
1994,cai,21740,1,male,8.111865541414645,91,7
1994,cai,21740,2,female,5.998902670968882,161,7
1994,cai,21740,4,total_post,8.21897410154504,252,7
1994,cai,21740,12,female_male,17.93478713802607,252,7
1994,cai,21921,0,total_pre,28.733867519368104,285,24
1994,cai,21921,1,male,16.3753964665028,139,21
1994,cai,21921,2,female,26.084970354166675,145,19
1994,cai,21921,4,total_post,28.734796457555074,285,24
1994,cai,21921,12,female_male,44.14357250960907,284,24
1994,cai,30060,0,total_pre,29.582656028298523,210,13
1994,cai,30060,1,male,15.954944773651041,101,11
1994,cai,30060,2,female,16.601734964750072,108,11
1994,cai,30060,4,total_post,25.454891793268732,210,13
1994,cai,30060,12,female_male,34.92041184328906,209,12
1994,cai,30420,0,total_pre,10.549064711102002,61,3
1994,cai,30420,1,male,9.150686341803967,31,3
1994,cai,30420,2,female,3.926505761711958,30,3
1994,cai,30420,4,total_post,9.584772110632487,61,3
1994,cai,30420,12,female_male,9.954218259801268,61,3
1994,eai,21720,0,total_pre,11.07259541196801,310,19
1994,eai,21720,1,male,8.688704569339887,151,17
1994,eai,21720,2,female,16.57238828467845,159,19
1994,eai,21720,4,total_post,12.943666307959406,310,19
1994,eai,21720,12,female_male,20.26696166895975,310,19
1994,eai,21740,0,total_pre,22.841711218557226,294,10
1994,eai,21740,1,male,17.038827859175914,142,9
1994,eai,21740,2,female,18.864630287190213,152,9
1994,eai,21740,4,total_post,13.801807341543372,294,10
1994,eai,21740,12,female_male,39.18564651892414,294,10
1994,eai,21921,0,total_pre,16.326077994719935,138,16
1994,eai,21921,1,male,9.452099653874264,59,12
1994,eai,21921,2,female,11.848087168252297,79,11
1994,eai,21921,4,total_post,14.32382548225914,138,16
1994,eai,21921,12,female_male,20.832704670616582,138,16
1994,eai,30060,0,total_pre,31.13959611161991,347,17
1994,eai,30060,1,male,21.662589071365577,172,17
1994,eai,30060,2,female,9.414221341276267,168,17
1994,eai,30060,4,total_post,25.66905977201442,347,17
1994,eai,30060,12,female_male,27.180321657527895,340,17
1994,eai,30420,0,total_pre,24.981361003964963,127,7
1994,eai,30420,1,male,12.108964430066298,62,7
1994,eai,30420,2,female,15.991873929920567,65,6
1994,eai,30420,4,total_post,26.614321259479986,127,7
1994,eai,30420,12,female_male,30.076332657548882,127,7
1994,sbs,21720,0,total_pre,7.476692516935192,126,5
1994,sbs,21720,1,male,5.30688635093686,57,5
1994,sbs,21720,2,female,4.9713394091373715,69,5
1994,sbs,21720,4,total_post,6.389269360229684,126,5
1994,sbs,21720,12,female_male,13.207500260983561,126,5
1994,sbs,21740,0,total_pre,15.47772057956659,90,7
1994,sbs,21740,1,male,7.303583754190965,62,5
1994,sbs,21740,2,female,3.8490788266698015,28,6
1994,sbs,21740,4,total_post,12.469886396494534,90,7
1994,sbs,21740,12,female_male,9.801137709764859,90,7
1994,sbs,21921,0,total_pre,2.2003444684577143,5,4
1994,sbs,21921,1,male,5.77775021407011,3,3
1994,sbs,21921,2,female,2,2,2
1994,sbs,21921,4,total_post,4.50443574042183,5,4
1994,sbs,21921,12,female_male,4.6506943156288,5,4
1994,sbs,30060,0,total_pre,10.768219719650933,43,3
1994,sbs,30060,1,male,5.558049868275952,21,3
1994,sbs,30060,2,female,7.37943282352202,22,2
1994,sbs,30060,4,total_post,7.2182534856584715,43,3
1994,sbs,30060,12,female_male,10.97814545115395,43,3
1994,sbs,30420,0,total_pre,12.554179887045619,41,1
1994,sbs,30420,1,male,6.167037952839087,24,1
1994,sbs,30420,2,female,4.650755583385732,17,1
1994,sbs,30420,4,total_post,7.215909083111616,41,1
1994,sbs,30420,12,female_male,11.780694588592382,41,1
1994,wai,21720,0,total_pre,31.11209991950402,234,16
1994,wai,21720,1,male,15.015301787721933,115,13
1994,wai,21720,2,female,8.56665303575112,119,15
1994,wai,21720,4,total_post,14.964470139704385,234,16
1994,wai,21720,12,female_male,24.688779442597138,234,16
1994,wai,21740,0,total_pre,7.887280352514738,353,15
1994,wai,21740,1,male,6.9259715698129645,160,12
1994,wai,21740,2,female,14.665947031697627,193,15
1994,wai,21740,4,total_post,10.444767419916687,353,15
1994,wai,21740,12,female_male,19.201848378113365,353,15
1994,wai,21921,0,total_pre,20.524002340765062,240,15
1994,wai,21921,1,male,13.737779540651363,100,13
1994,wai,21921,2,female,19.408114970523748,140,13
1994,wai,21921,4,total_post,23.733583659477606,240,15
1994,wai,21921,12,female_male,26.343714164856763,240,15
1994,wai,30060,0,total_pre,69.93066363847558,188,12
1994,wai,30060,1,male,28.4151199797049,90,12
1994,wai,30060,2,female,21.65958764262918,98,10
1994,wai,30060,4,total_post,52.2330214342771,188,12
1994,wai,30060,12,female_male,47.7907070475319,188,12
1994,wai,30420,0,total_pre,23.710604588434798,173,7
1994,wai,30420,1,male,20.52476356400258,75,5
1994,wai,30420,2,female,8.547988801665497,98,6
1994,wai,30420,4,total_post,15.11500672654658,173,7
1994,wai,30420,12,female_male,16.98220204470906,173,7
1997,ai,21720,0,total_pre,32.607218041907664,709,69
1997,ai,21720,1,male,22.76956003284367,344,66
1997,ai,21720,2,female,20.63335641843406,365,61
1997,ai,21720,4,total_post,24.53070733170305,709,69
1997,ai,21720,12,female_male,46.00150019745869,709,69
1997,ai,21740,0,total_pre,52.216646348912825,925,76
1997,ai,21740,1,male,38.85901082793934,419,64
1997,ai,21740,2,female,33.04778691746518,506,69
1997,ai,21740,4,total_post,59.01525864270974,925,76
1997,ai,21740,12,female_male,69.21618332487026,925,76
1997,ai,21921,0,total_pre,51.2876362586644,384,45
1997,ai,21921,1,male,36.662479666698125,183,38
1997,ai,21921,2,female,22.08225999855264,201,33
1997,ai,21921,4,total_post,36.20819087399587,384,45
1997,ai,21921,12,female_male,59.5651757758141,384,45
1997,ai,30060,0,total_pre,86.00478991146088,1013,110
1997,ai,30060,1,male,47.89753002539135,455,85
1997,ai,30060,2,female,56.996362675732804,498,94
1997,ai,30060,4,total_post,80.45922449248984,1013,110
1997,ai,30060,12,female_male,104.32710460652348,953,103
1997,ai,30420,0,total_pre,50.35021371556317,496,56
1997,ai,30420,1,male,23.7280913203092,235,45
1997,ai,30420,2,female,25.340685259593663,254,46
1997,ai,30420,4,total_post,38.24375505384752,496,56
1997,ai,30420,12,female_male,49.791748601733,489,56
1997,cai,21720,0,total_pre,11.561239353429333,246,23
1997,cai,21720,1,male,9.465793082999745,105,22
1997,cai,21720,2,female,7.3566200635249555,141,20
1997,cai,21720,4,total_post,9.57094322391885,246,23
1997,cai,21720,12,female_male,18.427257465695526,246,23
1997,cai,21740,0,total_pre,41.54499792227969,276,31
1997,cai,21740,1,male,29.967242364419644,129,26
1997,cai,21740,2,female,25.34980004521201,147,27
1997,cai,21740,4,total_post,40.25370294321975,276,31
1997,cai,21740,12,female_male,56.06613127086985,276,31
1997,cai,21921,0,total_pre,30.683824215723206,226,19
1997,cai,21921,1,male,15.5402451239424,110,17
1997,cai,21921,2,female,22.501854339534585,116,15
1997,cai,21921,4,total_post,26.751504217111084,226,19
1997,cai,21921,12,female_male,45.37990683778833,226,19
1997,cai,30060,0,total_pre,18.521224087240487,206,27
1997,cai,30060,1,male,14.265283417114826,93,18
1997,cai,30060,2,female,13.022457794697916,95,21
1997,cai,30060,4,total_post,19.8788163871034,206,27
1997,cai,30060,12,female_male,27.39989331021033,188,23
1997,cai,30420,0,total_pre,17.72894963276122,164,18
1997,cai,30420,1,male,14.485688417931206,76,14
1997,cai,30420,2,female,8.624276104482757,81,15
1997,cai,30420,4,total_post,15.02154474443979,164,18
1997,cai,30420,12,female_male,19.57268497065633,157,18
1997,eai,21720,0,total_pre,32.04657770971232,198,27
1997,eai,21720,1,male,15.209929744396966,101,25
1997,eai,21720,2,female,14.738270238916913,97,24
1997,eai,21720,4,total_post,19.887504547440283,198,27
1997,eai,21720,12,female_male,29.47787227443157,198,27
1997,eai,21740,0,total_pre,50.10728449307187,261,19
1997,eai,21740,1,male,24.105057571650292,122,18
1997,eai,21740,2,female,24.1113561436639,139,18
1997,eai,21740,4,total_post,40.73158093264383,261,19
1997,eai,21740,12,female_male,49.3282342855186,261,19
1997,eai,21921,0,total_pre,13.041722879325254,60,9
1997,eai,21921,1,male,7.963510728589253,28,7
1997,eai,21921,2,female,2.379257054771007,32,5
1997,eai,21921,4,total_post,6.464667241501399,60,9
1997,eai,21921,12,female_male,7.472730388606856,60,9
1997,eai,30060,0,total_pre,44.917709524957225,391,37
1997,eai,30060,1,male,16.443691391772468,176,29
1997,eai,30060,2,female,25.505599876619616,189,33
1997,eai,30060,4,total_post,32.92505421316007,391,37
1997,eai,30060,12,female_male,42.09921058988694,365,35
1997,eai,30420,0,total_pre,14.186642418855453,108,17
1997,eai,30420,1,male,9.822779539246264,48,12
1997,eai,30420,2,female,8.674654134006778,60,13
1997,eai,30420,4,total_post,14.064358602014645,108,17
1997,eai,30420,12,female_male,17.933637715711598,108,17
1997,sbs,21720,0,total_pre,8.489002294809014,80,4
1997,sbs,21720,1,male,4.236484048447205,41,4
1997,sbs,21720,2,female,5.017704440160361,39,4
1997,sbs,21720,4,total_post,6.693847158400147,80,4
1997,sbs,21720,12,female_male,10.066050645023953,80,4
1997,sbs,21740,0,total_pre,11.958768116538698,159,5
1997,sbs,21740,1,male,6.524003402085483,59,3
1997,sbs,21740,2,female,9.224772351866635,100,5
1997,sbs,21740,4,total_post,15.942175348435043,159,5
1997,sbs,21740,12,female_male,17.46777483006771,159,5
1997,sbs,30060,0,total_pre,11.864746342961617,77,6
1997,sbs,30060,1,male,5.100385008352134,37,6
1997,sbs,30060,2,female,3.5093991179554145,40,5
1997,sbs,30060,4,total_post,9.903442344781045,77,6
