year,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
1991,3005012,0,2,12.274363636363638,2.4254474681747737,NA,NA
1991,3005012,0,3,14.09653992395438,3.219567885833687,11,0
1991,3005012,0,4,15.119601226993861,2.3449220083205713,14.75,2.49
1991,3005012,0,5,16.462457627118653,2.0769262275913114,15.63,0.48
1991,3005012,0,6,19.635000000000016,3.3259434543443227,18.12,2.47
1991,3005012,0,7,23.01519379844962,2.6340485104889604,20.25,0.79
1991,3005012,0,8,24.524186046511634,2.9210655466815485,23.3,2.59
1991,3005012,0,9,26.247061403508766,3.477394459188194,24.46,3.06
1991,3005012,0,10,26.451138716356123,2.3263102200811376,26.54,1.63
1991,3005012,0,11,27.63647181628391,3.549960556492973,25.26,1.77
1991,3005012,0,12,28.74938297872342,3.992427886475537,31.09,7.69
1991,3005012,0,13,30.006170678336964,4.8321179200855635,NA,NA
1991,3005012,0,14,29.887835497835464,4.662783151160458,24.74,1.58
1991,3005012,0,15,31.78661434977581,5.28820140781262,33.68,5.35
1991,3005012,0,16,32.06894273127752,4.575986869884751,30.69,4.13
1991,3005012,0,17,34.40173447537471,5.09437152493479,40,0
1991,3005012,0,18,34.53911637931035,4.371729357595164,32.06,2.6
1991,3005012,0,19,37.316666666666684,3.7103095366725802,32.44,4.4
1991,3005012,0,20,37.27735353535353,3.350501936271963,37.35,4.59
1991,3005012,0,21,37.71771894093686,3.317833521433321,38.53,6.54
1991,3005012,0,22,38.24345999999999,2.8126447641924277,34.06,2.97
1991,3005012,0,23,38.258319999999976,2.619941787050825,38.37,4.35
1991,3005012,0,24,38.779779559118296,2.4239315021699466,34.85,4.14
1991,3005012,0,25,39.466799999999985,2.4937926464578117,37.02,5.74
1991,3005012,0,26,40.26290581162325,2.206409559834531,42.69,3.93
1991,3005012,0,27,40.508319999999955,1.968248149791666,38.74,4.53
1991,3005012,0,28,41.13265999999999,1.807983055744638,42.24,4.97
1991,3005012,0,29,40.97521042084165,1.7066280270470284,40.41,3.97
1991,3005012,0,30,41.18611999999997,1.8003335656191577,41.12,4.59
1991,3005012,0,31,41.808580000000006,1.762076732842486,42.18,3.68
1991,3005012,0,32,41.84121999999997,1.6117009249059473,42.9,4.36
1991,3005012,0,33,42.40490000000005,1.5337176956467182,41.9,2.52
1991,3005012,0,34,42.70248000000005,1.9215743403498555,43.68,3.51
1991,3005012,0,35,42.86772,1.6393063937241903,45.32,2.76
1991,3005012,0,36,43.30501002004006,1.786279408828703,44.6,3.35
1991,3005012,0,37,43.31694949494947,2.182860960099907,47.49,1.52
1991,3005012,0,38,43.379756592292075,2.410295486216611,43.53,3.35
1991,3005012,0,39,43.559079754601186,2.8289660560874568,43.8,0.8
1991,3005012,0,40,43.630170212765925,3.6722628251093528,51.05,5.22
1991,3005012,0,41,43.807266949152506,3.576556770412554,43,0
