year,species_code,sex,bias
1991,21720,0,-2.8059504425332916e-4
1991,21720,1,-8.461217561067161e-4
1991,21720,2,-3.021033428378013e-4
1991,21720,4,-2.2826337421984712e-4
1991,21720,12,-2.63404216985287e-4
1991,21740,0,-6.748680528569584e-4
1991,21740,1,-0.0013802918424925918
1991,21740,2,-0.00229678377027405
1991,21740,4,-6.968446063743607e-4
1991,21740,12,-9.817421462641567e-4
1991,21921,0,-7.779950362790474e-4
1991,21921,1,-0.007563274487007615
1991,21921,2,-0.002033107012620494
1991,21921,4,-0.0012302096702244936
1991,21921,12,-0.0021593967627939886
1991,30060,0,-8.484682625924803e-4
1991,30060,1,-0.0011267060857905983
1991,30060,2,-0.004920109483897666
1991,30060,3,-3.764336810151728e-4
1991,30060,4,-6.670648784804815e-4
1991,30060,12,-0.0012942918192459397
1991,30420,0,-0.0017348489358800846
1991,30420,1,-0.0051265816809940015
1991,30420,2,-0.00265449880673553
1991,30420,4,-0.0017227947060461373
1991,30420,12,-0.002153233650382042
1994,21720,0,-2.1847533105964293e-4
1994,21720,1,-5.45199498348328e-4
1994,21720,2,-3.841033217070397e-4
1994,21720,4,-2.109994714203654e-4
1994,21720,12,-2.281168445614132e-4
1994,21740,0,-3.9399116886540034e-4
1994,21740,1,-5.592139206598353e-4
1994,21740,2,-0.0014236584848523555
1994,21740,3,-5.063777975419723e-4
1994,21740,4,-4.468616502139927e-4
1994,21740,12,-5.060404324711608e-4
1994,21921,0,-6.643939999293578e-4
1994,21921,1,-0.0020556260599789208
1994,21921,2,-0.0010307313093974506
1994,21921,3,-0.20229645318113754
1994,21921,4,-6.405655968640251e-4
1994,21921,12,-9.356222787203602e-4
1994,30060,0,-3.3249366762053086e-4
1994,30060,1,-9.471772470177868e-4
1994,30060,2,-8.490980604071893e-4
1994,30060,3,-0.002304370519844197
1994,30060,4,-2.3709179497237462e-4
1994,30060,12,-4.6183483239219244e-4
1994,30420,0,-0.0012646484727075696
1994,30420,1,-0.004571462428110138
1994,30420,2,-0.0027328816538713546
1994,30420,3,-0.25110848582049994
1994,30420,4,-0.0014355930832083844
1994,30420,12,-0.0018680213262935637
1997,21720,0,-1.9333552974031468e-4
1997,21720,1,-3.396757718383573e-4
1997,21720,2,-4.462343082116576e-4
1997,21720,3,-0.028408600116254675
1997,21720,4,-2.0627480602068148e-4
1997,21720,12,-1.9497037483579458e-4
1997,21740,0,-4.419915997716662e-4
1997,21740,1,-0.0014348645630832377
1997,21740,2,-0.0014195854368880296
1997,21740,3,-5.908699513439809e-4
1997,21740,4,-6.146349676225141e-4
1997,21740,12,-7.387431421191665e-4
1997,21921,0,-6.249641045818355e-4
1997,21921,1,-0.0024474975346752328
1997,21921,2,-9.324282851668058e-4
1997,21921,4,-5.888559475510916e-4
1997,21921,12,-8.677576657436606e-4
1997,30060,0,-2.766720162704273e-4
1997,30060,1,-9.690635534639157e-4
1997,30060,2,-5.718213579042718e-4
1997,30060,3,-1.015878524943516e-4
1997,30060,4,-2.1739712127268344e-4
1997,30060,12,-4.1421279584678914e-4
1997,30420,0,-5.70679207702733e-4
1997,30420,1,-0.0021934184813905515
1997,30420,2,-0.001792137113150321
1997,30420,3,-0.003463186733852836
1997,30420,4,-6.644422656428544e-4
1997,30420,12,-0.0010777410676085712
2000,21720,0,-1.509088473579734e-4
2000,21720,1,-2.1890013296885512e-4
2000,21720,2,-1.7274417462380276e-4
2000,21720,4,-1.2162096567559704e-4
2000,21720,12,-9.77496638523364e-5
2000,21740,0,-3.8062212277433367e-4
2000,21740,1,-0.0013705200010803633
2000,21740,2,-7.294732403352182e-4
2000,21740,3,-0.0451800847246564
2000,21740,4,-4.345620880723009e-4
2000,21740,12,-5.460214196473597e-4
2000,21921,0,-2.979481231585827e-4
2000,21921,1,-7.210869084637579e-4
2000,21921,2,-5.197349239448038e-4
2000,21921,3,-7.167009689368976e-4
2000,21921,4,-3.2547490042761243e-4
2000,21921,12,-3.767958101582488e-4
2000,30060,0,-1.2347260974713406e-4
2000,30060,1,-5.68645561313028e-4
2000,30060,2,-4.6522339375280116e-4
2000,30060,3,-5.384672322195213e-4
2000,30060,4,-1.063145829951106e-4
2000,30060,12,-2.551879565904538e-4
2000,30420,0,-6.532689603853795e-4
2000,30420,1,-0.001624208901302038
