year,species_code,sex,length,age,caal
1991,21720,1,67,5,0.625
1991,21720,1,67,6,0.125
1991,21720,1,68,4,0.3333333333333333
1991,21720,1,68,5,0.4444444444444444
1991,21720,1,68,6,0.1111111111111111
1991,21720,1,68,8,0.1111111111111111
1991,21720,1,69,4,0.4
1991,21720,1,69,5,0.6
1991,21720,1,70,4,0.5555555555555556
1991,21720,1,70,5,0.3333333333333333
1991,21720,1,70,6,0.1111111111111111
1991,21720,1,71,5,0.5555555555555556
1991,21720,1,71,6,0.4444444444444444
1991,21720,1,72,4,0.16666666666666666
1991,21720,1,72,5,0.5
1991,21720,1,72,6,0.3333333333333333
1991,21720,1,73,5,0.5
1991,21720,1,73,6,0.5
1991,21720,1,74,4,0.2
1991,21720,1,74,5,0.6
1991,21720,1,74,8,0.2
1991,21720,1,75,5,0.2
1991,21720,1,75,7,0.4
1991,21720,1,75,8,0.4
1991,21720,1,76,4,0.6666666666666666
1991,21720,1,76,5,0.3333333333333333
1991,21720,1,77,5,0.3333333333333333
1991,21720,1,77,6,0.6666666666666666
1991,21720,1,78,5,0.6666666666666666
1991,21720,1,78,6,0.3333333333333333
1991,21720,1,79,4,0.3333333333333333
1991,21720,1,79,5,0.3333333333333333
1991,21720,1,79,7,0.3333333333333333
1991,21720,1,80,5,0.16666666666666666
1991,21720,1,80,6,0.16666666666666666
1991,21720,1,80,7,0.3333333333333333
1991,21720,1,80,9,0.3333333333333333
1991,21720,1,81,5,0.3333333333333333
1991,21720,1,81,7,0.3333333333333333
1991,21720,1,81,10,0.3333333333333333
1991,21720,1,82,6,0.2
1991,21720,1,82,7,0.4
1991,21720,1,82,8,0.4
1991,21720,1,83,5,0.2857142857142857
1991,21720,1,83,6,0.42857142857142855
1991,21720,1,83,7,0.14285714285714285
1991,21720,1,83,8,0.14285714285714285
1991,21720,1,84,6,0.2
1991,21720,1,84,7,0.4
1991,21720,1,84,8,0.4
1991,21720,1,85,6,1
1991,21720,1,86,8,0.5
1991,21720,1,86,10,0.5
1991,21720,1,87,10,1
1991,21720,1,89,7,1
1991,21720,1,91,6,0.5
1991,21720,1,91,8,0.5
1991,21720,1,92,6,1
1991,21720,2,21,1,1
1991,21720,2,22,1,1
1991,21720,2,23,1,1
1991,21720,2,24,1,1
1991,21720,2,25,1,1
1991,21720,2,26,1,1
1991,21720,2,28,2,1
1991,21720,2,30,2,1
1991,21720,2,31,2,1
1991,21720,2,32,2,1
1991,21720,2,33,2,1
1991,21720,2,34,2,1
1991,21720,2,35,2,1
1991,21720,2,36,2,1
1991,21720,2,37,1,0.125
1991,21720,2,37,2,0.875
1991,21720,2,38,2,0.7777777777777778
1991,21720,2,38,3,0.2222222222222222
1991,21720,2,39,2,1
1991,21720,2,40,2,0.9
1991,21720,2,40,3,0.1
1991,21720,2,41,2,0.8333333333333334
1991,21720,2,41,3,0.16666666666666666
1991,21720,2,42,2,0.5
1991,21720,2,42,3,0.5
1991,21720,2,43,2,0.2857142857142857
1991,21720,2,43,3,0.7142857142857143
1991,21720,2,44,2,0.42857142857142855
1991,21720,2,44,3,0.5714285714285714
1991,21720,2,45,2,0.2
1991,21720,2,45,3,0.6
1991,21720,2,45,4,0.2
1991,21720,2,46,2,0.1111111111111111
1991,21720,2,46,3,0.5555555555555556
1991,21720,2,46,4,0.2222222222222222
1991,21720,2,46,5,0.1111111111111111
1991,21720,2,47,3,0.8571428571428571
1991,21720,2,47,4,0.14285714285714285
1991,21720,2,48,3,0.8571428571428571
1991,21720,2,48,4,0.14285714285714285
1991,21720,2,49,2,0.09090909090909091
1991,21720,2,49,3,0.8181818181818182
1991,21720,2,49,4,0.09090909090909091
1991,21720,2,50,3,1
1991,21720,2,51,3,0.6
1991,21720,2,51,4,0.4
1991,21720,2,52,3,0.8
1991,21720,2,52,4,0.2
1991,21720,2,53,3,0.375
1991,21720,2,53,4,0.5
1991,21720,2,53,5,0.125
1991,21720,2,54,3,0.2222222222222222
1991,21720,2,54,4,0.7777777777777778
1991,21720,2,55,3,0.6666666666666666
1991,21720,2,55,4,0.3333333333333333
1991,21720,2,56,3,0.2222222222222222
1991,21720,2,56,4,0.6666666666666666
1991,21720,2,56,5,0.1111111111111111
1991,21720,2,57,4,1
1991,21720,2,58,4,1
1991,21720,2,59,3,0.5
1991,21720,2,59,4,0.5
1991,21720,2,60,3,0.16666666666666666
1991,21720,2,60,4,0.5833333333333334
1991,21720,2,60,5,0.25
1991,21720,2,61,3,0.05263157894736842
1991,21720,2,61,4,0.7368421052631579
1991,21720,2,61,5,0.21052631578947367
1991,21720,2,62,4,0.6666666666666666
1991,21720,2,62,5,0.3333333333333333
1991,21720,2,63,4,0.45454545454545453
1991,21720,2,63,5,0.5454545454545454
1991,21720,2,64,4,0.6666666666666666
1991,21720,2,64,5,0.3333333333333333
1991,21720,2,65,4,0.6
1991,21720,2,65,5,0.4
1991,21720,2,66,4,0.7777777777777778
1991,21720,2,66,5,0.2222222222222222
1991,21720,2,67,4,0.875
1991,21720,2,67,5,0.125
1991,21720,2,68,4,0.3333333333333333
1991,21720,2,68,5,0.5555555555555556
1991,21720,2,68,6,0.1111111111111111
1991,21720,2,69,4,0.4
1991,21720,2,69,5,0.4
1991,21720,2,69,6,0.2
1991,21720,2,70,4,0.3333333333333333
1991,21720,2,70,5,0.5555555555555556
1991,21720,2,70,8,0.1111111111111111
1991,21720,2,71,5,1
1991,21720,2,72,5,1
1991,21720,2,73,5,0.25
1991,21720,2,73,6,0.5
1991,21720,2,73,8,0.25
1991,21720,2,74,4,0.6
1991,21720,2,74,5,0.4
1991,21720,2,75,5,0.6
1991,21720,2,75,6,0.4
1991,21720,2,76,4,0.125
1991,21720,2,76,5,0.375
1991,21720,2,76,6,0.375
1991,21720,2,76,7,0.125
1991,21720,2,77,5,0.2
1991,21720,2,77,6,0.2
1991,21720,2,77,7,0.4
1991,21720,2,77,8,0.2
1991,21720,2,78,4,0.4
1991,21720,2,78,5,0.4
1991,21720,2,78,6,0.2
1991,21720,2,79,4,0.2
1991,21720,2,79,5,0.4
1991,21720,2,79,6,0.2
1991,21720,2,79,7,0.2
1991,21720,2,80,4,0.3333333333333333
1991,21720,2,80,5,0.3333333333333333
1991,21720,2,80,7,0.3333333333333333
1991,21720,2,81,5,1
1991,21720,2,82,5,0.5
1991,21720,2,82,7,0.5
1991,21720,2,83,5,0.5
1991,21720,2,83,6,0.5
1991,21720,2,85,4,0.5
1991,21720,2,85,8,0.5
1991,21720,2,86,6,0.6666666666666666
1991,21720,2,86,7,0.3333333333333333
1991,21720,2,87,5,0.5
1991,21720,2,87,7,0.5
1991,21720,2,88,5,0.2
1991,21720,2,88,6,0.2
1991,21720,2,88,7,0.2
1991,21720,2,88,8,0.2
1991,21720,2,88,9,0.2
1991,21720,2,89,5,0.3333333333333333
1991,21720,2,89,6,0.3333333333333333
1991,21720,2,89,9,0.3333333333333333
1991,21720,2,90,6,0.5
1991,21720,2,90,8,0.5
1991,21720,2,91,9,1
1991,21720,2,92,6,0.3333333333333333
1991,21720,2,92,8,0.6666666666666666
1991,21720,2,93,7,1
1991,21720,2,97,10,1
1991,21720,2,99,10,1
1991,21720,2,109,11,1
1991,21740,1,29,2,1
1991,21740,1,30,2,1
1991,21740,1,31,3,1
1991,21740,1,32,2,1
1991,21740,1,33,2,0.3333333333333333
1991,21740,1,33,3,0.6666666666666666
1991,21740,1,34,2,0.5
1991,21740,1,34,3,0.5
1991,21740,1,38,3,0.75
1991,21740,1,38,4,0.25
1991,21740,1,39,3,0.5714285714285714
1991,21740,1,39,4,0.2857142857142857
1991,21740,1,39,5,0.14285714285714285
1991,21740,1,40,3,0.5714285714285714
1991,21740,1,40,4,0.2857142857142857
1991,21740,1,40,5,0.14285714285714285
1991,21740,1,41,3,0.4375
1991,21740,1,41,4,0.5625
1991,21740,1,42,3,0.1875
1991,21740,1,42,4,0.5
1991,21740,1,42,5,0.1875
1991,21740,1,42,6,0.0625
1991,21740,1,42,7,0.0625
1991,21740,1,43,3,0.0625
1991,21740,1,43,4,0.6875
1991,21740,1,43,5,0.25
1991,21740,1,44,3,0.17647058823529413
1991,21740,1,44,4,0.5294117647058824
1991,21740,1,44,5,0.17647058823529413
1991,21740,1,44,6,0.11764705882352941
1991,21740,1,45,4,0.6086956521739131
1991,21740,1,45,5,0.30434782608695654
1991,21740,1,45,6,0.043478260869565216
1991,21740,1,45,7,0.043478260869565216
1991,21740,1,46,3,0.045454545454545456
1991,21740,1,46,4,0.5
1991,21740,1,46,5,0.22727272727272727
1991,21740,1,46,6,0.09090909090909091
1991,21740,1,46,7,0.09090909090909091
1991,21740,1,46,9,0.045454545454545456
1991,21740,1,47,4,0.6
1991,21740,1,47,5,0.2
1991,21740,1,47,6,0.15
1991,21740,1,47,8,0.05
1991,21740,1,48,4,0.125
1991,21740,1,48,5,0.2916666666666667
1991,21740,1,48,7,0.041666666666666664
1991,21740,1,48,8,0.08333333333333333
1991,21740,1,48,9,0.125
1991,21740,1,48,11,0.041666666666666664
1991,21740,1,48,13,0.08333333333333333
1991,21740,1,48,14,0.125
1991,21740,1,48,15,0.041666666666666664
1991,21740,1,48,20,0.041666666666666664
1991,21740,1,49,4,0.23333333333333334
1991,21740,1,49,5,0.13333333333333333
1991,21740,1,49,6,0.03333333333333333
1991,21740,1,49,7,0.1
1991,21740,1,49,8,0.06666666666666667
1991,21740,1,49,9,0.13333333333333333
1991,21740,1,49,10,0.06666666666666667
1991,21740,1,49,11,0.1
1991,21740,1,49,12,0.06666666666666667
1991,21740,1,49,13,0.03333333333333333
1991,21740,1,49,19,0.03333333333333333
1991,21740,1,50,5,0.13636363636363635
1991,21740,1,50,7,0.045454545454545456
1991,21740,1,50,8,0.045454545454545456
1991,21740,1,50,9,0.13636363636363635
1991,21740,1,50,10,0.045454545454545456
1991,21740,1,50,11,0.045454545454545456
1991,21740,1,50,12,0.09090909090909091
1991,21740,1,50,13,0.13636363636363635
1991,21740,1,50,14,0.09090909090909091
1991,21740,1,50,15,0.09090909090909091
1991,21740,1,50,16,0.045454545454545456
1991,21740,1,50,18,0.045454545454545456
1991,21740,1,50,21,0.045454545454545456
1991,21740,1,51,4,0.06896551724137931
1991,21740,1,51,5,0.034482758620689655
1991,21740,1,51,6,0.034482758620689655
1991,21740,1,51,7,0.06896551724137931
1991,21740,1,51,8,0.06896551724137931
1991,21740,1,51,9,0.06896551724137931
1991,21740,1,51,10,0.06896551724137931
1991,21740,1,51,11,0.06896551724137931
1991,21740,1,51,12,0.10344827586206896
1991,21740,1,51,13,0.13793103448275862
1991,21740,1,51,14,0.10344827586206896
1991,21740,1,51,15,0.13793103448275862
1991,21740,1,51,20,0.034482758620689655
1991,21740,1,52,5,0.07142857142857142
1991,21740,1,52,7,0.10714285714285714
1991,21740,1,52,8,0.03571428571428571
1991,21740,1,52,9,0.21428571428571427
1991,21740,1,52,10,0.07142857142857142
1991,21740,1,52,11,0.10714285714285714
1991,21740,1,52,13,0.17857142857142858
1991,21740,1,52,14,0.17857142857142858
1991,21740,1,52,16,0.03571428571428571
1991,21740,1,53,6,0.05263157894736842
1991,21740,1,53,7,0.10526315789473684
1991,21740,1,53,8,0.10526315789473684
1991,21740,1,53,9,0.3157894736842105
1991,21740,1,53,10,0.05263157894736842
1991,21740,1,53,11,0.05263157894736842
1991,21740,1,53,13,0.15789473684210525
1991,21740,1,53,14,0.05263157894736842
1991,21740,1,53,15,0.05263157894736842
1991,21740,1,53,17,0.05263157894736842
1991,21740,1,54,6,0.09090909090909091
1991,21740,1,54,8,0.09090909090909091
1991,21740,1,54,9,0.2727272727272727
1991,21740,1,54,11,0.18181818181818182
1991,21740,1,54,13,0.09090909090909091
1991,21740,1,54,14,0.09090909090909091
1991,21740,1,54,15,0.09090909090909091
1991,21740,1,54,19,0.09090909090909091
1991,21740,1,55,5,0.1111111111111111
1991,21740,1,55,10,0.1111111111111111
1991,21740,1,55,11,0.1111111111111111
1991,21740,1,55,12,0.2222222222222222
1991,21740,1,55,13,0.2222222222222222
1991,21740,1,55,14,0.2222222222222222
1991,21740,1,56,7,0.1111111111111111
1991,21740,1,56,8,0.1111111111111111
1991,21740,1,56,9,0.2222222222222222
1991,21740,1,56,10,0.1111111111111111
1991,21740,1,56,12,0.1111111111111111
1991,21740,1,56,13,0.2222222222222222
1991,21740,1,56,15,0.1111111111111111
1991,21740,1,57,10,0.5
1991,21740,1,57,16,0.5
1991,21740,1,58,14,1
1991,21740,1,60,15,1
1991,21740,1,62,11,1
1991,21740,2,29,2,1
1991,21740,2,30,2,1
1991,21740,2,31,2,1
1991,21740,2,32,2,0.5
1991,21740,2,32,3,0.5
1991,21740,2,33,2,0.5
1991,21740,2,33,3,0.5
1991,21740,2,34,2,1
1991,21740,2,35,2,0.5
1991,21740,2,35,3,0.5
1991,21740,2,36,3,1
1991,21740,2,38,3,0.25
1991,21740,2,38,4,0.5
1991,21740,2,38,5,0.25
1991,21740,2,39,3,1
1991,21740,2,40,3,0.7142857142857143
1991,21740,2,40,4,0.2857142857142857
1991,21740,2,41,3,0.42857142857142855
1991,21740,2,41,4,0.5714285714285714
1991,21740,2,42,3,0.25
1991,21740,2,42,4,0.5
1991,21740,2,42,5,0.25
1991,21740,2,43,3,0.09090909090909091
1991,21740,2,43,4,0.7272727272727273
1991,21740,2,43,5,0.18181818181818182
1991,21740,2,44,3,0.13333333333333333
1991,21740,2,44,4,0.7333333333333333
1991,21740,2,44,5,0.13333333333333333
1991,21740,2,45,4,0.8333333333333334
1991,21740,2,45,5,0.16666666666666666
1991,21740,2,46,4,0.8125
1991,21740,2,46,5,0.0625
1991,21740,2,46,7,0.0625
1991,21740,2,46,9,0.0625
1991,21740,2,47,4,0.5789473684210527
1991,21740,2,47,5,0.3157894736842105
1991,21740,2,47,7,0.05263157894736842
1991,21740,2,47,8,0.05263157894736842
1991,21740,2,48,4,0.6363636363636364
1991,21740,2,48,5,0.2727272727272727
1991,21740,2,48,7,0.045454545454545456
1991,21740,2,48,9,0.045454545454545456
1991,21740,2,49,4,0.5454545454545454
1991,21740,2,49,5,0.2727272727272727
1991,21740,2,49,6,0.09090909090909091
1991,21740,2,49,9,0.045454545454545456
1991,21740,2,49,11,0.045454545454545456
1991,21740,2,50,4,0.2
1991,21740,2,50,5,0.4
1991,21740,2,50,6,0.06666666666666667
1991,21740,2,50,7,0.06666666666666667
1991,21740,2,50,10,0.13333333333333333
1991,21740,2,50,13,0.06666666666666667
1991,21740,2,50,14,0.06666666666666667
1991,21740,2,51,4,0.07142857142857142
1991,21740,2,51,5,0.2857142857142857
1991,21740,2,51,6,0.14285714285714285
1991,21740,2,51,7,0.14285714285714285
1991,21740,2,51,8,0.07142857142857142
1991,21740,2,51,9,0.21428571428571427
1991,21740,2,51,10,0.07142857142857142
1991,21740,2,52,4,0.09090909090909091
1991,21740,2,52,6,0.09090909090909091
1991,21740,2,52,8,0.09090909090909091
1991,21740,2,52,9,0.2727272727272727
1991,21740,2,52,13,0.36363636363636365
1991,21740,2,52,18,0.09090909090909091
1991,21740,2,53,6,0.2
1991,21740,2,53,7,0.1
1991,21740,2,53,9,0.2
1991,21740,2,53,11,0.1
1991,21740,2,53,12,0.1
1991,21740,2,53,13,0.1
1991,21740,2,53,14,0.1
1991,21740,2,53,16,0.1
1991,21740,2,54,5,0.043478260869565216
1991,21740,2,54,6,0.043478260869565216
1991,21740,2,54,7,0.13043478260869565
1991,21740,2,54,9,0.17391304347826086
1991,21740,2,54,10,0.08695652173913043
1991,21740,2,54,11,0.30434782608695654
1991,21740,2,54,13,0.17391304347826086
1991,21740,2,54,15,0.043478260869565216
1991,21740,2,55,5,0.047619047619047616
1991,21740,2,55,6,0.047619047619047616
1991,21740,2,55,7,0.09523809523809523
1991,21740,2,55,8,0.047619047619047616
1991,21740,2,55,9,0.09523809523809523
1991,21740,2,55,10,0.14285714285714285
1991,21740,2,55,11,0.14285714285714285
1991,21740,2,55,12,0.047619047619047616
1991,21740,2,55,13,0.14285714285714285
1991,21740,2,55,14,0.09523809523809523
1991,21740,2,55,15,0.047619047619047616
1991,21740,2,55,16,0.047619047619047616
1991,21740,2,56,5,0.06666666666666667
1991,21740,2,56,6,0.06666666666666667
1991,21740,2,56,7,0.13333333333333333
1991,21740,2,56,9,0.06666666666666667
1991,21740,2,56,10,0.13333333333333333
1991,21740,2,56,11,0.13333333333333333
1991,21740,2,56,12,0.06666666666666667
1991,21740,2,56,13,0.06666666666666667
1991,21740,2,56,14,0.26666666666666666
1991,21740,2,57,7,0.0625
1991,21740,2,57,9,0.125
1991,21740,2,57,10,0.125
1991,21740,2,57,11,0.125
1991,21740,2,57,12,0.0625
1991,21740,2,57,13,0.25
1991,21740,2,57,14,0.25
1991,21740,2,58,9,0.25
1991,21740,2,58,10,0.125
1991,21740,2,58,11,0.25
1991,21740,2,58,14,0.125
1991,21740,2,58,16,0.25
1991,21740,2,59,6,0.125
1991,21740,2,59,8,0.25
1991,21740,2,59,9,0.125
1991,21740,2,59,10,0.25
1991,21740,2,59,11,0.125
1991,21740,2,59,14,0.125
1991,21740,2,60,9,0.5
1991,21740,2,60,13,0.5
1991,21740,2,61,7,0.2
1991,21740,2,61,10,0.2
1991,21740,2,61,11,0.2
1991,21740,2,61,13,0.2
1991,21740,2,61,15,0.2
1991,21740,2,62,12,0.5
1991,21740,2,62,13,0.5
1991,21740,2,63,8,0.5
1991,21740,2,63,9,0.5
1991,21740,2,64,9,0.2
1991,21740,2,64,10,0.2
1991,21740,2,64,11,0.4
1991,21740,2,64,13,0.2
1991,21740,2,65,11,0.5
1991,21740,2,65,16,0.5
1991,21740,2,67,13,1
1991,21740,2,68,11,1
1991,21740,2,72,13,1
1991,21740,2,75,18,1
1991,21921,1,22,2,1
1991,21921,1,23,2,1
1991,21921,1,24,2,0.5
1991,21921,1,24,3,0.5
1991,21921,1,25,2,0.625
1991,21921,1,25,3,0.375
1991,21921,1,26,2,0.6153846153846154
1991,21921,1,26,3,0.38461538461538464
1991,21921,1,27,2,0.26666666666666666
1991,21921,1,27,3,0.7333333333333333
1991,21921,1,28,2,0.05555555555555555
1991,21921,1,28,3,0.9444444444444444
1991,21921,1,29,3,1
1991,21921,1,30,3,1
1991,21921,1,31,3,0.9
1991,21921,1,31,5,0.1
1991,21921,1,32,3,0.9285714285714286
1991,21921,1,32,5,0.07142857142857142
1991,21921,1,33,3,0.375
1991,21921,1,33,4,0.25
1991,21921,1,33,5,0.25
1991,21921,1,33,7,0.125
1991,21921,1,34,3,0.75
1991,21921,1,34,5,0.25
1991,21921,1,35,3,0.5
1991,21921,1,35,4,0.07142857142857142
1991,21921,1,35,5,0.42857142857142855
1991,21921,1,36,3,0.42857142857142855
1991,21921,1,36,5,0.5
1991,21921,1,36,6,0.07142857142857142
1991,21921,1,37,3,0.47368421052631576
1991,21921,1,37,4,0.10526315789473684
1991,21921,1,37,5,0.2631578947368421
1991,21921,1,37,6,0.15789473684210525
1991,21921,1,38,3,0.3076923076923077
1991,21921,1,38,5,0.46153846153846156
1991,21921,1,38,6,0.15384615384615385
1991,21921,1,38,7,0.07692307692307693
1991,21921,1,39,3,0.25
1991,21921,1,39,4,0.25
1991,21921,1,39,6,0.25
1991,21921,1,39,8,0.25
1991,21921,1,40,7,1
1991,21921,1,41,3,0.3333333333333333
1991,21921,1,41,4,0.3333333333333333
1991,21921,1,41,5,0.3333333333333333
1991,21921,1,42,4,0.5
1991,21921,1,42,5,0.5
1991,21921,1,43,4,1
1991,21921,1,44,7,1
1991,21921,1,45,5,1
1991,21921,2,21,2,1
1991,21921,2,23,2,0.6666666666666666
1991,21921,2,23,3,0.3333333333333333
1991,21921,2,24,2,0.4
1991,21921,2,24,3,0.6
1991,21921,2,25,2,0.625
1991,21921,2,25,3,0.375
1991,21921,2,26,2,0.625
1991,21921,2,26,3,0.375
1991,21921,2,27,2,0.1111111111111111
1991,21921,2,27,3,0.8888888888888888
1991,21921,2,28,3,1
1991,21921,2,29,2,0.047619047619047616
1991,21921,2,29,3,0.9523809523809523
1991,21921,2,30,3,1
1991,21921,2,31,3,0.9375
1991,21921,2,31,4,0.0625
1991,21921,2,32,3,0.7142857142857143
1991,21921,2,32,5,0.14285714285714285
1991,21921,2,32,6,0.14285714285714285
1991,21921,2,33,3,0.4
1991,21921,2,33,4,0.2
1991,21921,2,33,5,0.3
1991,21921,2,33,6,0.1
1991,21921,2,34,3,0.3076923076923077
1991,21921,2,34,4,0.6153846153846154
1991,21921,2,34,8,0.07692307692307693
1991,21921,2,35,3,0.125
1991,21921,2,35,4,0.125
1991,21921,2,35,5,0.625
1991,21921,2,35,6,0.125
1991,21921,2,36,3,0.23076923076923078
1991,21921,2,36,4,0.3076923076923077
1991,21921,2,36,5,0.46153846153846156
1991,21921,2,37,3,0.4444444444444444
1991,21921,2,37,5,0.2222222222222222
1991,21921,2,37,7,0.2222222222222222
1991,21921,2,37,8,0.1111111111111111
1991,21921,2,38,5,0.375
1991,21921,2,38,6,0.375
1991,21921,2,38,7,0.25
1991,21921,2,39,3,0.2222222222222222
1991,21921,2,39,5,0.2222222222222222
1991,21921,2,39,6,0.2222222222222222
1991,21921,2,39,7,0.3333333333333333
1991,21921,2,40,3,0.3333333333333333
1991,21921,2,40,5,0.3333333333333333
1991,21921,2,40,7,0.3333333333333333
1991,21921,2,41,3,0.3333333333333333
1991,21921,2,41,7,0.3333333333333333
1991,21921,2,41,9,0.3333333333333333
1991,21921,2,43,4,1
1991,21921,2,44,4,0.3333333333333333
1991,21921,2,44,6,0.3333333333333333
1991,21921,2,44,7,0.3333333333333333
1991,21921,2,45,5,0.3333333333333333
1991,21921,2,45,6,0.6666666666666666
1991,21921,2,46,6,0.5
1991,21921,2,46,9,0.5
1991,21921,2,47,6,0.5
1991,21921,2,47,7,0.5
1991,21921,2,48,6,0.6666666666666666
1991,21921,2,48,7,0.3333333333333333
1991,21921,2,49,10,1
1991,30060,1,12,1,1
1991,30060,1,13,1,1
1991,30060,1,14,1,0.5
1991,30060,1,14,2,0.5
1991,30060,1,15,2,0.6
1991,30060,1,15,3,0.4
1991,30060,1,16,1,0.2
1991,30060,1,16,2,0.2
1991,30060,1,16,3,0.4
1991,30060,1,16,4,0.2
1991,30060,1,17,2,0.09090909090909091
1991,30060,1,17,3,0.45454545454545453
1991,30060,1,17,4,0.45454545454545453
1991,30060,1,18,2,0.16666666666666666
1991,30060,1,18,3,0.5833333333333334
1991,30060,1,18,4,0.25
1991,30060,1,19,2,0.07142857142857142
1991,30060,1,19,3,0.7857142857142857
1991,30060,1,19,4,0.07142857142857142
1991,30060,1,19,5,0.07142857142857142
1991,30060,1,20,2,0.3333333333333333
1991,30060,1,20,4,0.3333333333333333
1991,30060,1,20,5,0.3333333333333333
1991,30060,1,21,4,0.5
1991,30060,1,21,5,0.5
1991,30060,1,22,3,0.5
1991,30060,1,22,4,0.21428571428571427
1991,30060,1,22,5,0.14285714285714285
1991,30060,1,22,6,0.14285714285714285
1991,30060,1,23,3,0.07142857142857142
1991,30060,1,23,4,0.21428571428571427
1991,30060,1,23,5,0.35714285714285715
1991,30060,1,23,6,0.21428571428571427
1991,30060,1,23,7,0.14285714285714285
1991,30060,1,24,3,0.034482758620689655
1991,30060,1,24,4,0.3793103448275862
1991,30060,1,24,5,0.2413793103448276
1991,30060,1,24,6,0.27586206896551724
1991,30060,1,24,7,0.06896551724137931
1991,30060,1,25,4,0.12
1991,30060,1,25,5,0.52
1991,30060,1,25,6,0.28
1991,30060,1,25,7,0.04
1991,30060,1,25,9,0.04
1991,30060,1,26,4,0.0625
1991,30060,1,26,5,0.6875
1991,30060,1,26,6,0.125
1991,30060,1,26,8,0.125
1991,30060,1,27,5,0.25
1991,30060,1,27,6,0.3333333333333333
1991,30060,1,27,7,0.3333333333333333
1991,30060,1,27,8,0.08333333333333333
1991,30060,1,28,5,0.13333333333333333
1991,30060,1,28,6,0.26666666666666666
1991,30060,1,28,7,0.3333333333333333
1991,30060,1,28,8,0.26666666666666666
1991,30060,1,29,5,0.034482758620689655
1991,30060,1,29,6,0.06896551724137931
1991,30060,1,29,7,0.5862068965517241
1991,30060,1,29,8,0.2413793103448276
1991,30060,1,29,9,0.034482758620689655
1991,30060,1,29,12,0.034482758620689655
1991,30060,1,30,6,0.037037037037037035
1991,30060,1,30,7,0.5185185185185185
1991,30060,1,30,8,0.2962962962962963
1991,30060,1,30,9,0.07407407407407407
1991,30060,1,30,10,0.07407407407407407
