year,region,species_code,sex,sex_desc,iss,nss,nhl
1990,goa,30420,2,female,33.593532242865784,178,11
1990,goa,30420,4,total_post,49.67765114939497,331,12
1990,goa,30420,12,female_male,59.95404848223482,328,11
1990,wcgoa,10110,0,total_pre,88.42116821376918,325,14
1990,wcgoa,10110,1,male,29.9026807945258,109,13
1990,wcgoa,10110,2,female,67.65851147410719,216,14
1990,wcgoa,10110,4,total_post,90.60696467724748,325,14
1990,wcgoa,10110,12,female_male,99.91221055388867,325,14
1990,wcgoa,10130,0,total_pre,54.76271856107773,238,20
1990,wcgoa,10130,1,male,25.461257210328032,104,16
1990,wcgoa,10130,2,female,28.47342318216883,132,16
1990,wcgoa,10130,4,total_post,48.164486916266895,238,20
1990,wcgoa,10130,12,female_male,56.23850123144348,236,20
1990,wcgoa,10180,0,total_pre,37.591099231340884,201,18
1990,wcgoa,10180,1,male,19.52979977373672,78,16
1990,wcgoa,10180,2,female,24.718691581261343,123,18
1990,wcgoa,10180,4,total_post,37.474737431715674,201,18
1990,wcgoa,10180,12,female_male,44.71040372507676,201,18
1990,wcgoa,10200,0,total_pre,41.378809420738705,259,26
1990,wcgoa,10200,1,male,19.608840483474548,114,20
1990,wcgoa,10200,2,female,26.989591593400775,145,25
1990,wcgoa,10200,4,total_post,38.47334870903476,259,26
1990,wcgoa,10200,12,female_male,47.51929860854006,259,26
1990,wcgoa,21720,0,total_pre,108.22863164424068,466,24
1990,wcgoa,21720,1,male,52.59466072025442,211,22
1990,wcgoa,21720,2,female,64.48989389047564,255,23
1990,wcgoa,21720,4,total_post,90.58670498793144,466,24
1990,wcgoa,21720,12,female_male,124.74307430823247,466,24
1990,wcgoa,21740,0,total_pre,70.9719450744374,1031,34
1990,wcgoa,21740,1,male,45.68232626109724,487,31
1990,wcgoa,21740,2,female,67.0531273460253,542,32
1990,wcgoa,21740,4,total_post,68.07428097670933,1031,34
1990,wcgoa,21740,12,female_male,119.55696291232783,1029,34
1990,wcgoa,30060,0,total_pre,57.036945215610196,797,34
1990,wcgoa,30060,1,male,50.812560996124446,397,31
1990,wcgoa,30060,2,female,38.680919336542196,398,31
1990,wcgoa,30060,4,total_post,55.30771721968361,797,34
1990,wcgoa,30060,12,female_male,92.76502658045203,795,34
1990,wcgoa,30420,0,total_pre,54.43982370516495,330,11
1990,wcgoa,30420,1,male,27.42213142742174,150,11
1990,wcgoa,30420,2,female,33.593532242865784,178,11
1990,wcgoa,30420,4,total_post,49.67765114939497,330,11
1990,wcgoa,30420,12,female_male,59.95404848223482,328,11
1993,egoa,10110,0,total_pre,84.67648605633173,383,25
1993,egoa,10110,1,male,30.002144341773963,140,17
1993,egoa,10110,2,female,60.80707794774533,243,23
1993,egoa,10110,4,total_post,84.24055831071617,383,25
1993,egoa,10110,12,female_male,89.49682499756032,383,25
1993,egoa,10130,0,total_pre,12.183055777093406,27,1
1993,egoa,10130,1,male,5.8466652996453155,14,1
1993,egoa,10130,2,female,6.480797051471505,13,1
1993,egoa,10130,4,total_post,11.957545959747057,27,1
1993,egoa,10130,12,female_male,11.617063858825164,27,1
1993,egoa,10180,0,total_pre,6.3252126962994675,34,4
1993,egoa,10180,1,male,1.2114488761377011,12,4
1993,egoa,10180,2,female,3.0939237433355062,22,4
1993,egoa,10180,4,total_post,6.424611200046522,34,4
1993,egoa,10180,12,female_male,4.872533185319887,34,4
1993,egoa,10200,0,total_pre,1.2631542114005103,1,1
1993,egoa,10200,2,female,1.2230979494863634,1,1
1993,egoa,10200,4,total_post,1.2230979494863634,1,1
1993,egoa,10200,12,female_male,1.2230979494863634,1,1
1993,egoa,21720,0,total_pre,5.588257904916784,18,1
1993,egoa,21720,1,male,1.0567133797830952,8,1
1993,egoa,21720,2,female,3.4859139239303456,10,1
1993,egoa,21720,4,total_post,4.903687579780899,18,1
1993,egoa,21720,12,female_male,5.120299520826365,18,1
1993,egoa,21740,0,total_pre,61.980674042797,904,21
1993,egoa,21740,1,male,37.083621806801794,417,21
1993,egoa,21740,2,female,38.362016125951875,464,21
1993,egoa,21740,4,total_post,60.11792694873712,904,21
1993,egoa,21740,12,female_male,85.9712243793054,881,21
1993,egoa,30060,0,total_pre,84.28402811628385,914,21
1993,egoa,30060,1,male,66.05934833811938,420,21
1993,egoa,30060,2,female,57.70136305461498,491,21
1993,egoa,30060,4,total_post,79.0992172388147,914,21
1993,egoa,30060,12,female_male,123.68385484578265,911,21
1993,goa,10110,0,total_pre,147.91498905300458,1023,72
1993,goa,10110,1,male,72.01503357426759,389,45
1993,goa,10110,2,female,99.77075428782275,634,66
1993,goa,10110,4,total_post,142.15796619916918,1023,72
1993,goa,10110,12,female_male,167.15507138938867,1023,72
1993,goa,10130,0,total_pre,76.71684640102534,303,35
1993,goa,10130,1,male,29.13261416890432,132,26
1993,goa,10130,2,female,41.39232386623584,170,29
1993,goa,10130,4,total_post,67.38233880080453,303,35
1993,goa,10130,12,female_male,71.57247616684121,302,35
1993,goa,10180,0,total_pre,48.9932998421016,252,35
1993,goa,10180,1,male,25.807875573568307,105,23
1993,goa,10180,2,female,30.987393868014678,147,31
1993,goa,10180,4,total_post,52.431755233721745,252,35
1993,goa,10180,12,female_male,57.73466346290145,252,35
1993,goa,10200,0,total_pre,53.74189307371147,332,29
1993,goa,10200,1,male,25.493161106442013,139,20
1993,goa,10200,2,female,33.44062492910831,193,26
1993,goa,10200,4,total_post,51.549872133105175,332,29
1993,goa,10200,12,female_male,61.655588490578296,332,29
1993,goa,21720,0,total_pre,142.20337856635638,803,65
1993,goa,21720,1,male,80.9864455043285,365,61
1993,goa,21720,2,female,101.54509285091049,438,63
1993,goa,21720,4,total_post,137.71525162255443,803,65
1993,goa,21720,12,female_male,192.35172734870818,803,65
1993,goa,21740,0,total_pre,113.74413358558309,1898,64
1993,goa,21740,1,male,75.3704873413898,868,62
1993,goa,21740,2,female,80.51069939280734,1007,58
1993,goa,21740,4,total_post,103.45187094486002,1898,64
1993,goa,21740,12,female_male,161.10744462243176,1875,64
1993,goa,30060,0,total_pre,104.22774946835885,1378,48
1993,goa,30060,1,male,65.3553221150296,655,47
1993,goa,30060,2,female,76.10198154352146,714,44
1993,goa,30060,4,total_post,104.43118365717916,1378,48
1993,goa,30060,12,female_male,145.62956854074562,1369,48
1993,goa,30420,0,total_pre,35.170161440664494,242,17
1993,goa,30420,1,male,19.4708957727058,115,16
1993,goa,30420,2,female,17.96525632312916,127,15
1993,goa,30420,4,total_post,32.66135545793398,242,17
1993,goa,30420,12,female_male,36.93618604957659,242,17
1993,wcgoa,10110,0,total_pre,114.4715236615641,640,47
1993,wcgoa,10110,1,male,56.435782828941605,249,28
1993,wcgoa,10110,2,female,81.11128082134522,391,43
1993,wcgoa,10110,4,total_post,110.46067471097683,640,47
1993,wcgoa,10110,12,female_male,132.5866829071508,640,47
1993,wcgoa,10130,0,total_pre,71.86171233650742,276,34
1993,wcgoa,10130,1,male,26.53552564564769,118,25
1993,wcgoa,10130,2,female,40.75157656011669,157,28
1993,wcgoa,10130,4,total_post,63.03057961187875,276,34
1993,wcgoa,10130,12,female_male,68.01587014953267,275,34
1993,wcgoa,10180,0,total_pre,58.72727166213609,218,31
1993,wcgoa,10180,1,male,23.751168609835656,93,19
1993,wcgoa,10180,2,female,31.418119173252144,125,27
1993,wcgoa,10180,4,total_post,49.98140276096243,218,31
1993,wcgoa,10180,12,female_male,56.01917814746665,218,31
1993,wcgoa,10200,0,total_pre,53.729674296381795,331,28
1993,wcgoa,10200,1,male,25.493161106442013,139,20
1993,wcgoa,10200,2,female,33.42386936922957,192,25
1993,wcgoa,10200,4,total_post,51.53549404362184,331,28
1993,wcgoa,10200,12,female_male,61.64108842080458,331,28
1993,wcgoa,21720,0,total_pre,139.84137234020668,785,64
1993,wcgoa,21720,1,male,78.63896862707662,357,60
1993,wcgoa,21720,2,female,100.64716252751062,428,62
1993,wcgoa,21720,4,total_post,135.0565797729598,785,64
1993,wcgoa,21720,12,female_male,188.42927115174177,785,64
1993,wcgoa,21740,0,total_pre,98.04253655751239,994,43
1993,wcgoa,21740,1,male,63.15367975514373,451,41
1993,wcgoa,21740,2,female,70.46300331631758,543,37
1993,wcgoa,21740,4,total_post,89.01081970795452,994,43
1993,wcgoa,21740,12,female_male,138.41797088376435,994,43
1993,wcgoa,30060,0,total_pre,64.69357189252084,464,27
1993,wcgoa,30060,1,male,41.24449531237392,235,26
1993,wcgoa,30060,2,female,42.18398687066529,223,23
1993,wcgoa,30060,4,total_post,63.599247693547,464,27
1993,wcgoa,30060,12,female_male,87.38909278718867,458,27
1993,wcgoa,30420,0,total_pre,35.170161440664494,242,17
1993,wcgoa,30420,1,male,19.4708957727058,115,16
1993,wcgoa,30420,2,female,17.96525632312916,127,15
1993,wcgoa,30420,4,total_post,32.66135545793398,242,17
1993,wcgoa,30420,12,female_male,36.93618604957659,242,17
1996,egoa,10110,0,total_pre,22.627382292290736,105,17
1996,egoa,10110,1,male,11.849665284852497,40,11
1996,egoa,10110,2,female,13.74946973224966,65,16
1996,egoa,10110,4,total_post,25.72718124283885,105,17
1996,egoa,10110,12,female_male,29.27067144320542,105,17
1996,egoa,10130,0,total_pre,40.59186393248258,170,14
1996,egoa,10130,1,male,22.392334087834048,81,11
1996,egoa,10130,2,female,23.955304758110476,89,13
1996,egoa,10130,4,total_post,37.92631358224478,170,14
1996,egoa,10130,12,female_male,47.679900628051044,170,14
1996,egoa,10180,0,total_pre,46.36752540027796,220,30
1996,egoa,10180,1,male,18.05765945256111,99,24
1996,egoa,10180,2,female,30.94003684802965,121,23
1996,egoa,10180,4,total_post,43.61592355320629,220,30
1996,egoa,10180,12,female_male,46.30890893820208,220,30
1996,egoa,10200,0,total_pre,14.382372692190247,69,19
1996,egoa,10200,1,male,6.98437999811746,27,12
1996,egoa,10200,2,female,9.817743822224594,42,14
1996,egoa,10200,4,total_post,14.435724286361916,69,19
1996,egoa,10200,12,female_male,15.436530115504251,69,19
1996,egoa,20510,0,total_pre,59.83771920077618,406,62
1996,egoa,20510,1,male,25.342595416192516,184,52
1996,egoa,20510,2,female,45.59503196227918,222,52
1996,egoa,20510,4,total_post,50.499726869526704,406,62
1996,egoa,20510,12,female_male,70.67010821406289,406,62
1996,egoa,21740,0,total_pre,9.411929752241864,182,23
1996,egoa,21740,1,male,5.255931311924039,92,23
1996,egoa,21740,2,female,10.904559822764314,90,20
1996,egoa,21740,4,total_post,8.542048496528384,182,23
1996,egoa,21740,12,female_male,14.854447014987358,182,23
1996,egoa,30060,0,total_pre,43.4690087542031,316,6
1996,egoa,30060,1,male,24.767381486068246,139,6
1996,egoa,30060,2,female,32.18829106049716,177,6
1996,egoa,30060,4,total_post,39.851933899557125,316,6
1996,egoa,30060,12,female_male,59.19929948259813,316,6
1996,egoa,30420,0,total_pre,1.6621990070268091,10,3
1996,egoa,30420,1,male,1.0873140261139973,6,2
1996,egoa,30420,2,female,1.1728261023924624,4,2
1996,egoa,30420,4,total_post,1.9017120335866686,10,3
1996,egoa,30420,12,female_male,1.7888041325563055,10,3
1996,goa,10110,0,total_pre,177.2647665478853,691,61
1996,goa,10110,1,male,63.219692615944695,257,42
1996,goa,10110,2,female,89.20152488830557,434,59
1996,goa,10110,4,total_post,144.27469239189685,691,61
1996,goa,10110,12,female_male,147.7081824023545,691,61
1996,goa,10130,0,total_pre,103.6173721981678,528,55
1996,goa,10130,1,male,41.10193229991387,243,41
1996,goa,10130,2,female,58.87713872593727,285,48
1996,goa,10130,4,total_post,93.21681668868705,528,55
1996,goa,10130,12,female_male,101.81424872561229,528,55
1996,goa,10180,0,total_pre,78.25006165316773,383,66
1996,goa,10180,1,male,35.619535880334496,170,49
1996,goa,10180,2,female,45.381195403215905,213,55
1996,goa,10180,4,total_post,73.20460014560581,383,66
1996,goa,10180,12,female_male,81.08890858761762,383,66
1996,goa,10200,0,total_pre,58.46624522870295,370,77
1996,goa,10200,1,male,28.78862302647015,158,43
1996,goa,10200,2,female,38.63148017376629,212,59
1996,goa,10200,4,total_post,53.94711915325194,370,77
1996,goa,10200,12,female_male,64.64451151966882,370,77
1996,goa,10261,0,total_pre,35.711543587090674,230,20
1996,goa,10261,1,male,14.019533681911991,94,16
1996,goa,10261,2,female,23.76846104372478,136,17
1996,goa,10261,4,total_post,32.4800858489931,230,20
1996,goa,10261,12,female_male,36.34902255901678,230,20
1996,goa,10262,0,total_pre,53.673350302035885,268,29
1996,goa,10262,1,male,27.771605511583587,87,19
1996,goa,10262,2,female,32.512206129066755,181,29
1996,goa,10262,4,total_post,48.606078935768885,268,29
1996,goa,10262,12,female_male,51.491441483793686,268,29
1996,goa,20510,0,total_pre,96.61163612710772,708,108
1996,goa,20510,1,male,47.04189877352807,336,89
1996,goa,20510,2,female,54.047889988776895,372,88
1996,goa,20510,4,total_post,87.20990624791432,708,108
1996,goa,20510,12,female_male,97.29626019099375,708,108
1996,goa,21720,0,total_pre,42.6736546852353,771,87
1996,goa,21720,1,male,24.377343472238827,386,68
1996,goa,21720,2,female,44.80008883598728,385,77
1996,goa,21720,4,total_post,37.49239582752444,771,87
1996,goa,21720,12,female_male,63.05925020996122,771,87
1996,goa,21740,0,total_pre,25.151200534030377,1020,71
1996,goa,21740,1,male,31.03586372104495,485,65
1996,goa,21740,2,female,42.59186692126955,532,65
1996,goa,21740,4,total_post,23.14978193327798,1020,71
1996,goa,21740,12,female_male,74.48371385377312,1017,71
1996,goa,30060,0,total_pre,98.17337790146642,641,16
1996,goa,30060,1,male,57.119379754107456,301,16
1996,goa,30060,2,female,49.12531761709173,340,15
1996,goa,30060,4,total_post,87.36072986828904,641,16
1996,goa,30060,12,female_male,110.8304122189266,641,16
1996,goa,30420,0,total_pre,104.3515290915372,462,19
1996,goa,30420,1,male,58.9467512368578,248,18
1996,goa,30420,2,female,47.25214913985218,214,15
1996,goa,30420,4,total_post,87.03242872649218,462,19
1996,goa,30420,12,female_male,103.74719607103783,462,19
1996,wcgoa,10110,0,total_pre,169.67170942065192,586,44
1996,wcgoa,10110,1,male,55.91829659335941,217,31
1996,wcgoa,10110,2,female,90.40792222638319,369,43
1996,wcgoa,10110,4,total_post,135.12786116336684,586,44
1996,wcgoa,10110,12,female_male,145.15691282905203,586,44
1996,wcgoa,10130,0,total_pre,89.86849469069014,358,41
1996,wcgoa,10130,1,male,36.47071855007213,162,30
1996,wcgoa,10130,2,female,51.34308081086129,196,35
1996,wcgoa,10130,4,total_post,82.88283229217336,358,41
1996,wcgoa,10130,12,female_male,89.92724968851815,358,41
1996,wcgoa,10180,0,total_pre,38.9686684763426,163,36
1996,wcgoa,10180,1,male,21.059643263810084,71,25
1996,wcgoa,10180,2,female,16.614547361516127,92,32
1996,wcgoa,10180,4,total_post,34.148013284919145,163,36
1996,wcgoa,10180,12,female_male,39.13889573666597,163,36
1996,wcgoa,10200,0,total_pre,50.96628819729855,301,58
1996,wcgoa,10200,1,male,26.419738094009368,131,31
1996,wcgoa,10200,2,female,27.796550900486096,170,45
1996,wcgoa,10200,4,total_post,48.57928370870422,301,58
1996,wcgoa,10200,12,female_male,55.311453847346925,301,58
1996,wcgoa,10261,0,total_pre,35.711543587090674,230,20
1996,wcgoa,10261,1,male,14.019533681911991,94,16
1996,wcgoa,10261,2,female,23.76846104372478,136,17
1996,wcgoa,10261,4,total_post,32.4800858489931,230,20
1996,wcgoa,10261,12,female_male,36.34902255901678,230,20
1996,wcgoa,10262,0,total_pre,53.673350302035885,268,29
1996,wcgoa,10262,1,male,27.771605511583587,87,19
1996,wcgoa,10262,2,female,32.512206129066755,181,29
1996,wcgoa,10262,4,total_post,48.606078935768885,268,29
1996,wcgoa,10262,12,female_male,51.491441483793686,268,29
1996,wcgoa,20510,0,total_pre,62.81645070713401,302,46
1996,wcgoa,20510,1,male,31.556945962807223,152,37
1996,wcgoa,20510,2,female,27.472785141258484,150,36
1996,wcgoa,20510,4,total_post,54.42143295904415,302,46
1996,wcgoa,20510,12,female_male,58.6855424775245,302,46
1996,wcgoa,21720,0,total_pre,42.6736546852353,771,87
1996,wcgoa,21720,1,male,24.377343472238827,386,68
1996,wcgoa,21720,2,female,44.80008883598728,385,77
1996,wcgoa,21720,4,total_post,37.49239582752444,771,87
1996,wcgoa,21720,12,female_male,63.05925020996122,771,87
1996,wcgoa,21740,0,total_pre,74.91074337681174,838,48
1996,wcgoa,21740,1,male,51.50393982594013,393,42
1996,wcgoa,21740,2,female,57.48877998838514,442,45
1996,wcgoa,21740,4,total_post,69.97117066563393,838,48
1996,wcgoa,21740,12,female_male,115.69954340498779,835,48
1996,wcgoa,30060,0,total_pre,56.77897760090126,325,10
1996,wcgoa,30060,1,male,35.89760769446957,162,10
1996,wcgoa,30060,2,female,25.544912834054596,163,9
1996,wcgoa,30060,4,total_post,50.824218069306816,325,10
1996,wcgoa,30060,12,female_male,63.928684088952956,325,10
1996,wcgoa,30420,0,total_pre,103.95713555103134,452,16
1996,wcgoa,30420,1,male,58.6630247908174,242,16
1996,wcgoa,30420,2,female,47.25882832596677,210,13
1996,wcgoa,30420,4,total_post,86.69250929283119,452,16
1996,wcgoa,30420,12,female_male,103.53496438446572,452,16
1999,egoa,10110,0,total_pre,33.651779500796046,144,10
1999,egoa,10110,1,male,14.26984605029645,58,9
1999,egoa,10110,2,female,21.575456348943046,86,10
1999,egoa,10110,4,total_post,29.46419505042901,144,10
1999,egoa,10110,12,female_male,37.04528343318607,144,10
1999,egoa,10130,0,total_pre,25.369031925401742,111,12
1999,egoa,10130,1,male,15.498615433156983,57,11
1999,egoa,10130,2,female,13.748441019814942,53,10
1999,egoa,10130,4,total_post,23.69437855017475,111,12
1999,egoa,10130,12,female_male,30.302706185787105,110,12
1999,egoa,10180,0,total_pre,42.334162828699434,158,17
1999,egoa,10180,1,male,19.913877884658373,79,12
1999,egoa,10180,2,female,24.968287186168727,79,15
1999,egoa,10180,4,total_post,40.83403878067905,158,17
1999,egoa,10180,12,female_male,43.6169778186352,158,17
1999,egoa,10200,0,total_pre,21.811966947300558,81,10
1999,egoa,10200,1,male,13.49030478951807,45,9
1999,egoa,10200,2,female,8.072467856704723,36,8
1999,egoa,10200,4,total_post,20.53780824722845,81,10
1999,egoa,10200,12,female_male,21.901483730399402,81,10
1999,egoa,20510,0,total_pre,47.03692404082158,247,58
1999,egoa,20510,1,male,29.558437753035204,124,47
1999,egoa,20510,2,female,30.291198990252294,123,42
1999,egoa,20510,4,total_post,45.20622132805863,247,58
1999,egoa,20510,12,female_male,66.9504413299147,247,58
1999,egoa,21740,0,total_pre,10.065607184182914,94,17
1999,egoa,21740,1,male,6.851653154181532,43,12
1999,egoa,21740,2,female,7.234606533111418,51,13
1999,egoa,21740,4,total_post,9.956319275417089,94,17
1999,egoa,21740,12,female_male,14.609925006254919,94,17
1999,egoa,30060,0,total_pre,70.34351902933975,537,32
1999,egoa,30060,1,male,44.00749818697761,275,30
1999,egoa,30060,2,female,50.34259809315725,261,29
1999,egoa,30060,4,total_post,65.54460886609763,537,32
1999,egoa,30060,12,female_male,97.43550966204447,536,32
1999,goa,10110,0,total_pre,263.10976739327253,831,78
1999,goa,10110,1,male,114.99384105194221,314,63
1999,goa,10110,2,female,169.4072529343847,515,70
1999,goa,10110,4,total_post,240.32426536598194,831,78
1999,goa,10110,12,female_male,278.5836254270764,829,77
1999,goa,10130,0,total_pre,127.80022923228861,605,47
1999,goa,10130,1,male,52.82287968798709,288,42
1999,goa,10130,2,female,91.20890539282475,316,43
1999,goa,10130,4,total_post,111.72468668206473,605,47
1999,goa,10130,12,female_male,132.33951187990678,604,47
1999,goa,10180,0,total_pre,82.08313602795589,310,55
1999,goa,10180,1,male,38.23047247863841,148,39
1999,goa,10180,2,female,44.75592284982926,162,46
1999,goa,10180,4,total_post,75.43800170823556,310,55
1999,goa,10180,12,female_male,79.54557728461171,310,55
1999,goa,10200,0,total_pre,70.12546224123058,385,51
1999,goa,10200,1,male,38.43322131181926,174,39
1999,goa,10200,2,female,35.28347484007083,200,44
1999,goa,10200,4,total_post,68.02282248679812,385,51
1999,goa,10200,12,female_male,75.39393015595653,374,51
1999,goa,10261,0,total_pre,89.10773421221462,382,29
1999,goa,10261,1,male,33.24541961199022,155,25
1999,goa,10261,2,female,51.406016876344694,227,29
1999,goa,10261,4,total_post,76.57047706070144,382,29
1999,goa,10261,12,female_male,86.29361747815501,382,29
1999,goa,10262,0,total_pre,73.38944170796339,355,30
1999,goa,10262,1,male,39.6613309496642,132,23
1999,goa,10262,2,female,46.16616888641849,223,27
1999,goa,10262,4,total_post,71.62531113260209,355,30
1999,goa,10262,12,female_male,76.88672417507492,355,30
1999,goa,20510,0,total_pre,89.41839226946473,625,129
1999,goa,20510,1,male,45.679299456886284,312,101
1999,goa,20510,2,female,58.99172389723999,313,96
1999,goa,20510,4,total_post,79.6839312719651,625,129
1999,goa,20510,12,female_male,104.17774847083588,625,129
1999,goa,21720,0,total_pre,174.26384110440085,664,66
1999,goa,21720,1,male,90.98455637074336,296,54
1999,goa,21720,2,female,110.30083091677098,368,59
1999,goa,21720,4,total_post,163.10936363037789,664,66
1999,goa,21720,12,female_male,215.71935294813193,664,66
1999,goa,21740,0,total_pre,89.699594749927,1193,115
1999,goa,21740,1,male,53.989609867134085,527,89
1999,goa,21740,2,female,64.6710697730474,584,100
1999,goa,21740,4,total_post,78.23594283522246,1193,115
1999,goa,21740,12,female_male,101.13483132781735,1111,107
1999,goa,30060,0,total_pre,67.68775714092737,855,73
1999,goa,30060,1,male,43.625092709353574,444,63
1999,goa,30060,2,female,40.76694454911128,410,58
1999,goa,30060,4,total_post,62.31210994482491,855,73
1999,goa,30060,12,female_male,83.96628175875169,854,73
1999,goa,30420,0,total_pre,58.39031640658508,278,27
1999,goa,30420,1,male,35.99849732722601,126,20
1999,goa,30420,2,female,23.212199885667918,152,24
1999,goa,30420,4,total_post,42.32043394957067,278,27
1999,goa,30420,12,female_male,41.18356381303993,278,27
1999,wcgoa,10110,0,total_pre,221.63036637296946,687,68
1999,wcgoa,10110,1,male,96.46253771179819,256,54
1999,wcgoa,10110,2,female,148.05990990648527,429,60
1999,wcgoa,10110,4,total_post,202.7609898120382,687,68
1999,wcgoa,10110,12,female_male,242.07080665744272,685,67
1999,wcgoa,10130,0,total_pre,104.69268547055246,494,35
1999,wcgoa,10130,1,male,44.18902945503208,231,31
1999,wcgoa,10130,2,female,78.82852798983205,263,33
1999,wcgoa,10130,4,total_post,92.84665883366063,494,35
1999,wcgoa,10130,12,female_male,112.14702905466389,494,35
1999,wcgoa,10180,0,total_pre,40.46593634963758,152,38
1999,wcgoa,10180,1,male,17.132631814364302,69,27
1999,wcgoa,10180,2,female,20.78006127782377,83,31
1999,wcgoa,10180,4,total_post,35.77679128909479,152,38
1999,wcgoa,10180,12,female_male,36.8584372683042,152,38
1999,wcgoa,10200,0,total_pre,62.177296906948044,304,41
1999,wcgoa,10200,1,male,28.490307138324248,129,30
1999,wcgoa,10200,2,female,36.86380035879058,164,36
1999,wcgoa,10200,4,total_post,59.24977220164386,304,41
1999,wcgoa,10200,12,female_male,66.1959553623224,293,41
1999,wcgoa,10261,0,total_pre,89.10773421221462,382,29
1999,wcgoa,10261,1,male,33.24541961199022,155,25
1999,wcgoa,10261,2,female,51.406016876344694,227,29
1999,wcgoa,10261,4,total_post,76.57047706070144,382,29
1999,wcgoa,10261,12,female_male,86.29361747815501,382,29
1999,wcgoa,10262,0,total_pre,73.38944170796339,355,30
1999,wcgoa,10262,1,male,39.6613309496642,132,23
1999,wcgoa,10262,2,female,46.16616888641849,223,27
1999,wcgoa,10262,4,total_post,71.62531113260209,355,30
1999,wcgoa,10262,12,female_male,76.88672417507492,355,30
1999,wcgoa,20510,0,total_pre,55.224748814789805,378,71
1999,wcgoa,20510,1,male,31.71173785585214,188,54
1999,wcgoa,20510,2,female,34.66013768869655,190,54
1999,wcgoa,20510,4,total_post,51.91442051916762,378,71
1999,wcgoa,20510,12,female_male,68.22742729182306,378,71
1999,wcgoa,21720,0,total_pre,174.26384110440085,664,66
1999,wcgoa,21720,1,male,90.98455637074336,296,54
1999,wcgoa,21720,2,female,110.30083091677098,368,59
1999,wcgoa,21720,4,total_post,163.10936363037789,664,66
1999,wcgoa,21720,12,female_male,215.71935294813193,664,66
1999,wcgoa,21740,0,total_pre,92.04679433898315,1099,98
1999,wcgoa,21740,1,male,54.21195473897131,484,77
