year,species_code,sex,sex_desc,iss,nss,nhl
1996,10200,1,male,56.07959519206906,158,43
1996,10200,2,female,62.693822876397604,212,59
1996,10200,4,total_post,98.07003521101863,370,77
1996,10200,12,female_male,118.9185281760093,370,77
1996,10261,0,total_pre,30.403905434515245,230,20
1996,10261,1,male,16.425644690492323,94,16
1996,10261,2,female,20.29567939774801,136,17
1996,10261,4,total_post,37.53365491344524,230,20
1996,10261,12,female_male,30.856862727271135,230,20
1996,10262,0,total_pre,61.23579385361374,268,29
1996,10262,1,male,19.542500830847388,87,19
1996,10262,2,female,36.58658699209573,181,29
1996,10262,4,total_post,56.31502280380598,268,29
1996,10262,12,female_male,54.53532266419696,268,29
1996,20510,0,total_pre,117.20869876650225,708,108
1996,20510,1,male,35.4542996818049,336,89
1996,20510,2,female,51.799860059105924,372,88
1996,20510,4,total_post,70.52585634265122,708,108
1996,20510,12,female_male,77.39014645681262,708,108
1996,21720,0,total_pre,41.51772465922963,771,87
1996,21720,1,male,23.043044644270058,386,68
1996,21720,2,female,44.225687926806955,385,77
1996,21720,4,total_post,37.87983794613759,771,87
1996,21720,12,female_male,61.93448750793806,771,87
1996,21740,0,total_pre,55.64224247529443,1020,71
1996,21740,1,male,63.57671822494489,485,65
1996,21740,2,female,72.04372712345376,532,65
1996,21740,4,total_post,40.99676619488947,1020,71
1996,21740,12,female_male,143.52206259143202,1017,71
1996,30060,0,total_pre,152.63000123011636,641,16
1996,30060,1,male,94.23975169727831,301,16
1996,30060,2,female,95.82140143996129,340,15
1996,30060,4,total_post,173.75667282641078,641,16
1996,30060,12,female_male,200.61041475504175,641,16
1996,30420,0,total_pre,127.07003707459343,462,19
1996,30420,1,male,67.84196417881873,248,18
1996,30420,2,female,54.9749209218711,214,15
1996,30420,4,total_post,96.62877484636535,462,19
1996,30420,12,female_male,122.65924809186647,462,19
1999,10110,0,total_pre,280.34037751696997,831,78
1999,10110,1,male,100.7305721259886,314,63
1999,10110,2,female,188.26688685737184,515,70
1999,10110,4,total_post,245.75641857808853,831,78
1999,10110,12,female_male,297.0838593587495,829,77
1999,10130,0,total_pre,142.87204806938632,605,47
1999,10130,1,male,69.213086981839,288,42
1999,10130,2,female,85.94243073701503,316,43
1999,10130,4,total_post,138.02874318574578,605,47
1999,10130,12,female_male,155.7195416707227,604,47
1999,10180,0,total_pre,94.62431464006691,310,55
1999,10180,1,male,35.765408677992006,148,39
1999,10180,2,female,47.218302349563686,162,46
1999,10180,4,total_post,74.57662952797574,310,55
1999,10180,12,female_male,79.87175321137214,310,55
1999,10200,0,total_pre,71.0244473307028,385,51
1999,10200,1,male,58.58448479680265,174,39
1999,10200,2,female,45.64346606221122,200,44
1999,10200,4,total_post,92.31972329002079,385,51
1999,10200,12,female_male,108.6593347734711,374,51
1999,10261,0,total_pre,97.05501884539254,382,29
1999,10261,1,male,35.83345192127417,155,25
1999,10261,2,female,52.98472732254767,227,29
1999,10261,4,total_post,92.03272295778788,382,29
1999,10261,12,female_male,91.22020474198327,382,29
1999,10262,0,total_pre,74.62049817500154,355,30
1999,10262,1,male,32.32370503328141,132,23
1999,10262,2,female,52.87405958155022,223,27
1999,10262,4,total_post,73.68190450311987,355,30
1999,10262,12,female_male,81.39887493362612,355,30
1999,20510,0,total_pre,78.72848152271787,625,129
1999,20510,1,male,42.09557660896646,312,101
1999,20510,2,female,74.57381670835366,313,96
1999,20510,4,total_post,77.13287322312848,625,129
1999,20510,12,female_male,102.17853741634552,625,129
1999,21720,0,total_pre,205.5199139466434,664,66
1999,21720,1,male,128.36163032666622,296,54
1999,21720,2,female,130.44959086695158,368,59
1999,21720,4,total_post,220.95077513579557,664,66
1999,21720,12,female_male,279.9556832166325,664,66
1999,21740,0,total_pre,200.17638711462251,1193,115
1999,21740,1,male,73.00887448423693,527,89
1999,21740,2,female,135.38476572479073,584,100
1999,21740,4,total_post,131.2845874826076,1193,115
1999,21740,12,female_male,170.6891585377234,1111,107
1999,30060,0,total_pre,88.70754249115686,855,73
1999,30060,1,male,64.23580737353092,444,63
1999,30060,2,female,78.19577421903284,410,58
1999,30060,4,total_post,92.25706052711514,855,73
1999,30060,12,female_male,143.8870751978876,854,73
1999,30420,0,total_pre,71.4129481145351,278,27
1999,30420,1,male,41.342967116214254,126,20
1999,30420,2,female,26.874326315059378,152,24
1999,30420,4,total_post,51.48132870485069,278,27
1999,30420,12,female_male,50.33892215904631,278,27
2001,10110,0,total_pre,345.59878274423613,1383,139
2001,10110,1,male,145.2502877884752,507,110
2001,10110,2,female,207.59334950526076,876,123
2001,10110,4,total_post,303.5985841515921,1383,139
2001,10110,12,female_male,344.3387391486807,1383,139
2001,10130,0,total_pre,212.45622743858272,861,83
2001,10130,1,male,108.54239246059736,399,67
2001,10130,2,female,99.24953875754996,458,74
2001,10130,4,total_post,200.89640503584772,861,83
2001,10130,12,female_male,216.41140654245822,857,83
2001,10180,0,total_pre,165.89248245093452,535,129
2001,10180,1,male,71.32356041090311,239,81
2001,10180,2,female,79.71583611674534,296,102
2001,10180,4,total_post,140.13175160439116,535,129
2001,10180,12,female_male,152.5927950878226,535,129
2001,10200,0,total_pre,133.51848152742454,668,130
2001,10200,1,male,60.97280035272876,284,94
2001,10200,2,female,83.21025319931522,383,104
2001,10200,4,total_post,114.2063775392206,668,130
2001,10200,12,female_male,148.11439111819013,667,130
2001,10261,0,total_pre,157.33940984233703,590,98
2001,10261,1,male,87.36875200147328,240,68
2001,10261,2,female,90.69396983596552,350,88
2001,10261,4,total_post,151.62889105487793,590,98
2001,10261,12,female_male,168.26913131048514,590,98
2001,10262,0,total_pre,153.17499256392074,697,103
2001,10262,1,male,95.28884679126415,267,57
2001,10262,2,female,99.25778228195699,430,92
2001,10262,4,total_post,160.88760781646747,697,103
2001,10262,12,female_male,174.79710394585427,697,103
2001,21720,0,total_pre,151.48698889887655,733,149
2001,21720,1,male,108.33496514615841,353,117
2001,21720,2,female,87.32708066828674,380,122
2001,21720,4,total_post,122.15320142412773,733,149
2001,21720,12,female_male,206.82580242861488,733,149
2001,21740,0,total_pre,47.75133398257241,897,126
2001,21740,1,male,31.296873898511866,383,100
2001,21740,2,female,42.0618617847052,504,121
2001,21740,4,total_post,44.70246438064677,897,126
2001,21740,12,female_male,87.95640082328632,887,125
2001,30420,0,total_pre,91.05144579433812,466,85
2001,30420,1,male,47.584154874865064,224,75
2001,30420,2,female,41.437719370394724,242,66
2001,30420,4,total_post,78.9417806600725,466,85
2001,30420,12,female_male,88.02108353619322,466,85
2003,10110,0,total_pre,201.29570060457934,1034,125
2003,10110,1,male,90.15314404348369,394,86
2003,10110,2,female,133.77312169145492,640,104
2003,10110,4,total_post,171.46268582215484,1034,125
2003,10110,12,female_male,214.33745638153786,1034,125
2003,10130,0,total_pre,192.87266614079476,499,87
2003,10130,1,male,117.62916729357946,250,67
2003,10130,2,female,68.6594588675209,249,71
2003,10130,4,total_post,152.74249209759762,499,87
2003,10130,12,female_male,175.14981985755438,499,87
2003,10180,0,total_pre,106.46096577116884,504,99
2003,10180,1,male,48.568085045594046,238,65
2003,10180,2,female,87.71453986991345,266,86
2003,10180,4,total_post,101.31796991783249,504,99
2003,10180,12,female_male,115.97246269084971,504,99
2003,10200,0,total_pre,138.81904178207424,596,95
2003,10200,1,male,71.30673129421079,266,69
2003,10200,2,female,102.61072434541902,328,82
2003,10200,4,total_post,127.662966122886,596,95
2003,10200,12,female_male,175.19853845974538,594,94
2003,10261,0,total_pre,153.00819570090746,504,65
2003,10261,1,male,42.66618800405152,206,47
2003,10261,2,female,102.01607064446257,298,59
2003,10261,4,total_post,131.58970825748378,504,65
2003,10261,12,female_male,135.2874821756372,504,65
2003,10262,0,total_pre,157.8095678315205,571,67
2003,10262,1,male,75.14365402111447,219,48
2003,10262,2,female,107.61204475496615,352,62
2003,10262,4,total_post,146.87648096263592,571,67
2003,10262,12,female_male,186.3290809305335,571,67
2003,21720,0,total_pre,156.13971776447102,670,127
2003,21720,1,male,104.13998930385148,316,106
2003,21720,2,female,76.65096510520252,354,97
2003,21720,4,total_post,161.247815650944,670,127
2003,21720,12,female_male,195.61882597848523,670,127
2003,21740,0,total_pre,184.51330580611514,1101,159
2003,21740,1,male,105.68252805732858,507,145
2003,21740,2,female,149.78180766794316,582,138
2003,21740,4,total_post,184.5288251469546,1101,159
2003,21740,12,female_male,283.0837805002631,1089,158
2003,30060,0,total_pre,212.03169627660753,985,99
2003,30060,1,male,128.49360307806782,491,89
2003,30060,2,female,150.5705727573585,490,87
2003,30060,4,total_post,198.315791115045,985,99
2003,30060,12,female_male,282.95722171086874,981,99
2003,30420,0,total_pre,35.84266655617834,214,21
2003,30420,1,male,28.020619700361642,112,19
2003,30420,2,female,15.246741330063495,102,14
2003,30420,4,total_post,35.88836687533365,214,21
2003,30420,12,female_male,39.9215561562675,214,21
2005,10110,0,total_pre,158.7771806719172,721,134
2005,10110,1,male,59.69084996304838,281,100
2005,10110,2,female,92.40698770008859,440,123
2005,10110,4,total_post,138.61200203962903,721,134
2005,10110,12,female_male,154.03760661557612,721,134
2005,10130,0,total_pre,175.35787544796273,551,76
2005,10130,1,male,52.60759603417751,243,62
2005,10130,2,female,79.94971963728788,296,67
2005,10130,4,total_post,112.40987004842572,551,76
2005,10130,12,female_male,132.374558014883,539,75
2005,10180,0,total_pre,129.2714207976432,507,102
2005,10180,1,male,50.21160316305587,239,78
2005,10180,2,female,79.22317381459193,268,83
2005,10180,4,total_post,93.32736711822535,507,102
2005,10180,12,female_male,115.98700941298769,507,102
2005,10200,0,total_pre,149.5970701564219,588,102
2005,10200,1,male,80.10693960905047,278,76
2005,10200,2,female,62.29879027576014,310,86
2005,10200,4,total_post,118.67014504022781,588,102
2005,10200,12,female_male,144.66561453473145,588,102
2005,10261,0,total_pre,84.42123197520127,385,55
2005,10261,1,male,43.565977863954096,166,38
2005,10261,2,female,70.3076785559001,219,49
2005,10261,4,total_post,100.42243732813161,385,55
2005,10261,12,female_male,119.39684886874296,385,55
2005,10262,0,total_pre,90.3567728817499,409,61
2005,10262,1,male,35.42652449288147,151,43
2005,10262,2,female,56.034942515374304,258,55
2005,10262,4,total_post,80.52102658797244,409,61
2005,10262,12,female_male,93.43637195746108,409,61
2005,21720,0,total_pre,54.089317975904336,534,84
2005,21720,1,male,51.303532622539436,255,67
2005,21720,2,female,46.05706043410938,279,67
2005,21720,4,total_post,67.01806423344138,534,84
2005,21720,12,female_male,104.81201470511972,534,84
2005,21740,0,total_pre,161.6414325622792,1488,173
2005,21740,1,male,117.33524734848758,625,157
2005,21740,2,female,152.61675558725565,848,164
2005,21740,4,total_post,165.4030063803816,1488,173
2005,21740,12,female_male,288.0235909396103,1473,173
2005,30060,0,total_pre,204.02783141012992,1009,106
2005,30060,1,male,141.6866365655308,504,96
2005,30060,2,female,182.24754799393835,505,95
2005,30060,4,total_post,229.12814902440135,1009,106
2005,30060,12,female_male,330.90269239643357,1009,106
2005,30420,0,total_pre,68.70051690361335,417,72
2005,30420,1,male,42.99877627243955,193,54
2005,30420,2,female,42.73124897035173,224,61
2005,30420,4,total_post,69.59370320641807,417,72
2005,30420,12,female_male,76.82158256009821,417,72
2007,10110,0,total_pre,192.9546065945112,769,177
2007,10110,1,male,87.15236245235927,290,124
2007,10110,2,female,99.80623338005067,477,160
2007,10110,4,total_post,163.53217818009102,769,177
2007,10110,12,female_male,179.32414157308162,767,177
2007,10130,0,total_pre,156.58922464071466,755,82
2007,10130,1,male,75.33473760970922,345,67
2007,10130,2,female,124.18720664439377,410,67
2007,10130,4,total_post,136.78826510328193,755,82
2007,10130,12,female_male,198.54066327749723,755,82
2007,10180,0,total_pre,111.87244737173548,371,64
2007,10180,1,male,62.421345125537975,183,52
2007,10180,2,female,60.15982817054337,188,52
2007,10180,4,total_post,109.01100902851948,371,64
2007,10180,12,female_male,123.8817404546886,371,64
2007,10200,0,total_pre,83.9556494599859,416,55
2007,10200,1,male,40.30236463237063,196,38
2007,10200,2,female,50.839250042881304,220,48
2007,10200,4,total_post,70.44814292743324,416,55
2007,10200,12,female_male,89.74192907899773,416,55
2007,10261,0,total_pre,128.85337965068322,452,75
2007,10261,1,male,46.59006837146779,195,53
2007,10261,2,female,77.97943176373185,257,67
2007,10261,4,total_post,133.94474117102592,452,75
2007,10261,12,female_male,126.5517080180473,452,75
2007,10262,0,total_pre,98.73255529378906,441,75
2007,10262,1,male,51.90127150185806,172,50
2007,10262,2,female,58.61623479462063,269,69
2007,10262,4,total_post,86.09331291009595,441,75
2007,10262,12,female_male,102.29657888422294,441,75
2007,21720,0,total_pre,37.67095827140707,471,64
2007,21720,1,male,26.74297207300705,233,56
2007,21720,2,female,26.670555108044585,238,50
2007,21720,4,total_post,33.60722317332793,471,64
2007,21720,12,female_male,58.35470304559486,471,64
2007,21740,0,total_pre,79.06110536595766,1287,125
2007,21740,1,male,68.91952844076731,623,123
2007,21740,2,female,67.51469813101603,657,124
2007,21740,4,total_post,82.81902718880798,1287,125
2007,21740,12,female_male,148.63656575153888,1280,125
2007,30060,0,total_pre,234.3757715367021,1177,88
2007,30060,1,male,137.91480913340257,543,79
2007,30060,2,female,153.41502811497094,617,80
2007,30060,4,total_post,272.65273920391434,1177,88
2007,30060,12,female_male,299.4064638399876,1160,88
2007,30420,0,total_pre,151.3972868641562,605,82
2007,30420,1,male,85.44128215698284,273,71
2007,30420,2,female,99.18235430092606,332,73
2007,30420,4,total_post,146.33760023812687,605,82
2007,30420,12,female_male,174.26222866003627,605,82
2009,10110,0,total_pre,226.52613914374172,822,96
2009,10110,1,male,151.42265081290867,315,77
2009,10110,2,female,111.14936209730733,505,91
2009,10110,4,total_post,182.0659325471419,822,96
2009,10110,12,female_male,209.84552123557543,820,96
2009,10130,0,total_pre,189.61860601093977,692,75
2009,10130,1,male,73.24337334198778,314,65
2009,10130,2,female,134.12493399483455,366,67
2009,10130,4,total_post,163.1661388118992,692,75
2009,10130,12,female_male,188.91429539931312,680,75
2009,10180,0,total_pre,116.83630208561893,466,97
2009,10180,1,male,64.89325591730525,228,67
2009,10180,2,female,88.20364878274711,238,80
2009,10180,4,total_post,129.70009217256262,466,97
2009,10180,12,female_male,143.36464425051878,466,97
2009,10200,0,total_pre,123.19293091595378,484,100
2009,10200,1,male,51.941160860272944,217,71
2009,10200,2,female,90.11530324801976,267,85
2009,10200,4,total_post,108.97051863774577,484,100
2009,10200,12,female_male,136.5703180669644,484,100
2009,10261,0,total_pre,128.51831268513467,507,54
2009,10261,1,male,48.51593501056119,222,47
2009,10261,2,female,115.04872275848417,285,48
2009,10261,4,total_post,111.90380431849094,507,54
2009,10261,12,female_male,133.40041398036666,507,54
2009,10262,0,total_pre,164.94418037214476,508,56
2009,10262,1,male,60.78799519395703,217,45
2009,10262,2,female,99.31113784149645,290,50
2009,10262,4,total_post,167.2713985403138,508,56
2009,10262,12,female_male,162.85372365388125,507,56
2009,21720,0,total_pre,16.401605729237687,548,97
2009,21720,1,male,46.04398660876987,261,78
2009,21720,2,female,56.58733043503042,285,82
2009,21720,4,total_post,12.531028882380046,548,97
2009,21720,12,female_male,109.49387233641554,546,96
2009,21740,0,total_pre,82.7895407376976,1559,190
2009,21740,1,male,74.48478190224675,684,164
2009,21740,2,female,85.18787709785609,870,176
2009,21740,4,total_post,88.47335467956673,1559,190
2009,21740,12,female_male,169.93610900767894,1554,190
2009,30060,0,total_pre,59.88753458928405,418,85
2009,30060,1,male,32.987905361741895,211,67
2009,30060,2,female,32.37639792515013,204,61
2009,30060,4,total_post,56.54947635960938,418,85
2009,30060,12,female_male,66.73681788252888,415,84
2009,30420,0,total_pre,177.71585948835948,651,69
2009,30420,1,male,96.5558542375378,315,56
2009,30420,2,female,106.68709342193229,336,56
2009,30420,4,total_post,165.19456204640187,651,69
2009,30420,12,female_male,193.8801406561992,651,69
2011,10110,0,total_pre,188.14032437950686,898,143
2011,10110,1,male,92.48778321922147,352,95
2011,10110,2,female,126.33806882065284,543,121
2011,10110,4,total_post,184.1714849445406,898,143
2011,10110,12,female_male,218.4699212625849,895,143
2011,10130,0,total_pre,156.44796772858678,672,96
2011,10130,1,male,50.388288433055976,279,78
2011,10130,2,female,97.26382803655295,374,81
2011,10130,4,total_post,109.10015741341262,672,96
2011,10130,12,female_male,138.13916648525765,653,96
2011,10180,0,total_pre,98.35715452515805,459,93
2011,10180,1,male,45.80479185536235,214,62
2011,10180,2,female,60.35348127825842,245,79
2011,10180,4,total_post,87.92160882804022,459,93
2011,10180,12,female_male,100.09129913006895,459,93
2011,10200,0,total_pre,90.78323769161976,509,89
2011,10200,1,male,49.39258061363211,226,60
2011,10200,2,female,61.07415731433529,283,75
2011,10200,4,total_post,87.72620773454442,509,89
2011,10200,12,female_male,113.82762862759198,509,89
2011,10261,0,total_pre,88.12624920748195,410,73
2011,10261,1,male,26.93771662930394,170,58
2011,10261,2,female,57.820155326994254,240,57
2011,10261,4,total_post,73.97076803359732,410,73
2011,10261,12,female_male,89.4320382162053,410,73
2011,10262,0,total_pre,102.58244249040548,382,71
2011,10262,1,male,30.202537837294678,142,40
2011,10262,2,female,54.52836992731465,240,65
2011,10262,4,total_post,73.67055276367032,382,71
2011,10262,12,female_male,83.55225130493137,382,71
2011,21720,0,total_pre,86.55549832024239,819,142
2011,21720,1,male,65.32462817821356,395,114
2011,21720,2,female,57.89234657961573,424,118
2011,21720,4,total_post,84.23986810700362,819,142
2011,21720,12,female_male,137.65097800148774,819,142
2011,21740,0,total_pre,113.56881801801917,1662,162
2011,21740,1,male,97.44301113308939,705,159
2011,21740,2,female,128.09921454679974,939,160
2011,21740,4,total_post,126.17018539263228,1662,162
2011,21740,12,female_male,244.78843760132062,1644,162
2011,30060,0,total_pre,142.8988560792577,794,159
2011,30060,1,male,99.46268995251917,400,151
2011,30060,2,female,87.15886682063596,393,134
2011,30060,4,total_post,126.77727839335367,794,159
2011,30060,12,female_male,191.10157061285867,793,159
2011,30420,0,total_pre,108.28907044385718,430,74
2011,30420,1,male,49.11396308614976,189,54
2011,30420,2,female,60.34774795538951,241,60
2011,30420,4,total_post,107.52338213697735,430,74
2011,30420,12,female_male,102.68405938803697,430,74
2013,10110,0,total_pre,175.84127544004116,819,129
2013,10110,1,male,52.83977827295979,318,90
2013,10110,2,female,103.92522197627848,497,109
2013,10110,4,total_post,139.6633940195966,819,129
2013,10110,12,female_male,160.53731359580726,815,129
2013,10130,0,total_pre,202.3279842247943,630,80
2013,10130,1,male,56.27472598059452,264,61
2013,10130,2,female,97.93020077569487,340,69
2013,10130,4,total_post,115.51165504212628,630,80
2013,10130,12,female_male,147.5885976924527,604,80
2013,10180,0,total_pre,94.03729943119771,393,88
2013,10180,1,male,59.51191309426042,196,56
2013,10180,2,female,56.22354930102865,197,65
2013,10180,4,total_post,103.23998360398947,393,88
2013,10180,12,female_male,115.05038053588837,393,88
2013,10200,0,total_pre,107.53402075862647,483,94
2013,10200,1,male,37.38553976958962,216,62
2013,10200,2,female,67.53549231767191,267,84
2013,10200,4,total_post,83.51469829641428,483,94
2013,10200,12,female_male,91.57134218901678,483,94
2013,10261,0,total_pre,80.02287050961446,392,61
2013,10261,1,male,31.734951802909755,171,44
2013,10261,2,female,42.03647067309015,221,51
2013,10261,4,total_post,69.28311303874145,392,61
2013,10261,12,female_male,65.2829941025133,392,61
2013,10262,0,total_pre,98.85378054210967,444,62
2013,10262,1,male,53.45597193098981,178,43
2013,10262,2,female,63.49754358983692,266,55
2013,10262,4,total_post,96.98133732391756,444,62
2013,10262,12,female_male,112.15578569054048,444,62
2013,21720,0,total_pre,44.68728615343771,908,134
2013,21720,1,male,30.19680196139601,439,110
2013,21720,2,female,54.403673702867884,469,116
2013,21720,4,total_post,44.20848772606092,908,134
2013,21720,12,female_male,82.21645683019229,908,134
2013,21740,0,total_pre,110.82077961575109,1557,147
2013,21740,1,male,96.41402588262875,763,146
2013,21740,2,female,122.70417691153868,784,144
2013,21740,4,total_post,126.03225924244035,1557,147
2013,21740,12,female_male,281.9313392691794,1547,147
2013,30060,0,total_pre,276.5537686142382,858,84
2013,30060,1,male,113.65975439784106,408,74
2013,30060,2,female,140.336529335255,450,80
2013,30060,4,total_post,207.99863076775915,858,84
2013,30060,12,female_male,244.9165713995632,858,84
2013,30420,0,total_pre,121.8715835701202,495,68
2013,30420,1,male,76.65043588131701,228,55
2013,30420,2,female,65.67598811832333,267,55
2013,30420,4,total_post,100.48149300851831,495,68
2013,30420,12,female_male,118.1264477026486,495,68
2015,10110,0,total_pre,166.27279115861413,615,110
2015,10110,1,male,131.68638840914224,239,78
2015,10110,2,female,88.4959148644153,375,97
2015,10110,4,total_post,162.2670090088289,615,110
2015,10110,12,female_male,184.54373563074466,614,110
2015,10130,0,total_pre,276.5699531992371,683,175
2015,10130,1,male,104.23114185295142,305,135
2015,10130,2,female,127.23805797969095,376,150
2015,10130,4,total_post,210.23712622143475,683,175
2015,10130,12,female_male,234.63131719823465,681,175
2015,10180,0,total_pre,112.20521541895049,367,176
2015,10180,1,male,56.42429002667358,158,109
2015,10180,2,female,57.79119406006386,209,134
2015,10180,4,total_post,108.37514772629203,367,176
2015,10180,12,female_male,117.04314820309722,367,176
2015,10200,0,total_pre,59.35876472292275,221,45
2015,10200,1,male,33.205143770742325,98,34
2015,10200,2,female,41.550216757093054,123,39
2015,10200,4,total_post,64.26387347091645,221,45
2015,10200,12,female_male,77.00449496419493,221,45
2015,10261,0,total_pre,91.58480687163265,451,51
2015,10261,1,male,57.33077848026613,198,36
2015,10261,2,female,87.19015236029495,253,43
2015,10261,4,total_post,112.0022282658337,451,51
2015,10261,12,female_male,145.77528735278955,451,51
2015,10262,0,total_pre,98.96105499944319,398,46
2015,10262,1,male,53.552271187040844,151,35
2015,10262,2,female,61.367311378578485,247,37
2015,10262,4,total_post,100.73099361807897,398,46
2015,10262,12,female_male,103.42504385334767,398,46
2015,21720,0,total_pre,63.023609421563215,745,70
2015,21720,1,male,42.08718014598036,359,58
2015,21720,2,female,43.13030024170791,386,64
2015,21720,4,total_post,49.33014988173387,745,70
2015,21720,12,female_male,99.80213476656567,745,70
2015,21740,0,total_pre,95.51121196192582,1149,126
2015,21740,1,male,68.92584586156104,489,115
2015,21740,2,female,75.78607670640874,657,119
2015,21740,4,total_post,82.96067060268396,1149,126
2015,21740,12,female_male,165.34464986508596,1146,125
2015,30060,0,total_pre,125.49899737836684,744,63
2015,30060,1,male,101.05826685013584,379,63
2015,30060,2,female,83.52330907677054,364,56
2015,30060,4,total_post,131.50686015951754,744,63
2015,30060,12,female_male,186.93142648368246,743,63
2015,30420,0,total_pre,128.5639379288066,465,56
2015,30420,1,male,50.886856231458275,206,44
2015,30420,2,female,79.85508195750556,259,45
2015,30420,4,total_post,114.0137339810115,465,56
2015,30420,12,female_male,121.36175252741677,465,56
2017,10110,0,total_pre,328.50550177397247,896,447
2017,10110,1,male,72.0729615791013,284,217
2017,10110,2,female,216.52279883091464,612,380
2017,10110,4,total_post,261.34050096552727,896,447
2017,10110,12,female_male,285.58962677184917,896,447
2017,10130,0,total_pre,58.40891649391641,213,197
2017,10130,1,male,55.47863261817114,107,103
2017,10130,2,female,29.037124457404,106,104
2017,10130,4,total_post,79.54611062723227,213,197
