year,species_code,length,sex,abund
1990,10110,30,2,31433004
1990,10110,30,3,401368
1990,10110,31,0,57194845
1990,10110,31,1,20363712
1990,10110,31,2,36484601
1990,10110,31,3,346529
1990,10110,32,0,57171087
1990,10110,32,1,25459176
1990,10110,32,2,31711910
1990,10110,33,0,51963997
1990,10110,33,1,22465124
1990,10110,33,2,29298185
1990,10110,33,3,200684
1990,10110,34,0,56452037
1990,10110,34,1,24459769
1990,10110,34,2,31499889
1990,10110,34,3,492374
1990,10110,35,0,58936607
1990,10110,35,1,26102300
1990,10110,35,2,32296429
1990,10110,35,3,537876
1990,10110,36,0,65018060
1990,10110,36,1,28512682
1990,10110,36,2,36113349
1990,10110,36,3,392032
1990,10110,37,0,67061423
1990,10110,37,1,28797852
1990,10110,37,2,37743779
1990,10110,37,3,519793
1990,10110,38,0,73741648
1990,10110,38,1,36849471
1990,10110,38,2,36819253
1990,10110,38,3,72922
1990,10110,39,0,73979499
1990,10110,39,1,35080526
1990,10110,39,2,38826049
1990,10110,39,3,72922
1990,10110,40,0,92272981
1990,10110,40,1,41094824
1990,10110,40,2,51178157
1990,10110,41,0,84034245
1990,10110,41,1,36771633
1990,10110,41,2,47116768
1990,10110,41,3,145845
1990,10110,42,0,101902994
1990,10110,42,1,44095324
1990,10110,42,2,57606988
1990,10110,42,3,200684
1990,10110,43,0,97671440
1990,10110,43,1,44778703
1990,10110,43,2,52892741
1990,10110,44,0,84197835
1990,10110,44,1,32858560
1990,10110,44,2,51120503
1990,10110,44,3,218767
1990,10110,45,0,87639609
1990,10110,45,1,31731836
1990,10110,45,2,55834848
1990,10110,45,3,72922
1990,10110,46,0,71498167
1990,10110,46,1,19302874
1990,10110,46,2,52195294
1990,10110,47,0,67319331
1990,10110,47,1,15597411
1990,10110,47,2,51721915
1990,10110,48,0,59113990
1990,10110,48,1,12646778
1990,10110,48,2,46467210
1990,10110,49,0,48967549
1990,10110,49,1,4133702
1990,10110,49,2,44833848
1990,10110,50,0,45684901
1990,10110,50,1,3236584
1990,10110,50,2,42448317
1990,10110,51,0,41296119
1990,10110,51,1,1718286
1990,10110,51,2,39577836
1990,10110,52,0,41577663
1990,10110,52,1,875984
1990,10110,52,2,40555837
1990,10110,52,3,145845
1990,10110,53,0,39554076
1990,10110,53,1,1156338
1990,10110,53,2,38324817
1990,10110,53,3,72922
1990,10110,54,0,39012703
1990,10110,54,1,541406
1990,10110,54,2,38471295
1990,10110,55,0,31062690
1990,10110,55,1,308558
1990,10110,55,2,30681209
1990,10110,55,3,72922
1990,10110,56,0,29938119
1990,10110,56,1,145704
1990,10110,56,2,29792416
1990,10110,57,0,29154976
1990,10110,57,1,211411
1990,10110,57,2,28943563
1990,10110,58,0,22942672
1990,10110,58,1,30344
1990,10110,58,2,22912328
1990,10110,59,0,19156294
1990,10110,59,1,38540
1990,10110,59,2,19044831
1990,10110,59,3,72922
1990,10110,60,0,21388100
1990,10110,60,1,96710
1990,10110,60,2,21218469
1990,10110,60,3,72922
1990,10110,61,0,19287761
1990,10110,61,1,128882
1990,10110,61,2,19158879
1990,10110,62,0,15914417
1990,10110,62,1,95720
1990,10110,62,2,15818697
1990,10110,63,0,9132037
1990,10110,63,1,10038
1990,10110,63,2,9121999
1990,10110,64,0,7306487
1990,10110,64,1,38995
1990,10110,64,2,7267492
1990,10110,65,0,6676276
1990,10110,65,1,20076
1990,10110,65,2,6656201
1990,10110,66,0,6934959
1990,10110,66,1,10038
1990,10110,66,2,6924921
1990,10110,67,0,5812501
1990,10110,67,1,88543
1990,10110,67,2,5723958
1990,10110,68,0,4164067
1990,10110,68,1,42793
1990,10110,68,2,4121274
1990,10110,69,0,8042145
1990,10110,69,2,8042145
1990,10110,70,0,6998286
1990,10110,70,2,6998286
1990,10110,71,0,6294699
1990,10110,71,2,6294699
1990,10110,72,0,4800326
1990,10110,72,1,31104
1990,10110,72,2,4769222
1990,10110,73,0,6553919
1990,10110,73,2,6553919
1990,10110,74,0,7524270
1990,10110,74,2,7524270
1990,10110,75,0,4355316
1990,10110,75,2,4355316
1990,10110,76,0,6427810
1990,10110,76,2,6427810
1990,10110,77,0,5067852
1990,10110,77,2,5067852
1990,10110,78,0,2367258
1990,10110,78,2,2367258
1990,10110,79,0,3352385
1990,10110,79,2,3352385
1990,10110,80,0,560330
1990,10110,80,2,560330
1990,10110,81,0,781362
1990,10110,81,2,781362
1990,10110,82,0,23383
1990,10110,82,2,23383
1990,10110,84,0,22892
1990,10110,84,2,22892
1990,10110,86,0,32644
1990,10110,86,2,32644
1990,10110,87,0,12618
1990,10110,87,2,12618
1990,10130,6,0,8056
1990,10130,6,3,8056
1990,10130,7,0,89014
1990,10130,7,3,89014
1990,10130,8,0,106901
1990,10130,8,1,30464
1990,10130,8,2,31687
1990,10130,8,3,44750
1990,10130,9,0,186279
1990,10130,9,1,73464
1990,10130,9,2,112815
1990,10130,10,0,236935
1990,10130,10,1,69901
1990,10130,10,2,78343
1990,10130,10,3,88690
1990,10130,11,0,1190375
1990,10130,11,1,786510
1990,10130,11,2,178545
1990,10130,11,3,225320
1990,10130,12,0,1716587
1990,10130,12,1,745409
1990,10130,12,2,544454
1990,10130,12,3,426724
1990,10130,13,0,1246081
1990,10130,13,1,631794
1990,10130,13,2,356534
1990,10130,13,3,257754
1990,10130,14,0,1068324
1990,10130,14,1,488451
1990,10130,14,2,434004
1990,10130,14,3,145869
1990,10130,15,0,1564853
1990,10130,15,1,572814
1990,10130,15,2,834570
1990,10130,15,3,157468
1990,10130,16,0,2592034
1990,10130,16,1,1747758
1990,10130,16,2,844274
1990,10130,17,0,4827066
1990,10130,17,1,2306967
1990,10130,17,2,2502264
1990,10130,17,3,17837
1990,10130,18,0,3977233
1990,10130,18,1,1882164
1990,10130,18,2,2077232
1990,10130,18,3,17837
1990,10130,19,0,7980952
1990,10130,19,1,4003128
1990,10130,19,2,3959990
1990,10130,19,3,17837
1990,10130,20,0,5908911
1990,10130,20,1,2927509
1990,10130,20,2,2981399
1990,10130,21,0,8206798
1990,10130,21,1,5176572
1990,10130,21,2,3021283
1990,10130,21,3,8944
1990,10130,22,0,8958293
1990,10130,22,1,5202064
1990,10130,22,2,3747286
1990,10130,22,3,8944
1990,10130,23,0,12000813
1990,10130,23,1,6462517
1990,10130,23,2,5538294
1990,10130,24,0,15926896
1990,10130,24,1,9068397
1990,10130,24,2,6849554
1990,10130,24,3,8944
1990,10130,25,0,19575348
1990,10130,25,1,10934868
1990,10130,25,2,8604700
1990,10130,25,3,35774
1990,10130,26,0,22526765
1990,10130,26,1,13934286
1990,10130,26,2,8574597
1990,10130,26,3,17887
1990,10130,27,0,27139776
1990,10130,27,1,15801361
1990,10130,27,2,11320524
1990,10130,27,3,17887
1990,10130,28,0,31845922
1990,10130,28,1,20130514
1990,10130,28,2,11634914
1990,10130,28,3,80492
1990,10130,29,0,38764939
1990,10130,29,1,25767916
1990,10130,29,2,12961246
1990,10130,29,3,35774
1990,10130,30,0,44860202
1990,10130,30,1,28606444
1990,10130,30,2,16191155
1990,10130,30,3,62605
1990,10130,31,0,58768447
1990,10130,31,1,37454044
1990,10130,31,2,21296520
1990,10130,31,3,17887
1990,10130,32,0,60212237
1990,10130,32,1,37441532
1990,10130,32,2,22743875
1990,10130,32,3,26831
1990,10130,33,0,60231189
1990,10130,33,1,36001355
1990,10130,33,2,24185118
1990,10130,33,3,44718
1990,10130,34,0,52374088
1990,10130,34,1,26699151
1990,10130,34,2,25665991
1990,10130,34,3,8944
1990,10130,35,0,45717698
1990,10130,35,1,15960200
1990,10130,35,2,29730664
1990,10130,35,3,26831
1990,10130,36,0,38049666
1990,10130,36,1,8461076
1990,10130,36,2,29561757
1990,10130,36,3,26831
1990,10130,37,0,35250054
1990,10130,37,1,4209314
1990,10130,37,2,31031795
1990,10130,37,3,8944
1990,10130,38,0,31380507
1990,10130,38,1,2805409
1990,10130,38,2,28575097
1990,10130,39,0,24683212
1990,10130,39,1,1171942
1990,10130,39,2,23502324
1990,10130,39,3,8944
1990,10130,40,0,19932137
1990,10130,40,1,799035
1990,10130,40,2,19124156
1990,10130,40,3,8944
1990,10130,41,0,11915222
1990,10130,41,1,50806
1990,10130,41,2,11855472
1990,10130,41,3,8944
1990,10130,42,0,7937592
1990,10130,42,1,316652
1990,10130,42,2,7603055
1990,10130,42,3,17887
1990,10130,43,0,5400486
1990,10130,43,1,69381
1990,10130,43,2,5313218
1990,10130,43,3,17887
1990,10130,44,0,4018552
1990,10130,44,1,50518
1990,10130,44,2,3968034
1990,10130,45,0,2770426
1990,10130,45,2,2770426
1990,10130,46,0,1221739
1990,10130,46,2,1221739
1990,10130,47,0,789077
1990,10130,47,1,32023
1990,10130,47,2,757054
1990,10130,48,0,360784
1990,10130,48,2,360784
1990,10130,49,0,299915
1990,10130,49,2,299915
1990,10130,50,0,91120
1990,10130,50,2,82176
1990,10130,50,3,8944
1990,10130,51,0,15630
1990,10130,51,2,15630
1990,10180,19,0,22956
1990,10180,19,2,22956
1990,10180,20,0,22956
1990,10180,20,1,22956
1990,10180,21,0,36985
1990,10180,21,1,14029
1990,10180,21,2,22956
1990,10180,23,0,42733
1990,10180,23,1,19777
1990,10180,23,2,22956
1990,10180,25,0,55653
1990,10180,25,1,42055
1990,10180,25,2,13598
1990,10180,26,0,36554
1990,10180,26,1,13598
1990,10180,26,2,22956
1990,10180,27,0,84898
1990,10180,27,1,66705
1990,10180,27,2,18192
1990,10180,28,0,305285
1990,10180,28,1,255713
1990,10180,28,2,49572
1990,10180,29,0,493050
1990,10180,29,1,369515
1990,10180,29,2,123536
1990,10180,30,0,531792
1990,10180,30,1,350192
1990,10180,30,2,181601
1990,10180,31,0,897151
1990,10180,31,1,578275
1990,10180,31,2,318875
1990,10180,32,0,1253906
1990,10180,32,1,935649
1990,10180,32,2,318254
1990,10180,33,0,1840212
1990,10180,33,1,1345397
1990,10180,33,2,494815
1990,10180,34,0,2333314
1990,10180,34,1,1773630
1990,10180,34,2,559686
1990,10180,35,0,2703127
1990,10180,35,1,2083869
1990,10180,35,2,619255
1990,10180,36,0,3894094
1990,10180,36,1,2916490
1990,10180,36,2,977604
1990,10180,37,0,5317461
1990,10180,37,1,3941452
1990,10180,37,2,1376008
1990,10180,38,0,6763186
1990,10180,38,1,5282868
1990,10180,38,2,1480314
1990,10180,39,0,6865910
1990,10180,39,1,5104038
1990,10180,39,2,1761870
1990,10180,40,0,8841833
1990,10180,40,1,6188355
1990,10180,40,2,2653476
1990,10180,41,0,8448548
1990,10180,41,1,5587657
1990,10180,41,2,2860890
1990,10180,42,0,8394878
1990,10180,42,1,4952944
1990,10180,42,2,3441931
1990,10180,43,0,8732994
1990,10180,43,1,4573416
1990,10180,43,2,4159578
1990,10180,44,0,6758877
1990,10180,44,1,2128521
1990,10180,44,2,4630357
1990,10180,45,0,7086682
1990,10180,45,1,1612665
1990,10180,45,2,5474018
1990,10180,46,0,5151294
1990,10180,46,1,982219
1990,10180,46,2,4169074
1990,10180,47,0,4785768
1990,10180,47,1,428402
1990,10180,47,2,4357366
1990,10180,48,0,3510251
1990,10180,48,1,183045
1990,10180,48,2,3327204
1990,10180,49,0,4353645
1990,10180,49,1,604486
1990,10180,49,2,3749160
1990,10180,50,0,3907030
1990,10180,50,1,348202
1990,10180,50,2,3558827
1990,10180,51,0,3587050
1990,10180,51,1,346601
1990,10180,51,2,3240450
1990,10180,52,0,1374520
1990,10180,52,2,1374520
1990,10180,53,0,1859894
1990,10180,53,1,325617
1990,10180,53,2,1534278
1990,10180,54,0,913505
1990,10180,54,1,46945
1990,10180,54,2,866560
1990,10180,55,0,386040
1990,10180,55,1,2042
1990,10180,55,2,383998
1990,10180,56,0,396621
1990,10180,56,2,396621
1990,10180,57,0,449281
1990,10180,57,2,449281
1990,10180,58,0,112451
1990,10180,58,2,112451
1990,10180,59,0,106538
1990,10180,59,2,106538
1990,10180,60,0,51331
1990,10180,60,2,51331
1990,10180,61,0,18496
1990,10180,61,2,18496
1990,10180,62,0,80159
1990,10180,62,2,80159
1990,10180,63,0,49832
1990,10180,63,2,49832
1990,10180,65,0,1992
1990,10180,65,2,1992
1990,10200,9,0,27956
1990,10200,9,3,27956
1990,10200,13,0,7997
1990,10200,13,1,7997
1990,10200,14,0,26010
1990,10200,14,1,26010
1990,10200,15,0,69866
1990,10200,15,1,40133
1990,10200,15,2,29733
1990,10200,16,0,67680
1990,10200,16,1,57655
1990,10200,16,2,10026
1990,10200,17,0,230885
1990,10200,17,1,48090
1990,10200,17,2,182795
1990,10200,18,0,505099
1990,10200,18,1,345397
1990,10200,18,2,159701
1990,10200,19,0,678652
1990,10200,19,1,419509
1990,10200,19,2,259143
1990,10200,20,0,945541
1990,10200,20,1,550063
1990,10200,20,2,395478
1990,10200,21,0,1359317
1990,10200,21,1,748418
1990,10200,21,2,610899
1990,10200,22,0,2158967
1990,10200,22,1,1342350
1990,10200,22,2,816616
1990,10200,23,0,2337545
1990,10200,23,1,980714
1990,10200,23,2,1356833
1990,10200,24,0,2003166
1990,10200,24,1,1138496
1990,10200,24,2,864668
1990,10200,25,0,2399231
1990,10200,25,1,1612418
1990,10200,25,2,786814
1990,10200,26,0,3016631
1990,10200,26,1,1863848
1990,10200,26,2,1152783
1990,10200,27,0,3423489
1990,10200,27,1,2014490
1990,10200,27,2,1408997
1990,10200,28,0,4663947
1990,10200,28,1,2859345
1990,10200,28,2,1804602
1990,10200,29,0,6923829
1990,10200,29,1,4252860
1990,10200,29,2,2670969
1990,10200,30,0,7131855
1990,10200,30,1,5108255
1990,10200,30,2,2023599
1990,10200,31,0,10297034
1990,10200,31,1,7213825
1990,10200,31,2,3083209
1990,10200,32,0,13017518
1990,10200,32,1,8255592
1990,10200,32,2,4761931
1990,10200,33,0,13817407
1990,10200,33,1,9371082
1990,10200,33,2,4446327
1990,10200,34,0,14515471
1990,10200,34,1,9448891
1990,10200,34,2,5066578
1990,10200,35,0,16527085
1990,10200,35,1,10589900
1990,10200,35,2,5937188
1990,10200,36,0,16804120
1990,10200,36,1,10553240
1990,10200,36,2,6250879
1990,10200,37,0,18641465
1990,10200,37,1,12241707
1990,10200,37,2,6399759
1990,10200,38,0,15198919
1990,10200,38,1,8447375
1990,10200,38,2,6751545
1990,10200,39,0,15332671
1990,10200,39,1,7179432
1990,10200,39,2,8153239
1990,10200,40,0,15155458
1990,10200,40,1,5284263
1990,10200,40,2,9871195
1990,10200,41,0,14467059
1990,10200,41,1,5054980
1990,10200,41,2,9412079
1990,10200,42,0,11306986
1990,10200,42,1,2363361
1990,10200,42,2,8943621
1990,10200,43,0,9880615
1990,10200,43,1,2096430
1990,10200,43,2,7784185
1990,10200,44,0,9683132
1990,10200,44,1,1571675
1990,10200,44,2,8111457
1990,10200,45,0,7230829
1990,10200,45,1,1032290
1990,10200,45,2,6198539
1990,10200,46,0,4331988
1990,10200,46,1,152622
1990,10200,46,2,4179365
1990,10200,47,0,2797358
1990,10200,47,1,73713
1990,10200,47,2,2723645
1990,10200,48,0,1565875
1990,10200,48,1,26934
1990,10200,48,2,1538941
1990,10200,49,0,2275937
1990,10200,49,1,27609
1990,10200,49,2,2248328
1990,10200,50,0,896813
1990,10200,50,1,38431
1990,10200,50,2,858382
1990,10200,51,0,868947
1990,10200,51,2,868947
1990,10200,52,0,1088904
1990,10200,52,2,1088904
1990,10200,53,0,271780
1990,10200,53,2,271780
1990,10200,54,0,117744
1990,10200,54,2,117744
1990,10200,55,0,138291
1990,10200,55,2,138291
1990,10200,56,0,76902
1990,10200,56,2,76902
1990,10200,57,0,49741
1990,10200,57,2,49741
1990,10200,58,0,6412
1990,10200,58,2,6412
1990,20510,9,0,15145
1990,20510,9,3,15145
1990,20510,10,0,30289
1990,20510,10,3,30289
1990,20510,11,0,60579
1990,20510,11,3,60579
1990,20510,12,0,30289
1990,20510,12,3,30289
1990,20510,13,0,103672
1990,20510,13,3,103672
1990,20510,14,0,150040
1990,20510,14,3,150040
1990,20510,15,0,45953
1990,20510,15,3,45953
1990,20510,16,0,2860
1990,20510,16,3,2860
1990,20510,17,0,48208
1990,20510,17,3,48208
1990,20510,18,0,44693
1990,20510,18,3,44693
1990,20510,19,0,15802
1990,20510,19,3,15802
1990,20510,20,0,42488
1990,20510,20,3,42488
1990,20510,21,0,2860
1990,20510,21,3,2860
1990,20510,30,0,10059
1990,20510,30,2,10059
1990,20510,33,0,10059
1990,20510,33,2,10059
1990,20510,36,0,18737
1990,20510,36,1,9535
1990,20510,36,2,9202
1990,20510,37,0,22276
1990,20510,37,2,22276
1990,20510,38,0,35420
1990,20510,38,1,9285
1990,20510,38,2,26135
1990,20510,39,0,24053
1990,20510,39,1,9535
1990,20510,39,2,14518
1990,20510,40,0,27730
1990,20510,40,2,27730
1990,20510,41,0,129173
1990,20510,41,1,67332
1990,20510,41,2,56530
1990,20510,41,3,5311
1990,20510,42,0,268550
1990,20510,42,1,99513
1990,20510,42,2,145776
1990,20510,42,3,23262
1990,20510,43,0,356602
1990,20510,43,1,222336
1990,20510,43,2,122634
1990,20510,43,3,11631
1990,20510,44,0,657247
1990,20510,44,1,272011
1990,20510,44,2,359114
1990,20510,44,3,26122
1990,20510,45,0,1055892
1990,20510,45,1,497609
1990,20510,45,2,521963
1990,20510,45,3,36320
1990,20510,46,0,1128436
1990,20510,46,1,425062
1990,20510,46,2,631815
1990,20510,46,3,71558
1990,20510,47,0,1561652
1990,20510,47,1,873139
1990,20510,47,2,646595
1990,20510,47,3,41919
1990,20510,48,0,1316163
1990,20510,48,1,547028
1990,20510,48,2,735451
1990,20510,48,3,33682
1990,20510,49,0,1135897
1990,20510,49,1,404796
1990,20510,49,2,725791
1990,20510,49,3,5311
1990,20510,50,0,975664
1990,20510,50,1,366942
1990,20510,50,2,577188
1990,20510,50,3,31536
1990,20510,51,0,736686
1990,20510,51,1,350438
1990,20510,51,2,353130
1990,20510,51,3,33120
1990,20510,52,0,766620
1990,20510,52,1,319080
1990,20510,52,2,402652
1990,20510,52,3,44887
1990,20510,53,0,889576
1990,20510,53,1,303898
1990,20510,53,2,523904
1990,20510,53,3,61775
1990,20510,54,0,761374
1990,20510,54,1,458452
1990,20510,54,2,260542
1990,20510,54,3,42381
1990,20510,55,0,1247662
1990,20510,55,1,687447
1990,20510,55,2,512128
1990,20510,55,3,48090
1990,20510,56,0,928566
1990,20510,56,1,533060
1990,20510,56,2,337681
1990,20510,56,3,57827
1990,20510,57,0,1292120
1990,20510,57,1,950062
1990,20510,57,2,311892
1990,20510,57,3,30167
1990,20510,58,0,1567453
1990,20510,58,1,981442
1990,20510,58,2,567681
1990,20510,58,3,18331
1990,20510,59,0,2407164
1990,20510,59,1,1835340
1990,20510,59,2,539974
1990,20510,59,3,31852
1990,20510,60,0,2932190
1990,20510,60,1,2283161
1990,20510,60,2,616678
1990,20510,60,3,32352
1990,20510,61,0,3851718
1990,20510,61,1,2809520
1990,20510,61,2,1014031
1990,20510,61,3,28168
1990,20510,62,0,4334110
1990,20510,62,1,3722994
1990,20510,62,2,582298
1990,20510,62,3,28819
1990,20510,63,0,5072678
1990,20510,63,1,4047257
1990,20510,63,2,990455
1990,20510,63,3,34964
1990,20510,64,0,4557144
1990,20510,64,1,3646822
1990,20510,64,2,890745
1990,20510,64,3,19573
1990,20510,65,0,5143653
1990,20510,65,1,3520032
1990,20510,65,2,1616177
1990,20510,65,3,7441
1990,20510,66,0,4536361
1990,20510,66,1,3099323
1990,20510,66,2,1423899
1990,20510,66,3,13135
1990,20510,67,0,3657440
1990,20510,67,1,2121010
1990,20510,67,2,1507363
1990,20510,67,3,29067
1990,20510,68,0,3751489
1990,20510,68,1,1756229
1990,20510,68,2,1995260
1990,20510,69,0,2753071
1990,20510,69,1,937941
1990,20510,69,2,1804827
1990,20510,69,3,10301
1990,20510,70,0,3237860
1990,20510,70,1,692390
1990,20510,70,2,2542976
1990,20510,70,3,2490
1990,20510,71,0,2849613
1990,20510,71,1,247647
1990,20510,71,2,2596642
1990,20510,71,3,5324
1990,20510,72,0,2601690
1990,20510,72,1,138889
1990,20510,72,2,2460312
1990,20510,72,3,2490
1990,20510,73,0,1489468
1990,20510,73,1,110037
1990,20510,73,2,1369232
1990,20510,73,3,10198
1990,20510,74,0,1006041
1990,20510,74,1,71763
1990,20510,74,2,930556
1990,20510,74,3,3720
1990,20510,75,0,793255
1990,20510,75,1,12662
1990,20510,75,2,780592
1990,20510,76,0,590693
1990,20510,76,2,582985
1990,20510,76,3,7708
1990,20510,77,0,434427
1990,20510,77,1,16511
1990,20510,77,2,417916
1990,20510,78,0,331700
1990,20510,78,2,331700
1990,20510,79,0,366688
1990,20510,79,1,3368
1990,20510,79,2,363320
1990,20510,80,0,129698
1990,20510,80,2,125978
1990,20510,80,3,3720
1990,20510,81,0,207263
1990,20510,81,2,207263
1990,20510,82,0,140301
1990,20510,82,2,140301
1990,20510,83,0,146669
1990,20510,83,2,146669
1990,20510,84,0,94726
1990,20510,84,1,3368
1990,20510,84,2,91358
1990,20510,85,0,38204
1990,20510,85,2,38204
1990,20510,86,0,40233
1990,20510,86,2,40233
1990,20510,87,0,11621
1990,20510,87,2,11621
1990,20510,88,0,44965
1990,20510,88,2,44965
1990,20510,89,0,16776
1990,20510,89,2,16776
1990,20510,92,0,10900
1990,20510,92,2,10900
1990,20510,93,0,3720
1990,20510,93,3,3720
1990,20510,94,0,5271
1990,20510,94,2,5271
1990,21720,6,0,406370
1990,21720,6,3,406370
1990,21720,7,0,1190710
1990,21720,7,3,1190710
1990,21720,8,0,1209597
1990,21720,8,1,46182
1990,21720,8,3,1163415
1990,21720,9,0,2753158
1990,21720,9,1,46182
1990,21720,9,3,2706976
1990,21720,10,0,1244851
1990,21720,10,1,92365
1990,21720,10,3,1152486
1990,21720,12,0,24686
1990,21720,12,1,24686
1990,21720,16,0,94546
1990,21720,16,1,55218
1990,21720,16,2,39328
1990,21720,17,0,172986
1990,21720,17,1,154410
1990,21720,17,2,18576
1990,21720,18,0,185491
1990,21720,18,1,67051
1990,21720,18,2,118439
1990,21720,19,0,519582
1990,21720,19,1,239853
1990,21720,19,2,279728
1990,21720,20,0,931223
1990,21720,20,1,665571
1990,21720,20,2,265652
1990,21720,21,0,1124371
1990,21720,21,1,404268
1990,21720,21,2,516916
1990,21720,21,3,203185
1990,21720,22,0,922666
1990,21720,22,1,700393
1990,21720,22,2,222273
1990,21720,23,0,1511735
1990,21720,23,1,781573
1990,21720,23,2,730162
1990,21720,24,0,1270121
1990,21720,24,1,721490
1990,21720,24,2,548632
1990,21720,25,0,842791
1990,21720,25,1,360570
1990,21720,25,2,482221
1990,21720,26,0,334165
1990,21720,26,1,180064
1990,21720,26,2,154101
1990,21720,27,0,787026
1990,21720,27,1,412590
1990,21720,27,2,374436
1990,21720,28,0,327799
1990,21720,28,1,241495
1990,21720,28,2,86304
1990,21720,29,0,245128
1990,21720,29,1,60827
1990,21720,29,2,184301
1990,21720,30,0,401073
1990,21720,30,1,321284
1990,21720,30,2,79790
1990,21720,31,0,898392
1990,21720,31,1,454416
1990,21720,31,2,443979
1990,21720,32,0,777729
1990,21720,32,1,421308
1990,21720,32,2,356421
1990,21720,33,0,1118565
1990,21720,33,1,588660
1990,21720,33,2,529905
1990,21720,34,0,1362018
1990,21720,34,1,572314
1990,21720,34,2,789704
1990,21720,35,0,1580535
1990,21720,35,1,775681
1990,21720,35,2,804854
1990,21720,36,0,1231887
1990,21720,36,1,575515
1990,21720,36,2,656372
1990,21720,37,0,1471394
1990,21720,37,1,621030
1990,21720,37,2,850362
1990,21720,38,0,2322448
1990,21720,38,1,1321842
1990,21720,38,2,1000607
1990,21720,39,0,2390655
1990,21720,39,1,1302707
1990,21720,39,2,1087947
1990,21720,40,0,2413112
1990,21720,40,1,1131470
1990,21720,40,2,1281643
1990,21720,41,0,2745849
1990,21720,41,1,1339951
1990,21720,41,2,1405897
1990,21720,42,0,3617215
1990,21720,42,1,1549037
1990,21720,42,2,2068178
1990,21720,43,0,2482109
1990,21720,43,1,1202624
1990,21720,43,2,1279486
1990,21720,44,0,3904228
1990,21720,44,1,2345072
1990,21720,44,2,1559159
1990,21720,45,0,3913791
1990,21720,45,1,2466379
1990,21720,45,2,1447412
1990,21720,46,0,4055443
1990,21720,46,1,1631716
1990,21720,46,2,2423727
1990,21720,47,0,5672923
1990,21720,47,1,3943021
1990,21720,47,2,1729901
1990,21720,48,0,7711849
1990,21720,48,1,3271880
1990,21720,48,2,4439969
1990,21720,49,0,8633268
1990,21720,49,1,4592986
1990,21720,49,2,4040279
1990,21720,50,0,6905089
1990,21720,50,1,3481527
1990,21720,50,2,3423557
1990,21720,51,0,6378240
1990,21720,51,1,3155012
1990,21720,51,2,3223231
1990,21720,52,0,6451281
1990,21720,52,1,4235351
1990,21720,52,2,2215929
1990,21720,53,0,6016413
1990,21720,53,1,3571984
1990,21720,53,2,2444428
1990,21720,54,0,7272084
1990,21720,54,1,4047128
1990,21720,54,2,3224957
1990,21720,55,0,5656715
1990,21720,55,1,3008278
1990,21720,55,2,2648436
1990,21720,56,0,8814279
1990,21720,56,1,4644530
1990,21720,56,2,4169746
1990,21720,57,0,6810477
1990,21720,57,1,4281997
1990,21720,57,2,2528482
1990,21720,58,0,6822704
1990,21720,58,1,3165367
1990,21720,58,2,3657338
1990,21720,59,0,7073828
1990,21720,59,1,3286709
1990,21720,59,2,3787119
1990,21720,60,0,6814206
1990,21720,60,1,3182375
1990,21720,60,2,3631832
1990,21720,61,0,7560875
1990,21720,61,1,4019062
