year,region,species_code,sex,sex_desc,iss,nss,nhl
1993,wgoa,10130,12,female_male,46.64835985961566,185,20
1993,wgoa,10180,0,total_pre,16.22556728987081,76,8
1993,wgoa,10180,1,male,5.721560883970715,37,6
1993,wgoa,10180,2,female,7.617693540682479,39,8
1993,wgoa,10180,4,total_post,14.109986422081489,76,8
1993,wgoa,10180,12,female_male,13.749856638123475,76,8
1993,wgoa,10200,0,total_pre,28.9613678267996,130,9
1993,wgoa,10200,1,male,12.459874124463619,53,8
1993,wgoa,10200,2,female,17.378261993047524,77,7
1993,wgoa,10200,4,total_post,25.690843617500015,130,9
1993,wgoa,10200,12,female_male,29.437432940881497,130,9
1993,wgoa,21720,0,total_pre,76.42994956719139,465,37
1993,wgoa,21720,1,male,42.942361563228594,206,33
1993,wgoa,21720,2,female,51.51927817791023,259,35
1993,wgoa,21720,4,total_post,62.20164056009126,465,37
1993,wgoa,21720,12,female_male,96.64642852549477,465,37
1993,wgoa,21740,0,total_pre,37.75531950534944,426,9
1993,wgoa,21740,1,male,16.65586563967422,185,9
1993,wgoa,21740,2,female,27.572722400412907,241,9
1993,wgoa,21740,4,total_post,32.112561352034966,426,9
1993,wgoa,21740,12,female_male,47.00550611967014,426,9
1993,wgoa,30060,0,total_pre,11.5715159824251,125,7
1993,wgoa,30060,1,male,8.814425948464423,56,7
1993,wgoa,30060,2,female,6.191071994149169,63,7
1993,wgoa,30060,4,total_post,12.650964224150504,125,7
1993,wgoa,30060,12,female_male,16.645798723383617,119,7
1993,wgoa,30420,0,total_pre,25.549742305962102,168,11
1993,wgoa,30420,1,male,15.38079520404867,83,11
1993,wgoa,30420,2,female,14.01204464717658,85,9
1993,wgoa,30420,4,total_post,26.83627322084855,168,11
1993,wgoa,30420,12,female_male,30.231146221703472,168,11
1996,cgoa,10110,0,total_pre,112.56373333244022,426,27
1996,cgoa,10110,1,male,44.142136122274366,158,19
1996,cgoa,10110,2,female,59.56815705160117,268,27
1996,cgoa,10110,4,total_post,90.37737987526219,426,27
1996,cgoa,10110,12,female_male,98.42668193886722,426,27
1996,cgoa,10130,0,total_pre,53.28037577012201,236,33
1996,cgoa,10130,1,male,23.075164008378504,107,24
1996,cgoa,10130,2,female,33.25964959677772,129,27
1996,cgoa,10130,4,total_post,49.198608312291235,236,33
1996,cgoa,10130,12,female_male,57.699608174990246,236,33
1996,cgoa,10180,0,total_pre,39.53782754925843,163,36
1996,cgoa,10180,1,male,20.527293476501104,71,25
1996,cgoa,10180,2,female,16.48303833829889,92,32
1996,cgoa,10180,4,total_post,33.56759291308159,163,36
1996,cgoa,10180,12,female_male,38.50819876480272,163,36
1996,cgoa,10200,0,total_pre,44.83212398155813,272,52
1996,cgoa,10200,1,male,23.314321275342824,118,28
1996,cgoa,10200,2,female,24.97526612708823,154,40
1996,cgoa,10200,4,total_post,44.33584923059935,272,52
1996,cgoa,10200,12,female_male,49.16254083569673,272,52
1996,cgoa,10261,0,total_pre,15.541823542006558,103,7
1996,cgoa,10261,1,male,6.344689948422264,38,4
1996,cgoa,10261,2,female,11.347011709883716,65,7
1996,cgoa,10261,4,total_post,14.59766403839525,103,7
1996,cgoa,10261,12,female_male,15.712607900134527,103,7
1996,cgoa,10262,0,total_pre,37.265924179146715,157,16
1996,cgoa,10262,1,male,19.719586199992857,59,10
1996,cgoa,10262,2,female,21.246536426082667,98,16
1996,cgoa,10262,4,total_post,32.36167094980031,157,16
1996,cgoa,10262,12,female_male,35.222942681859124,157,16
1996,cgoa,20510,0,total_pre,55.70266127360045,267,41
1996,cgoa,20510,1,male,30.793972087395176,142,35
1996,cgoa,20510,2,female,23.116721999135834,125,31
1996,cgoa,20510,4,total_post,49.79303451879775,267,41
1996,cgoa,20510,12,female_male,53.7309909716978,267,41
1996,cgoa,21720,0,total_pre,24.16258302632242,484,65
1996,cgoa,21720,1,male,13.259882187177087,236,48
1996,cgoa,21720,2,female,27.561511839703112,248,57
1996,cgoa,21720,4,total_post,21.616915187051568,484,65
1996,cgoa,21720,12,female_male,33.24449656238651,484,65
1996,cgoa,21740,0,total_pre,80.83252923779723,502,22
1996,cgoa,21740,1,male,37.485409715488494,231,19
1996,cgoa,21740,2,female,42.561223738107216,269,21
1996,cgoa,21740,4,total_post,63.13876026310712,502,22
1996,cgoa,21740,12,female_male,84.24801906277747,500,22
1996,cgoa,30060,0,total_pre,27.976842850578258,202,7
1996,cgoa,30060,1,male,20.068234563555233,103,7
1996,cgoa,30060,2,female,9.977725154034259,99,6
1996,cgoa,30060,4,total_post,24.432395987637552,202,7
1996,cgoa,30060,12,female_male,29.65757590065524,202,7
1996,cgoa,30420,0,total_pre,73.76292981800955,316,12
1996,cgoa,30420,1,male,41.261817195759946,162,12
1996,cgoa,30420,2,female,29.4427905114837,154,10
1996,cgoa,30420,4,total_post,59.14139596363732,316,12
1996,cgoa,30420,12,female_male,69.11042154808298,316,12
1996,egoa,10110,0,total_pre,22.961046721297652,105,17
1996,egoa,10110,1,male,10.66991896475428,40,11
1996,egoa,10110,2,female,14.605388752160085,65,16
1996,egoa,10110,4,total_post,22.824878357955885,105,17
1996,egoa,10110,12,female_male,27.438533513941596,105,17
1996,egoa,10130,0,total_pre,37.09847576997916,170,14
1996,egoa,10130,1,male,20.042852890156897,81,11
1996,egoa,10130,2,female,22.448457161468323,89,13
1996,egoa,10130,4,total_post,34.765418177139686,170,14
1996,egoa,10130,12,female_male,44.4380831241174,170,14
1996,egoa,10180,0,total_pre,43.95376844570512,220,30
1996,egoa,10180,1,male,17.67534018555831,99,24
1996,egoa,10180,2,female,30.78534638672947,121,23
1996,egoa,10180,4,total_post,43.22502268615169,220,30
1996,egoa,10180,12,female_male,45.561391096767025,220,30
1996,egoa,10200,0,total_pre,14.095749476216781,69,19
1996,egoa,10200,1,male,7.173651392103692,27,12
1996,egoa,10200,2,female,10.721915428531796,42,14
1996,egoa,10200,4,total_post,14.686740312966744,69,19
1996,egoa,10200,12,female_male,15.895934896366361,69,19
1996,egoa,20510,0,total_pre,60.9638562070336,406,62
1996,egoa,20510,1,male,27.023670184564537,184,52
1996,egoa,20510,2,female,45.967994657081015,222,52
1996,egoa,20510,4,total_post,53.8820965776361,406,62
1996,egoa,20510,12,female_male,73.00531377499368,406,62
1996,egoa,21740,0,total_pre,8.769020566709893,182,23
1996,egoa,21740,1,male,5.319490006783064,92,23
1996,egoa,21740,2,female,8.97458236738337,90,20
1996,egoa,21740,4,total_post,7.550945768330336,182,23
1996,egoa,21740,12,female_male,14.831500829981758,182,23
1996,egoa,30060,0,total_pre,41.03270356705145,316,6
1996,egoa,30060,1,male,22.334817283412427,139,6
1996,egoa,30060,2,female,29.818665537680367,177,6
1996,egoa,30060,4,total_post,36.45265922097365,316,6
1996,egoa,30060,12,female_male,53.77119498023805,316,6
1996,egoa,30420,0,total_pre,2.0005831114120443,10,3
1996,egoa,30420,1,male,1.1293117621453446,6,2
1996,egoa,30420,2,female,1.1628596676533485,4,2
1996,egoa,30420,4,total_post,1.6940199809593703,10,3
1996,egoa,30420,12,female_male,1.713928603867806,10,3
1996,goa,10110,0,total_pre,156.72945080368876,691,61
1996,goa,10110,1,male,58.68393430113743,257,42
1996,goa,10110,2,female,79.5774322282535,434,59
1996,goa,10110,4,total_post,129.02699559185615,691,61
1996,goa,10110,12,female_male,132.81551869811835,691,61
1996,goa,10130,0,total_pre,102.09036653369006,528,55
1996,goa,10130,1,male,42.17037317840674,243,41
1996,goa,10130,2,female,59.89988166763685,285,48
1996,goa,10130,4,total_post,95.14094343964106,528,55
1996,goa,10130,12,female_male,102.60975620563869,528,55
1996,goa,10180,0,total_pre,77.64354016153193,383,66
1996,goa,10180,1,male,35.326167737894885,170,49
1996,goa,10180,2,female,44.96322668713962,213,55
1996,goa,10180,4,total_post,73.1772760294232,383,66
1996,goa,10180,12,female_male,80.45292419183158,383,66
1996,goa,10200,0,total_pre,55.567957947710134,370,77
1996,goa,10200,1,male,27.613928742997317,158,43
1996,goa,10200,2,female,40.00498313736706,212,59
1996,goa,10200,4,total_post,53.75270763152487,370,77
1996,goa,10200,12,female_male,63.289231815914555,370,77
1996,goa,10261,0,total_pre,32.02767877692345,230,20
1996,goa,10261,1,male,11.247689576324937,94,16
1996,goa,10261,2,female,20.45144081935323,136,17
1996,goa,10261,4,total_post,28.002572586875214,230,20
1996,goa,10261,12,female_male,30.744987584610048,230,20
1996,goa,10262,0,total_pre,54.98709993207431,268,29
1996,goa,10262,1,male,25.25865431151549,87,19
1996,goa,10262,2,female,33.02033428320545,181,29
1996,goa,10262,4,total_post,48.778299182377694,268,29
1996,goa,10262,12,female_male,50.74292855675885,268,29
1996,goa,20510,0,total_pre,94.34767199204289,708,108
1996,goa,20510,1,male,47.78902079671934,336,89
1996,goa,20510,2,female,52.74582827065181,372,88
1996,goa,20510,4,total_post,88.60774319328705,708,108
1996,goa,20510,12,female_male,97.58654040650214,708,108
1996,goa,21720,0,total_pre,40.00749432373052,771,87
1996,goa,21720,1,male,21.47160465884984,386,68
1996,goa,21720,2,female,49.38269184717934,385,77
1996,goa,21720,4,total_post,37.1618734806983,771,87
1996,goa,21720,12,female_male,55.5197588173395,771,87
1996,goa,21740,0,total_pre,23.489342459975312,1020,71
1996,goa,21740,1,male,26.769185808655852,485,65
1996,goa,21740,2,female,35.38777635761796,532,65
1996,goa,21740,4,total_post,20.781907528986153,1020,71
1996,goa,21740,12,female_male,63.27102231891031,1017,71
1996,goa,30060,0,total_pre,74.96679708253342,641,16
1996,goa,30060,1,male,44.856714576546416,301,16
1996,goa,30060,2,female,32.22490955396376,340,15
1996,goa,30060,4,total_post,66.19388382553635,641,16
1996,goa,30060,12,female_male,79.02176173169967,641,16
1996,goa,30420,0,total_pre,92.3386165392427,462,19
1996,goa,30420,1,male,51.582888311073994,248,18
1996,goa,30420,2,female,39.194151653572035,214,15
1996,goa,30420,4,total_post,75.21057504378678,462,19
1996,goa,30420,12,female_male,88.61700959694359,462,19
1996,wgoa,10110,0,total_pre,41.66372356944524,160,17
1996,wgoa,10110,1,male,15.578952108225609,59,12
1996,wgoa,10110,2,female,27.0645097126147,101,16
1996,wgoa,10110,4,total_post,39.032618517409446,160,17
1996,wgoa,10110,12,female_male,43.03127985553515,160,17
1996,wgoa,10130,0,total_pre,21.2605535627335,122,8
1996,wgoa,10130,1,male,9.80791213382171,55,6
1996,wgoa,10130,2,female,14.925262941929295,67,8
1996,wgoa,10130,4,total_post,20.355282496300457,122,8
1996,wgoa,10130,12,female_male,25.68256595548585,122,8
1996,wgoa,10200,0,total_pre,5.768260335323649,29,6
1996,wgoa,10200,1,male,2.7849155209921617,13,3
1996,wgoa,10200,2,female,3.6740170675475183,16,5
1996,wgoa,10200,4,total_post,4.980105002399416,29,6
1996,wgoa,10200,12,female_male,5.089684036404598,29,6
1996,wgoa,10261,0,total_pre,24.28817941864251,127,13
1996,wgoa,10261,1,male,8.73244573778405,56,12
1996,wgoa,10261,2,female,17.41495143576173,71,10
1996,wgoa,10261,4,total_post,20.78918549999532,127,13
1996,wgoa,10261,12,female_male,23.547829225726048,127,13
1996,wgoa,10262,0,total_pre,21.374002777133793,111,13
1996,wgoa,10262,1,male,6.595675684895163,28,9
1996,wgoa,10262,2,female,11.390777619348563,83,13
1996,wgoa,10262,4,total_post,17.067180510304883,111,13
1996,wgoa,10262,12,female_male,16.42934859606105,111,13
1996,wgoa,20510,0,total_pre,7.446523119582997,35,5
1996,wgoa,20510,1,male,3.777751417769323,10,2
1996,wgoa,20510,2,female,7.900798954252646,25,5
1996,wgoa,20510,4,total_post,8.65256052803234,35,5
1996,wgoa,20510,12,female_male,7.793399912505087,35,5
1996,wgoa,21720,0,total_pre,39.30792468814528,287,22
1996,wgoa,21720,1,male,23.032703268443026,150,20
1996,wgoa,21720,2,female,22.270851364459425,137,20
1996,wgoa,21720,4,total_post,39.61265586834762,287,22
1996,wgoa,21720,12,female_male,45.95135630703836,287,22
1996,wgoa,21740,0,total_pre,14.871158354489541,336,26
1996,wgoa,21740,1,male,11.200322936657763,162,23
1996,wgoa,21740,2,female,11.337589040564588,173,24
1996,wgoa,21740,4,total_post,14.680279648531442,336,26
1996,wgoa,21740,12,female_male,24.725362464186418,335,26
1996,wgoa,30060,0,total_pre,16.7874308694124,123,3
1996,wgoa,30060,1,male,12.624361295928592,59,3
1996,wgoa,30060,2,female,9.739967216820745,64,3
1996,wgoa,30060,4,total_post,16.99880029416364,123,3
1996,wgoa,30060,12,female_male,24.401702040685475,123,3
1996,wgoa,30420,0,total_pre,29.42413699629981,136,4
1996,wgoa,30420,1,male,12.895850214569132,80,4
1996,wgoa,30420,2,female,12.735492509743954,56,3
1996,wgoa,30420,4,total_post,26.21060158552668,136,4
1996,wgoa,30420,12,female_male,28.50994351933355,136,4
1999,cgoa,10110,0,total_pre,161.53087075739302,557,57
1999,cgoa,10110,1,male,61.55655697592335,197,43
1999,cgoa,10110,2,female,113.50746373649483,358,51
