year,species_code,sex,bias
2001,10180,0,1.470178145890344e-18
2001,10180,1,2.3338878344556386e-18
2001,10180,2,1.5046070965104959e-18
2001,10180,4,1.778091562876227e-18
2001,10180,12,5.135451898441984e-6
2001,10200,0,2.750661067231743e-19
2001,10200,1,-1.947498152327087e-18
2001,10200,2,5.722178132562384e-19
2001,10200,4,-1.6930620036081511e-18
2001,10200,12,-8.426712865285075e-6
2001,10261,0,-1.1511676007860797e-18
2001,10261,1,-1.975657292084697e-18
2001,10261,2,1.1182163582889713e-18
2001,10261,3,0
2001,10261,4,9.747190119305957e-19
2001,10261,12,1.5677865711146334e-05
2001,10262,0,8.090858712173077e-19
2001,10262,1,1.1957201102268706e-18
2001,10262,2,-1.7162920390445535e-18
2001,10262,3,1.3877787807814457e-17
2001,10262,4,3.0113715340784884e-19
2001,10262,12,1.7497203677682144e-5
2001,20510,0,2.006583125197053e-19
2001,20510,1,-6.57961906635811e-19
2001,20510,2,-8.706977446729743e-19
2001,20510,4,3.2768797004226066e-19
2001,20510,12,-6.717229552376442e-6
2001,21720,0,-8.267041565201971e-19
2001,21720,1,2.211906283990489e-19
2001,21720,2,-6.035392093502641e-19
2001,21720,3,-1.982541115402065e-18
2001,21720,4,5.515289312208871e-19
2001,21720,12,-6.9526543572823735e-6
2001,21740,0,-1.0285068554057696e-19
2001,21740,1,-6.383240290508408e-19
2001,21740,2,-1.1411620692284022e-19
2001,21740,3,1.0100199185786015e-18
2001,21740,4,7.124359309782745e-19
2001,21740,12,-1.8348107540353512e-6
2001,30060,0,-8.163087521675307e-19
2001,30060,1,-7.493852515913431e-19
2001,30060,2,-2.2344294772698054e-19
2001,30060,3,-7.254298172266648e-18
2001,30060,4,1.9581861680615327e-18
2001,30060,12,-8.578560994884239e-7
2001,30420,0,-1.0778776598126723e-18
2001,30420,1,9.097133853511186e-19
2001,30420,2,1.717782817031721e-18
2001,30420,3,2.8912057932946786e-18
2001,30420,4,1.1360029429487008e-18
2001,30420,12,6.988007144639907e-6
2003,10110,0,3.20856080419929e-19
