year,region,species_code,sex,sex_desc,iss,nss,nhls
1999,goa,10130,1,male,1396.686716531862,8023,332
1999,goa,10130,2,female,1599.7431637609793,7941,346
1999,goa,10130,4,total_post,2620.263432999185,16052,389
1999,goa,10130,12,female_male,2437.744990580512,15964,388
1999,goa,10180,0,total_pre,1760.2185449064448,6580,363
1999,goa,10180,1,male,1042.9135136712205,3961,287
1999,goa,10180,2,female,1120.1854591663762,2573,319
1999,goa,10180,4,total_post,1760.2183633505472,6580,363
1999,goa,10180,12,female_male,2006.5049976643688,6534,362
1999,goa,10200,0,total_pre,1722.8812192982396,11652,469
1999,goa,10200,1,male,998.8266990921735,6204,374
1999,goa,10200,2,female,1426.539957350766,5408,430
1999,goa,10200,4,total_post,1722.8807316086989,11652,469
1999,goa,10200,12,female_male,2103.197150420067,11612,462
1999,goa,10261,0,total_pre,473.9439571443405,5262,180
1999,goa,10261,1,male,291.3146311354225,2009,141
1999,goa,10261,2,female,296.2891523310825,3249,175
1999,goa,10261,4,total_post,473.9436488943212,5262,180
1999,goa,10261,12,female_male,515.1707125977148,5258,180
1999,goa,10262,0,total_pre,1134.395477818326,6663,259
1999,goa,10262,1,male,322.48263550316386,1794,164
1999,goa,10262,2,female,1607.8257005479684,4812,245
1999,goa,10262,4,total_post,1134.394866821081,6663,259
1999,goa,10262,12,female_male,1160.6276586944482,6606,256
1999,goa,20510,0,total_pre,773.4087829463763,5403,385
1999,goa,20510,1,male,638.6704558979305,3180,343
1999,goa,20510,2,female,545.2907910876205,2223,329
1999,goa,20510,4,total_post,773.4082115214594,5403,385
1999,goa,20510,12,female_male,1117.1331173278816,5403,385
1999,goa,21720,0,total_pre,1520.1456205237553,7862,420
1999,goa,21720,1,male,1036.3527619371762,3928,356
1999,goa,21720,2,female,1057.20133435524,3882,376
1999,goa,21720,4,total_post,1520.1461432289984,7862,420
1999,goa,21720,12,female_male,2099.213250675452,7810,419
1999,goa,21740,0,total_pre,425.37066959353507,24080,560
1999,goa,21740,1,male,231.71473183796914,10808,466
1999,goa,21740,2,female,769.6246846312256,11314,496
1999,goa,21740,4,total_post,425.37062852336425,24080,560
1999,goa,21740,12,female_male,432.70127182157324,22122,533
1999,goa,30060,0,total_pre,179.66145858777085,11432,294
1999,goa,30060,1,male,93.13461891587596,5838,245
1999,goa,30060,2,female,163.92874885473347,5506,249
1999,goa,30060,4,total_post,179.66145778606142,11432,294
1999,goa,30060,12,female_male,251.4099214858825,11344,291
1999,goa,30420,0,total_pre,121.69853373901188,3292,115
1999,goa,30420,1,male,72.40332754851117,1848,93
1999,goa,30420,2,female,55.894383640353965,1435,82
1999,goa,30420,4,total_post,121.69854380101981,3292,115
1999,goa,30420,12,female_male,56.71093599071251,3283,115
1999,wcgoa,10110,0,total_pre,8412.621895974751,43825,498
1999,wcgoa,10110,1,male,2454.63150721218,12794,470
1999,wcgoa,10110,2,female,7338.34793850966,30832,496
1999,wcgoa,10110,4,total_post,8412.62146419584,43825,498
1999,wcgoa,10110,12,female_male,9470.035802606513,43626,497
1999,wcgoa,10130,0,total_pre,2532.6531202593787,14064,315
1999,wcgoa,10130,1,male,1307.7345812377844,6944,272
1999,wcgoa,10130,2,female,1529.9719889228054,7036,282
1999,wcgoa,10130,4,total_post,2532.653040082586,14064,315
1999,wcgoa,10130,12,female_male,2240.638165115367,13980,314
1999,wcgoa,10180,0,total_pre,790.53418936994035,2910,212
1999,wcgoa,10180,1,male,476.78037402707844,1850,163
1999,wcgoa,10180,2,female,463.3453224818118,1060,177
1999,wcgoa,10180,4,total_post,790.5342633227859,2910,212
1999,wcgoa,10180,12,female_male,896.7707877932037,2910,212
1999,wcgoa,10200,0,total_pre,1267.8409341088911,6681,311
1999,wcgoa,10200,1,male,626.5657515036787,3397,234
1999,wcgoa,10200,2,female,994.5795061550086,3248,277
1999,wcgoa,10200,4,total_post,1267.8412664490015,6681,311
1999,wcgoa,10200,12,female_male,1390.8810386987548,6645,305
1999,wcgoa,10261,0,total_pre,473.75287917423543,5261,179
1999,wcgoa,10261,1,male,291.3146311354225,2009,141
1999,wcgoa,10261,2,female,296.1042954925305,3248,174
1999,wcgoa,10261,4,total_post,473.7525711320618,5261,179
1999,wcgoa,10261,12,female_male,514.9687082447188,5257,179
1999,wcgoa,10262,0,total_pre,1013.8355587254595,6176,226
1999,wcgoa,10262,1,male,296.7306869943485,1666,146
1999,wcgoa,10262,2,female,1398.42641145276,4454,213
1999,wcgoa,10262,4,total_post,1013.8352817087705,6176,226
1999,wcgoa,10262,12,female_male,1043.5877803323117,6120,224
1999,wcgoa,20510,0,total_pre,470.5148847012316,3814,247
1999,wcgoa,20510,1,male,407.5115305697922,2249,221
1999,wcgoa,20510,2,female,351.3260635021801,1565,213
1999,wcgoa,20510,4,total_post,470.51490180521466,3814,247
1999,wcgoa,20510,12,female_male,697.9491018525447,3814,247
1999,wcgoa,21720,0,total_pre,1318.0656794643144,7368,355
1999,wcgoa,21720,1,male,922.0547182678051,3679,306
1999,wcgoa,21720,2,female,933.9041927326574,3637,323
1999,wcgoa,21720,4,total_post,1318.0661736944867,7368,355
1999,wcgoa,21720,12,female_male,1857.596884379241,7316,354
1999,wcgoa,21740,0,total_pre,476.7191531303648,20172,422
1999,wcgoa,21740,1,male,273.5198159155657,8964,343
1999,wcgoa,21740,2,female,771.9967497174443,9270,370
1999,wcgoa,21740,4,total_post,476.7190866773396,20172,422
1999,wcgoa,21740,12,female_male,424.92007057366476,18234,396
1999,wcgoa,30060,0,total_pre,156.8396875613487,6109,189
1999,wcgoa,30060,1,male,68.72663992661823,3064,153
1999,wcgoa,30060,2,female,143.5723358053666,2962,152
1999,wcgoa,30060,4,total_post,156.8396871767638,6109,189
1999,wcgoa,30060,12,female_male,207.77252158880236,6026,186
1999,wcgoa,30420,0,total_pre,121.1534746410828,3282,110
1999,wcgoa,30420,1,male,72.24028302394007,1844,89
1999,wcgoa,30420,2,female,55.59326927515431,1429,79
1999,wcgoa,30420,4,total_post,121.15348146842022,3282,110
1999,wcgoa,30420,12,female_male,56.55921960850664,3273,110
2001,goa,10110,0,total_pre,3357.7324248169207,34742,425
2001,goa,10110,1,male,1356.733610795095,10357,394
2001,goa,10110,2,female,3010.4005532251044,24383,422
2001,goa,10110,4,total_post,3357.73256690907,34742,425
2001,goa,10110,12,female_male,3956.61120853355,34740,425
2001,goa,10130,0,total_pre,2003.7550823313186,11877,245
2001,goa,10130,1,male,995.0483165816279,5899,209
2001,goa,10130,2,female,1220.7558448323894,5962,227
2001,goa,10130,4,total_post,2003.7551759038704,11877,245
2001,goa,10130,12,female_male,2055.6322001091903,11861,245
2001,goa,10180,0,total_pre,764.5714443418701,1940,183
2001,goa,10180,1,male,398.35694641460464,975,130
2001,goa,10180,2,female,359.5230228140727,965,161
2001,goa,10180,4,total_post,764.5703255468956,1940,183
2001,goa,10180,12,female_male,697.8423432070384,1940,183
2001,goa,10200,0,total_pre,847.2586286423611,7675,278
2001,goa,10200,1,male,448.01087197536845,3814,229
2001,goa,10200,2,female,734.3053704853141,3861,255
2001,goa,10200,4,total_post,847.2588546502309,7675,278
2001,goa,10200,12,female_male,1149.7166110485282,7675,278
2001,goa,10261,0,total_pre,1428.0168593670069,6142,197
2001,goa,10261,1,male,763.5949196951324,2113,159
2001,goa,10261,2,female,890.9615249625962,4028,189
2001,goa,10261,4,total_post,1428.016957468475,6142,197
2001,goa,10261,12,female_male,1526.3214699720309,6141,197
2001,goa,10262,0,total_pre,1357.5805365631031,7154,233
2001,goa,10262,1,male,299.1220433460909,1942,163
2001,goa,10262,2,female,1043.1557645598807,5208,220
2001,goa,10262,4,total_post,1357.5809409446347,7154,233
2001,goa,10262,12,female_male,1121.0992280614469,7150,233
2001,goa,20510,0,total_pre,483.36065850687214,3793,179
2001,goa,20510,1,male,333.5089858683936,2112,164
2001,goa,20510,2,female,293.5024976978856,1681,159
2001,goa,20510,4,total_post,483.36070115507135,3793,179
2001,goa,20510,12,female_male,613.4900884712905,3793,179
2001,goa,21720,0,total_pre,827.7491164434759,6397,282
2001,goa,21720,1,male,527.7138272973349,3227,246
2001,goa,21720,2,female,585.9691476174529,3144,251
2001,goa,21720,4,total_post,827.7495053714883,6397,282
2001,goa,21720,12,female_male,1104.14288688818,6371,282
2001,goa,21740,0,total_pre,132.09190165802937,20272,302
2001,goa,21740,1,male,98.5327323828754,9135,232
2001,goa,21740,2,female,120.13327762731996,10281,258
2001,goa,21740,4,total_post,132.0919032541969,20272,302
2001,goa,21740,12,female_male,221.47535106262995,19416,284
2001,goa,30060,0,total_pre,130.57361367517578,8801,179
2001,goa,30060,1,male,107.7074716472746,4721,161
2001,goa,30060,2,female,116.21255043600083,4053,159
2001,goa,30060,4,total_post,130.5736158833038,8801,179
2001,goa,30060,12,female_male,225.20377268657973,8774,178
2001,goa,30420,0,total_pre,143.06409248175757,3810,106
2001,goa,30420,1,male,101.8940718582441,1872,91
2001,goa,30420,2,female,81.41575296333062,1887,80
2001,goa,30420,4,total_post,143.06407289044097,3810,106
2001,goa,30420,12,female_male,154.3570212608331,3759,105
2001,wcgoa,10110,0,total_pre,3357.7324248169207,34742,425
2001,wcgoa,10110,1,male,1356.733610795095,10357,394
2001,wcgoa,10110,2,female,3010.4005532251044,24383,422
2001,wcgoa,10110,4,total_post,3357.73256690907,34742,425
2001,wcgoa,10110,12,female_male,3956.61120853355,34740,425
2001,wcgoa,10130,0,total_pre,2003.7550823313186,11877,245
2001,wcgoa,10130,1,male,995.0483165816279,5899,209
2001,wcgoa,10130,2,female,1220.7558448323894,5962,227
2001,wcgoa,10130,4,total_post,2003.7551759038704,11877,245
2001,wcgoa,10130,12,female_male,2055.6322001091903,11861,245
2001,wcgoa,10180,0,total_pre,764.5714443418701,1940,183
2001,wcgoa,10180,1,male,398.35694641460464,975,130
2001,wcgoa,10180,2,female,359.5230228140727,965,161
2001,wcgoa,10180,4,total_post,764.5703255468956,1940,183
2001,wcgoa,10180,12,female_male,697.8423432070384,1940,183
2001,wcgoa,10200,0,total_pre,847.2586286423611,7675,278
2001,wcgoa,10200,1,male,448.01087197536845,3814,229
2001,wcgoa,10200,2,female,734.3053704853141,3861,255
2001,wcgoa,10200,4,total_post,847.2588546502309,7675,278
2001,wcgoa,10200,12,female_male,1149.7166110485282,7675,278
2001,wcgoa,10261,0,total_pre,1428.0168593670069,6142,197
2001,wcgoa,10261,1,male,763.5949196951324,2113,159
2001,wcgoa,10261,2,female,890.9615249625962,4028,189
2001,wcgoa,10261,4,total_post,1428.016957468475,6142,197
2001,wcgoa,10261,12,female_male,1526.3214699720309,6141,197
2001,wcgoa,10262,0,total_pre,1357.5805365631031,7154,233
2001,wcgoa,10262,1,male,299.1220433460909,1942,163
2001,wcgoa,10262,2,female,1043.1557645598807,5208,220
2001,wcgoa,10262,4,total_post,1357.5809409446347,7154,233
2001,wcgoa,10262,12,female_male,1121.0992280614469,7150,233
2001,wcgoa,20510,0,total_pre,483.36065850687214,3793,179
2001,wcgoa,20510,1,male,333.5089858683936,2112,164
2001,wcgoa,20510,2,female,293.5024976978856,1681,159
2001,wcgoa,20510,4,total_post,483.36070115507135,3793,179
2001,wcgoa,20510,12,female_male,613.4900884712905,3793,179
2001,wcgoa,21720,0,total_pre,827.7491164434759,6397,282
2001,wcgoa,21720,1,male,527.7138272973349,3227,246
2001,wcgoa,21720,2,female,585.9691476174529,3144,251
2001,wcgoa,21720,4,total_post,827.7495053714883,6397,282
2001,wcgoa,21720,12,female_male,1104.14288688818,6371,282
2001,wcgoa,21740,0,total_pre,132.09190165802937,20272,302
2001,wcgoa,21740,1,male,98.5327323828754,9135,232
2001,wcgoa,21740,2,female,120.13327762731996,10281,258
2001,wcgoa,21740,4,total_post,132.0919032541969,20272,302
2001,wcgoa,21740,12,female_male,221.47535106262995,19416,284
2001,wcgoa,30060,0,total_pre,130.57361367517578,8801,179
2001,wcgoa,30060,1,male,107.7074716472746,4721,161
2001,wcgoa,30060,2,female,116.21255043600083,4053,159
2001,wcgoa,30060,4,total_post,130.5736158833038,8801,179
2001,wcgoa,30060,12,female_male,225.20377268657973,8774,178
2001,wcgoa,30420,0,total_pre,143.06409248175757,3810,106
2001,wcgoa,30420,1,male,101.8940718582441,1872,91
2001,wcgoa,30420,2,female,81.41575296333062,1887,80
2001,wcgoa,30420,4,total_post,143.06407289044097,3810,106
2001,wcgoa,30420,12,female_male,154.3570212608331,3759,105
2003,egoa,10110,0,total_pre,331.4815846921777,12666,148
2003,egoa,10110,1,male,117.35512972151062,4781,144
2003,egoa,10110,2,female,617.67700781835,7514,145
2003,egoa,10110,4,total_post,331.48157623137797,12666,148
2003,egoa,10110,12,female_male,429.0818704204431,12295,147
2003,egoa,10130,0,total_pre,375.49243316238136,1872,60
2003,egoa,10130,1,male,183.28814467273318,862,49
2003,egoa,10130,2,female,284.9904745014554,1006,53
2003,egoa,10130,4,total_post,375.49229747143124,1872,60
2003,egoa,10130,12,female_male,439.524411099098,1868,59
2003,egoa,10180,0,total_pre,385.14690694300157,3182,126
2003,egoa,10180,1,male,237.3947092264012,1795,111
2003,egoa,10180,2,female,263.31876052745184,1337,107
2003,egoa,10180,4,total_post,385.1468227212692,3182,126
2003,egoa,10180,12,female_male,465.7556059248251,3132,125
2003,egoa,10200,0,total_pre,622.4197865677559,6208,138
2003,egoa,10200,1,male,380.75892204794246,3550,124
2003,egoa,10200,2,female,451.3490152371439,2639,128
2003,egoa,10200,4,total_post,622.4197506773836,6208,138
2003,egoa,10200,12,female_male,768.9450718535071,6189,137
2003,egoa,10262,0,total_pre,238.298720677409,520,21
2003,egoa,10262,1,male,86.53341180017401,155,13
2003,egoa,10262,2,female,170.95847650486996,365,20
2003,egoa,10262,4,total_post,238.29868388166977,520,21
2003,egoa,10262,12,female_male,249.3871026329137,520,21
2003,egoa,20510,0,total_pre,314.05246067009955,1082,99
2003,egoa,20510,1,male,200.08319060634207,627,79
2003,egoa,20510,2,female,137.52508604510209,392,84
2003,egoa,20510,4,total_post,314.05253508266367,1082,99
2003,egoa,20510,12,female_male,288.81035094175866,1019,97
2003,egoa,21720,0,total_pre,186.06523669952657,623,58
2003,egoa,21720,1,male,98.42683457681177,293,49
2003,egoa,21720,2,female,112.45881613192944,330,55
2003,egoa,21720,4,total_post,186.06539085339824,623,58
2003,egoa,21720,12,female_male,213.38980112573876,623,58
2003,egoa,21740,0,total_pre,300.6774627597847,5333,124
2003,egoa,21740,1,male,274.03420850974896,2411,109
2003,egoa,21740,2,female,241.67074555849155,2915,117
2003,egoa,21740,4,total_post,300.67748133708113,5333,124
2003,egoa,21740,12,female_male,531.8397882204847,5326,123
2003,egoa,30060,0,total_pre,203.6583981331127,6638,92
2003,egoa,30060,1,male,144.43490899551162,3134,79
2003,egoa,30060,2,female,164.59035984199107,3148,76
2003,egoa,30060,4,total_post,203.6584046118471,6638,92
2003,egoa,30060,12,female_male,313.4980498599974,6282,87
2003,goa,10110,0,total_pre,2297.7378165781442,73251,727
2003,goa,10110,1,male,1111.261158676252,22878,696
2003,goa,10110,2,female,1969.1774347389469,49979,722
2003,goa,10110,4,total_post,2297.7377414998186,73251,727
2003,goa,10110,12,female_male,2746.136743262763,72857,726
2003,goa,10130,0,total_pre,3667.380661963442,25885,434
2003,goa,10130,1,male,2076.0542222647746,12479,387
2003,goa,10130,2,female,2167.022004852083,13279,407
2003,goa,10130,4,total_post,3667.3807242934613,25885,434
2003,goa,10130,12,female_male,3837.2729054924353,25758,433
2003,goa,10180,0,total_pre,827.8665922307063,6729,387
2003,goa,10180,1,male,522.1487431020826,3785,317
2003,goa,10180,2,female,551.7667754418917,2893,326
2003,goa,10180,4,total_post,827.866511182086,6729,387
2003,goa,10180,12,female_male,941.3616697548233,6678,386
2003,goa,10200,0,total_pre,2256.838113468056,17833,520
2003,goa,10200,1,male,1070.9402741325014,9028,440
2003,goa,10200,2,female,1840.5466380223104,8778,490
2003,goa,10200,4,total_post,2256.8388654313667,17833,520
2003,goa,10200,12,female_male,2274.5398761387987,17806,519
2003,goa,10261,0,total_pre,1146.8144097233371,10964,293
2003,goa,10261,1,male,458.3374328700487,4508,246
2003,goa,10261,2,female,1291.255001126315,6456,274
2003,goa,10261,4,total_post,1146.8142572779648,10964,293
2003,goa,10261,12,female_male,1221.788401990992,10964,293
2003,goa,10262,0,total_pre,2675.4668951075873,12345,351
2003,goa,10262,1,male,699.0588209464872,4144,248
2003,goa,10262,2,female,2167.980655036883,8199,340
2003,goa,10262,4,total_post,2675.4653149870464,12345,351
2003,goa,10262,12,female_male,2490.745927270151,12343,351
2003,goa,20510,0,total_pre,954.8827630975305,5691,332
2003,goa,20510,1,male,665.5481387448732,3119,288
2003,goa,20510,2,female,529.17823025862765,2509,291
2003,goa,20510,4,total_post,954.883204428175,5691,332
2003,goa,20510,12,female_male,1164.8364103175281,5628,330
2003,goa,21720,0,total_pre,2192.196874038545,9038,482
2003,goa,21720,1,male,1290.5498942197441,4527,430
2003,goa,21720,2,female,1274.20169678495,4510,425
2003,goa,21720,4,total_post,2192.198373228246,9038,482
2003,goa,21720,12,female_male,2576.6046043889437,9037,482
2003,goa,21740,0,total_pre,1231.548580910142,25052,496
2003,goa,21740,1,male,1045.7378523697928,10561,435
2003,goa,21740,2,female,1209.2692747387234,12706,433
2003,goa,21740,4,total_post,1231.5484884974871,25052,496
2003,goa,21740,12,female_male,2263.1449820505813,23267,489
2003,goa,30060,0,total_pre,410.87106229569423,17958,312
2003,goa,30060,1,male,365.7050895231398,9303,267
2003,goa,30060,2,female,315.8511096795545,8203,265
2003,goa,30060,4,total_post,410.8710410344922,17958,312
2003,goa,30060,12,female_male,667.7707666307003,17506,299
2003,goa,30420,0,total_pre,232.6604004795193,2939,125
2003,goa,30420,1,male,168.43792158146388,1384,101
2003,goa,30420,2,female,135.3492190001318,1554,95
2003,goa,30420,4,total_post,232.66050229556532,2939,125
2003,goa,30420,12,female_male,288.51179059462487,2938,125
2003,wcgoa,10110,0,total_pre,2047.1372559001782,60585,579
2003,wcgoa,10110,1,male,1744.066639076437,18097,552
2003,wcgoa,10110,2,female,1493.2464253827595,42465,577
2003,wcgoa,10110,4,total_post,2047.137232628267,60585,579
2003,wcgoa,10110,12,female_male,2425.137890409133,60562,579
2003,wcgoa,10130,0,total_pre,3386.322608809166,24013,374
2003,wcgoa,10130,1,male,1855.6051098854857,11617,338
2003,wcgoa,10130,2,female,1981.5081760625233,12273,354
2003,wcgoa,10130,4,total_post,3386.3226727041383,24013,374
2003,wcgoa,10130,12,female_male,3452.528349087119,23890,374
2003,wcgoa,10180,0,total_pre,574.0367825359303,3547,261
2003,wcgoa,10180,1,male,338.21590828568236,1990,206
2003,wcgoa,10180,2,female,475.43914021692615,1556,219
2003,wcgoa,10180,4,total_post,574.0368950549365,3547,261
2003,wcgoa,10180,12,female_male,610.9548426828812,3546,261
2003,wcgoa,10200,0,total_pre,2317.516013818523,11625,382
2003,wcgoa,10200,1,male,930.1936638751467,5478,316
2003,wcgoa,10200,2,female,1920.2743268919835,6139,362
2003,wcgoa,10200,4,total_post,2317.517259248824,11625,382
2003,wcgoa,10200,12,female_male,2070.09931537538,11617,382
2003,wcgoa,10261,0,total_pre,1146.8144097233371,10964,293
2003,wcgoa,10261,1,male,458.3374328700487,4508,246
2003,wcgoa,10261,2,female,1291.255001126315,6456,274
2003,wcgoa,10261,4,total_post,1146.8142572779648,10964,293
2003,wcgoa,10261,12,female_male,1221.788401990992,10964,293
2003,wcgoa,10262,0,total_pre,2527.6673893321363,11825,330
2003,wcgoa,10262,1,male,680.6707315756121,3989,235
2003,wcgoa,10262,2,female,2021.5954062782153,7834,320
2003,wcgoa,10262,4,total_post,2527.665539438365,11825,330
2003,wcgoa,10262,12,female_male,2322.877286465151,11823,330
2003,wcgoa,20510,0,total_pre,670.1161689074753,4609,233
2003,wcgoa,20510,1,male,497.9394187912523,2492,209
2003,wcgoa,20510,2,female,398.2645619097295,2117,207
2003,wcgoa,20510,4,total_post,670.1163191048718,4609,233
2003,wcgoa,20510,12,female_male,899.0583589071551,4609,233
2003,wcgoa,21720,0,total_pre,2005.658921689512,8415,424
2003,wcgoa,21720,1,male,1194.2868206664068,4234,381
2003,wcgoa,21720,2,female,1186.4147757984983,4180,370
2003,wcgoa,21720,4,total_post,2005.6600949340177,8415,424
2003,wcgoa,21720,12,female_male,2393.7519595946164,8414,424
2003,wcgoa,21740,0,total_pre,1355.7186126091513,19719,372
2003,wcgoa,21740,1,male,1175.5856410305385,8150,326
2003,wcgoa,21740,2,female,1332.8030090627249,9791,316
2003,wcgoa,21740,4,total_post,1355.7184520985984,19719,372
2003,wcgoa,21740,12,female_male,2519.523029236551,17941,366
2003,wcgoa,30060,0,total_pre,390.28326112484444,11320,220
2003,wcgoa,30060,1,male,325.58363704434305,6169,188
2003,wcgoa,30060,2,female,268.07323146285984,5055,189
2003,wcgoa,30060,4,total_post,390.2832366316339,11320,220
2003,wcgoa,30060,12,female_male,582.5412685294774,11224,212
2003,wcgoa,30420,0,total_pre,232.65724034782534,2938,124
2003,wcgoa,30420,1,male,168.43792158146388,1384,101
2003,wcgoa,30420,2,female,135.3297417654135,1553,94
2003,wcgoa,30420,4,total_post,232.6573421250275,2938,124
2003,wcgoa,30420,12,female_male,288.4684571108274,2937,124
2005,egoa,10110,0,total_pre,1080.805397400393,11075,164
2005,egoa,10110,1,male,464.2882790292209,4449,159
2005,egoa,10110,2,female,1159.6215572121198,6435,162
2005,egoa,10110,4,total_post,1080.805556214082,11075,164
2005,egoa,10110,12,female_male,1273.1516974017147,10884,163
2005,egoa,10130,0,total_pre,217.54716982230104,1331,54
2005,egoa,10130,1,male,135.37405986347673,653,44
2005,egoa,10130,2,female,126.64499925410384,676,44
2005,egoa,10130,4,total_post,217.5470176041682,1331,54
2005,egoa,10130,12,female_male,264.2476860952009,1329,54
2005,egoa,10180,0,total_pre,781.0443727641976,3727,142
2005,egoa,10180,1,male,489.35366465195483,2340,128
2005,egoa,10180,2,female,402.6484522008291,1387,131
2005,egoa,10180,4,total_post,781.0443321552366,3727,142
2005,egoa,10180,12,female_male,798.3004451260073,3727,142
2005,egoa,10200,0,total_pre,1710.0208435634477,7242,149
2005,egoa,10200,1,male,754.8222383810532,4334,139
2005,egoa,10200,2,female,765.3331981069417,2903,139
2005,egoa,10200,4,total_post,1710.0207477185481,7242,149
2005,egoa,10200,12,female_male,1087.3676396508488,7237,148
2005,egoa,10262,0,total_pre,226.4463448016993,620,23
2005,egoa,10262,1,male,86.34037465888817,191,15
2005,egoa,10262,2,female,161.1853885112276,429,20
2005,egoa,10262,4,total_post,226.44640181669513,620,23
2005,egoa,10262,12,female_male,250.56523033060273,620,23
2005,egoa,20510,0,total_pre,207.54581354218527,1319,121
2005,egoa,20510,1,male,200.0433376286038,830,107
2005,egoa,20510,2,female,100.74798783731234,482,101
2005,egoa,20510,4,total_post,207.5457352486705,1319,121
2005,egoa,20510,12,female_male,294.636785044984,1312,121
2005,egoa,21720,0,total_pre,205.07666632022372,647,60
2005,egoa,21720,1,male,114.08025480320349,334,50
2005,egoa,21720,2,female,123.34412881448665,313,54
2005,egoa,21720,4,total_post,205.07721006649908,647,60
2005,egoa,21720,12,female_male,228.18550865127548,647,60
2005,egoa,21740,0,total_pre,244.4867267004325,5826,141
2005,egoa,21740,1,male,163.1893580900199,2496,125
2005,egoa,21740,2,female,255.36881450851578,3162,131
2005,egoa,21740,4,total_post,244.48668011769405,5826,141
2005,egoa,21740,12,female_male,409.48727537101934,5658,136
2005,egoa,30060,0,total_pre,436.8714251554674,10611,124
2005,egoa,30060,1,male,341.98133333109865,5485,115
2005,egoa,30060,2,female,362.8853822422905,4936,112
2005,egoa,30060,4,total_post,436.8714939325138,10611,124
2005,egoa,30060,12,female_male,714.218777358148,10421,123
2005,egoa,30420,0,total_pre,3.907283799989722,28,6
2005,egoa,30420,1,male,10.676968562517201,6,3
2005,egoa,30420,2,female,5.310758432566866,22,5
2005,egoa,30420,4,total_post,3.907284635442061,28,6
2005,egoa,30420,12,female_male,3.2446537170685588,28,6
2005,goa,10110,0,total_pre,7798.602796031536,65237,759
2005,goa,10110,1,male,2228.4591631997423,19647,717
2005,goa,10110,2,female,6299.867981175581,45362,753
2005,goa,10110,4,total_post,7798.602247766613,65237,759
2005,goa,10110,12,female_male,8010.232812747651,65009,758
2005,goa,10130,0,total_pre,3951.528837342903,23499,413
2005,goa,10130,1,male,1997.0811752356726,10907,373
2005,goa,10130,2,female,2725.3447914033663,12501,381
2005,goa,10130,4,total_post,3951.527578923107,23499,413
2005,goa,10130,12,female_male,4036.5770111104434,23408,412
2005,goa,10180,0,total_pre,1931.4616086587714,7224,438
2005,goa,10180,1,male,1134.5283244908733,4243,356
2005,goa,10180,2,female,882.6658243292394,2981,378
2005,goa,10180,4,total_post,1931.4620689722958,7224,438
2005,goa,10180,12,female_male,1927.5221316010998,7224,438
2005,goa,10200,0,total_pre,2418.1651393622906,19015,549
2005,goa,10200,1,male,1072.2722735190796,9608,459
2005,goa,10200,2,female,1707.6384153552654,9373,511
2005,goa,10200,4,total_post,2418.165497063374,19015,549
2005,goa,10200,12,female_male,2203.108124122249,18981,546
2005,goa,10261,0,total_pre,1832.424182762035,8583,257
2005,goa,10261,1,male,756.2423471753477,3615,199
2005,goa,10261,2,female,1321.4468189572017,4967,242
2005,goa,10261,4,total_post,1832.4238603788824,8583,257
2005,goa,10261,12,female_male,2006.2552461333769,8582,256
2005,goa,10262,0,total_pre,1859.6083584693104,11210,324
2005,goa,10262,1,male,463.71311923587274,3292,238
2005,goa,10262,2,female,1852.176868743924,7918,309
2005,goa,10262,4,total_post,1859.6083704036575,11210,324
2005,goa,10262,12,female_male,1552.0324818644515,11210,324
2005,goa,20510,0,total_pre,1198.2765533742893,6265,360
2005,goa,20510,1,male,850.7291116692761,3894,318
2005,goa,20510,2,female,527.7382320014195,2361,306
2005,goa,20510,4,total_post,1198.2762568619228,6265,360
2005,goa,20510,12,female_male,1312.503419362,6255,360
2005,goa,21720,0,total_pre,430.5606944335911,6830,470
2005,goa,21720,1,male,375.98729355539064,3330,402
2005,goa,21720,2,female,308.8838616154972,3492,420
2005,goa,21720,4,total_post,430.56065295336737,6830,470
2005,goa,21720,12,female_male,687.1898714282808,6822,469
2005,goa,21740,0,total_pre,357.93815454223835,26927,510
2005,goa,21740,1,male,536.434759837625,9041,407
2005,goa,21740,2,female,712.1057254313732,10782,427
2005,goa,21740,4,total_post,357.93820315935665,26927,510
2005,goa,21740,12,female_male,1209.6188734566176,19823,478
2005,goa,30060,0,total_pre,583.6325400556359,24944,371
2005,goa,30060,1,male,467.7553293392159,12953,332
2005,goa,30060,2,female,447.48128587585546,11795,331
2005,goa,30060,4,total_post,583.6325480945811,24944,371
2005,goa,30060,12,female_male,917.6483976648987,24748,369
2005,goa,30420,0,total_pre,53.6772472593633,4552,144
2005,goa,30420,1,male,86.61017028705298,2099,117
2005,goa,30420,2,female,22.696348584302505,2452,122
2005,goa,30420,4,total_post,53.67724427518593,4552,144
2005,goa,30420,12,female_male,56.81336435315433,4551,143
2005,wcgoa,10110,0,total_pre,6430.104646978038,54162,595
2005,wcgoa,10110,1,male,2016.7891658185597,15198,558
2005,wcgoa,10110,2,female,5177.145572002339,38927,591
2005,wcgoa,10110,4,total_post,6430.104630890749,54162,595
2005,wcgoa,10110,12,female_male,7196.057414038772,54125,595
2005,wcgoa,10130,0,total_pre,3778.3124320157604,22168,359
2005,wcgoa,10130,1,male,1911.3783364658714,10254,329
2005,wcgoa,10130,2,female,2435.3476529802956,11825,337
2005,wcgoa,10130,4,total_post,3778.311415776817,22168,359
2005,wcgoa,10130,12,female_male,3754.8399181851664,22079,358
