year,region,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
1999,goa,30420,1,21,39.216,0.7964951000756021,39.65,1.7200000000000002
1999,goa,30420,1,22,38.83444444444444,1.2979513772779694,39.71,1.28
1999,goa,30420,1,23,39.79888888888889,1.6761223437181163,39.37,2.61
1999,goa,30420,1,24,39.042,1.4892041125678137,39,0
1999,goa,30420,1,25,39.11333333333334,1.419823932746592,39.66,1.85
1999,goa,30420,1,26,39.385555555555555,1.9717258373764286,39.18,1.99
1999,goa,30420,1,27,38.22875,1.6215198998822944,38.67,2.27
1999,goa,30420,1,28,38.45625,2.16867923927379,43,0
1999,goa,30420,1,29,39.26888888888889,0.7974716992540314,39.49,2.33
1999,goa,30420,1,30,39.58222222222222,0.6941501598677638,40,0
1999,goa,30420,1,31,40.27285714285714,1.5937242995126677,39,0
1999,goa,30420,1,32,39.37714285714286,2.286990120119414,40,0
1999,goa,30420,1,33,40.38166666666667,1.8071238658892936,NA,NA
1999,goa,30420,1,34,38.97428571428571,1.0318083986034283,38,0
1999,goa,30420,1,35,38,0,NA,NA
1999,goa,30420,1,36,37.557500000000005,2.316559949580412,39,0
1999,goa,30420,1,37,37.333333333333336,2.0816659994661326,NA,NA
1999,goa,30420,1,38,36.333333333333336,2.309401076758503,NA,NA
1999,goa,30420,1,39,36.6,2.1908902300206643,35,0
1999,goa,30420,1,40,37,2.8284271247461903,NA,NA
1999,goa,30420,1,41,38,2.6457513110645907,42,0
1999,goa,30420,1,42,40,2.8284271247461903,NA,NA
1999,goa,30420,1,43,38.5,4.949747468305833,NA,NA
1999,goa,30420,1,45,35,NA,NA,NA
1999,goa,30420,1,46,34,NA,NA,NA
1999,goa,30420,1,47,35,NA,NA,NA
1999,goa,30420,1,54,40,NA,NA,NA
1999,goa,30420,2,3,15.355714285714285,3.7112076073377924,13,0
1999,goa,30420,2,4,22.113999999999997,3.0593143748958598,20.18,1.55
1999,goa,30420,2,5,24.011999999999993,1.0704184021005794,23.880000000000003,1.73
1999,goa,30420,2,6,26.195999999999998,1.9336103249850753,27.510000000000005,0.5
1999,goa,30420,2,7,30.872222222222224,1.5749982363305823,32.25,1.42
1999,goa,30420,2,8,31.928999999999995,1.2393497398949893,32.26,1.48
1999,goa,30420,2,9,33.727777777777774,1.211164499332953,32.61,1.01
1999,goa,30420,2,10,35.11666666666667,1.1033924958961794,34.71,1.81
1999,goa,30420,2,11,36.891,0.7957170072051719,36.1,1.48
1999,goa,30420,2,12,37.226,0.4997821747743937,37.17,1.59
1999,goa,30420,2,13,37.914,0.9915106319819935,37.58,1.36
1999,goa,30420,2,14,38.493,1.3016233454165365,38.8,1.72
1999,goa,30420,2,15,38.254999999999995,1.7237572012580218,38.04,1.78
1999,goa,30420,2,16,38.172,1.2060845741489277,38.88,1.9599999999999997
1999,goa,30420,2,17,38.893750000000004,1.513274005025433,NA,NA
1999,goa,30420,2,18,38.946666666666665,0.8246362834607748,38.88,1.03
1999,goa,30420,2,19,39.588,2.399281373893256,38,0
1999,goa,30420,2,20,40.19571428571429,2.163029181054948,39.27,1.24
1999,goa,30420,2,21,41.08444444444444,3.300916960145738,NA,NA
1999,goa,30420,2,22,42.94857142857143,3.1163837406596158,43.33,0.94
1999,goa,30420,2,23,41.00888888888889,2.4696834030116315,41.21,0.89
1999,goa,30420,2,24,41.74875,2.23794189570941,39.7,1.29
1999,goa,30420,2,25,40.772000000000006,1.9042105392465878,44.17,0.38
1999,goa,30420,2,26,41.19166666666667,2.1991945495264082,42,0
1999,goa,30420,2,27,39.40625,3.74381370682738,41.57,1.34
1999,goa,30420,2,28,40.925,3.1985005167352334,40.3,1.73
1999,goa,30420,2,29,39.52444444444445,3.1771965280381664,39,0
1999,goa,30420,2,30,39.39777777777778,1.8611674949999646,38,0
1999,goa,30420,2,31,39.12,1.6514841809717697,41.42,2.99
1999,goa,30420,2,32,40.1125,3.1578055219227346,39.09,1.93
1999,goa,30420,2,33,38.93888888888889,2.7901363965066497,40.18,0.94
1999,goa,30420,2,34,40.394999999999996,2.4337625192282006,38.82,5
1999,goa,30420,2,35,40.402,2.633499572811813,NA,NA
1999,goa,30420,2,36,42.922000000000004,0.6988705173349353,NA,NA
1999,goa,30420,2,37,42.333333333333336,2.0816659994661326,NA,NA
1999,goa,30420,2,38,43.08,NA,NA,NA
1999,goa,30420,2,39,42.54833333333333,2.274206821436139,43,0
1999,goa,30420,2,40,43.5,0.7071067811865476,44,0
1999,goa,30420,2,41,43.5,0.7071067811865476,NA,NA
1999,goa,30420,2,42,44,NA,NA,NA
1999,goa,30420,2,43,43.15,NA,NA,NA
1999,goa,30420,2,45,43,NA,NA,NA
1999,goa,30420,2,47,43,NA,NA,NA
1999,goa,30420,2,49,44,NA,NA,NA
1999,goa,30420,2,55,44,NA,NA,NA
1999,goa,30420,3,3,13,0,13,0
1999,goa,30420,3,4,13,0,NA,NA
1999,goa,30420,3,6,13,NA,NA,NA
1999,goa,30420,4,3,15.8125686605613,3.7595154438428366,13,0
1999,goa,30420,4,4,21.608650214630664,3.134333452921145,20.14625258790433,1.2593972847317338
1999,goa,30420,4,5,23.919820774911763,0.8840163027602784,23.912771777381582,1.8074605647201045
1999,goa,30420,4,6,26.951677076802685,1.245376003146013,28.019906206396048,0.35789499166011773
1999,goa,30420,4,7,30.181428649973036,1.396580314598651,30.94761566585137,1.4584184169365375
1999,goa,30420,4,8,32.51531895546546,1.0004313269288805,32.408489655611525,0.9441460254018877
1999,goa,30420,4,9,33.283095560402515,0.6149804293434565,32.563939417146656,1.4757236710726862
1999,goa,30420,4,10,35.27533724875018,0.940681867097908,34.62020988541818,1.8268356464840911
1999,goa,30420,4,11,36.7436887099745,0.6538873483619362,35.901278635162704,1.3549978511507312
1999,goa,30420,4,12,36.92216909592288,0.38894405180711766,36.921051300646404,1.389013894099851
1999,goa,30420,4,13,37.588690105666714,0.9019639982529644,36.9269330027862,1.3999096498297323
1999,goa,30420,4,14,38.3800663801558,1.1553514955730328,38.69940817402519,1.5327874349913264
1999,goa,30420,4,15,38.29484940846008,0.8484389042354987,37.85836176412664,1.8793869592514603
1999,goa,30420,4,16,38.25322322826484,0.6356618423734021,38.63565326071457,1.7558198479943632
1999,goa,30420,4,17,38.17066111471696,1.1471481228734055,38.93,1.76
1999,goa,30420,4,18,38.50217112444015,0.5091467632017995,38.58848564130397,1.1357915011396862
1999,goa,30420,4,19,38.58458514859434,1.6145220825946216,37.88275751941583,0.16698171477138127
1999,goa,30420,4,20,39.291276393438885,0.9253730591052071,38.80647722149352,0.7874265784661196
1999,goa,30420,4,21,39.47961322151933,1.021018885769495,39.65,1.7200000000000002
1999,goa,30420,4,22,39.214390861972475,1.4320176662730495,41.33933545846257,1.126968492851582
1999,goa,30420,4,23,39.96820907640364,0.9779132435324065,40.305155706860155,1.7358327088046388
1999,goa,30420,4,24,39.99596354813552,0.9419085066008924,39.62742247766065,1.1562499945460576
1999,goa,30420,4,25,40.30496057368008,1.9029587841558449,40.30457782749329,1.6399047879345592
1999,goa,30420,4,26,39.46979109794732,1.8050723752186562,40.16066875346001,1.2979677945441765
1999,goa,30420,4,27,38.933358766365735,2.1678920964722037,40.71049365477799,1.615634793467749
1999,goa,30420,4,28,40.377958399059075,1.0408949312070437,40.38753951106371,1.6739098688369585
1999,goa,30420,4,29,39.41958219128353,1.0669184117032364,39.33194289540318,1.5784223393661314
1999,goa,30420,4,30,39.88726891951584,0.7782282889492758,38.544490681438404,0
1999,goa,30420,4,31,39.72749868205694,1.5781815615322523,41.121940592083696,2.6217365166653925
1999,goa,30420,4,32,40.14901724101564,1.4139146542339818,39.178236307419404,1.7428614578907253
1999,goa,30420,4,33,39.63078104982762,1.7123089379836482,40.18,0.94
1999,goa,30420,4,34,40.27373946303139,2.0462472136442384,38.35994847141968,2.194807752559034
1999,goa,30420,4,35,39.39806855673296,2.360888305842853,NA,NA
1999,goa,30420,4,36,39.78628460942153,1.8012108924672854,39,0
1999,goa,30420,4,37,39.833333333333336,3.3115957885386114,NA,NA
1999,goa,30420,4,38,38.019999999999996,3.8645741464401127,NA,NA
1999,goa,30420,4,39,40.384011408079026,2.7352670337418346,40.833376476955955,0
1999,goa,30420,4,40,39.66779514320754,4.509375303770148,44,0
1999,goa,30420,4,41,40.82877211819256,1.1349736244609563,42,0
1999,goa,30420,4,42,40.2211038224129,3.14111514909504,NA,NA
1999,goa,30420,4,43,40.87422676176658,1.5920837816663864,NA,NA
1999,goa,30420,4,45,39,5.656854249492381,NA,NA
1999,goa,30420,4,46,34,NA,NA,NA
1999,goa,30420,4,47,39,5.656854249492381,NA,NA
1999,goa,30420,4,49,44,NA,NA,NA
1999,goa,30420,4,54,40,NA,NA,NA
1999,goa,30420,4,55,44,NA,NA,NA
1999,wcgoa,10110,0,1,16.276999999999997,3.071159932880952,11.89,2.09
1999,wcgoa,10110,0,2,21.642,0.4312462560223949,20.78,2.28
1999,wcgoa,10110,0,3,28.481000000000005,0.8256236699879942,27.34,3.23
1999,wcgoa,10110,0,4,33.152,1.0704806812310488,32.65,3.52
1999,wcgoa,10110,0,5,37.164,0.5368674572617215,37.23,3.64
1999,wcgoa,10110,0,6,41.547000000000004,0.7257034901084297,41.42,4.11
1999,wcgoa,10110,0,7,45.335,0.9850352503562725,44.53,3.92
1999,wcgoa,10110,0,8,49.55200000000001,1.1366793743180177,48.64,4.85
1999,wcgoa,10110,0,9,51.35,1.1962998509292446,52.07,4.46
1999,wcgoa,10110,0,10,53.318999999999996,1.025837868931214,53.36,4.47
1999,wcgoa,10110,0,11,54.714999999999996,1.4900503347202727,55.91,5.45
1999,wcgoa,10110,0,12,55.907999999999994,1.2424956963931744,55.34,7.52
1999,wcgoa,10110,0,13,56.352,2.343908416868429,56.6,6.36
1999,wcgoa,10110,0,14,55.04699999999999,2.33689276129175,58.51,5.94
1999,wcgoa,10110,0,15,56.852,1.761576314302366,55.92,6.81
1999,wcgoa,10110,0,16,56.97499999999999,2.2235319751342564,65.61,4.03
1999,wcgoa,10110,0,17,61.176,8.66551812902405,55.64,8.66
1999,wcgoa,10110,0,18,60.19200000000001,7.371134090340359,74.46,0.5
1999,wcgoa,10110,0,19,61.586666666666666,12.475058116097093,74.09,2.47
1999,wcgoa,10110,0,20,63.89777777777778,8.747243534076576,NA,NA
1999,wcgoa,10110,0,21,71.51666666666667,11.860819954792333,NA,NA
1999,wcgoa,10110,0,22,72.39125000000001,14.492556155784646,80.77,2.74
1999,wcgoa,10110,0,23,48.21,NA,NA,NA
1999,wcgoa,10110,0,25,82,3.4641016151377544,NA,NA
1999,wcgoa,10110,0,27,81,3.4641016151377544,NA,NA
1999,wcgoa,10110,0,31,85,0,NA,NA
1999,wcgoa,10110,1,1,12.588000000000001,3.171038385835852,11.12,1.39
1999,wcgoa,10110,1,2,21.326,0.42143142318109583,20.66,2.47
1999,wcgoa,10110,1,3,27.139000000000003,1.014215076905397,26.74,3
1999,wcgoa,10110,1,4,33.224,1.576185268298116,31.72,3.2
1999,wcgoa,10110,1,5,36.378,1.4603180779846867,36.41,2.77
1999,wcgoa,10110,1,6,39.82800000000001,1.4496727600086543,40.91,3.22
1999,wcgoa,10110,1,7,42.603,1.0979885650082555,42.5,2.88
1999,wcgoa,10110,1,8,44.682,2.0767003742582717,44.39,3.21
1999,wcgoa,10110,1,9,45.595000000000006,1.757379678195162,46.31,1.93
1999,wcgoa,10110,1,10,47.434999999999995,0.8445939195192504,47.64,1.98
1999,wcgoa,10110,1,11,47.50699999999999,1.4862633982201439,47.93,1.64
1999,wcgoa,10110,1,12,47.568000000000005,1.548173116934925,46.52,2.24
1999,wcgoa,10110,1,13,48.333999999999996,1.2698486348992772,49.71,2.33
1999,wcgoa,10110,1,14,48.97555555555556,2.018254884244748,51.51,0.76
1999,wcgoa,10110,1,15,50.166000000000004,1.5815899173511008,49.64,1.31
1999,wcgoa,10110,1,16,50.73222222222222,1.6465401435872866,NA,NA
1999,wcgoa,10110,1,17,48.95700000000001,1.8233915286264402,48.05,1.16
1999,wcgoa,10110,1,18,48.812,2.8865325219023594,NA,NA
1999,wcgoa,10110,1,19,50,NA,NA,NA
1999,wcgoa,10110,1,20,51.184000000000005,1.2920061919356272,NA,NA
1999,wcgoa,10110,1,21,49,1.4142135623730951,NA,NA
1999,wcgoa,10110,1,22,50,3,NA,NA
1999,wcgoa,10110,2,1,18.46111111111111,3.3397808477669777,13.29,1.77
1999,wcgoa,10110,2,2,21.797,0.4491485772486038,20.77,1.97
1999,wcgoa,10110,2,3,29.197000000000003,0.9459745122241813,27.88,3.44
1999,wcgoa,10110,2,4,33.489999999999995,1.087933821516731,33.4,3.53
1999,wcgoa,10110,2,5,37.551,2.144504345737936,38.07,4.07
1999,wcgoa,10110,2,6,43.083999999999996,1.895692192548381,41.92,4.5
1999,wcgoa,10110,2,7,48.11900000000001,1.524033026763746,46.6,3.88
1999,wcgoa,10110,2,8,50.79299999999999,1.7807866551361813,50.97,3.37
1999,wcgoa,10110,2,9,53.153,2.0289956464549976,53.66,3.32
1999,wcgoa,10110,2,10,54.64699999999999,1.607752399400411,54.57,3.82
1999,wcgoa,10110,2,11,56.617,1.803071761682763,57.31,4.55
1999,wcgoa,10110,2,12,57.68299999999999,1.5947904773564037,59.17,5.45
1999,wcgoa,10110,2,13,57.575,1.4239011357690698,61.67,4.86
1999,wcgoa,10110,2,14,58.67999999999999,1.5300472033386563,61.18,4.97
1999,wcgoa,10110,2,15,61.736000000000004,3.323552985051455,60.5,6.56
1999,wcgoa,10110,2,16,60.547000000000004,3.828800363328209,65.61,4.03
1999,wcgoa,10110,2,17,65.392,6.674683180163352,62.77,6.57
1999,wcgoa,10110,2,18,67.10625,2.673435123047288,74.46,0.5
1999,wcgoa,10110,2,19,70.75125,5.610132255889467,74.09,2.47
1999,wcgoa,10110,2,20,67.28999999999999,10.056713464859467,NA,NA
1999,wcgoa,10110,2,21,79.14750000000001,5.825263227242755,NA,NA
1999,wcgoa,10110,2,22,75.91499999999999,9.082515384753593,80.77,2.74
1999,wcgoa,10110,2,23,77,2.8284271247461903,NA,NA
1999,wcgoa,10110,2,25,79,NA,NA,NA
1999,wcgoa,10110,2,27,82,3.4641016151377544,NA,NA
1999,wcgoa,10110,2,31,85,0,NA,NA
1999,wcgoa,10110,3,1,10.936000000000002,0.5393658828249666,10.37,0.96
1999,wcgoa,10110,3,2,22.351999999999997,5.365893940228205,25.56,1.95
1999,wcgoa,10110,3,3,29.556,2.1272841318868942,28.86,2.45
1999,wcgoa,10110,3,4,32.258,2.960292027636613,32.98,2.81
1999,wcgoa,10110,3,5,35.77555555555555,1.1104628664560452,36.32,3.23
1999,wcgoa,10110,3,6,37.906666666666666,0.942324254171568,39.03,3.63
1999,wcgoa,10110,3,7,40.99111111111111,1.5915043547257768,42.21,3.46
1999,wcgoa,10110,3,8,44.83000000000001,2.1987723847638256,45.08,4.86
1999,wcgoa,10110,3,9,47.653333333333336,2.9751344507433624,50.43,4.78
1999,wcgoa,10110,3,10,50.675555555555555,1.8155860700550055,52.8,6.6
1999,wcgoa,10110,3,11,51.79,2.9586567898287908,53.27,4.59
1999,wcgoa,10110,3,12,53.123333333333335,3.384556839528625,52.12,6.59
1999,wcgoa,10110,3,13,53.53875000000001,3.0938253598325267,57.16,5.01
1999,wcgoa,10110,3,14,54.73111111111112,2.362527483673176,59.34,4.11
1999,wcgoa,10110,3,15,54.49888888888889,3.6890833700407355,54.28,3.58
1999,wcgoa,10110,3,16,55.01222222222222,2.904999043794067,NA,NA
1999,wcgoa,10110,3,17,52.343333333333334,3.498414879151223,48,0
1999,wcgoa,10110,3,18,50.1,10.040916292848976,NA,NA
1999,wcgoa,10110,3,19,48,NA,NA,NA
1999,wcgoa,10110,3,20,58,NA,NA,NA
1999,wcgoa,10110,3,21,48,NA,NA,NA
1999,wcgoa,10110,4,1,16.510248786474875,3.37504882875736,11.741792888523939,1.4246110059210408
1999,wcgoa,10110,4,2,21.61966154990169,0.34969291333453434,20.72723930196502,2.170605945335465
1999,wcgoa,10110,4,3,28.533348536289417,0.8239624500312033,27.51528516945905,3.2952567001229363
1999,wcgoa,10110,4,4,33.363433060415325,1.0487075713217189,32.88135008488758,3.4252043752955394
1999,wcgoa,10110,4,5,37.22011108434348,1.8102005389074933,37.459395734210084,3.5940742520930034
1999,wcgoa,10110,4,6,42.07880919231969,1.2544777563813923,41.67688745230631,4.199243142106674
1999,wcgoa,10110,4,7,46.34534716727516,1.0030437603997544,45.29954520832607,3.563855250615789
1999,wcgoa,10110,4,8,49.4954183069666,1.4730544882722834,49.12456334500521,3.3266985544558842
1999,wcgoa,10110,4,9,51.683374015028825,1.666807648126673,52.20007162622039,3.0452823679985257
1999,wcgoa,10110,4,10,53.20463241866349,1.3724368475116784,53.44355014725254,3.5227110820847938
1999,wcgoa,10110,4,11,54.63192258515086,2.174314243138,56.13165824985938,4.185019082291781
1999,wcgoa,10110,4,12,54.978006806805276,2.4258929412244594,55.76338309483382,4.588358877203653
1999,wcgoa,10110,4,13,56.141763308969736,1.541823884730489,58.92666527605488,4.28101836639476
1999,wcgoa,10110,4,14,57.203338497136045,2.115981230664725,60.258900696000275,4.568921907935743
1999,wcgoa,10110,4,15,58.908154415877746,1.2787698265468006,57.644681102196856,5.179695706670167
1999,wcgoa,10110,4,16,59.18564488422014,3.7932237591058575,65.61,4.03
1999,wcgoa,10110,4,17,57.48689950058323,2.291210885498846,56.57205020348226,4.291625649260878
1999,wcgoa,10110,4,18,60.579253375822226,6.876004404862067,74.46,0.5
1999,wcgoa,10110,4,19,69.01875573521963,6.840197727803806,74.09,2.47
1999,wcgoa,10110,4,20,63.670039673002066,10.597347681180565,NA,NA
1999,wcgoa,10110,4,21,69.09833333333334,16.221159535207917,NA,NA
1999,wcgoa,10110,4,22,67.16496629825548,12.9533127959126,80.77,2.74
1999,wcgoa,10110,4,23,77,2.8284271247461903,NA,NA
1999,wcgoa,10110,4,25,79,NA,NA,NA
1999,wcgoa,10110,4,27,82,3.4641016151377544,NA,NA
1999,wcgoa,10110,4,31,85,0,NA,NA
1999,wcgoa,10130,0,1,7.723999999999999,1.1449366794718383,7.64,0.48
1999,wcgoa,10130,0,2,14.599999999999998,1.5313537946681184,13.64,2.76
1999,wcgoa,10130,0,3,18.562999999999995,1.1924209733889197,17.89,3.21
1999,wcgoa,10130,0,4,22.398999999999997,1.2854869375713887,20.75,3.29
1999,wcgoa,10130,0,5,24.535999999999998,0.7910077960003511,24.38,2.5
1999,wcgoa,10130,0,6,27.603999999999996,0.9596434523069257,26.45,3.11
1999,wcgoa,10130,0,7,29.910000000000004,0.6972804313904125,29.05,3.12
1999,wcgoa,10130,0,8,30.689,0.7590117844203007,30.42,2.55
1999,wcgoa,10130,0,9,32.589999999999996,0.6694940046200728,32.78,2.79
1999,wcgoa,10130,0,10,34.213,0.7251674136210049,34.44,3.67
1999,wcgoa,10130,0,11,34.788000000000004,0.7632649168757433,35.68,3.76
1999,wcgoa,10130,0,12,35.831,0.5339049020606982,35.57,3.24
1999,wcgoa,10130,0,13,36.64000000000001,1.4972344876842465,37.59,2.93
1999,wcgoa,10130,0,14,36.694,1.04208338331334,36.71,3.83
1999,wcgoa,10130,0,15,37.724000000000004,0.8307319396505436,39.23,3.18
1999,wcgoa,10130,0,16,38.157,1.5804362970043708,39.39,3.32
1999,wcgoa,10130,0,17,39.18900000000001,1.7014794216276086,39.34,3.91
1999,wcgoa,10130,0,18,38.834,1.6844069183741397,39.05,4.09
1999,wcgoa,10130,0,19,40.199,2.7494179181944842,40.82,4.56
1999,wcgoa,10130,0,20,42.480000000000004,3.825615418901033,40.31,2.08
1999,wcgoa,10130,0,21,39.876999999999995,1.8966405973603842,41.03,1.13
1999,wcgoa,10130,0,22,42.63833333333333,3.96976279727979,40.14,3.52
1999,wcgoa,10130,0,23,40.987142857142864,3.128064973140819,45.8,0.98
1999,wcgoa,10130,0,24,44.57142857142857,2.439750182371333,47,0
1999,wcgoa,10130,0,25,45.8575,1.9238568034029975,NA,NA
1999,wcgoa,10130,0,26,47,NA,NA,NA
1999,wcgoa,10130,0,28,47,NA,NA,NA
1999,wcgoa,10130,1,1,8.9,3.529872518944558,7.47,0.5
1999,wcgoa,10130,1,2,14.382,2.1161327410580313,13.76,2.58
1999,wcgoa,10130,1,3,17.719,1.291376956757571,17.52,3.06
1999,wcgoa,10130,1,4,22.488,1.416943502363058,21.62,3.15
1999,wcgoa,10130,1,5,24.748,1.1030946368185184,23.94,2.44
1999,wcgoa,10130,1,6,26.970000000000006,1.2240370364767017,26.78,3.47
1999,wcgoa,10130,1,7,28.763000000000005,0.7055187216982031,27.58,2.89
1999,wcgoa,10130,1,8,29.639,0.8069207588797744,29.6,2.49
1999,wcgoa,10130,1,9,31.647000000000002,0.83853112312212,31.92,2.14
1999,wcgoa,10130,1,10,32.383,0.554758205587503,32.56,2.68
1999,wcgoa,10130,1,11,32.971999999999994,0.7918024444968015,33.38,2.07
1999,wcgoa,10130,1,12,33.633,1.378155369405868,34.18,1.7
1999,wcgoa,10130,1,13,34.104,1.5488648172846533,34.85,0.98
1999,wcgoa,10130,1,14,35.611000000000004,1.2667144727820694,34.98,2.32
1999,wcgoa,10130,1,15,36.007000000000005,2.432068392678682,36.47,0.5
1999,wcgoa,10130,1,16,35.934000000000005,1.8514750875990755,37.81,1.19
1999,wcgoa,10130,1,17,38.151999999999994,2.6117163364772638,36.22,1.7
1999,wcgoa,10130,1,18,36.11800000000001,1.5501741837612963,35.89,3.46
1999,wcgoa,10130,1,19,37.46666666666667,2.200062499112241,37.24,1.82
1999,wcgoa,10130,1,20,38.29888888888889,2.2326130679343232,39.46,0.5
1999,wcgoa,10130,1,21,38.70125,2.5680533900769493,41,0
1999,wcgoa,10130,1,22,37.542500000000004,2.529273611138186,39,0
1999,wcgoa,10130,1,23,38.666666666666664,3.0636307436330044,45,0
1999,wcgoa,10130,1,24,41.666666666666664,3.0550504633038935,NA,NA
1999,wcgoa,10130,1,25,45,0,NA,NA
1999,wcgoa,10130,2,1,14,1,NA,NA
1999,wcgoa,10130,2,2,16.175,1.2980776384929968,15.08,2.13
1999,wcgoa,10130,2,3,18.934000000000005,0.8368618630202823,18.76,2.82
1999,wcgoa,10130,2,4,22.012999999999998,0.8642922602401982,19.84,3.21
1999,wcgoa,10130,2,5,24.794,0.7256292288612542,24.67,2.31
1999,wcgoa,10130,2,6,27.833000000000006,1.1347642927057586,26.13,2.69
1999,wcgoa,10130,2,7,30.322999999999997,1.5620716301686604,29.72,2.83
1999,wcgoa,10130,2,8,31.920000000000005,1.0922250480352271,31.31,2.27
1999,wcgoa,10130,2,9,34.772000000000006,1.0810468177753558,34.17,3.22
1999,wcgoa,10130,2,10,35.983,0.7771607870247252,36.41,3.74
1999,wcgoa,10130,2,11,37.609,1.1646597023260585,38.44,3.83
1999,wcgoa,10130,2,12,37.829,1.3564778738417453,37.45,3.29
1999,wcgoa,10130,2,13,38.548,1.4958000460548793,38.39,2.79
1999,wcgoa,10130,2,14,38.963,1.1403707973968626,38.45,4.59
1999,wcgoa,10130,2,15,38.813,1.6525539157450946,40,3.04
1999,wcgoa,10130,2,16,40.562000000000005,3.4810209230435065,40.36,3.52
1999,wcgoa,10130,2,17,41.174,3.721171261250354,41.44,4.08
1999,wcgoa,10130,2,18,41.584,4.092557472616196,40.47,3.14
1999,wcgoa,10130,2,19,43.248999999999995,3.5518272292816655,46.11,1.77
1999,wcgoa,10130,2,20,44.474444444444444,2.13589039460778,41.21,2.65
1999,wcgoa,10130,2,21,42.175555555555555,3.442423242103995,41,1.42
1999,wcgoa,10130,2,22,45.255,2.2480369214049847,51,0
1999,wcgoa,10130,2,23,43.795,3.7159251876215165,47,0
1999,wcgoa,10130,2,24,45.666666666666664,2.309401076758503,47,0
1999,wcgoa,10130,2,25,47.34,0.6799999999999996,NA,NA
1999,wcgoa,10130,2,26,47,NA,NA,NA
1999,wcgoa,10130,2,28,47,NA,NA,NA
1999,wcgoa,10130,3,1,8.568000000000001,2.52053962476292,7.87,0.34
1999,wcgoa,10130,3,2,11.333000000000002,0.9742353126654999,10.76,1.23
1999,wcgoa,10130,3,3,12.052000000000001,0.8366972105978494,11.8,0.74
1999,wcgoa,10130,3,4,16.05111111111111,7.139435279565962,13.4,0.49
1999,wcgoa,10130,3,5,26.061666666666667,6.410692370303434,28.51,0.5
1999,wcgoa,10130,3,6,24.02333333333333,7.810824967099613,16.88,6.82
1999,wcgoa,10130,3,7,27.296666666666667,7.065620048280736,28.6,0.74
1999,wcgoa,10130,3,8,31.26,1.04328807143569,29.63,1.88
1999,wcgoa,10130,3,9,34.239999999999995,2.4472637781816657,34.16,2.86
1999,wcgoa,10130,3,10,37.17,2.0695289319069707,37.36,4.36
1999,wcgoa,10130,3,11,39.294,1.0143372220322,39.48,2.23
1999,wcgoa,10130,3,12,38.604,0.9175129426880045,38.64,2.91
1999,wcgoa,10130,3,13,40.54,2.862874429659814,39.25,3.22
1999,wcgoa,10130,3,14,37.348,5.184941658302436,37.69,2.34
1999,wcgoa,10130,3,15,40.022000000000006,2.8730245387048132,44.34,4.98
1999,wcgoa,10130,3,16,41.6525,3.484167762895466,43.34,4.85
1999,wcgoa,10130,3,17,40.482,4.960642095535618,46.5,5.57
1999,wcgoa,10130,3,18,30,14.260161289410439,43.23,3.22
1999,wcgoa,10130,3,19,43.19,2.591871910415328,47.12,2.64
1999,wcgoa,10130,3,20,40.93,1.315218613006978,42.06,3.29
1999,wcgoa,10130,3,21,44.8725,3.066217811354351,40.42,0.49
1999,wcgoa,10130,3,22,43,5.656854249492381,50.25,2.9
1999,wcgoa,10130,3,23,35.62,NA,46.33,0.94
1999,wcgoa,10130,3,24,41,NA,47,0
1999,wcgoa,10130,3,25,46.333333333333336,1.1547005383792517,NA,NA
1999,wcgoa,10130,3,26,47,NA,NA,NA
1999,wcgoa,10130,3,28,47,NA,NA,NA
1999,wcgoa,10130,4,1,9.640069726627852,3.1842937136887226,7.6264672619407214,0.43741309522371113
1999,wcgoa,10130,4,2,14.744420764463351,1.1274747415304684,13.719796393148703,2.1681783044903296
1999,wcgoa,10130,4,3,17.991985803758304,1.0395242474897146,17.926719304541095,2.8825754975098765
1999,wcgoa,10130,4,4,22.3019464423696,0.8414647455700949,20.866647556329955,3.165805561704246
1999,wcgoa,10130,4,5,24.785411331240553,0.6959696400489322,24.268041570861254,2.3814848403401006
1999,wcgoa,10130,4,6,27.368879744062973,0.9711459347184545,26.49423396523267,3.146460772387532
1999,wcgoa,10130,4,7,29.497739926688773,0.9095361547611426,28.530779599111863,2.86287484226248
1999,wcgoa,10130,4,8,30.595719439634298,0.6794712251649696,30.227691992357173,2.408972847775601
1999,wcgoa,10130,4,9,32.792981244331656,0.8131230037151768,32.7513532896701,2.538930320586138
1999,wcgoa,10130,4,10,34.15879024394679,0.5400091343413375,34.55804404319949,3.230398797909503
1999,wcgoa,10130,4,11,35.70235416533616,0.9967118731787368,35.58919874250238,2.8369963636748015
1999,wcgoa,10130,4,12,35.72800770050232,1.1161673423918705,35.659777257383425,2.4186470384909393
1999,wcgoa,10130,4,13,36.621937539776056,0.788748652955894,37.481309504397345,2.3253775375017716
1999,wcgoa,10130,4,14,37.72680597786298,1.4649111959434764,36.525428593485564,3.3297623672337053
1999,wcgoa,10130,4,15,37.55197989778275,1.9552504691468395,39.384814402142844,2.5949757264865303
1999,wcgoa,10130,4,16,37.76627702750358,1.5263572877008313,39.89841520084577,3.0931525623361242
1999,wcgoa,10130,4,17,38.752735246998284,1.6342305792160492,39.009201034136424,2.968274217868217
1999,wcgoa,10130,4,18,37.5742597116825,1.4454127304274633,38.252892009867054,3.295332105095403
