year,species_code,sex,age,agepop,mean_length,sd_length
1990,21720,1,2,6207033,35.04,2.83
1990,21720,1,3,25619396,46.18,3.56
1990,21720,1,4,24631902,53.15,3.18
1990,21720,1,5,19510257,60.08,3.54
1990,21720,1,6,12446140,64.15,4.88
1990,21720,1,7,4346528,68.93,6.21
1990,21720,1,8,1465528,73.71,8.22
1990,21720,1,9,439832,77.97,7.9
1990,21720,1,10,102933,78,0
1990,21720,2,1,2921655,22.79,2.69
1990,21720,2,2,6432465,35.44,2.64
1990,21720,2,3,20844967,45.69,3.45
1990,21720,2,4,24494572,53.67,3.66
1990,21720,2,5,20026199,59.9,3.45
1990,21720,2,6,13298247,65.76,3.61
1990,21720,2,7,5297875,72.62,4.71
1990,21720,2,8,3528822,79.03,6.77
1990,21720,2,9,1453114,85.22,6.25
1990,21720,2,10,271521,92.36,5.4
1990,21720,2,11,81782,96.03,3.48
1990,21720,2,12,20790,102,0
1990,21720,3,1,203185,21,0
1990,21740,1,1,26789572,18.87,1.65
1990,21740,1,2,131241225,26.72,2.34
1990,21740,1,3,27405180,33.45,3.28
1990,21740,1,4,20088419,40.89,2.97
1990,21740,1,5,83898926,45.01,3.4
1990,21740,1,6,100837946,47.47,3.81
1990,21740,1,7,28069467,51.7,4.3
1990,21740,1,8,48534075,51.13,4.47
1990,21740,1,9,10251220,53.59,4.04
1990,21740,1,10,4420625,55.98,2.81
1990,21740,1,11,480675,55,0
1990,21740,1,12,10759988,57.44,2.65
1990,21740,1,13,1254670,59.86,1.36
1990,21740,1,14,480675,55,0
1990,21740,1,16,360247,61,0
1990,21740,2,1,19782464,18.77,1.63
1990,21740,2,2,135751738,26.94,2.42
1990,21740,2,3,24084185,32.82,2.77
1990,21740,2,4,22831755,42.17,3.85
1990,21740,2,5,124491549,47.62,3.31
1990,21740,2,6,136888552,50.4,4.02
1990,21740,2,7,41299079,53.82,4.54
1990,21740,2,8,56906982,55.22,4.11
1990,21740,2,9,15346469,57.19,4.37
1990,21740,2,10,32534852,58.39,3.44
1990,21740,2,11,5325604,59.78,2.68
1990,21740,2,12,13325786,60.49,3.78
1990,21740,2,13,4780884,60.41,2.74
1990,21740,2,14,239184,69.64,2.35
1990,21740,2,16,703639,65.6,2.43
1990,21740,3,1,34225823,16.05,1.62
1990,21740,3,2,7938694,25.9,1.75
1990,21740,3,3,199823,29.95,2.85
1990,21740,3,4,344134,45.35,3
1990,21740,3,5,4543568,48.19,2.51
1990,21740,3,6,6675696,50.41,3.21
1990,21740,3,7,2335306,53.08,3.78
1990,21740,3,8,3534080,53.26,3.79
1990,21740,3,9,750372,54.31,3.56
1990,21740,3,10,962451,57.1,3.35
1990,21740,3,11,145271,58.25,2.69
1990,21740,3,12,744300,57.99,3.61
1990,21740,3,13,161945,60.46,3
1990,21740,3,14,35604,57.79,5.34
1990,21740,3,16,33220,65.26,3.44
1990,30060,1,2,891657,14.97,1.48
1990,30060,1,3,6825323,20.2,1.97
1990,30060,1,4,22616456,24.47,1.74
1990,30060,1,5,20603516,26.38,1.86
1990,30060,1,6,17080003,29.25,2.44
1990,30060,1,7,13780771,31.01,2.88
1990,30060,1,8,10197623,32.66,3.03
1990,30060,1,9,8601355,34.35,2.4
1990,30060,1,10,8515910,34.92,1.74
1990,30060,1,11,5980859,35.15,2.28
1990,30060,1,12,3547300,35.55,2.11
1990,30060,1,13,2931766,36.78,1.75
1990,30060,1,14,8974797,37.51,1.73
1990,30060,1,15,1158098,37.78,1.16
1990,30060,1,16,2457903,37.31,1.43
1990,30060,1,17,983187,37.95,1.48
1990,30060,1,18,898751,39.45,2.5
1990,30060,1,19,517614,38.34,2.98
1990,30060,1,20,211856,39.85,0.99
1990,30060,1,21,1054080,39.97,1.87
1990,30060,1,22,175618,40.93,1
1990,30060,1,23,484230,38.93,1.8
1990,30060,1,24,163872,42,0
1990,30060,1,25,570117,38.15,1.32
1990,30060,1,26,427255,39.64,0.81
1990,30060,1,28,400552,40.31,1.8
1990,30060,1,29,175618,40.93,1
1990,30060,1,30,154108,36,0
1990,30060,1,32,121717,39,0
1990,30060,1,33,165970,43,0
1990,30060,1,35,93683,40,0
1990,30060,1,37,215399,39.43,0.5
1990,30060,1,38,333907,39.12,0.99
1990,30060,1,39,165970,43,0
1990,30060,1,40,93683,40,0
1990,30060,1,41,90139,41,0
1990,30060,1,43,146542,38,0
1990,30060,1,44,211856,39.85,0.99
1990,30060,1,46,411777,42.4,0.49
1990,30060,1,47,146542,38,0
1990,30060,1,48,326819,39.65,1.49
1990,30060,1,49,667009,38.49,1.27
1990,30060,1,50,293791,40.45,1.28
1990,30060,1,51,149164,42.58,1.96
1990,30060,1,53,121717,39,0
1990,30060,1,59,93683,40,0
1990,30060,1,60,243434,39,0
1990,30060,1,69,121717,39,0
1990,30060,1,71,203653,40.21,1.47
1990,30060,1,75,248224,44,0
1990,30060,2,2,336395,14.51,1.06
1990,30060,2,3,4032382,19.76,1.38
1990,30060,2,4,22497035,24.45,1.62
1990,30060,2,5,17140865,26.5,1.96
1990,30060,2,6,19339694,28.91,2.97
1990,30060,2,7,14075979,31.73,3.31
1990,30060,2,8,10116946,32.49,3.31
1990,30060,2,9,8313203,34.42,2.39
1990,30060,2,10,8671391,35.85,2.7
1990,30060,2,11,5404965,37.68,2.74
1990,30060,2,12,3942692,36.21,3.03
1990,30060,2,13,5900838,38.78,2.35
1990,30060,2,14,13542931,39.38,1.94
1990,30060,2,15,4198796,39.74,1.99
1990,30060,2,16,891958,39.86,2.38
1990,30060,2,17,467889,38.59,2.18
1990,30060,2,18,1637477,41.39,0.56
1990,30060,2,19,679148,39.4,2.36
1990,30060,2,20,1746813,40.57,2.23
1990,30060,2,21,259656,40.59,2.97
1990,30060,2,22,371580,40.5,1.12
1990,30060,2,23,170203,35,0
1990,30060,2,24,1862788,40.08,1
1990,30060,2,25,883660,41.66,2.59
1990,30060,2,26,783892,43.73,1.72
1990,30060,2,27,492554,40.54,1.66
1990,30060,2,28,354546,41,0
1990,30060,2,29,697816,38.52,1.83
1990,30060,2,30,309945,40,0
1990,30060,2,31,354546,41,0
1990,30060,2,32,525281,41.33,0.47
1990,30060,2,33,117017,45,0
1990,30060,2,34,170735,42,0
1990,30060,2,35,502035,40.12,1.37
1990,30060,2,36,941461,41.31,0.59
1990,30060,2,37,1167619,40.82,1.47
1990,30060,2,38,771877,41.59,3.81
1990,30060,2,39,905843,43.29,2.17
1990,30060,2,40,651414,41.05,1
1990,30060,2,41,56083,44,0
1990,30060,2,42,309945,40,0
1990,30060,2,43,403105,42.15,0.36
1990,30060,2,44,416181,41.3,0.71
1990,30060,2,45,591141,42.29,3.12
1990,30060,2,47,117718,43.48,0.5
1990,30060,2,48,496140,44.02,1.78
1990,30060,2,49,56083,44,0
1990,30060,2,50,173101,44.68,0.47
1990,30060,2,51,173101,44.68,0.47
1990,30060,2,52,288453,42.6,0.79
1990,30060,2,55,354546,41,0
1990,30060,2,56,354546,41,0
1990,30060,2,59,354546,41,0
1990,30060,2,60,371580,40.5,1.12
1990,30060,2,61,726125,40.74,0.84
1990,30060,2,63,147489,38,0
1990,30060,2,65,170735,42,0
1990,30060,2,70,170735,42,0
1990,30060,2,71,260184,39,0
1990,30060,3,2,281948,15.32,1.63
1990,30060,3,3,3033737,19.43,1.22
1990,30060,3,4,3112863,23.31,1.81
1990,30060,3,5,1196100,24.51,1.81
1990,30060,3,6,432624,25.4,2.04
1990,30060,3,7,107321,26.91,1.87
1990,30060,3,8,72389,26.26,2.39
1990,30060,3,9,8134,31.89,4.05
1990,30060,3,10,7499,32.87,4.06
1990,30060,3,11,2045,34.01,2.62
1990,30060,3,12,1594,35.36,2.46
1990,30060,3,13,1936,36.54,1.44
1990,30060,3,14,2640,37,0
1990,30060,3,15,660,37,0
1990,30060,3,16,1100,37,0
1990,30060,3,17,440,37,0
1990,30060,3,19,220,37,0
1990,30060,3,20,220,37,0
1990,30060,3,21,220,37,0
1990,30060,3,23,220,37,0
1990,30060,3,25,220,37,0
1990,30060,3,29,220,37,0
1990,30060,3,49,220,37,0
1990,30420,1,3,93333,16.93,2.27
1990,30420,1,4,208888,21.4,2.33
1990,30420,1,5,4543419,25.53,2.02
1990,30420,1,6,3359099,26.3,1.18
1990,30420,1,7,3248682,27.53,2.37
1990,30420,1,8,3779349,31.92,2.04
1990,30420,1,9,3837611,32.65,0.76
1990,30420,1,10,536351,31.01,1
1990,30420,1,11,6854112,35.21,1.6
1990,30420,1,12,2926365,33.36,0.77
1990,30420,1,13,5940527,35.36,1.43
1990,30420,1,14,8728540,35.71,1.88
1990,30420,1,15,11005586,35.61,1.54
1990,30420,1,16,3974993,34.94,1.44
1990,30420,1,17,3681873,36.34,1.79
1990,30420,1,18,817955,39.33,0.47
1990,30420,1,19,548985,39,0
1990,30420,1,20,1875772,35.73,1.48
1990,30420,1,21,6412081,36.85,2.34
1990,30420,1,22,3209245,35.91,3.39
1990,30420,1,23,2102658,34.62,0.49
1990,30420,1,25,1526273,35.91,2
1990,30420,1,26,4351456,36.04,0.98
1990,30420,1,27,268970,40,0
1990,30420,1,28,1612322,34.88,2.98
1990,30420,1,29,277478,42,0
1990,30420,1,30,666345,31,0
1990,30420,1,33,548985,39,0
1990,30420,2,4,129288,21.62,0.48
1990,30420,2,5,2243921,25.82,1.56
1990,30420,2,6,4117562,26.37,1.89
1990,30420,2,7,1349601,27.42,1.44
1990,30420,2,8,2713827,31.38,0.98
1990,30420,2,9,5475119,33.15,1.69
1990,30420,2,10,5362385,33.89,2.28
1990,30420,2,11,2358935,33.94,1.46
1990,30420,2,12,2637492,34.51,1.7
1990,30420,2,13,1834174,35.37,1.26
1990,30420,2,14,3987575,36.65,2.78
1990,30420,2,15,3779285,36.88,1.8
1990,30420,2,16,4511719,36.43,2
1990,30420,2,17,3690945,36.89,1.67
1990,30420,2,18,334220,41,0
1990,30420,2,19,1356178,38.46,2.43
1990,30420,2,20,7249375,38.29,2.36
1990,30420,2,21,3395992,38.93,1.92
1990,30420,2,22,2710684,40.3,2.4
1990,30420,2,23,1124388,39.72,2.24
1990,30420,2,24,961060,36.77,1.99
1990,30420,2,26,1110425,37.89,2
1990,30420,2,27,761588,43.09,1
1990,30420,2,28,424487,39,0
1990,30420,2,30,1082432,44.04,1.4
1990,30420,2,32,1348139,39.09,0.82
1990,30420,2,33,400222,38,0
1993,10110,1,1,1534072,15.83,1.37
1993,10110,1,2,54662453,21.3,2.47
1993,10110,1,3,71350633,27.6,3.4
1993,10110,1,4,49190678,31.82,3.28
1993,10110,1,5,51647688,36.93,2.61
1993,10110,1,6,128071363,40.92,3.06
1993,10110,1,7,61149066,42.18,3.49
1993,10110,1,8,50207012,44.35,2.52
1993,10110,1,9,36790589,45.73,2.41
1993,10110,1,10,20622236,45.55,1.94
1993,10110,1,11,14737147,46.16,1.57
1993,10110,1,12,8595482,48.78,2.8
1993,10110,1,13,4541603,47.11,1.33
1993,10110,1,14,2276681,40,0
1993,10110,1,15,1636126,48,0
1993,10110,1,16,2016825,47,0
1993,10110,1,18,804890,52,0
1993,10110,1,20,1636126,48,0
1993,10110,2,1,2478735,15.43,1.16
1993,10110,2,2,80917172,21.47,2.04
1993,10110,2,3,126903100,27.54,3.42
1993,10110,2,4,115903153,32.51,3.48
1993,10110,2,5,123302654,39.42,3.5
1993,10110,2,6,146330648,41.69,3.97
1993,10110,2,7,155480071,46.51,4.46
1993,10110,2,8,150253807,48.47,4.59
1993,10110,2,9,181173031,52.36,3.5
1993,10110,2,10,87828477,55.64,4.69
1993,10110,2,11,51732666,55.84,6.53
1993,10110,2,12,53396464,56.02,5.9
1993,10110,2,13,30755808,61.47,5.25
1993,10110,2,14,20405460,59.72,6.24
1993,10110,2,15,8375739,60.16,8.01
1993,10110,2,16,4506880,67.13,5.47
1993,10110,2,17,6427109,64.39,8.21
1993,10110,2,18,2431516,69.09,7.27
1993,10110,2,19,413616,76.75,1.3
1993,10110,2,20,471232,70.44,4.29
1993,10110,2,21,371861,81.18,0.98
1993,10110,2,23,102818,79,0
1993,10110,3,1,897951,15.19,0.97
1993,10110,3,2,1083181,18.48,3.04
1993,10110,3,3,239122,23.29,2.53
1993,10110,3,4,37961,26.51,3.73
1993,10110,3,5,1537,31,0
1993,10130,1,1,404636,8,0
1993,10130,1,2,6371861,11.54,2.85
1993,10130,1,3,8350194,16.71,3.02
1993,10130,1,4,31789711,21.71,2.48
1993,10130,1,5,26546557,24.92,3.69
1993,10130,1,6,37988974,26.5,2.81
1993,10130,1,7,21486068,26.78,1.26
1993,10130,1,8,48203904,30.69,2.64
1993,10130,1,9,19380948,31.1,2.26
1993,10130,1,10,15337816,33.54,2.83
1993,10130,1,11,30728385,32.76,2.39
1993,10130,1,12,12451952,32.47,1.55
1993,10130,1,13,14398004,34.1,1.48
1993,10130,1,14,13208979,33.55,1.69
1993,10130,1,15,6990627,32.16,2.6
1993,10130,1,16,5126533,36.86,2.29
1993,10130,1,17,1902539,40.01,1.14
1993,10130,1,19,68250,42,0
1993,10130,1,20,244891,40,0
1993,10130,1,21,7406923,34.2,1.07
1993,10130,1,25,136500,42,0
1993,10130,2,1,210344,8,0
1993,10130,2,2,4933883,13.79,1.94
1993,10130,2,3,10326794,17.09,2.31
1993,10130,2,4,25941469,21.66,2.43
1993,10130,2,5,18840405,24.86,2.46
1993,10130,2,6,18412900,28.09,3.31
1993,10130,2,7,22627215,29.27,3.97
1993,10130,2,8,23346602,30.52,3.06
1993,10130,2,9,24001800,35.18,3.49
1993,10130,2,10,49329711,34.56,3.74
1993,10130,2,11,25962221,36.03,3.42
1993,10130,2,12,22126149,36.66,3.81
1993,10130,2,13,19548757,37.95,3.68
1993,10130,2,14,17787005,37.58,4.07
1993,10130,2,15,4658463,37.88,7.03
1993,10130,2,16,10335006,39.95,3.67
1993,10130,2,17,10336964,38.23,4.49
1993,10130,2,18,5428318,41.33,2.77
1993,10130,2,19,759126,46,1
1993,10130,2,20,4285803,39.66,3.13
1993,10130,2,24,5416831,37,0
1993,10130,3,1,209980,7.66,0.47
1993,10130,3,2,1743057,11.1,2.21
1993,10130,3,3,1124970,15.18,2.57
1993,10130,3,4,802662,19.39,1.79
1993,10130,3,5,294118,19.57,2.08
1993,10130,3,6,105052,19.43,2.72
1993,10130,3,7,18228,23.43,0.49
1993,10130,3,8,3906,24,0
1993,10180,1,3,1543839,35.89,2
1993,10180,1,4,2415551,32.88,2.06
1993,10180,1,5,4105106,36.43,3.29
1993,10180,1,6,2708008,36.05,2.02
1993,10180,1,7,4745044,38.69,3.1
1993,10180,1,8,5229565,39.65,2.45
1993,10180,1,9,2826814,39.93,2.78
1993,10180,1,10,3369226,38.71,2.89
1993,10180,1,11,1105691,40.79,4.5
1993,10180,1,12,2322356,41.65,1.03
1993,10180,1,13,1318311,40.83,0.99
1993,10180,1,14,1149981,41.64,2.72
1993,10180,1,15,2196149,40.64,3.53
1993,10180,1,16,1175201,43.35,0.96
1993,10180,1,17,967968,43.45,1.68
1993,10180,1,18,665082,46.88,2.26
1993,10180,1,19,596462,47.96,1.15
1993,10180,1,20,141701,50.37,0.48
1993,10180,1,21,1517580,42.65,2.83
1993,10180,1,22,772770,40,0
1993,10180,1,23,968073,45.68,1.81
1993,10180,1,24,2831203,40.3,4.08
1993,10180,1,25,324084,44,0
1993,10180,1,26,726366,41,0
1993,10180,1,27,519911,43,0
1993,10180,1,29,135379,46,0
1993,10180,1,30,519911,43,0
1993,10180,1,31,726366,41,0
1993,10180,1,32,628227,37,0
1993,10180,1,35,772770,40,0
1993,10180,1,36,287048,45,0
1993,10180,1,37,287048,45,0
1993,10180,1,38,287048,45,0
1993,10180,2,3,175667,30.97,2.26
1993,10180,2,4,592126,33.66,1.59
1993,10180,2,5,1984890,39.55,5.09
1993,10180,2,6,1339215,38.54,5.03
1993,10180,2,7,1508937,37.49,4.76
1993,10180,2,8,892434,41.57,4.94
1993,10180,2,9,1881040,46.25,5.09
1993,10180,2,10,2544184,42.18,4.46
1993,10180,2,11,2457629,42.36,3.86
1993,10180,2,12,2373753,44.65,4.82
1993,10180,2,13,2711812,45.09,4.25
1993,10180,2,14,3063503,45.5,3.35
1993,10180,2,15,2278452,46.25,4.4
1993,10180,2,16,63940,59,0
1993,10180,2,17,1199563,48.78,2.67
1993,10180,2,18,1300343,49.83,4.33
1993,10180,2,19,140983,54,0
1993,10180,2,20,723177,52.3,3.9
1993,10180,2,21,2860148,49.56,3.7
1993,10180,2,22,67854,58,0
1993,10180,2,23,338873,56.72,1.37
1993,10180,2,24,1929756,48.89,3.97
1993,10180,2,25,1641136,50.92,2.58
1993,10180,2,26,1441013,50.91,1.33
1993,10180,2,27,2039711,48.22,1.97
1993,10180,2,28,464144,47.39,9.01
1993,10180,2,29,1466804,47.98,4.25
1993,10180,2,30,1779577,43.37,3.01
1993,10180,2,31,162533,57.42,0.49
1993,10180,2,32,2577606,46.86,3.3
1993,10180,2,33,1321756,44.47,5.07
1993,10180,2,34,1072505,45.49,0.5
1993,10180,2,35,439556,43.88,3.89
1993,10180,2,36,269286,55.46,0.5
1993,10180,2,37,454923,44,0
1993,10180,2,38,1267747,48.89,2
1993,10180,2,39,551142,45,0
1993,10180,2,43,417987,43,0
1993,10180,3,3,95252,33.83,2.56
1993,10180,3,4,294835,32.02,2.79
1993,10180,3,5,195681,35,3.26
1993,10180,3,6,183288,34.96,3.73
1993,10180,3,7,249587,34.64,4.81
1993,10180,3,8,170370,35.52,4.76
1993,10180,3,9,101888,38.65,3.61
1993,10180,3,10,154648,37.62,2.73
1993,10180,3,11,71251,38.45,2.69
1993,10180,3,12,83727,40.07,3.11
1993,10180,3,13,75208,39.83,2.2
1993,10180,3,14,35971,41.76,1.99
1993,10180,3,15,70607,39.63,2.78
1993,10180,3,16,8969,43.15,0.66
1993,10180,3,17,12029,44.66,3.35
1993,10180,3,18,2420,46.15,0.99
1993,10180,3,19,2987,47.94,0.92
1993,10180,3,20,3439,49.79,0.41
1993,10180,3,21,25236,42.57,2.38
1993,10180,3,22,11991,40,0
1993,10180,3,23,6549,47.2,2.58
1993,10180,3,24,61378,38.09,4.32
1993,10180,3,25,8085,48.48,2.52
1993,10180,3,26,16192,44.02,4.25
1993,10180,3,27,8331,45.34,2.43
1993,10180,3,28,17079,36,0
1993,10180,3,29,4646,47.9,4.14
1993,10180,3,30,43712,40.6,1.97
1993,10180,3,31,10762,41,0
1993,10180,3,32,45689,38.82,2.99
1993,10180,3,33,21117,39.18,2.24
1993,10180,3,34,970,45.47,0.5
1993,10180,3,35,16249,40.79,1.32
1993,10180,3,36,517,45,0
1993,10180,3,37,2448,44.21,0.41
1993,10180,3,38,1903,46.46,0.89
1993,10180,3,39,517,45,0
1993,10180,3,43,4258,43,0
1993,10200,1,2,185982,15.94,0.81
1993,10200,1,3,2436416,20.34,1.73
1993,10200,1,4,5039298,28.58,2.7
1993,10200,1,5,25116055,32.26,3.3
1993,10200,1,6,24599474,34.03,4.08
1993,10200,1,7,16085681,35.94,3.26
1993,10200,1,8,6737239,37.19,4.03
1993,10200,1,9,11137927,37.57,2.84
1993,10200,1,10,6768245,39.97,2.29
1993,10200,1,11,5915206,38.72,1.48
1993,10200,1,12,711228,41.65,1.47
1993,10200,1,13,59887,46,0
1993,10200,1,14,1313707,38,0
1993,10200,1,15,437313,42,0
1993,10200,1,20,190935,47,0
1993,10200,2,2,93324,14.98,1.54
1993,10200,2,3,915856,19.14,1.2
1993,10200,2,4,1448398,28.56,3.46
1993,10200,2,5,21431768,34.29,3.71
1993,10200,2,6,16556116,36.76,4.82
1993,10200,2,7,21852645,38.29,3.61
1993,10200,2,8,16653614,42.39,4.37
1993,10200,2,9,9682889,42.82,4
1993,10200,2,10,9833151,43.88,4.67
1993,10200,2,11,5199088,43.5,4.85
1993,10200,2,12,2413873,47.87,3.82
1993,10200,2,13,1853528,46.62,3.96
1993,10200,2,14,244950,55.16,1.59
1993,10200,2,15,1005591,48.55,2.26
1993,10200,2,16,90771,52,0
1993,10200,2,22,73956,53,0
1993,10200,3,2,36137,15.49,1.08
1993,10200,3,3,68671,18.43,2.15
1993,10200,3,4,543711,29.6,1.69
1993,10200,3,5,2921292,32.03,2.55
1993,10200,3,6,1684367,31.6,3.21
1993,10200,3,7,1136277,33.16,2.31
1993,10200,3,8,348118,32.18,3.31
1993,10200,3,9,254700,34.96,1.63
1993,10200,3,10,78926,37.24,1.52
1993,10200,3,11,121408,34.6,2.44
