year,region,species_code,sex,bias
1990,egoa,10200,2,-0.07850019465889681
1990,egoa,10200,4,-0.07850019465889681
1990,egoa,10200,12,-0.07850019465889681
1990,egoa,21720,0,-0.015027375320616137
1990,egoa,21720,1,-0.03976880115653465
1990,egoa,21720,2,-0.038093950119323
1990,egoa,21720,4,-0.018039555064337146
1990,egoa,21720,12,-0.03163203874551936
1990,egoa,21740,0,-0.002798123091123753
1990,egoa,21740,1,-0.004243935047368267
1990,egoa,21740,2,-0.0033467655157081023
1990,egoa,21740,3,-0.07196156024795747
1990,egoa,21740,4,-0.0028082047819259193
1990,egoa,21740,12,-0.001976530174920706
1990,egoa,30060,0,-3.5039047330700466e-4
1990,egoa,30060,1,-8.490158843742434e-4
1990,egoa,30060,2,-0.0010018340560531652
1990,egoa,30060,3,-7.163456785638721e-5
1990,egoa,30060,4,-3.406963471035074e-4
1990,egoa,30060,12,-5.695122882971017e-4
1990,egoa,30420,0,-0.8731053147844516
1990,goa,10110,0,-0.0010417758691741077
1990,goa,10110,1,-0.00883835394322489
1990,goa,10110,2,-0.0010178889378130657
1990,goa,10110,3,-0.014928775401261803
1990,goa,10110,4,-7.752666533629599e-4
1990,goa,10110,12,-0.0021751143015225397
1990,goa,10130,0,-0.0012784039758641944
1990,goa,10130,1,-0.0015104991476105696
1990,goa,10130,2,-0.0021035514054322142
1990,goa,10130,3,-0.008318258136536536
1990,goa,10130,4,-0.0010251547890771837
1990,goa,10130,12,-0.001080860283910017
1990,goa,10180,0,-0.0029840078165601497
1990,goa,10180,1,-0.009412576116582349
1990,goa,10180,2,-0.005676801321897374
1990,goa,10180,4,-0.0027941875691300435
1990,goa,10180,12,-0.0036348825927815655
1990,goa,10200,0,-0.0016963951783384187
1990,goa,10200,1,-0.010718638568603453
1990,goa,10200,2,-0.0020230111495645885
1990,goa,10200,4,-0.0014145956568219202
1990,goa,10200,12,-0.0034702849453955094
1990,goa,21720,0,-4.73748241683911e-5
1990,goa,21720,1,-0.0011548503637983563
1990,goa,21720,2,-4.378293152470122e-6
1990,goa,21720,3,0
1990,goa,21720,4,-2.1769394482414224e-6
1990,goa,21720,12,-1.8310943251261888e-4
1990,goa,21740,0,-1.7787596739531614e-4
1990,goa,21740,1,-2.6448641177894344e-4
1990,goa,21740,2,-8.231946436552772e-5
1990,goa,21740,3,-1.3748326538297692e-4
1990,goa,21740,4,-1.2731934988842244e-4
1990,goa,21740,12,-8.06208931162855e-5
1990,goa,30060,0,-1.0751239713569829e-4
1990,goa,30060,1,-6.270176870928844e-4
1990,goa,30060,2,-2.995194635499569e-4
1990,goa,30060,3,-9.441953414165383e-5
1990,goa,30060,4,-9.509306724896469e-5
1990,goa,30060,12,-2.58337175450993e-4
1990,goa,30420,0,-0.0012547697899232993
1990,goa,30420,1,-0.0020377227592493037
1990,goa,30420,2,-0.003980171659948613
1990,goa,30420,4,-0.0015157003966014709
1990,goa,30420,12,-0.001327600646151539
1990,wgoa,10110,0,-0.0023724853080281426
1990,wgoa,10110,1,-0.023494624596773112
1990,wgoa,10110,2,-0.003524041104738147
1990,wgoa,10110,4,-0.0024777270034145797
1990,wgoa,10110,12,-0.004883151933244344
1990,wgoa,10130,0,-0.005012328527420138
1990,wgoa,10130,1,-0.00477903615064686
1990,wgoa,10130,2,-0.0069953718719587
1990,wgoa,10130,3,-0.01154569984838445
1990,wgoa,10130,4,-0.0037597941583463173
1990,wgoa,10130,12,-0.002913001143836054
1990,wgoa,10180,0,-0.055718227859095935
1990,wgoa,10180,1,-0.18616776337594956
1990,wgoa,10180,2,-0.06150489825694702
1990,wgoa,10180,4,-0.04561707949197884
1990,wgoa,10180,12,-0.053802659049487785
1990,wgoa,10200,0,-0.01840768623992524
1990,wgoa,10200,1,-0.022641022660874595
1990,wgoa,10200,2,-0.02228823753461141
1990,wgoa,10200,4,-0.014988113868942337
1990,wgoa,10200,12,-0.01729377397676627
1990,wgoa,21720,0,-0.0015454154563708123
1990,wgoa,21720,1,-0.0037337158715648753
1990,wgoa,21720,2,-0.00275505468323648
1990,wgoa,21720,4,-0.001925134502818563
1990,wgoa,21720,12,-0.0015211167860209357
1990,wgoa,21740,0,-0.0016524023373259008
1990,wgoa,21740,1,-0.006069115715904557
1990,wgoa,21740,2,-0.004485246759169182
1990,wgoa,21740,3,-0.23359849599359317
1990,wgoa,21740,4,-0.0012367561453875335
1990,wgoa,21740,12,-0.0031794922970815754
1990,wgoa,30060,0,-6.917730376555461e-4
1990,wgoa,30060,1,-4.7911981261909546e-4
1990,wgoa,30060,2,-0.0034482025766571895
1990,wgoa,30060,3,-0.007316583830375573
1990,wgoa,30060,4,-8.389746258686649e-4
1990,wgoa,30060,12,-8.052043880764281e-4
1990,wgoa,30420,0,-0.0037441772385333506
1990,wgoa,30420,1,-0.01001226473387269
1990,wgoa,30420,2,-0.015698461092540156
1990,wgoa,30420,4,-0.0071033467521096445
1990,wgoa,30420,12,-0.006008740847964504
1993,cgoa,10110,0,-2.3785642215171028e-4
1993,cgoa,10110,1,-0.00840986048939832
1993,cgoa,10110,2,-2.9401058084503715e-4
1993,cgoa,10110,3,4.8572257327350596e-18
1993,cgoa,10110,4,-4.006933278102814e-4
1993,cgoa,10110,12,-0.0018650048255447532
1993,cgoa,10130,0,-0.005235621719046343
1993,cgoa,10130,1,-0.020898509727068616
1993,cgoa,10130,2,-0.009407451233514146
1993,cgoa,10130,3,-0.055786853686628
1993,cgoa,10130,4,-0.006001477935679673
1993,cgoa,10130,12,-0.008650850570363787
1993,cgoa,10180,0,-0.0019363738761105826
1993,cgoa,10180,1,-0.006262313362223581
1993,cgoa,10180,2,-0.00315453257169007
1993,cgoa,10180,4,-0.002294730952836681
1993,cgoa,10180,12,-0.002257323382627031
1993,cgoa,10200,0,-0.003425932517403815
1993,cgoa,10200,1,-0.006066426692934717
1993,cgoa,10200,2,-0.006775352932243612
1993,cgoa,10200,3,-0.029306871031550556
1993,cgoa,10200,4,-0.004048788725897594
1993,cgoa,10200,12,-0.003020520944855006
1993,cgoa,21720,0,-1.9940432535356002e-4
1993,cgoa,21720,1,-5.015984349012655e-5
1993,cgoa,21720,2,-2.701853684373993e-4
1993,cgoa,21720,4,-1.2228919332304427e-4
1993,cgoa,21720,12,-7.535449509325788e-5
1993,cgoa,21740,0,-2.884271138351632e-4
1993,cgoa,21740,1,-2.4526870174706355e-4
1993,cgoa,21740,2,-8.635235501421858e-4
1993,cgoa,21740,3,-7.447413127097945e-4
1993,cgoa,21740,4,-4.697347027188889e-4
1993,cgoa,21740,12,-3.492629119235396e-4
1993,cgoa,30060,0,-0.0015953867520908961
1993,cgoa,30060,1,-0.0035342659998064416
1993,cgoa,30060,2,-0.004124730720752907
1993,cgoa,30060,3,-0.0036469406205802755
1993,cgoa,30060,4,-0.0017752542378036873
1993,cgoa,30060,12,-0.0019147732744922408
1993,cgoa,30420,0,-0.008867974216097311
1993,cgoa,30420,1,-0.02332173421990492
1993,cgoa,30420,2,-0.010462184766151864
1993,cgoa,30420,4,-0.007757049903826877
1993,cgoa,30420,12,-0.008113805046287177
1993,egoa,10110,0,-2.2396181902499006e-4
1993,egoa,10110,1,-5.741756173821498e-4
1993,egoa,10110,2,-1.3281478190229067e-4
1993,egoa,10110,3,-0.003971561247447075
1993,egoa,10110,4,-8.136120293648765e-5
1993,egoa,10110,12,-2.795462778130208e-4
1993,egoa,10130,0,-0.013358951867948622
1993,egoa,10130,1,-0.040602294270440736
1993,egoa,10130,2,-0.02825831172464269
1993,egoa,10130,3,-0.7769983741257394
1993,egoa,10130,4,-0.006727567485185683
1993,egoa,10130,12,-0.02078836034700186
1993,egoa,10180,0,-0.01201365537935802
1993,egoa,10180,1,-0.0358517352468969
1993,egoa,10180,2,-0.03685981498861888
1993,egoa,10180,3,-0.011709653257197463
1993,egoa,10180,4,-0.012414729917339835
1993,egoa,10180,12,-0.0199862094074036
1993,egoa,10200,0,-0.5620525223652929
1993,egoa,10200,2,0
1993,egoa,10200,4,0
1993,egoa,10200,12,0
1993,egoa,21720,0,-0.05574294774980215
1993,egoa,21720,1,-0.14225860208841618
1993,egoa,21720,2,-0.047658871586561825
1993,egoa,21720,4,-0.038233467348042796
1993,egoa,21720,12,-0.05437207708482458
1993,egoa,21740,0,-1.869419568647085e-4
1993,egoa,21740,1,-1.6668579801709391e-4
1993,egoa,21740,2,-2.614771786994651e-4
1993,egoa,21740,3,-0.007177160708805225
1993,egoa,21740,4,-9.950973946437116e-5
1993,egoa,21740,12,-1.2694506248312018e-4
1993,egoa,30060,0,-6.763914314990832e-4
1993,egoa,30060,1,-0.0020611405847454907
1993,egoa,30060,2,-0.0018189533384255553
1993,egoa,30060,3,-2.6855563110438427e-4
1993,egoa,30060,4,-6.061996559216429e-4
1993,egoa,30060,12,-9.987745177420812e-4
1993,goa,10110,0,-9.320259198955889e-5
1993,goa,10110,1,-0.0017382057954974006
1993,goa,10110,2,-4.931743868661516e-5
1993,goa,10110,3,-2.4665704836846977e-4
1993,goa,10110,4,-7.018759414931091e-5
1993,goa,10110,12,-2.0679276569621576e-4
1993,goa,10130,0,-8.081425591385308e-4
1993,goa,10130,1,-0.0030662863717450693
1993,goa,10130,2,-0.0027605444031984137
1993,goa,10130,3,-0.001005055792283158
1993,goa,10130,4,-0.0010922329010788702
1993,goa,10130,12,-0.001462636559707127
1993,goa,10180,0,-4.2661624011301226e-4
1993,goa,10180,1,-0.0018792801490161459
1993,goa,10180,2,-8.867811773698173e-4
1993,goa,10180,3,-0.011709653257197463
1993,goa,10180,4,-6.086380381838621e-4
1993,goa,10180,12,-7.797036195244455e-4
1993,goa,10200,0,-0.0023897051766790475
1993,goa,10200,1,-0.0056915289815491574
1993,goa,10200,2,-0.0030820097158937754
1993,goa,10200,3,-0.029306871031550556
1993,goa,10200,4,-0.0019430636150390558
1993,goa,10200,12,-0.0021039476957517384
1993,goa,21720,0,-1.0095058629338943e-5
1993,goa,21720,1,-1.5355180462129183e-4
1993,goa,21720,2,-2.8639636932671967e-5
1993,goa,21720,3,-0.08902326193849663
1993,goa,21720,4,-1.1860288887141866e-5
1993,goa,21720,12,-3.559625327311746e-5
1993,goa,21740,0,-7.209255518842805e-5
1993,goa,21740,1,-5.796853157859185e-4
1993,goa,21740,2,-1.8761167177041622e-4
1993,goa,21740,3,-3.390729652620468e-5
1993,goa,21740,4,-1.646591463114388e-4
1993,goa,21740,12,-1.8861357979412722e-4
1993,goa,30060,0,-1.1208042599345432e-4
1993,goa,30060,1,-4.4310407806549216e-4
1993,goa,30060,2,-6.099947546502469e-4
1993,goa,30060,3,-0.0022647977643188355
1993,goa,30060,4,-1.187683632576605e-4
1993,goa,30060,12,-2.3037667478442264e-4
1993,goa,30420,0,-0.0034876165740328033
1993,goa,30420,1,-0.004176776186254897
1993,goa,30420,2,-0.005041394050553058
1993,goa,30420,4,-0.001850612220554546
1993,goa,30420,12,-0.002648674407603991
1993,wgoa,10110,0,-4.364502451588874e-4
1993,wgoa,10110,1,-0.0017683206937735563
1993,wgoa,10110,2,-2.9592954620591487e-4
1993,wgoa,10110,3,-0.013902318737898775
1993,wgoa,10110,4,-2.706554287042177e-4
1993,wgoa,10110,12,-4.678403795529136e-4
1993,wgoa,10130,0,-0.0018467805821929422
1993,wgoa,10130,1,-0.0023352604888802458
1993,wgoa,10130,2,-0.0057784262546027275
1993,wgoa,10130,3,-0.008001081071756127
1993,wgoa,10130,4,-0.0015354251209897863
1993,wgoa,10130,12,-0.0027334393818913977
1993,wgoa,10180,0,-0.00896413844952354
1993,wgoa,10180,1,-0.023458609966173615
1993,wgoa,10180,2,-0.015539966859576647
1993,wgoa,10180,4,-0.006370554357646827
1993,wgoa,10180,12,-0.009896192554870911
1993,wgoa,10200,0,-0.0050473718880595965
1993,wgoa,10200,1,-0.025045025750191026
1993,wgoa,10200,2,-0.008140909921055428
1993,wgoa,10200,4,-0.005741354757669192
1993,wgoa,10200,12,-0.006257274316076139
1993,wgoa,21720,0,-1.5799782568129668e-17
1993,wgoa,21720,1,-4.16119899853099e-4
1993,wgoa,21720,2,-3.6098037139404866e-5
1993,wgoa,21720,3,-0.08902326193849663
1993,wgoa,21720,4,-1.693070153519867e-5
1993,wgoa,21720,12,-8.172963440888456e-5
1993,wgoa,21740,0,-1.6598011689314906e-4
1993,wgoa,21740,1,-0.0014655906699832396
1993,wgoa,21740,2,-4.177249721380508e-4
1993,wgoa,21740,3,-9.731216474870644e-5
1993,wgoa,21740,4,-3.969446669975901e-4
1993,wgoa,21740,12,-4.491342540346966e-4
1993,wgoa,30060,0,-0.001520849317389202
1993,wgoa,30060,1,-0.002916005772292984
1993,wgoa,30060,2,-0.002760672661496571
1993,wgoa,30060,3,-0.032633423110111665
1993,wgoa,30060,4,-0.0018884995935705188
1993,wgoa,30060,12,-0.0014707469575197447
1993,wgoa,30420,0,-0.00895983901662216
1993,wgoa,30420,1,-0.012983151842298877
1993,wgoa,30420,2,-0.00600252115759908
1993,wgoa,30420,4,-0.003977049148217304
1993,wgoa,30420,12,-0.0056774192783604965
1996,cgoa,10110,0,-6.990055727100405e-4
1996,cgoa,10110,1,-0.0013612734198028326
1996,cgoa,10110,2,-7.451728804544938e-4
1996,cgoa,10110,3,-0.18963477036152043
1996,cgoa,10110,4,-4.2789835453324013e-4
1996,cgoa,10110,12,-4.5722353662547245e-4
1996,cgoa,10130,0,-0.001400481240758264
1996,cgoa,10130,1,-8.484453184362599e-4
1996,cgoa,10130,2,-0.0032154478249135244
1996,cgoa,10130,3,-8.648830125562933e-4
1996,cgoa,10130,4,-0.0010199284092751808
1996,cgoa,10130,12,-0.0010840188847634606
1996,cgoa,10180,0,-0.003106046143281385
1996,cgoa,10180,1,-0.007513677327853334
1996,cgoa,10180,2,-0.00910497370643349
1996,cgoa,10180,4,-0.002747651475778267
1996,cgoa,10180,12,-0.0044042666073065345
1996,cgoa,10200,0,-0.0026883047905913574
1996,cgoa,10200,1,-0.008211763278441598
1996,cgoa,10200,2,-0.005710324506698619
1996,cgoa,10200,3,-0.003995224441530724
1996,cgoa,10200,4,-0.0024415502608064
1996,cgoa,10200,12,-0.0034274843246594818
1996,cgoa,10261,0,-0.0010463982278953652
1996,cgoa,10261,1,-0.00811111373015996
1996,cgoa,10261,2,-0.0010967326830055267
1996,cgoa,10261,4,-8.032855096191836e-4
1996,cgoa,10261,12,-0.0020863532242720063
1996,cgoa,10262,0,-0.001451639856408811
1996,cgoa,10262,1,-0.00346845802896764
1996,cgoa,10262,2,-0.0041317552807955986
1996,cgoa,10262,3,-0.0666123132718945
1996,cgoa,10262,4,-0.0026384823166437678
1996,cgoa,10262,12,-0.00313227029770724
1996,cgoa,20510,0,-0.0024367081687544797
1996,cgoa,20510,1,-0.00765178834611532
1996,cgoa,20510,2,-0.004868667801845248
1996,cgoa,20510,3,-0.12561885806692374
1996,cgoa,20510,4,-0.004824170634814658
1996,cgoa,20510,12,-0.0037361046144628557
1996,cgoa,21720,0,-8.158788245967242e-5
1996,cgoa,21720,1,-4.5920388747852794e-4
1996,cgoa,21720,2,-1.8796607744014284e-4
1996,cgoa,21720,3,-0.006030873212803564
1996,cgoa,21720,4,-8.069870986557427e-5
1996,cgoa,21720,12,-1.411944694424309e-4
1996,cgoa,21740,0,-7.942817105744489e-4
1996,cgoa,21740,1,-0.0023203780510410994
1996,cgoa,21740,2,-0.0011978287890753085
1996,cgoa,21740,3,-0.001657062057869533
1996,cgoa,21740,4,-8.56111402993791e-4
1996,cgoa,21740,12,-8.156218991680295e-4
1996,cgoa,30060,0,-0.005110925763596278
1996,cgoa,30060,1,-0.011702605554435615
1996,cgoa,30060,2,-0.003982339014590826
1996,cgoa,30060,3,-0.35913467070691574
1996,cgoa,30060,4,-0.0038167013313847847
1996,cgoa,30060,12,-0.004571459039235136
1996,cgoa,30420,0,-0.001492298508327195
1996,cgoa,30420,1,-0.0016514105556878894
1996,cgoa,30420,2,-0.004358297993052459
1996,cgoa,30420,3,-0.012349312269116614
1996,cgoa,30420,4,-0.001699537070689064
1996,cgoa,30420,12,-0.0016215806571263432
1996,egoa,10110,0,-0.0012815663083866236
1996,egoa,10110,1,-0.0059273176833476455
1996,egoa,10110,2,-9.653595056185985e-4
1996,egoa,10110,3,0
1996,egoa,10110,4,-7.044871735808592e-4
1996,egoa,10110,12,-0.0020085140561364335
1996,egoa,10130,0,-1.766389094847992e-4
1996,egoa,10130,1,-0.0017300592379147224
1996,egoa,10130,2,-0.0010407791811054812
1996,egoa,10130,3,-0.17541010358466663
1996,egoa,10130,4,-5.698016699585308e-5
1996,egoa,10130,12,-5.317124685673168e-4
1996,egoa,10180,0,-0.0018863575180487029
1996,egoa,10180,1,-0.007757513730091184
1996,egoa,10180,2,-0.003304389621348297
1996,egoa,10180,4,-0.002191795488747007
1996,egoa,10180,12,-0.0026222670907408954
1996,egoa,10200,0,-0.0014619869410880692
1996,egoa,10200,1,-0.01114752763835426
1996,egoa,10200,2,-0.012719992926393815
1996,egoa,10200,3,-0.31363566640919527
1996,egoa,10200,4,-0.007310479390723079
1996,egoa,10200,12,-0.006241306188538999
1996,egoa,20510,0,-0.010421931605937153
1996,egoa,20510,1,-0.025749471492212062
1996,egoa,20510,2,-0.006299425362704494
1996,egoa,20510,3,-0.10906423685402677
1996,egoa,20510,4,-0.007204401239527307
1996,egoa,20510,12,-0.00799657619247311
1996,egoa,21740,0,-5.028936358888398e-5
1996,egoa,21740,1,-8.91531063272504e-6
1996,egoa,21740,2,-3.09349023694361e-4
1996,egoa,21740,3,-0.006187907327917387
1996,egoa,21740,4,-5.618860624843065e-5
1996,egoa,21740,12,-8.319918139739148e-5
1996,egoa,30060,0,-0.001602486427762484
1996,egoa,30060,1,-0.008904688098069418
1996,egoa,30060,2,-0.0022152954518718316
1996,egoa,30060,3,-0.1067416935769383
1996,egoa,30060,4,-0.0016092747628235742
1996,egoa,30060,12,-0.0024773695285259206
1996,egoa,30420,0,-0.07237707287731095
1996,egoa,30420,1,-0.22259473019539225
1996,egoa,30420,2,-0.1739711517372176
1996,egoa,30420,4,-0.0837487209942488
1996,egoa,30420,12,-0.10745694171384548
1996,goa,10110,0,-6.982139914263677e-5
1996,goa,10110,1,-9.05979528647599e-4
1996,goa,10110,2,-1.9494162222426857e-4
1996,goa,10110,3,-0.002237566540393098
1996,goa,10110,4,-5.238148807942864e-5
1996,goa,10110,12,-1.9267079634925928e-4
1996,goa,10130,0,-1.7420410017612272e-5
1996,goa,10130,1,-5.245883054471e-5
1996,goa,10130,2,-6.950674578953312e-4
1996,goa,10130,3,-8.643434590195468e-4
1996,goa,10130,4,-5.2689557948054456e-6
1996,goa,10130,12,-1.491031669063948e-4
1996,goa,10180,0,-9.131658745985501e-4
1996,goa,10180,1,-0.004176988871754909
1996,goa,10180,2,-0.001556381963066347
1996,goa,10180,4,-9.287867417283645e-4
1996,goa,10180,12,-0.0015288324060346882
1996,goa,10200,0,-0.0016332455231983338
1996,goa,10200,1,-0.005571583827165794
1996,goa,10200,2,-0.004164310164383817
1996,goa,10200,3,-0.0026172787018550548
1996,goa,10200,4,-0.001729589975160906
1996,goa,10200,12,-0.0025058785329322374
1996,goa,10261,0,-1.3073337543170407e-4
1996,goa,10261,1,-0.002135291609973369
1996,goa,10261,2,-4.3033926483359954e-5
1996,goa,10261,3,-0.039984667183235637
1996,goa,10261,4,1.8173293557852266e-18
1996,goa,10261,12,-6.161950866809476e-4
1996,goa,10262,0,-3.718879932183362e-4
1996,goa,10262,1,-0.00271451404032368
1996,goa,10262,2,-0.0016104273315858326
1996,goa,10262,3,-0.01679084470250342
1996,goa,10262,4,-0.0012198051195656237
1996,goa,10262,12,-0.0015527160325938475
1996,goa,20510,0,-0.0016151233180017707
1996,goa,20510,1,-0.005501981000860034
1996,goa,20510,2,-0.0034422208704222783
1996,goa,20510,3,-0.041788493160359354
1996,goa,20510,4,-0.0029508239976728033
1996,goa,20510,12,-0.002640457472893003
1996,goa,21720,0,-2.3152233891617544e-18
1996,goa,21720,1,-3.236407131395021e-4
1996,goa,21720,2,-7.330769720005737e-5
1996,goa,21720,3,-0.0014513021072304435
1996,goa,21720,4,-3.1420074821293517e-5
1996,goa,21720,12,-8.298634399672604e-5
1996,goa,21740,0,-8.254804392541904e-5
1996,goa,21740,1,-8.23043962846855e-5
1996,goa,21740,2,-2.2881605233072494e-4
1996,goa,21740,3,-0.0011725141114361651
1996,goa,21740,4,-4.591025076351531e-5
1996,goa,21740,12,-6.85687095877832e-5
1996,goa,30060,0,-0.0014409852019261048
1996,goa,30060,1,-0.004540202713343923
1996,goa,30060,2,-0.0011513153861818653
1996,goa,30060,3,-0.021455077364749966
1996,goa,30060,4,-9.53076082878774e-4
1996,goa,30060,12,-0.0013886061014088916
1996,goa,30420,0,-4.5060344051732015e-4
1996,goa,30420,1,-0.001645275125481962
1996,goa,30420,2,-0.0025064895837123152
1996,goa,30420,3,-0.01295973596104006
1996,goa,30420,4,-0.0012019919143924393
1996,goa,30420,12,-0.0010293416407156392
1996,wgoa,10110,0,-0.0011581568982386298
1996,wgoa,10110,1,-0.0018820424086082377
1996,wgoa,10110,2,-5.106804222535998e-4
1996,wgoa,10110,3,-0.01120617610563941
1996,wgoa,10110,4,-3.57946776396611e-4
1996,wgoa,10110,12,-0.0016415270616948452
1996,wgoa,10130,0,-2.727897039597605e-4
1996,wgoa,10130,1,-0.002238426165177738
1996,wgoa,10130,2,-5.173124522205079e-4
1996,wgoa,10130,3,-0.01775892962346383
1996,wgoa,10130,4,-1.844724362311812e-4
1996,wgoa,10130,12,-0.0010919896673767923
1996,wgoa,10200,0,-0.020050128440632833
1996,wgoa,10200,1,-0.05239759983451851
1996,wgoa,10200,2,-0.019850565884222446
1996,wgoa,10200,3,-0.6315813910298078
1996,wgoa,10200,4,-0.013452945875365057
1996,wgoa,10200,12,-0.01970541815982569
1996,wgoa,10261,0,-0.0018679155677358238
1996,wgoa,10261,1,-0.0063353165476766815
1996,wgoa,10261,2,-0.0019256838622206428
1996,wgoa,10261,3,-0.039984667183235637
1996,wgoa,10261,4,-0.0012663302552556733
1996,wgoa,10261,12,-0.0026197079411271777
1996,wgoa,10262,0,-0.0012061617508094366
1996,wgoa,10262,1,-0.026673684509446415
1996,wgoa,10262,2,-0.0023117829020574596
1996,wgoa,10262,3,-0.015038044654555605
1996,wgoa,10262,4,-0.0017332251663229835
1996,wgoa,10262,12,-0.007238869474667577
1996,wgoa,20510,0,-0.0709820704744582
1996,wgoa,20510,1,-0.10102072921083145
1996,wgoa,20510,2,-0.045035940896770835
1996,wgoa,20510,4,-0.04451957727927836
1996,wgoa,20510,12,-0.037477048302663116
1996,wgoa,21720,0,-8.253790360243807e-6
1996,wgoa,21720,1,-1.6459406730790806e-4
1996,wgoa,21720,2,-1.037311408608058e-4
1996,wgoa,21720,3,-0.25839546040478945
1996,wgoa,21720,4,-4.442538357351618e-5
1996,wgoa,21720,12,-7.573989838758014e-5
1996,wgoa,21740,0,-1.7234559143543965e-4
1996,wgoa,21740,1,-1.8157781568982784e-4
1996,wgoa,21740,2,-6.813353291421073e-4
1996,wgoa,21740,3,-6.089188376037684e-5
1996,wgoa,21740,4,-1.3946049946064854e-4
1996,wgoa,21740,12,-2.0866133253501844e-4
1996,wgoa,30060,0,-0.0012332164097497347
1996,wgoa,30060,1,-0.007687431555826074
1996,wgoa,30060,2,-0.002303535380130393
1996,wgoa,30060,3,-0.7180996244470363
1996,wgoa,30060,4,-9.157479453218026e-4
1996,wgoa,30060,12,-0.002545095200689014
1996,wgoa,30420,0,-0.0038162899857713366
1996,wgoa,30420,1,-0.009988504122828935
1996,wgoa,30420,2,-0.010682400737266872
1996,wgoa,30420,3,-0.11344264170005114
1996,wgoa,30420,4,-0.005703233455455098
1996,wgoa,30420,12,-0.005431381509584158
1999,cgoa,10110,0,-1.383342602284061e-4
1999,cgoa,10110,1,-0.0018370524946154218
1999,cgoa,10110,2,-1.588410904676985e-4
1999,cgoa,10110,3,-0.001446479435973193
1999,cgoa,10110,4,-1.3316779163925906e-4
1999,cgoa,10110,12,-3.2072663032839204e-4
1999,cgoa,10130,0,-0.0013937095802555183
1999,cgoa,10130,1,-2.745271305600222e-4
1999,cgoa,10130,2,-7.173065201181581e-4
1999,cgoa,10130,3,-0.008704305301238625
1999,cgoa,10130,4,-2.962001699990146e-4
1999,cgoa,10130,12,-2.4825586462823816e-4
1999,cgoa,10180,0,-0.003644287076849124
1999,cgoa,10180,1,-0.010592730686322695
1999,cgoa,10180,2,-0.009809171482867779
1999,cgoa,10180,4,-0.002920520207166874
1999,cgoa,10180,12,-0.004829033447813159
1999,cgoa,10200,0,-0.0026176362792967906
1999,cgoa,10200,1,-0.011284343022553505
1999,cgoa,10200,2,-0.006266615144695074
1999,cgoa,10200,3,-0.018805768222675698
1999,cgoa,10200,4,-0.002383477647665126
1999,cgoa,10200,12,-0.0038459796421053466
1999,cgoa,10261,0,-0.006458381882061459
1999,cgoa,10261,1,-0.0014311264144277634
1999,cgoa,10261,2,-0.01094325858361545
1999,cgoa,10261,4,-0.007132163978720901
1999,cgoa,10261,12,-0.005089497147409064
1999,cgoa,10262,0,-0.001501269850287165
1999,cgoa,10262,1,-0.004636169879241045
1999,cgoa,10262,2,-0.002252331508098246
1999,cgoa,10262,3,0.006586620926243558
1999,cgoa,10262,4,-0.0017219628765802694
