year,species_code,sex,sex_desc,iss,nss,nhls
1993,10180,2,female,838.8232613089392,4866,306
1993,10180,4,total_post,1641.273305175609,10491,321
1993,10180,12,female_male,1643.228011838725,10182,316
1993,10200,0,total_pre,2775.9951499540207,19100,374
1993,10200,1,male,1202.1892107077624,8166,319
1993,10200,2,female,1719.7987495918953,9943,359
1993,10200,4,total_post,2775.9960220301173,19100,374
1993,10200,12,female_male,2338.080058411508,18109,367
1993,20510,0,total_pre,214.35750081788774,7705,262
1993,20510,1,male,174.26886608656912,4295,234
1993,20510,2,female,164.86310137252823,2873,236
1993,20510,4,total_post,214.35747250250043,7705,262
1993,20510,12,female_male,301.9173671803495,7168,250
1993,21720,0,total_pre,837.45926690623,17447,453
1993,21720,1,male,573.4080064948869,8414,433
1993,21720,2,female,598.9420950592337,8570,435
1993,21720,4,total_post,837.4590368332065,17447,453
1993,21720,12,female_male,1177.7904674557874,16984,452
1993,21740,0,total_pre,1011.6072735927179,35210,457
1993,21740,1,male,489.7623483081067,14675,427
1993,21740,2,female,725.4530912572417,18848,430
1993,21740,4,total_post,1011.6072372031432,35210,457
1993,21740,12,female_male,1166.0644917790191,33523,449
1993,30060,0,total_pre,332.33809547929974,17357,219
1993,30060,1,male,257.0153687342845,8815,208
1993,30060,2,female,269.7138048629043,7976,208
1993,30060,4,total_post,332.33810742976044,17357,219
1993,30060,12,female_male,539.4729502692677,16791,218
1993,30420,0,total_pre,217.4625440779865,4384,106
1993,30420,1,male,153.17635286241205,2252,99
1993,30420,2,female,119.54532551639879,2132,91
1993,30420,4,total_post,217.46252814423195,4384,106
1993,30420,12,female_male,243.66346174741125,4384,106
1996,10110,0,total_pre,7106.724553913262,56154,740
1996,10110,1,male,2472.7696487736507,17822,690
1996,10110,2,female,5601.953106766469,38306,730
1996,10110,4,total_post,7106.723606600451,56154,740
1996,10110,12,female_male,7742.287737251626,56128,740
1996,10130,0,total_pre,3674.959174322234,21416,417
1996,10130,1,male,1426.7024838603622,9975,379
1996,10130,2,female,2067.6726001993065,11086,388
1996,10130,4,total_post,3674.959863165361,21416,417
1996,10130,12,female_male,3194.274810023523,21061,416
1996,10180,0,total_pre,1884.5187341366625,7125,406
1996,10180,1,male,989.9637232032871,3886,308
1996,10180,2,female,1063.6675684936918,3239,373
1996,10180,4,total_post,1884.5201630725483,7125,406
1996,10180,12,female_male,1767.913308375806,7125,406
1996,10200,0,total_pre,2355.476449425074,14496,517
1996,10200,1,male,1206.5894946097062,7718,401
1996,10200,2,female,1496.7911243793874,6768,487
1996,10200,4,total_post,2355.475951290487,14496,517
1996,10200,12,female_male,2374.679660545571,14486,517
1996,10261,0,total_pre,779.0788989675309,8537,195
1996,10261,1,male,372.13980820945034,3220,155
1996,10261,2,female,858.92375629765,5310,185
1996,10261,4,total_post,779.0790466875333,8537,195
1996,10261,12,female_male,1028.534407994549,8530,194
1996,10262,0,total_pre,1406.2558488159996,8395,280
1996,10262,1,male,400.07186313037755,1889,175
1996,10262,2,female,1048.0301158572333,6495,274
1996,10262,4,total_post,1406.2560950116772,8395,280
1996,10262,12,female_male,1364.4239920016817,8384,279
1996,20510,0,total_pre,797.1380520177528,4621,356
1996,20510,1,male,590.3925261532019,2707,312
1996,20510,2,female,368.8867998327998,1912,300
1996,20510,4,total_post,797.1374983923216,4621,356
1996,20510,12,female_male,940.4602436653007,4619,355
1996,21720,0,total_pre,267.07462810635906,12019,534
1996,21720,1,male,173.5921966518087,5888,462
1996,21720,2,female,312.88083781636135,6094,473
1996,21720,4,total_post,267.0746479335053,12019,534
1996,21720,12,female_male,430.6151242855418,11982,531
1996,21740,0,total_pre,155.4739920866343,46668,653
1996,21740,1,male,377.4951176841506,17698,572
1996,21740,2,female,423.1069528621932,19555,576
1996,21740,4,total_post,155.47399182501806,46668,653
1996,21740,12,female_male,784.6993867729503,37253,630
1996,30060,0,total_pre,282.3228787643208,21564,315
1996,30060,1,male,203.43198087504337,11191,283
1996,30060,2,female,256.2339829508703,10141,274
1996,30060,4,total_post,282.32287690329974,21564,315
1996,30060,12,female_male,467.95897267417496,21332,309
1996,30420,0,total_pre,202.31357358126607,4239,131
1996,30420,1,male,144.58343997402858,2045,109
1996,30420,2,female,54.90236388066659,2183,105
1996,30420,4,total_post,202.31355178098963,4239,131
1996,30420,12,female_male,163.92162729003758,4228,128
1999,10110,0,total_pre,7272.945704065765,53681,673
1999,10110,1,male,3233.1238312065175,16653,641
1999,10110,2,female,5312.478063948178,36828,668
1999,10110,4,total_post,7272.94280466703,53681,673
1999,10110,12,female_male,8224.038274768585,53481,672
1999,10130,0,total_pre,2077.3536924150026,16052,389
1999,10130,1,male,1084.759895773995,8023,332
1999,10130,2,female,1468.5626521088602,7941,346
1999,10130,4,total_post,2077.353234433592,16052,389
1999,10130,12,female_male,2380.035500327429,15964,388
1999,10180,0,total_pre,2058.850445844948,6580,363
1999,10180,1,male,986.3561679975493,3961,287
1999,10180,2,female,1211.3985581454324,2573,319
1999,10180,4,total_post,2058.8520748665514,6580,363
1999,10180,12,female_male,1879.0764641715066,6534,362
1999,10200,0,total_pre,2162.9732055170875,11652,469
1999,10200,1,male,1207.8716955177601,6204,374
1999,10200,2,female,1554.0157186180722,5408,430
1999,10200,4,total_post,2162.9750103881724,11652,469
1999,10200,12,female_male,2511.4177955050127,11612,462
1999,10261,0,total_pre,631.308734579617,5262,180
1999,10261,1,male,431.91841018502635,2009,141
1999,10261,2,female,333.1425380047299,3249,175
1999,10261,4,total_post,631.308712628023,5262,180
1999,10261,12,female_male,613.6002996716282,5258,180
1999,10262,0,total_pre,1509.9044740982645,6663,259
1999,10262,1,male,330.35824657852726,1794,164
1999,10262,2,female,1138.8068639936323,4812,245
1999,10262,4,total_post,1509.903354495652,6663,259
1999,10262,12,female_male,1329.1617740787922,6606,256
1999,20510,0,total_pre,1218.4199472293942,5403,385
1999,20510,1,male,836.9799815942439,3180,343
1999,20510,2,female,702.3754004766158,2223,329
1999,20510,4,total_post,1218.420012126891,5403,385
1999,20510,12,female_male,1521.756565387774,5403,385
1999,21720,0,total_pre,1257.3815952485356,7862,420
1999,21720,1,male,862.5691866945624,3928,356
1999,21720,2,female,985.9590725091047,3882,376
1999,21720,4,total_post,1257.3819091608561,7862,420
1999,21720,12,female_male,1843.8953384036133,7810,419
1999,21740,0,total_pre,805.4060894555415,24080,560
1999,21740,1,male,514.6966815032238,10808,466
1999,21740,2,female,717.67171043044,11314,496
1999,21740,4,total_post,805.4061047106622,24080,560
1999,21740,12,female_male,908.2268147299441,22122,533
1999,30060,0,total_pre,147.83754069777967,11432,294
1999,30060,1,male,95.17518234053685,5838,245
1999,30060,2,female,125.94894836298931,5506,249
1999,30060,4,total_post,147.83753136371726,11432,294
1999,30060,12,female_male,221.46548508630207,11344,291
1999,30420,0,total_pre,281.78842269452986,3292,115
1999,30420,1,male,119.14488461690823,1848,93
1999,30420,2,female,160.25324153965033,1435,82
1999,30420,4,total_post,281.78842772329745,3292,115
1999,30420,12,female_male,213.14338218656292,3283,115
2001,10110,0,total_pre,3812.385534981402,34742,425
2001,10110,1,male,1367.6314311794774,10357,394
2001,10110,2,female,3295.3000928501265,24383,422
2001,10110,4,total_post,3812.3856715142756,34742,425
2001,10110,12,female_male,4233.854553468608,34740,425
2001,10130,0,total_pre,2350.063609148384,11877,245
2001,10130,1,male,1099.9682483665963,5899,209
2001,10130,2,female,1552.6380599370095,5962,227
2001,10130,4,total_post,2350.063508852964,11877,245
2001,10130,12,female_male,2380.8313360098737,11861,245
2001,10180,0,total_pre,714.0857154986645,1940,183
2001,10180,1,male,380.0442719011276,975,130
2001,10180,2,female,366.92646743715085,965,161
2001,10180,4,total_post,714.0851861148573,1940,183
2001,10180,12,female_male,679.7760111994359,1940,183
2001,10200,0,total_pre,1265.7946114912977,7675,278
2001,10200,1,male,576.2181710198344,3814,229
2001,10200,2,female,1056.379434793324,3861,255
2001,10200,4,total_post,1265.7941790171,7675,278
2001,10200,12,female_male,1484.241819390031,7675,278
2001,10261,0,total_pre,1340.1025859543934,6142,197
2001,10261,1,male,668.2930265984896,2113,159
2001,10261,2,female,894.4731660555663,4028,189
2001,10261,4,total_post,1340.1030522364565,6142,197
2001,10261,12,female_male,1490.732320250032,6141,197
2001,10262,0,total_pre,1652.9367841669227,7154,233
2001,10262,1,male,583.2655156396145,1942,163
2001,10262,2,female,1267.9483357044905,5208,220
2001,10262,4,total_post,1652.9363199423094,7154,233
2001,10262,12,female_male,1700.9489951319008,7150,233
2001,20510,0,total_pre,472.34457496051056,3793,179
2001,20510,1,male,307.76176902975396,2112,164
2001,20510,2,female,318.16577401510955,1681,159
2001,20510,4,total_post,472.34460357213123,3793,179
2001,20510,12,female_male,602.0310193106423,3793,179
2001,21720,0,total_pre,949.3800152855008,6397,282
2001,21720,1,male,646.413221652264,3227,246
2001,21720,2,female,700.662432539045,3144,251
2001,21720,4,total_post,949.3803262178048,6397,282
2001,21720,12,female_male,1339.8457406275948,6371,282
2001,21740,0,total_pre,67.72185681816897,20272,302
2001,21740,1,male,71.17641117559269,9135,232
2001,21740,2,female,67.48907876754384,10281,258
2001,21740,4,total_post,67.72185748263314,20272,302
2001,21740,12,female_male,141.46730804829812,19416,284
2001,30060,0,total_pre,52.62538298874662,8801,179
2001,30060,1,male,53.089988910412814,4721,161
2001,30060,2,female,40.98864820897904,4053,159
2001,30060,4,total_post,52.625382432088394,8801,179
2001,30060,12,female_male,99.10895118022904,8774,178
2001,30420,0,total_pre,287.8797497437769,3810,106
2001,30420,1,male,225.08642988884347,1872,91
2001,30420,2,female,125.48484147439561,1887,80
2001,30420,4,total_post,287.8797547692925,3810,106
2001,30420,12,female_male,268.5783785751417,3759,105
2003,10110,0,total_pre,2295.440134626508,73251,727
2003,10110,1,male,1416.269731074441,22878,696
2003,10110,2,female,1800.9521768925672,49979,722
2003,10110,4,total_post,2295.4401060752125,73251,727
2003,10110,12,female_male,2668.6115526204317,72857,726
2003,10130,0,total_pre,3653.397329169932,25885,434
2003,10130,1,male,2120.4016490634685,12479,387
2003,10130,2,female,2178.9686614804004,13279,407
2003,10130,4,total_post,3653.3975071069476,25885,434
2003,10130,12,female_male,4048.9178702494905,25758,433
2003,10180,0,total_pre,1150.1838299445378,6729,387
2003,10180,1,male,672.901441186372,3785,317
2003,10180,2,female,696.6524418946336,2893,326
2003,10180,4,total_post,1150.1841109583634,6729,387
2003,10180,12,female_male,1306.793004744746,6678,386
2003,10200,0,total_pre,3350.1260372807974,17833,520
2003,10200,1,male,1727.8345069568518,9028,440
2003,10200,2,female,1834.5129033577875,8778,490
2003,10200,4,total_post,3350.12539808074,17833,520
2003,10200,12,female_male,3065.559522132032,17806,519
2003,10261,0,total_pre,732.5934529644468,10964,293
2003,10261,1,male,358.78897483027276,4508,246
2003,10261,2,female,899.690341972998,6456,274
2003,10261,4,total_post,732.5934981720421,10964,293
2003,10261,12,female_male,843.4298127897306,10964,293
2003,10262,0,total_pre,2324.2678913889263,12345,351
2003,10262,1,male,751.9467989465439,4144,248
2003,10262,2,female,1844.612740758053,8199,340
2003,10262,4,total_post,2324.26846454002,12345,351
2003,10262,12,female_male,2342.764072362052,12343,351
2003,20510,0,total_pre,899.7997934864693,5691,332
2003,20510,1,male,572.5478290437592,3119,288
2003,20510,2,female,546.4785618227678,2509,291
2003,20510,4,total_post,899.7991029502357,5691,332
2003,20510,12,female_male,1104.5005465176253,5628,330
2003,21720,0,total_pre,1472.9063943403428,9038,482
2003,21720,1,male,1006.2052047124257,4527,430
2003,21720,2,female,1014.0104547796257,4510,425
2003,21720,4,total_post,1472.9063182812806,9038,482
2003,21720,12,female_male,2026.511257303302,9037,482
2003,21740,0,total_pre,820.8317032183184,25052,496
2003,21740,1,male,629.6036601324981,10561,435
2003,21740,2,female,826.8049939986394,12706,433
2003,21740,4,total_post,820.8316815564941,25052,496
2003,21740,12,female_male,1453.5218833361987,23267,489
2003,30060,0,total_pre,528.2982705873865,17958,312
2003,30060,1,male,422.7115112568994,9303,267
2003,30060,2,female,392.5861964107833,8203,265
2003,30060,4,total_post,528.2982872914896,17958,312
2003,30060,12,female_male,832.5313290066129,17506,299
2003,30420,0,total_pre,348.15336533129755,2939,125
2003,30420,1,male,192.30573314917933,1384,101
2003,30420,2,female,188.66228760793797,1554,95
2003,30420,4,total_post,348.15350182821965,2939,125
2003,30420,12,female_male,356.25178369057676,2938,125
2005,10110,0,total_pre,7671.607421237927,65237,759
2005,10110,1,male,2588.235243264728,19647,717
2005,10110,2,female,5449.248945385475,45362,753
2005,10110,4,total_post,7671.607485584664,65237,759
2005,10110,12,female_male,7777.205738683365,65009,758
2005,10130,0,total_pre,3779.4014280472857,23499,413
2005,10130,1,male,1660.8297984567569,10907,373
2005,10130,2,female,2700.211614867274,12501,381
2005,10130,4,total_post,3779.4019101776585,23499,413
2005,10130,12,female_male,3864.6481669115237,23408,412
2005,10180,0,total_pre,1798.6628239188651,7224,438
2005,10180,1,male,965.8735852265913,4243,356
2005,10180,2,female,1111.970315242255,2981,378
2005,10180,4,total_post,1798.6621728206585,7224,438
2005,10180,12,female_male,1837.6727220277987,7224,438
2005,10200,0,total_pre,3076.726120066169,19015,549
2005,10200,1,male,1504.3484402123836,9608,459
2005,10200,2,female,2174.991136054401,9373,511
2005,10200,4,total_post,3076.727089442082,19015,549
2005,10200,12,female_male,3029.1929550501527,18981,546
2005,10261,0,total_pre,1144.9079007605603,8583,257
2005,10261,1,male,546.683040780775,3615,199
2005,10261,2,female,898.2133680626924,4967,242
2005,10261,4,total_post,1144.908085401801,8583,257
2005,10261,12,female_male,1346.9462662229764,8582,256
2005,10262,0,total_pre,1217.3303170791485,11210,324
2005,10262,1,male,333.98729902666935,3292,238
2005,10262,2,female,1805.411381161397,7918,309
2005,10262,4,total_post,1217.3304175349465,11210,324
2005,10262,12,female_male,1012.4080747146553,11210,324
2005,20510,0,total_pre,1428.402763684433,6265,360
2005,20510,1,male,1034.613264798955,3894,318
2005,20510,2,female,586.2706064879688,2361,306
2005,20510,4,total_post,1428.401738274508,6265,360
2005,20510,12,female_male,1526.559162131621,6255,360
2005,21720,0,total_pre,411.43667758481945,6830,470
2005,21720,1,male,345.44890982879497,3330,402
2005,21720,2,female,320.4993210425877,3492,420
2005,21720,4,total_post,411.43656521191537,6830,470
2005,21720,12,female_male,669.0578322006995,6822,469
2005,21740,0,total_pre,387.97091883959075,26927,510
2005,21740,1,male,581.640255724443,9041,407
2005,21740,2,female,694.8636530949739,10782,427
2005,21740,4,total_post,387.9708904332622,26927,510
2005,21740,12,female_male,1269.2733637726387,19823,478
2005,30060,0,total_pre,714.4070495290944,24944,371
2005,30060,1,male,530.8778950407556,12953,332
2005,30060,2,female,567.8846510782483,11795,331
2005,30060,4,total_post,714.4070183327826,24944,371
2005,30060,12,female_male,1128.1652524586195,24748,369
2005,30420,0,total_pre,42.32723530102505,4552,144
2005,30420,1,male,163.68353330944376,2099,117
2005,30420,2,female,18.983005924205383,2452,122
2005,30420,4,total_post,42.32723634662834,4552,144
2005,30420,12,female_male,45.209235413882766,4551,143
2007,10110,0,total_pre,4322.241326577608,62745,714
2007,10110,1,male,1394.125272762206,19891,663
2007,10110,2,female,4934.577288559218,42763,704
2007,10110,4,total_post,4322.241104712204,62745,714
2007,10110,12,female_male,4560.646764209645,62654,713
2007,10130,0,total_pre,2798.7372324044463,25539,411
2007,10130,1,male,1271.9499350450367,11860,365
2007,10130,2,female,2313.405483656745,13563,385
2007,10130,4,total_post,2798.737590347301,25539,411
2007,10130,12,female_male,3359.5194888948745,25423,410
2007,10180,0,total_pre,1222.6276737996473,5903,424
2007,10180,1,male,681.3747766401925,3451,331
2007,10180,2,female,651.7750112028397,2450,373
2007,10180,4,total_post,1222.626864969042,5903,424
2007,10180,12,female_male,1307.3457286779128,5901,424
2007,10200,0,total_pre,2094.8031031279784,17304,513
2007,10200,1,male,1173.4162071970075,8554,434
2007,10200,2,female,1636.1923691248726,8606,489
2007,10200,4,total_post,2094.802868812184,17304,513
2007,10200,12,female_male,2366.9735044449412,17160,512
2007,10261,0,total_pre,1466.8777914979514,10940,288
2007,10261,1,male,718.5491318607453,4349,221
2007,10261,2,female,1124.2659836802477,6560,263
2007,10261,4,total_post,1466.8772936513901,10940,288
2007,10261,12,female_male,1676.027804473192,10909,287
2007,10262,0,total_pre,3420.089129161102,13821,335
2007,10262,1,male,1138.7073805810676,4128,250
2007,10262,2,female,2852.008849785702,9623,324
2007,10262,4,total_post,3420.088304545073,13821,335
2007,10262,12,female_male,3249.2126212017874,13751,333
2007,20510,0,total_pre,1313.0775849968552,5589,311
2007,20510,1,male,839.7467851511464,3569,268
2007,20510,2,female,650.7846976410304,2019,264
2007,20510,4,total_post,1313.0774026182428,5589,311
2007,20510,12,female_male,1406.6620824777494,5588,311
2007,21720,0,total_pre,390.04393436468064,9062,480
2007,21720,1,male,333.18661812929224,4521,414
2007,21720,2,female,317.453804615751,4514,418
2007,21720,4,total_post,390.04387747902894,9062,480
2007,21720,12,female_male,651.5572276062063,9035,476
2007,21740,0,total_pre,408.99785873257076,24555,552
2007,21740,1,male,317.76415426185497,9916,458
2007,21740,2,female,343.91180400307127,11527,463
2007,21740,4,total_post,408.9978968244001,24555,552
2007,21740,12,female_male,662.2913531415211,21443,511
2007,30060,0,total_pre,455.7764005327178,20985,315
2007,30060,1,male,359.84495012677644,10760,288
2007,30060,2,female,376.40965671700343,10139,282
2007,30060,4,total_post,455.7763859637212,20985,315
2007,30060,12,female_male,750.2553087514545,20899,310
2007,30420,0,total_pre,334.02340175944636,4723,139
2007,30420,1,male,184.83787939639453,2205,122
2007,30420,2,female,260.39171284216286,2518,109
2007,30420,4,total_post,334.0233985433153,4723,139
2007,30420,12,female_male,354.80724557789745,4723,139
2009,10110,0,total_pre,3044.309220682271,62703,755
2009,10110,1,male,1529.3754604446638,19959,691
2009,10110,2,female,2897.5661860015507,42695,748
2009,10110,4,total_post,3044.3091927194137,62703,755
2009,10110,12,female_male,4266.393650949843,62654,755
2009,10130,0,total_pre,1840.4697514177378,21010,454
2009,10130,1,male,1029.76005754898,10360,387
2009,10130,2,female,1193.2387381024766,10304,433
2009,10130,4,total_post,1840.4695652487305,21010,454
2009,10130,12,female_male,1964.356487057226,20664,453
2009,10180,0,total_pre,1986.0115177223993,6356,415
2009,10180,1,male,964.7945660392694,3718,332
2009,10180,2,female,857.2438632618081,2633,360
2009,10180,4,total_post,1986.0110603520957,6356,415
2009,10180,12,female_male,1743.3939761640047,6351,414
2009,10200,0,total_pre,2676.5048918427196,19933,555
2009,10200,1,male,1487.1516280795786,9941,470
2009,10200,2,female,1928.96800804167,9969,536
2009,10200,4,total_post,2676.5051407051646,19933,555
2009,10200,12,female_male,2879.9990709919875,19910,555
2009,10261,0,total_pre,835.5261366812999,9882,277
2009,10261,1,male,412.66840397455485,4000,221
2009,10261,2,female,980.777789701869,5817,261
2009,10261,4,total_post,835.5261275846792,9882,277
2009,10261,12,female_male,962.0329639463519,9817,276
2009,10262,0,total_pre,1265.3796920704644,12991,335
2009,10262,1,male,445.10925314611313,3941,250
2009,10262,2,female,1346.3297262866085,9048,325
2009,10262,4,total_post,1265.3797751935592,12991,335
2009,10262,12,female_male,1213.0206228518075,12989,335
2009,20510,0,total_pre,570.1911082383857,5093,310
2009,20510,1,male,605.6752842878411,3241,263
2009,20510,2,female,276.5358221063627,1852,259
2009,20510,4,total_post,570.1909013189123,5093,310
2009,20510,12,female_male,818.4759257768098,5093,310
2009,21720,0,total_pre,87.76522048338329,17610,556
2009,21720,1,male,491.20617063147847,8572,502
2009,21720,2,female,602.9194104351013,8636,512
2009,21720,4,total_post,87.76522475432155,17610,556
2009,21720,12,female_male,1067.2694261028378,17208,552
2009,21740,0,total_pre,406.57618199697316,30876,563
2009,21740,1,male,301.59829428575216,13084,467
2009,21740,2,female,421.9334482112485,14697,498
2009,21740,4,total_post,406.57619405849954,30876,563
2009,21740,12,female_male,708.0403692648681,27781,544
2009,30060,0,total_pre,646.416849658668,24094,387
2009,30060,1,male,460.9395949261413,13001,345
2009,30060,2,female,470.53673542020067,10904,331
2009,30060,4,total_post,646.4168613205147,24094,387
2009,30060,12,female_male,860.5991318001584,23905,381
2009,30420,0,total_pre,341.2648523313686,2849,132
2009,30420,1,male,202.6773126628319,1585,108
2009,30420,2,female,129.28404650939865,1262,98
2009,30420,4,total_post,341.264734197881,2849,132
2009,30420,12,female_male,281.9572300896943,2847,132
2011,10110,0,total_pre,3023.127141688217,47543,617
2011,10110,1,male,1137.5534619438333,15626,561
2011,10110,2,female,2499.0899863351606,31708,611
2011,10110,4,total_post,3023.127010708143,47543,617
2011,10110,12,female_male,3517.699950790426,47334,614
2011,10130,0,total_pre,924.0622318855814,17627,379
2011,10130,1,male,484.15260351757644,8286,323
2011,10130,2,female,824.1270064196517,9290,354
2011,10130,4,total_post,924.06216375009285,17627,379
2011,10130,12,female_male,1241.4184051649117,17576,378
2011,10180,0,total_pre,1432.8522747655743,4629,308
2011,10180,1,male,852.8489382956187,2615,236
2011,10180,2,female,611.7346388600455,1988,268
2011,10180,4,total_post,1432.8525623956132,4629,308
2011,10180,12,female_male,1368.9088003306708,4603,307
2011,10200,0,total_pre,2413.323558499887,12871,414
2011,10200,1,male,1285.3952183213605,6166,328
2011,10200,2,female,1699.297661884737,6634,392
2011,10200,4,total_post,2413.3224600348312,12871,414
2011,10200,12,female_male,2670.5421446512446,12800,413
2011,10261,0,total_pre,1036.4865882255683,6091,221
2011,10261,1,male,383.3217776232614,2270,176
2011,10261,2,female,681.0281151312879,3820,205
2011,10261,4,total_post,1036.4858280803587,6091,221
2011,10261,12,female_male,1028.0428560959488,6090,221
2011,10262,0,total_pre,1542.2890966084587,8042,259
2011,10262,1,male,378.09410770262383,2150,172
2011,10262,2,female,1459.5943556771606,5883,250
2011,10262,4,total_post,1542.2890427742373,8042,259
2011,10262,12,female_male,1565.283908131236,8033,258
2011,20510,0,total_pre,946.8704809627556,3074,229
2011,20510,1,male,740.417299817534,2074,200
2011,20510,2,female,335.20452841286715,976,186
2011,20510,4,total_post,946.8695998418729,3074,229
2011,20510,12,female_male,1076.1857735432002,3050,229
2011,21720,0,total_pre,633.3366111101232,11888,469
2011,21720,1,male,532.4396822801708,6030,412
2011,21720,2,female,503.86560980414436,5823,427
2011,21720,4,total_post,633.3365305817732,11888,469
2011,21720,12,female_male,1044.4728791637408,11853,465
2011,21740,0,total_pre,520.2777426664171,27327,492
2011,21740,1,male,342.6084481856188,11852,435
2011,21740,2,female,495.1145132699693,13832,442
2011,21740,4,total_post,520.2777475169414,27327,492
2011,21740,12,female_male,832.2355040831634,25684,482
2011,30060,0,total_pre,235.08302205308047,19422,302
2011,30060,1,male,203.89054372206851,10502,270
2011,30060,2,female,198.65104345305303,8674,272
2011,30060,4,total_post,235.08302397758655,19422,302
2011,30060,12,female_male,410.9369193614184,19176,292
2011,30420,0,total_pre,362.72998124486696,2460,89
2011,30420,1,male,125.25121830772949,1175,66
2011,30420,2,female,121.51533801633965,1284,80
2011,30420,4,total_post,362.7300402991433,2460,89
2011,30420,12,female_male,159.977780361561,2459,89
2013,10110,0,total_pre,1823.4352971545527,30639,489
2013,10110,1,male,1090.9965076591207,10870,425
2013,10110,2,female,1269.594876309815,19735,486
2013,10110,4,total_post,1823.4353781121747,30639,489
2013,10110,12,female_male,2230.0097285424845,30605,489
2013,10130,0,total_pre,1826.0566873889572,15326,298
2013,10130,1,male,884.7122456372778,7114,247
2013,10130,2,female,1656.9488576902932,8072,281
2013,10130,4,total_post,1826.0568666945599,15326,298
2013,10130,12,female_male,2112.6520355960306,15186,296
2013,10180,0,total_pre,618.8828522624736,3161,221
2013,10180,1,male,302.14896166092694,1687,154
2013,10180,2,female,436.31271155487434,1470,197
2013,10180,4,total_post,618.8828314623115,3161,221
2013,10180,12,female_male,666.6282413735044,3157,221
2013,10200,0,total_pre,1006.8689780281262,10272,337
2013,10200,1,male,514.5744988122837,5420,272
2013,10200,2,female,827.6943608186529,4829,321
2013,10200,4,total_post,1006.869111383516,10272,337
2013,10200,12,female_male,883.8709106482167,10249,337
2013,10261,0,total_pre,317.4767348125538,4602,188
2013,10261,1,male,155.24214200599147,1729,144
2013,10261,2,female,374.37888278045176,2871,178
2013,10261,4,total_post,317.4767693641262,4602,188
2013,10261,12,female_male,303.5795181771561,4600,188
2013,10262,0,total_pre,1870.5067143942733,7142,211
2013,10262,1,male,696.6043206732526,2163,154
2013,10262,2,female,1283.0564198155419,4979,209
2013,10262,4,total_post,1870.5063914595376,7142,211
2013,10262,12,female_male,1827.1916351297489,7142,211
2013,20510,0,total_pre,556.7218059790772,1508,133
2013,20510,1,male,390.6770670838053,971,110
2013,20510,2,female,223.64976094853634,537,110
2013,20510,4,total_post,556.7214960700031,1508,133
2013,20510,12,female_male,586.1093983597126,1508,133
