year,species_code,sex,sex_desc,length,iss,nss,nhl
1990,10110,0,total,69,2.5846153846153848,3,3
1990,10110,0,total,70,1.022146507666099,2,2
1990,10110,0,total,71,1.6666666666666667,1,1
1990,10110,0,total,72,1.8750000000000004,2,1
1990,10110,0,total,73,1.5,2,2
1990,10110,0,total,74,1.081081081081081,1,1
1990,10110,0,total,75,1.0833333333333333,1,1
1990,10110,0,total,76,1,1,1
1990,10110,0,total,77,0.8684210526315789,1,1
1990,10110,1,male,20,1,1,1
1990,10110,1,male,21,3,1,1
1990,10110,1,male,22,4.043807919123842,4,4
1990,10110,1,male,23,2.1428571428571432,4,4
1990,10110,1,male,24,3.218634197988354,4,4
1990,10110,1,male,25,36.00000000000002,5,5
1990,10110,1,male,26,3.4890302972741947,4,4
1990,10110,1,male,27,4.185267857142856,5,5
1990,10110,1,male,28,5.475663716814159,5,5
1990,10110,1,male,29,18,3,3
1990,10110,1,male,30,2.2413954984308235,5,5
1990,10110,1,male,31,3.6706131953220273,5,5
1990,10110,1,male,32,2.9814786929679262,5,5
1990,10110,1,male,33,2.228893058161351,3,3
1990,10110,1,male,34,4.218783631884821,5,5
1990,10110,1,male,35,4.8100681328073955,5,5
1990,10110,1,male,36,3.3080246680985224,5,5
1990,10110,1,male,37,1.700960219478738,4,3
1990,10110,1,male,38,3.7149323962118057,3,3
1990,10110,1,male,39,1.7080745341614907,5,5
1990,10110,1,male,40,3.7875984051338283,6,6
1990,10110,1,male,41,4.73161878516756,4,4
1990,10110,1,male,42,5.085534888922991,4,4
1990,10110,1,male,43,1.2000000000000002,3,3
1990,10110,1,male,44,1.7991967871485945,2,2
1990,10110,1,male,45,2.166666666666667,2,2
1990,10110,1,male,46,1.1666666666666665,1,1
1990,10110,1,male,47,1.1857707509881423,2,2
1990,10110,1,male,48,NA,1,1
1990,10110,1,male,50,1,1,1
1990,10110,1,male,51,1.1063829787234043,1,1
1990,10110,2,female,19,1,1,1
1990,10110,2,female,20,2.3225806451612905,3,3
1990,10110,2,female,21,5.090909090909092,3,3
1990,10110,2,female,22,2.2153846153846155,4,4
1990,10110,2,female,23,3.6809815950920246,5,5
1990,10110,2,female,24,3.1362787803360295,3,3
1990,10110,2,female,25,26.999999999999996,3,3
1990,10110,2,female,26,2.730136506825341,5,4
1990,10110,2,female,27,1.8600531443755535,5,5
1990,10110,2,female,28,3.1093836757357023,5,4
1990,10110,2,female,29,1.2464168886790543,4,4
1990,10110,2,female,30,1.4594594594594594,3,3
1990,10110,2,female,31,3.2809490017360057,5,5
1990,10110,2,female,32,3.1620383316483474,5,5
1990,10110,2,female,33,1.8610662358642978,4,4
1990,10110,2,female,34,4.785968826500573,6,5
1990,10110,2,female,35,2.675629149930322,4,4
1990,10110,2,female,36,3.1126482213438735,5,5
1990,10110,2,female,37,3.068999461579042,5,4
1990,10110,2,female,38,3.032930294756784,6,6
1990,10110,2,female,39,3.224345775628594,5,4
1990,10110,2,female,40,1.4947607094327484,5,4
1990,10110,2,female,41,4.2470718602792825,5,5
1990,10110,2,female,42,4.699343128340656,6,6
1990,10110,2,female,43,6.314470661933599,6,6
1990,10110,2,female,44,2.722208143503476,6,6
1990,10110,2,female,45,5.555555555555555,5,4
1990,10110,2,female,46,3.222268567689628,5,4
1990,10110,2,female,47,2.822603206902874,5,5
1990,10110,2,female,48,2.980550976664332,5,5
1990,10110,2,female,49,3.9784190789025993,5,5
1990,10110,2,female,50,1.941747572815534,4,4
1990,10110,2,female,51,2.5644331136658813,4,4
1990,10110,2,female,52,1.9204554868542942,5,5
1990,10110,2,female,53,3.1661459264108895,6,6
1990,10110,2,female,54,1.6131129569752967,4,4
1990,10110,2,female,55,1.9632254013812895,4,4
1990,10110,2,female,56,3.7486054295277054,4,4
1990,10110,2,female,57,2.9609321453050037,4,4
1990,10110,2,female,58,1.9730367454379454,4,4
1990,10110,2,female,59,5.914191419141916,4,3
1990,10110,2,female,60,2.1535632971660346,4,3
1990,10110,2,female,61,2.289908256880734,2,2
1990,10110,2,female,62,4.168951048951049,3,3
1990,10110,2,female,63,2.1361815754339117,2,2
1990,10110,2,female,64,0.9419795221843003,1,1
1990,10110,2,female,65,1,1,1
1990,10110,2,female,66,1.3333333333333333,1,1
1990,10110,2,female,67,2.4059405940594063,3,3
1990,10110,2,female,69,1.8535469107551488,3,3
1990,10110,2,female,70,1.1042944785276072,2,2
1990,10110,2,female,71,1.2,1,1
1990,10110,2,female,72,1.408906882591093,2,1
1990,10110,2,female,73,1.6666666666666667,2,2
1990,10110,2,female,74,1.6666666666666667,1,1
1990,10110,2,female,75,2.333333333333333,1,1
1990,10110,2,female,76,1.1538461538461537,1,1
1990,10110,2,female,77,1.0465116279069766,1,1
1990,10130,0,total,11,1.3333333333333333,1,1
1990,10130,0,total,12,1.7027027027027029,3,1
1990,10130,0,total,12,1.7027027027027029,3,1
1990,10130,0,total,12,1.7027027027027029,3,1
1990,10130,0,total,13,3,1,1
1990,10130,0,total,14,8.655737704918032,4,1
1990,10130,0,total,14,8.655737704918032,4,2
1990,10130,0,total,14,8.655737704918032,4,1
1990,10130,0,total,16,1.4999999999999998,3,1
1990,10130,0,total,16,1.4999999999999998,3,2
1990,10130,0,total,17,4.235294117647059,3,1
1990,10130,0,total,17,4.235294117647059,3,2
1990,10130,0,total,18,9.026693520770333,6,2
1990,10130,0,total,18,9.026693520770333,6,3
1990,10130,0,total,19,4.347974705178602,4,3
1990,10130,0,total,20,4.422392787208207,9,5
1990,10130,0,total,20,4.422392787208207,9,4
1990,10130,0,total,21,5.567608205348512,6,2
1990,10130,0,total,21,5.567608205348512,6,3
1990,10130,0,total,22,4.877158821848773,8,3
1990,10130,0,total,22,4.877158821848773,8,3
1990,10130,0,total,23,4.087965616304469,9,5
1990,10130,0,total,23,4.087965616304469,9,3
1990,10130,0,total,24,6.557815093434743,9,5
1990,10130,0,total,24,6.557815093434743,9,3
1990,10130,0,total,25,3.1914382793939993,11,4
1990,10130,0,total,25,3.1914382793939993,11,4
1990,10130,0,total,26,5.37035941667985,8,4
1990,10130,0,total,26,5.37035941667985,8,3
1990,10130,0,total,27,4.433546731301828,5,2
1990,10130,0,total,27,4.433546731301828,5,3
1990,10130,0,total,28,5.73118771677325,8,4
1990,10130,0,total,28,5.73118771677325,8,3
1990,10130,0,total,29,4.766115231210159,9,3
1990,10130,0,total,29,4.766115231210159,9,4
1990,10130,0,total,30,6.01763518917714,8,3
1990,10130,0,total,30,6.01763518917714,8,3
1990,10130,0,total,31,10.329014722392165,13,4
1990,10130,0,total,31,10.329014722392165,13,4
1990,10130,0,total,32,8.4635239521076,10,5
1990,10130,0,total,32,8.4635239521076,10,4
1990,10130,0,total,33,8.060307561756884,15,6
1990,10130,0,total,33,8.060307561756884,15,6
1990,10130,0,total,34,5.844869233659073,10,4
1990,10130,0,total,34,5.844869233659073,10,4
1990,10130,0,total,35,9.89110113098469,9,5
1990,10130,0,total,35,9.89110113098469,9,2
1990,10130,0,total,36,11.407494158280157,9,5
1990,10130,0,total,36,11.407494158280157,9,4
1990,10130,0,total,37,4.138126430954435,7,3
1990,10130,0,total,37,4.138126430954435,7,3
1990,10130,0,total,38,6.395455104747523,11,2
1990,10130,0,total,38,6.395455104747523,11,5
1990,10130,0,total,39,3.1331429356641234,7,2
1990,10130,0,total,39,3.1331429356641234,7,3
1990,10130,0,total,40,3.236775405285903,6,2
1990,10130,0,total,40,3.236775405285903,6,4
1990,10130,0,total,41,1.9405037213461465,4,2
1990,10130,0,total,42,2.6597249509101815,7,1
1990,10130,0,total,42,2.6597249509101815,7,5
1990,10130,0,total,43,4.422721268163805,4,2
1990,10130,0,total,44,1.6512875776258713,3,3
1990,10130,0,total,45,2.381089159779582,5,5
1990,10130,0,total,46,2.8093645484949836,4,3
1990,10130,0,total,47,3.5062335381913963,4,1
1990,10130,0,total,47,3.5062335381913963,4,2
1990,10130,0,total,48,2.909090909090909,2,2
1990,10130,0,total,49,1.8097953874631048,2,2
1990,10130,1,male,11,3,1,1
1990,10130,1,male,16,2.6666666666666665,1,1
1990,10130,1,male,17,3,1,1
1990,10130,1,male,18,2.782608695652174,2,2
1990,10130,1,male,19,3.65806927044952,4,3
1990,10130,1,male,20,2.116476149339628,5,5
1990,10130,1,male,21,3.891891891891892,2,2
1990,10130,1,male,22,5.200121384719532,4,3
1990,10130,1,male,23,4.574703217835715,5,5
1990,10130,1,male,24,4.4301103067984196,6,5
1990,10130,1,male,25,6.472165202325968,6,4
1990,10130,1,male,26,1.5564906933555653,5,4
1990,10130,1,male,27,2.744868035190616,2,2
1990,10130,1,male,28,4.596307895731521,5,4
1990,10130,1,male,29,1.5825932504440496,3,3
1990,10130,1,male,30,2.7926284866503077,4,3
1990,10130,1,male,31,4.150212722192333,7,4
1990,10130,1,male,32,4.570349992385263,5,5
1990,10130,1,male,33,3.416099960060252,7,6
1990,10130,1,male,34,6.557332071648871,5,4
1990,10130,1,male,35,4.427954904690427,6,5
1990,10130,1,male,36,5.84927362814841,5,5
1990,10130,1,male,37,1.5814521049420376,3,3
1990,10130,1,male,38,2.7597187976325115,4,2
1990,10130,1,male,39,3.1296581946518907,3,2
1990,10130,1,male,40,1.1605415860735009,2,2
1990,10130,1,male,42,0.5789473684210527,1,1
1990,10130,1,male,47,0.64,1,1
1990,10130,2,female,13,4.000000000000001,1,1
1990,10130,2,female,14,3,2,2
1990,10130,2,female,18,3.240506329113924,4,3
1990,10130,2,female,20,3.267902216115661,4,4
1990,10130,2,female,21,5.572447343689535,4,3
1990,10130,2,female,22,8.381229538013821,4,3
1990,10130,2,female,23,5.11827594915397,4,3
1990,10130,2,female,24,3.889606576629477,3,3
1990,10130,2,female,25,2.7166529619579345,5,4
1990,10130,2,female,26,4.757709251101321,3,3
1990,10130,2,female,27,5.494186046511628,3,3
1990,10130,2,female,28,2.7779062474347054,3,3
1990,10130,2,female,29,2.7586734694825275,6,4
1990,10130,2,female,30,3.5515105228620385,4,3
1990,10130,2,female,31,3.946041012513697,6,4
1990,10130,2,female,32,3.284846033272474,5,4
1990,10130,2,female,33,5.699826728593209,8,6
1990,10130,2,female,34,5.183143374464032,5,4
1990,10130,2,female,35,5.62865847396707,3,2
1990,10130,2,female,36,3.308538732270741,4,4
1990,10130,2,female,37,2.373508353221957,4,3
1990,10130,2,female,38,5.155365102279806,7,5
1990,10130,2,female,39,1.7145104849260069,4,3
1990,10130,2,female,40,3.461732088848418,4,4
1990,10130,2,female,41,1.9541284800223895,4,2
1990,10130,2,female,42,2.4593488568692106,6,5
1990,10130,2,female,43,2.8048421346311825,4,2
1990,10130,2,female,44,2.1220331392745186,3,3
1990,10130,2,female,45,5.273728548017275,5,5
1990,10130,2,female,46,1.8259470079634366,4,3
1990,10130,2,female,47,4.237974683544304,3,2
1990,10130,2,female,48,1.8292414803957493,2,2
1990,10130,2,female,49,1.7810760667903522,2,2
1990,10180,0,total,27,1.9148936170212765,1,1
1990,10180,0,total,28,2.556999847916909,2,1
1990,10180,0,total,29,1.9465075861553442,3,2
1990,10180,0,total,29,1.9465075861553442,3,1
1990,10180,0,total,30,1.5217391304347827,2,1
1990,10180,0,total,30,1.5217391304347827,2,1
1990,10180,0,total,31,1.7422867513611617,4,1
1990,10180,0,total,31,1.7422867513611617,4,1
1990,10180,0,total,32,1.2795821175012938,3,1
1990,10180,0,total,32,1.2795821175012938,3,2
1990,10180,0,total,33,2.4917941081585333,6,3
1990,10180,0,total,33,2.4917941081585333,6,3
1990,10180,0,total,34,6.466344343202282,8,2
1990,10180,0,total,34,6.466344343202282,8,4
1990,10180,0,total,35,3.245676131579361,7,3
1990,10180,0,total,35,3.245676131579361,7,3
1990,10180,0,total,36,4.200457635989586,8,6
1990,10180,0,total,36,4.200457635989586,8,2
1990,10180,0,total,37,4.962274374731819,10,5
1990,10180,0,total,37,4.962274374731819,10,4
1990,10180,0,total,38,9.64788500496873,13,5
1990,10180,0,total,38,9.64788500496873,13,6
1990,10180,0,total,39,4.707748712085075,13,4
1990,10180,0,total,39,4.707748712085075,13,5
1990,10180,0,total,40,3.7147588352267453,12,7
1990,10180,0,total,40,3.7147588352267453,12,4
1990,10180,0,total,41,4.878124076994731,11,3
1990,10180,0,total,41,4.878124076994731,11,5
1990,10180,0,total,42,4.654745749894604,9,4
1990,10180,0,total,42,4.654745749894604,9,4
1990,10180,0,total,43,3.942950298731338,12,4
1990,10180,0,total,43,3.942950298731338,12,5
1990,10180,0,total,44,2.5496364503339386,7,3
1990,10180,0,total,44,2.5496364503339386,7,4
1990,10180,0,total,45,4.47086192047056,9,3
1990,10180,0,total,45,4.47086192047056,9,5
1990,10180,0,total,46,2.186768620584925,4,3
1990,10180,0,total,47,4.733407691250587,8,1
1990,10180,0,total,47,4.733407691250587,8,7
1990,10180,0,total,48,4.940680893829415,9,3
1990,10180,0,total,48,4.940680893829415,9,5
1990,10180,0,total,49,3.6591999098459937,6,1
1990,10180,0,total,49,3.6591999098459937,6,5
1990,10180,0,total,50,2.4228583620600395,8,7
1990,10180,0,total,51,2.7266546670207865,7,1
1990,10180,0,total,51,2.7266546670207865,7,6
1990,10180,0,total,52,3.6301656669575393,6,6
1990,10180,0,total,53,2.573424500157504,4,4
1990,10180,0,total,54,1.4161849710982661,3,3
1990,10180,0,total,55,2.5714285714285716,1,1
1990,10180,0,total,56,1.991960274296524,3,3
1990,10180,0,total,58,1.4695591322603219,1,1
1990,10180,0,total,63,1.5,1,1
1990,10180,1,male,27,1.1320754716981132,1,1
1990,10180,1,male,29,3.0840142468049443,2,2
1990,10180,1,male,30,1.1999999999999997,1,1
1990,10180,1,male,31,1.7999999999999998,3,1
1990,10180,1,male,32,0.5901639344262295,1,1
1990,10180,1,male,33,5.760000000000002,3,3
1990,10180,1,male,34,1.7911430609669101,3,2
1990,10180,1,male,35,3.6543052019254003,4,3
1990,10180,1,male,36,3.5155220882395666,6,6
1990,10180,1,male,37,2.148381384422864,6,5
1990,10180,1,male,38,6.471049048149089,7,5
1990,10180,1,male,39,4.0884729943731015,6,4
1990,10180,1,male,40,5.242978805295174,8,7
1990,10180,1,male,41,4.247274006331341,5,3
1990,10180,1,male,42,3.4560194568301585,5,4
1990,10180,1,male,43,3.489770183481755,5,4
1990,10180,1,male,44,2.6113989637305703,3,3
1990,10180,1,male,45,2.009405029646289,3,3
1990,10180,1,male,47,0.9230769230769231,1,1
1990,10180,1,male,48,1.0865191146881288,3,3
1990,10180,1,male,49,1.1538461538461537,1,1
1990,10180,1,male,51,0.8,1,1
1990,10180,2,female,28,1.4770276863991942,2,1
1990,10180,2,female,29,1.2,1,1
1990,10180,2,female,30,NA,1,1
1990,10180,2,female,31,NA,1,1
1990,10180,2,female,32,2.285714285714286,2,2
1990,10180,2,female,33,3.6384467449568314,3,3
1990,10180,2,female,34,2.883031301482702,5,4
1990,10180,2,female,35,1.8000000000000003,3,3
1990,10180,2,female,36,0.8,2,2
1990,10180,2,female,37,5.288337468982631,4,4
1990,10180,2,female,38,3.4223958365644402,6,6
1990,10180,2,female,39,4.10417522429147,7,5
1990,10180,2,female,40,3.0893169877408053,4,4
1990,10180,2,female,41,2.3180128167388188,6,5
1990,10180,2,female,42,2.8306228375521014,4,4
1990,10180,2,female,43,3.819568804913617,7,5
1990,10180,2,female,44,4.617433772384194,4,4
1990,10180,2,female,45,2.4266941720177218,6,5
1990,10180,2,female,46,3.427442731745972,4,3
1990,10180,2,female,47,2.7210707815569135,7,7
1990,10180,2,female,48,2.597085662136237,6,5
1990,10180,2,female,49,4.0146651498861905,5,5
1990,10180,2,female,50,2.718231817729016,8,7
1990,10180,2,female,51,2.53689860402372,6,6
1990,10180,2,female,52,3.866166053299586,6,6
1990,10180,2,female,53,1.7771807572831837,4,4
1990,10180,2,female,54,2.5785261303998923,3,3
1990,10180,2,female,55,1.169897377423033,1,1
1990,10180,2,female,56,2.0003268507926135,3,3
1990,10180,2,female,58,1.6438356164383563,1,1
1990,10180,2,female,63,1,1,1
1990,10200,0,total,18,NA,1,1
1990,10200,0,total,19,1.5714285714285716,3,2
1990,10200,0,total,19,1.5714285714285716,3,1
1990,10200,0,total,20,2.158712228184129,3,2
1990,10200,0,total,21,1.4066193853427895,5,2
1990,10200,0,total,21,1.4066193853427895,5,1
1990,10200,0,total,22,1.4158439682157475,3,1
1990,10200,0,total,22,1.4158439682157475,3,2
1990,10200,0,total,23,1.5124888673465247,4,1
1990,10200,0,total,23,1.5124888673465247,4,3
1990,10200,0,total,24,1.1580044646507723,5,3
1990,10200,0,total,24,1.1580044646507723,5,1
1990,10200,0,total,25,6.6651143249085045,5,3
1990,10200,0,total,25,6.6651143249085045,5,1
1990,10200,0,total,26,2.80954168127055,8,4
1990,10200,0,total,26,2.80954168127055,8,3
1990,10200,0,total,27,3.8271356783919597,6,3
1990,10200,0,total,27,3.8271356783919597,6,2
1990,10200,0,total,28,8.087361837095052,9,3
1990,10200,0,total,28,8.087361837095052,9,2
1990,10200,0,total,29,1.137800252844501,5,2
1990,10200,0,total,29,1.137800252844501,5,2
1990,10200,0,total,30,5.828276620887948,10,4
1990,10200,0,total,30,5.828276620887948,10,5
1990,10200,0,total,31,6.007804661315539,11,6
1990,10200,0,total,31,6.007804661315539,11,3
1990,10200,0,total,32,5.471839634214263,8,3
1990,10200,0,total,32,5.471839634214263,8,3
1990,10200,0,total,33,2.5695029778744436,9,5
1990,10200,0,total,33,2.5695029778744436,9,3
1990,10200,0,total,34,8.120220066740206,12,5
1990,10200,0,total,34,8.120220066740206,12,5
1990,10200,0,total,35,2.843326136099607,13,6
1990,10200,0,total,35,2.843326136099607,13,5
1990,10200,0,total,36,3.17285432683862,12,6
1990,10200,0,total,36,3.17285432683862,12,5
1990,10200,0,total,37,3.5654444718694167,11,3
1990,10200,0,total,37,3.5654444718694167,11,7
1990,10200,0,total,38,5.819608988149411,14,6
1990,10200,0,total,38,5.819608988149411,14,7
1990,10200,0,total,39,4.876416215823688,13,5
1990,10200,0,total,39,4.876416215823688,13,7
1990,10200,0,total,40,3.389873602918455,15,7
1990,10200,0,total,40,3.389873602918455,15,6
1990,10200,0,total,41,3.2619876403957115,11,3
1990,10200,0,total,41,3.2619876403957115,11,7
1990,10200,0,total,42,3.9991342502757856,11,3
1990,10200,0,total,42,3.9991342502757856,11,7
1990,10200,0,total,43,3.209074483167952,10,1
1990,10200,0,total,43,3.209074483167952,10,7
1990,10200,0,total,44,2.2457329032495488,8,1
1990,10200,0,total,44,2.2457329032495488,8,7
1990,10200,0,total,45,3.441518220285226,6,1
1990,10200,0,total,45,3.441518220285226,6,3
1990,10200,0,total,46,3.1683648082715403,7,6
1990,10200,0,total,47,4.782798220878066,8,5
1990,10200,0,total,48,5.607197437651899,5,5
1990,10200,0,total,49,2.683077933551607,6,1
1990,10200,0,total,49,2.683077933551607,6,4
1990,10200,0,total,50,4.261275844308734,3,3
1990,10200,0,total,51,1.7447129938058403,4,4
1990,10200,0,total,52,1.6638655462184877,2,2
1990,10200,0,total,53,1.1374407582938388,2,2
1990,10200,0,total,55,2.857142857142857,2,2
1990,10200,1,male,18,2.0625000000000004,1,1
1990,10200,1,male,19,2.8125000000000004,2,2
1990,10200,1,male,20,1.3771632027821479,3,2
1990,10200,1,male,21,0.8053691275167785,3,2
1990,10200,1,male,22,4.000000000000001,1,1
1990,10200,1,male,23,1.1612903225806452,1,1
1990,10200,1,male,24,4.3676905836039195,4,3
1990,10200,1,male,25,3.5868527015638167,4,3
1990,10200,1,male,26,4.118173679498656,5,4
1990,10200,1,male,27,1.6448598130841123,4,3
1990,10200,1,male,28,3.461294299319195,5,3
1990,10200,1,male,29,3.857142857142857,3,2
1990,10200,1,male,30,3.8165820855295713,4,4
1990,10200,1,male,31,5.073125138269747,7,6
1990,10200,1,male,32,1.6090171469683041,4,3
1990,10200,1,male,33,1.9644217244305875,6,5
1990,10200,1,male,34,3.6706360798762856,6,5
1990,10200,1,male,35,3.057063380015282,7,6
1990,10200,1,male,36,4.642555269214495,7,6
1990,10200,1,male,37,4.042813986931889,4,3
1990,10200,1,male,38,2.7265166577881286,7,6
1990,10200,1,male,39,3.1036002939015437,6,5
1990,10200,1,male,40,4.758565325021717,8,7
1990,10200,1,male,41,3.099765420173865,4,3
1990,10200,1,male,42,2.349042239603115,4,3
1990,10200,1,male,43,1,1,1
1990,10200,1,male,44,1.4545454545454546,1,1
1990,10200,1,male,45,2.4000000000000004,1,1
1990,10200,1,male,49,0.8901734104046245,1,1
1990,10200,2,female,19,2.1599999999999997,1,1
1990,10200,2,female,21,1.3636363636363638,2,1
1990,10200,2,female,22,0.6549707602339182,2,2
1990,10200,2,female,23,1.7491901897269782,3,3
1990,10200,2,female,24,1.7777777777777777,1,1
1990,10200,2,female,25,1.8604651162790697,1,1
1990,10200,2,female,26,1.152,3,3
1990,10200,2,female,27,2,2,2
1990,10200,2,female,28,2.8923349579087283,4,2
1990,10200,2,female,29,4.190476190476192,2,2
1990,10200,2,female,30,4.273529669224889,6,5
1990,10200,2,female,31,3.032984334409195,4,3
1990,10200,2,female,32,3.3676039130054196,4,3
1990,10200,2,female,33,1.5181380539024298,3,3
1990,10200,2,female,34,6.70334883635011,6,5
1990,10200,2,female,35,2.229046116416909,6,5
1990,10200,2,female,36,2.6986881226349526,5,5
1990,10200,2,female,37,4.020063180725903,7,7
1990,10200,2,female,38,3.8373205721223203,7,7
1990,10200,2,female,39,3.587028628859458,7,7
1990,10200,2,female,40,3.006109183404994,7,6
1990,10200,2,female,41,4.367767184265493,7,7
1990,10200,2,female,42,5.132046759609898,7,7
1990,10200,2,female,43,5.987702281825195,9,7
1990,10200,2,female,44,5.332075195182992,7,7
1990,10200,2,female,45,2.349930417565365,5,3
1990,10200,2,female,46,2.0885357168044267,7,6
1990,10200,2,female,47,2.291526834006415,8,5
1990,10200,2,female,48,4.1244762569832405,5,5
1990,10200,2,female,49,5.100579855394087,5,4
1990,10200,2,female,50,2.897920648911747,3,3
1990,10200,2,female,51,1.612697627533469,4,4
1990,10200,2,female,52,1.0416666666666667,2,2
1990,10200,2,female,53,3.1962397179788486,2,2
1990,10200,2,female,55,3,2,2
1990,21720,0,total,19,2.25,3,1
1990,21720,0,total,20,5.060240963855422,4,1
1990,21720,0,total,20,5.060240963855422,4,2
1990,21720,0,total,23,2.6250000000000004,4,3
1990,21720,0,total,23,2.6250000000000004,4,1
1990,21720,0,total,24,7.9999999999999964,3,3
1990,21720,0,total,25,5.499999999999999,3,1
1990,21720,0,total,25,5.499999999999999,3,1
1990,21720,0,total,27,4.000000000000001,2,1
1990,21720,0,total,27,4.000000000000001,2,1
1990,21720,0,total,28,NA,2,2
1990,21720,0,total,29,3,1,1
1990,21720,0,total,30,1.5652173913043477,3,2
1990,21720,0,total,31,3.5884244372990355,4,1
1990,21720,0,total,31,3.5884244372990355,4,1
1990,21720,0,total,32,2.1359223300970878,4,1
1990,21720,0,total,32,2.1359223300970878,4,1
1990,21720,0,total,33,3,4,1
1990,21720,0,total,33,3,4,1
1990,21720,0,total,34,2.9226006191950464,5,3
1990,21720,0,total,34,2.9226006191950464,5,1
1990,21720,0,total,35,1.3157894736842106,5,1
1990,21720,0,total,35,1.3157894736842106,5,2
1990,21720,0,total,36,5.059999999999999,5,1
1990,21720,0,total,36,5.059999999999999,5,2
1990,21720,0,total,37,4.63265000748167,9,2
1990,21720,0,total,37,4.63265000748167,9,4
1990,21720,0,total,38,4.000000000000001,5,1
1990,21720,0,total,38,4.000000000000001,5,3
1990,21720,0,total,39,7.921287048610362,7,3
1990,21720,0,total,39,7.921287048610362,7,3
1990,21720,0,total,40,1.201238108243434,8,3
1990,21720,0,total,40,1.201238108243434,8,3
1990,21720,0,total,41,2.117402405218283,8,4
1990,21720,0,total,41,2.117402405218283,8,2
1990,21720,0,total,42,1.4665077828088493,7,4
1990,21720,0,total,42,1.4665077828088493,7,2
1990,21720,0,total,43,2.322255998239603,9,5
