year,region,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
1990,cgoa,10110,2,13,59.248000000000005,6.812656195966772,58.59,5.18
1990,cgoa,10110,2,14,60.93625,2.6718155277424587,63.53,3.4
1990,cgoa,10110,2,15,61.196666666666665,5.314364966766961,59.48,0.5
1990,cgoa,10110,2,16,67.06,6.245450344050459,57,0
1990,cgoa,10110,2,17,68.18571428571428,5.070364408806849,74.76,2.58
1990,cgoa,10110,2,18,65.78714285714285,6.124529136419972,73.41,0.77
1990,cgoa,10110,2,19,72.525,3.5675621928706467,63,0
1990,cgoa,10110,2,20,69.89333333333333,6.193111764963822,NA,NA
1990,cgoa,10110,2,21,71.66666666666667,7.571877794400365,70,0
1990,cgoa,10110,2,22,71.5,3.5355339059327378,NA,NA
1990,cgoa,10110,2,23,70.17,0.2944486372867121,NA,NA
1990,cgoa,10110,2,24,70,NA,NA,NA
1990,cgoa,10110,2,25,70,NA,NA,NA
1990,cgoa,10110,3,1,22.709999999999997,0.6481512169239518,NA,NA
1990,cgoa,10110,3,2,21.798571428571428,0.23089886468817042,21.62,1.32
1990,cgoa,10110,3,3,22.572857142857142,1.2943430030420104,23.23,1.48
1990,cgoa,10110,3,4,25.254285714285714,1.5607888725775516,26.6,0.49
1990,cgoa,10110,3,5,24.5,0.7071067811865476,24,0
1990,cgoa,10110,3,6,24,NA,NA,NA
1990,cgoa,10110,4,1,23.782503339642695,1.2494755805680529,NA,NA
1990,cgoa,10110,4,2,24.1384783599403,1.009297978719568,23.45765543976484,2.10082602543605
1990,cgoa,10110,4,3,30.526590791876096,2.3808765583546108,28.45040143851005,2.6047013249630115
1990,cgoa,10110,4,4,35.240508151104095,1.464519956763544,33.47561888651411,3.283364307630548
1990,cgoa,10110,4,5,39.674476204607906,2.0638493253614736,38.16347378885809,4.8290225062457015
1990,cgoa,10110,4,6,42.4242778667939,1.2541355910063936,42.737714476398985,4.230073382307041
1990,cgoa,10110,4,7,43.509111690914324,2.855702412073434,43.95898753385775,3.913954413143924
1990,cgoa,10110,4,8,46.70752115490674,1.7579434619802263,47.77966052801936,3.3837768088304445
1990,cgoa,10110,4,9,49.262491871660494,2.7504364255217317,49.0278444920314,4.224180772070252
1990,cgoa,10110,4,10,51.11122006592307,2.898826518183914,50.675221831739364,3.0037674425684306
1990,cgoa,10110,4,11,54.92900187023356,3.7250568028127145,55.505866523739435,4.141279827641896
1990,cgoa,10110,4,12,54.635895486061784,3.935005166909144,58.449999999999996,8.48
1990,cgoa,10110,4,13,58.39633474888036,7.094430067112062,58.59,5.179999999999999
1990,cgoa,10110,4,14,58.39863163974298,5.529709323182558,62.580067184245365,3.142236905541439
1990,cgoa,10110,4,15,59.819987999270666,6.523512009986232,59.48,0.5
1990,cgoa,10110,4,16,67.02062496122409,6.259955742295789,57,0
1990,cgoa,10110,4,17,68.10935391591028,5.179440304125538,74.76,2.58
1990,cgoa,10110,4,18,65.78714285714285,6.124529136419972,73.41,0.77
1990,cgoa,10110,4,19,72.525,3.5675621928706467,63,0
1990,cgoa,10110,4,20,69.48140385846254,6.511694495235127,NA,NA
1990,cgoa,10110,4,21,71.66666666666667,7.571877794400365,70,0
1990,cgoa,10110,4,22,71.5,3.5355339059327378,NA,NA
1990,cgoa,10110,4,23,70.17,0.2944486372867121,NA,NA
1990,cgoa,10110,4,24,70,NA,NA,NA
1990,cgoa,10110,4,25,70,NA,NA,NA
1990,cgoa,10130,0,1,12,NA,NA,NA
1990,cgoa,10130,0,2,13.456666666666669,2.1327974587381715,12.63,0.69
1990,cgoa,10130,0,3,18.058,1.6493284828815775,17.75,1.86
1990,cgoa,10130,0,4,22.880999999999997,1.8880704436010853,20.76,2.2
1990,cgoa,10130,0,5,24.693,1.5539201323677407,25.71,3.15
1990,cgoa,10130,0,6,28.256,1.2407184298712672,27.98,2.56
1990,cgoa,10130,0,7,30.276000000000003,1.3609326867181117,30.12,2.26
1990,cgoa,10130,0,8,31.79,0.8267876255591747,31.14,2.18
1990,cgoa,10130,0,9,32.690999999999995,1.6947005635214738,33.06,3.11
1990,cgoa,10130,0,10,33.96999999999999,0.877787623010891,32.35,2.09
1990,cgoa,10130,0,11,34.675,1.4501896427709033,34.54,2.01
1990,cgoa,10130,0,12,36.09888888888889,1.405795543850923,35.79,2.08
1990,cgoa,10130,0,13,35.827777777777776,1.2776127912808501,35.46,3.28
1990,cgoa,10130,0,14,35.01899999999999,1.5558666752363817,36.84,2.75
1990,cgoa,10130,0,15,37.40625,2.285237952599249,34.55,3.35
1990,cgoa,10130,0,16,37.980000000000004,1.7689921801221546,39.02,1.93
1990,cgoa,10130,0,17,40.799,4.01223808421739,41.06,0.59
1990,cgoa,10130,0,18,39.14,3.7152355241626336,39.67,1.75
1990,cgoa,10130,0,19,38.84166666666667,4.087656622891246,NA,NA
1990,cgoa,10130,0,20,40.958,4.919707308367033,NA,NA
1990,cgoa,10130,0,21,44.6,3.2863353450309964,NA,NA
1990,cgoa,10130,0,22,43.5,3,48,0
1990,cgoa,10130,0,23,43.152,2.1761249964099028,42,0
1990,cgoa,10130,0,24,44.25,2.8722813232690143,NA,NA
1990,cgoa,10130,0,25,42,NA,NA,NA
1990,cgoa,10130,0,26,41.5,0.7071067811865476,NA,NA
1990,cgoa,10130,1,2,14,0,14,0
1990,cgoa,10130,1,3,20.223,1.146298875124246,18.99,2.13
1990,cgoa,10130,1,4,22.543000000000003,1.8450778363587332,20.69,2.48
1990,cgoa,10130,1,5,23.439999999999998,2.4002453578286063,25.78,3.41
1990,cgoa,10130,1,6,27.102222222222217,1.298082988273263,25.9,1.23
1990,cgoa,10130,1,7,28.136666666666667,1.841195263952197,29.28,1.86
1990,cgoa,10130,1,8,31.002,1.372417170137743,29.13,1.63
1990,cgoa,10130,1,9,32.259,2.6133565049993126,32.52,2.04
1990,cgoa,10130,1,10,33.65888888888889,1.8729218112647175,31.83,2.06
1990,cgoa,10130,1,11,34.120999999999995,1.6260480381041087,32.96,2.01
1990,cgoa,10130,1,12,34.24888888888889,1.630509463668063,36,0
1990,cgoa,10130,1,13,34.027,1.835974158617466,33.39,1.16
1990,cgoa,10130,1,14,34.0075,2.004828100931777,33.75,0.97
1990,cgoa,10130,1,15,33.903333333333336,1.5519826029952797,32.33,1.56
1990,cgoa,10130,1,16,35.4475,5.070042969668572,37,0
1990,cgoa,10130,1,17,39,4.47213595499958,NA,NA
1990,cgoa,10130,1,18,35.333333333333336,2.0816659994661326,NA,NA
1990,cgoa,10130,1,19,34,1.4142135623730951,NA,NA
1990,cgoa,10130,1,20,35,NA,NA,NA
1990,cgoa,10130,1,21,37,NA,NA,NA
1990,cgoa,10130,2,1,13,NA,NA,NA
1990,cgoa,10130,2,2,13.321111111111112,0.7940787814260694,12.71,0.75
1990,cgoa,10130,2,3,18.604,2.0334491770279275,17.27,1.25
1990,cgoa,10130,2,4,21.814,1.151300713685757,21.52,1.72
1990,cgoa,10130,2,5,24.824999999999996,2.440652235230028,25.23,2.93
1990,cgoa,10130,2,6,28.428000000000004,2.1003481192940905,28.58,2.48
1990,cgoa,10130,2,7,31.016666666666666,1.5276861588690263,30.67,2.37
1990,cgoa,10130,2,8,33.29222222222223,1.5439703508955236,32.13,1.83
1990,cgoa,10130,2,9,35.386250000000004,1.7345558303414246,34.33,3.4
1990,cgoa,10130,2,10,34.145555555555546,2.2732691828680944,32,0
1990,cgoa,10130,2,11,35.21300000000001,2.195829633140462,35.05,1.05
1990,cgoa,10130,2,12,35.72666666666666,2.724174186794963,35.83,2.28
1990,cgoa,10130,2,13,39.346666666666664,4.174314314950421,40.38,1.37
1990,cgoa,10130,2,14,38.39875,2.1142201365312663,37.44,2.38
1990,cgoa,10130,2,15,39.64888888888889,2.4968702631716995,38.94,1.69
1990,cgoa,10130,2,16,40.272000000000006,2.860888750798333,40.46,1.19
1990,cgoa,10130,2,17,41.962857142857146,2.536649458673878,41.08,0.67
1990,cgoa,10130,2,18,42.417142857142856,3.5809715361696384,39.68,1.77
1990,cgoa,10130,2,19,40.27333333333333,3.397126236492642,NA,NA
1990,cgoa,10130,2,20,41.1875,4.383722733020417,NA,NA
1990,cgoa,10130,2,21,46.25,2.8722813232690143,NA,NA
1990,cgoa,10130,2,22,44.06666666666666,3.407834111768548,48,0
1990,cgoa,10130,2,23,42,0,42,0
1990,cgoa,10130,2,24,42,NA,NA,NA
1990,cgoa,10130,2,25,45,4.242640687119285,NA,NA
1990,cgoa,10130,2,26,42,NA,NA,NA
1990,cgoa,10130,2,28,44,NA,NA,NA
1990,cgoa,10130,3,1,13,NA,NA,NA
1990,cgoa,10130,3,2,12.4725,0.7052405871149829,12.43,0.62
1990,cgoa,10130,3,3,13.601666666666667,0.8000104165988507,14,0
1990,cgoa,10130,3,4,13.333333333333334,1.1547005383792517,NA,NA
1990,cgoa,10130,3,6,14,NA,NA,NA
1990,cgoa,10130,4,1,13,NA,NA,NA
1990,cgoa,10130,4,2,12.98356962183371,0.7337034679412637,12.833218325039955,0.597627681634962
1990,cgoa,10130,4,3,19.51545314370664,1.3970633696044086,18.046514291658422,1.6490459002195763
1990,cgoa,10130,4,4,22.46565753204856,1.5531780796861518,20.92887922568217,2.2612672150380164
1990,cgoa,10130,4,5,24.396114078865594,2.3549442120254427,25.5401605724177,3.200685590473632
1990,cgoa,10130,4,6,28.250032512139246,1.4730013766528538,27.627947495061274,2.0359456600099244
1990,cgoa,10130,4,7,30.0910039958682,1.670840561778238,29.850372505726735,2.069273365410528
1990,cgoa,10130,4,8,31.847789886656546,1.2393984821616817,30.565110945343882,1.7256740630229257
1990,cgoa,10130,4,9,34.01007195386308,1.4422150124439275,33.52573724043554,2.79569207016151
1990,cgoa,10130,4,10,34.245330060135274,1.6192863673647504,31.864677993488826,1.6397843141942374
1990,cgoa,10130,4,11,34.587492054509916,1.2482176548367536,34.00993065536972,1.527735201361273
1990,cgoa,10130,4,12,35.068172074937216,1.6672208547676088,35.847797335699056,2.041306321212662
1990,cgoa,10130,4,13,34.95040155799847,1.1533493697694597,35.03478726923449,1.2094142098053282
1990,cgoa,10130,4,14,36.44527557780129,1.558365033966296,36.771212324956586,2.124446985959021
1990,cgoa,10130,4,15,36.90058044557067,2.6925679075110374,33.98852153007807,1.5926184264614447
1990,cgoa,10130,4,16,38.095922648877796,3.584525124516926,39.969903580061455,1.0214408266685346
1990,cgoa,10130,4,17,41.52365920323648,2.996750892740326,41.08,0.67
1990,cgoa,10130,4,18,41.59102420889652,4.323719536603113,39.68,1.7700000000000002
1990,cgoa,10130,4,19,38.501908549086856,3.5756111849328556,NA,NA
1990,cgoa,10130,4,20,39.95,4.697850572336247,NA,NA
1990,cgoa,10130,4,21,44.4,4.8270073544588685,NA,NA
1990,cgoa,10130,4,22,44.06666666666666,3.407834111768548,48,0
1990,cgoa,10130,4,23,42,0,42,0
1990,cgoa,10130,4,24,42,NA,NA,NA
1990,cgoa,10130,4,25,45,4.242640687119285,NA,NA
1990,cgoa,10130,4,26,42,NA,NA,NA
1990,cgoa,10130,4,28,44,NA,NA,NA
1990,cgoa,10180,0,3,30.702857142857145,2.394310716996398,NA,NA
1990,cgoa,10180,0,4,34.821,2.6427193486171694,31.42,1.85
1990,cgoa,10180,0,5,37.673,1.2938491239536216,34.99,0.96
1990,cgoa,10180,0,6,38.938,1.3307708710033856,38.26,2.51
1990,cgoa,10180,0,7,39.765,1.1856011133598015,39.73,4.08
1990,cgoa,10180,0,8,41.58200000000001,1.5062078947549773,40.57,5.43
1990,cgoa,10180,0,9,42.02199999999999,2.259394215762761,41.6,3.89
1990,cgoa,10180,0,10,42.004000000000005,2.425623402115194,41.19,4.2
1990,cgoa,10180,0,11,43.784,1.5403044432117228,42.09,4.81
1990,cgoa,10180,0,12,44.791,0.8440175090337629,44.27,2.7
1990,cgoa,10180,0,13,44.10300000000001,3.0595099462350372,45.42,2.71
1990,cgoa,10180,0,14,45.696000000000005,2.9191939526748354,45.12,9.36
1990,cgoa,10180,0,15,46.376000000000005,3.345535001228421,45.68,5.7
1990,cgoa,10180,0,16,45.4,3.1551404265279714,46.55,4.35
1990,cgoa,10180,0,17,44.32625,3.389142063793052,42.89,3.45
1990,cgoa,10180,0,18,45.20625,4.132418653593974,42.22,1.99
1990,cgoa,10180,0,19,45.456999999999994,4.6402084483829436,48.47,3.52
1990,cgoa,10180,0,20,43.812,2.9128252798805336,39.74,1.48
1990,cgoa,10180,0,21,45.75599999999999,3.2812064176999836,42.9,5.17
1990,cgoa,10180,0,22,46.998888888888885,3.8028983829588587,44.31,5.67
1990,cgoa,10180,0,23,45.970000000000006,3.4739250935441244,49.42,0.49
1990,cgoa,10180,0,24,44.35555555555556,2.203883567200812,44.43,4.41
1990,cgoa,10180,0,25,45.56777777777778,2.439368656936554,43.98,3.44
1990,cgoa,10180,0,26,46.25333333333333,4.141560696162741,47.79,5.55
1990,cgoa,10180,0,27,46.7025,7.335200357571311,39,0
1990,cgoa,10180,0,28,46.874,3.026898669522248,44.77,4.58
1990,cgoa,10180,0,29,45.39,2.8275481554570514,47,0
1990,cgoa,10180,0,30,45.43555555555556,3.199437884656894,42.6,4.31
1990,cgoa,10180,0,31,43.391,2.419271929045321,41.83,2.8
1990,cgoa,10180,0,32,45.57000000000001,3.8949825274176626,45.88,3.24
1990,cgoa,10180,0,33,46.13444444444444,3.9177803381223115,48.67,3.87
1990,cgoa,10180,0,34,44.63875,2.36075918479023,43.26,5.31
1990,cgoa,10180,0,35,45.68714285714286,3.322352150137581,NA,NA
1990,cgoa,10180,0,36,49.826666666666675,2.306570325541076,NA,NA
1990,cgoa,10180,0,37,48.129999999999995,6.106414660011225,56,0
1990,cgoa,10180,0,38,47.91,7.0593413290476335,NA,NA
1990,cgoa,10180,0,39,45.608,6.21677730017732,NA,NA
1990,cgoa,10180,0,40,48,7.0710678118654755,53,0
1990,cgoa,10180,0,41,48,0,NA,NA
1990,cgoa,10180,0,42,43.8,4.711687595755898,NA,NA
1990,cgoa,10180,0,43,48.02333333333333,5.155737903863358,NA,NA
1990,cgoa,10180,0,44,50.81,NA,NA,NA
1990,cgoa,10180,0,45,42.32,NA,NA,NA
1990,cgoa,10180,0,48,42,0,NA,NA
1990,cgoa,10180,0,52,39.666666666666664,3.0550504633038935,NA,NA
1990,cgoa,10180,0,55,39,NA,NA,NA
1990,cgoa,10180,1,3,29.2,1.3038404810405297,NA,NA
1990,cgoa,10180,1,4,32.553000000000004,4.384903521046831,29.18,1.08
1990,cgoa,10180,1,5,36.208,1.355915434924564,35.5,0.5
1990,cgoa,10180,1,6,37.084,2.1632752945475984,37.56,2.8
1990,cgoa,10180,1,7,36.760000000000005,2.3360270165865438,38.14,3.11
1990,cgoa,10180,1,8,38.757999999999996,3.4996406164697036,37.88,3.98
1990,cgoa,10180,1,9,39.013,1.4704878253302356,38.77,3.6
1990,cgoa,10180,1,10,40.785,3.0279411780577545,39.67,2.06
1990,cgoa,10180,1,11,42.080000000000005,2.674238209285029,40,0
1990,cgoa,10180,1,12,42.837999999999994,1.9142030543631823,43.31,1.78
1990,cgoa,10180,1,13,42.42333333333333,2.2349720356192386,44.44,2.72
1990,cgoa,10180,1,14,43.0875,4.0612445312806695,35,0
1990,cgoa,10180,1,15,40.025,3.654656520894171,NA,NA
1990,cgoa,10180,1,16,42.1425,3.759666430239079,44,0
1990,cgoa,10180,1,17,42.11625,2.8750350929535253,40,0
1990,cgoa,10180,1,18,41.663333333333334,3.5043382637334917,42.11,2
1990,cgoa,10180,1,19,41.126,2.5925913677245784,45,0
1990,cgoa,10180,1,20,41.37571428571429,2.968129922711477,NA,NA
1990,cgoa,10180,1,21,41.2375,1.8760349524614797,39.56,2.26
1990,cgoa,10180,1,22,39.833333333333336,1.7746736789242874,39.9,0.99
1990,cgoa,10180,1,23,39.751666666666665,1.697838822346418,NA,NA
1990,cgoa,10180,1,24,40.55,2.0841904903343185,38.94,1
1990,cgoa,10180,1,25,39.956250000000004,1.726747044920841,41.98,0.82
1990,cgoa,10180,1,26,41.388,4.5651637429559955,38,0
1990,cgoa,10180,1,27,39.82857142857143,2.0507838222772987,39,0
1990,cgoa,10180,1,28,41.23,1.3336791218280368,44.32,5.85
1990,cgoa,10180,1,29,40.00857142857143,2.3701225606244405,NA,NA
1990,cgoa,10180,1,30,41.943333333333335,3.488094035429665,40.26,1.98
1990,cgoa,10180,1,31,39.743750000000006,3.1639710017634486,40.18,2.76
1990,cgoa,10180,1,32,40.5,3.146426544510455,NA,NA
1990,cgoa,10180,1,33,40.86666666666667,2.8728615235220314,NA,NA
1990,cgoa,10180,1,34,44.5575,4.328189575330544,40.43,2.52
1990,cgoa,10180,1,35,44.095,3.2958711544395456,NA,NA
1990,cgoa,10180,1,37,39,NA,NA,NA
1990,cgoa,10180,1,38,39.5,0.7071067811865476,NA,NA
1990,cgoa,10180,1,39,41,3.4641016151377544,NA,NA
1990,cgoa,10180,1,40,43,NA,NA,NA
1990,cgoa,10180,1,41,45,NA,NA,NA
1990,cgoa,10180,1,42,42,NA,NA,NA
1990,cgoa,10180,1,43,38,1.4142135623730951,NA,NA
1990,cgoa,10180,1,48,42,NA,NA,NA
1990,cgoa,10180,1,52,40.333333333333336,2.309401076758503,NA,NA
1990,cgoa,10180,1,55,39.666666666666664,3.0550504633038935,NA,NA
1990,cgoa,10180,2,3,32.55625,2.0607622549504763,NA,NA
1990,cgoa,10180,2,4,35.58,4.48069191085484,31.68,1.28
1990,cgoa,10180,2,5,36.87799999999999,3.199985416633436,34.13,0.84
1990,cgoa,10180,2,6,40.358999999999995,1.8051681977650227,38.88,1.77
1990,cgoa,10180,2,7,42.745000000000005,2.909934134420685,40.97,3.01
1990,cgoa,10180,2,8,44.363,1.6579039645153033,44.53,6.32
1990,cgoa,10180,2,9,43.091,2.8429579666256064,45,2
1990,cgoa,10180,2,10,45.182,2.333294285387556,44.59,4.61
1990,cgoa,10180,2,11,45.54200000000001,2.872868485213574,42.8,5.41
1990,cgoa,10180,2,12,45.826,2.364704350794548,44.96,2.78
1990,cgoa,10180,2,13,46.435,4.371163714872988,45.55,2.27
1990,cgoa,10180,2,14,47.788999999999994,4.913359226526072,53.58,1.95
1990,cgoa,10180,2,15,46.949,4.2093188944953495,47.27,4.66
1990,cgoa,10180,2,16,47.28375,4.413459729703477,53.58,1.95
1990,cgoa,10180,2,17,47.08571428571428,6.059130457810089,47,0
1990,cgoa,10180,2,18,47.964,2.2016425686291576,NA,NA
1990,cgoa,10180,2,19,44.576,4.3098178615806955,51.51,1.94
1990,cgoa,10180,2,20,45.09285714285714,4.060626857541885,39.96,1.43
1990,cgoa,10180,2,21,45.77,4.870687836435425,49,0
1990,cgoa,10180,2,22,46.629999999999995,4.07149849564015,50.44,2.36
1990,cgoa,10180,2,23,48.55,3.3731105822371132,49.39,0.49
1990,cgoa,10180,2,24,46.6775,3.3673081661342326,46.98,3.38
1990,cgoa,10180,2,25,47.389,2.4143434810408495,46.88,3.55
1990,cgoa,10180,2,26,48.574444444444445,3.6411334468511014,49.5,3.57
1990,cgoa,10180,2,27,46.220000000000006,3.0388923420658833,NA,NA
1990,cgoa,10180,2,28,47.31857142857143,2.781830503891449,45.48,4.24
1990,cgoa,10180,2,29,47.92,7.238597930538758,47,0
1990,cgoa,10180,2,30,46.555,2.6835796988351213,46.23,4.54
1990,cgoa,10180,2,31,44.63142857142857,3.3158831331005856,43.58,1.5
1990,cgoa,10180,2,32,47.412222222222226,4.359044556372927,46.03,3.21
1990,cgoa,10180,2,33,47.57625,3.3652931840013154,48.77,3.49
1990,cgoa,10180,2,34,47.6475,3.912813200608629,51,0
1990,cgoa,10180,2,35,47.60142857142856,3.7315967474680707,NA,NA
1990,cgoa,10180,2,36,50.00714285714286,2.751391855562769,NA,NA
1990,cgoa,10180,2,37,50.605714285714285,5.415554318020323,56,0
1990,cgoa,10180,2,38,51,NA,NA,NA
1990,cgoa,10180,2,39,52.333333333333336,1.1547005383792517,NA,NA
1990,cgoa,10180,2,40,53,NA,53,0
1990,cgoa,10180,2,41,50.666666666666664,3.0550504633038935,NA,NA
1990,cgoa,10180,2,42,47.25,4.349329450233296,NA,NA
1990,cgoa,10180,2,43,43.5,0.7071067811865476,NA,NA
1990,cgoa,10180,2,44,49.92,5.8407020126008815,NA,NA
1990,cgoa,10180,2,45,49.25,6.3966136874651625,NA,NA
1990,cgoa,10180,4,3,31.98407334495773,1.9856371523951895,NA,NA
1990,cgoa,10180,4,4,35.829048974946225,4.0377084819673685,31.040934040574978,1.2288747232459984
1990,cgoa,10180,4,5,36.99761070679607,1.3093184580241042,35.15383031127634,0.5859107256686469
1990,cgoa,10180,4,6,38.96969853346295,1.299162692651778,38.106098635688255,2.3738775797281098
1990,cgoa,10180,4,7,40.402433143083805,1.7510614124927018,39.739066943523405,3.0534958677200206
1990,cgoa,10180,4,8,42.19479088945409,2.433777887745416,39.69013581051054,4.616950044600699
1990,cgoa,10180,4,9,40.88753719361027,1.7583050078759075,40.43526445900921,3.172323734443862
1990,cgoa,10180,4,10,43.38530668366234,1.8713525011242855,41.4174163674877,2.9656731172954536
1990,cgoa,10180,4,11,44.25274349676024,2.750315219969755,42.1484444634386,4.151101624001026
1990,cgoa,10180,4,12,44.85859985548084,1.9789432877256745,44.40495788051278,2.4436108366744156
1990,cgoa,10180,4,13,44.090994200165305,3.52065240815051,45.06271654800439,2.467547345403626
1990,cgoa,10180,4,14,47.558638671149126,4.860825112314261,43.095534741532106,0.8496390067808186
1990,cgoa,10180,4,15,44.82591108958147,3.83003124509697,47.27,4.66
1990,cgoa,10180,4,16,45.564744139936664,4.788541737924773,46.927319939149136,0.595853223522006
1990,cgoa,10180,4,17,44.496991288622745,5.037169652873025,43.085015576995964,0
1990,cgoa,10180,4,18,44.78844034495454,4.273230678036651,42.11,2
1990,cgoa,10180,4,19,41.987033409533026,2.30015951899964,48.70988300242181,1.105556532211724
1990,cgoa,10180,4,20,43.72353317661909,3.3194065531641357,39.96,1.43
1990,cgoa,10180,4,21,44.0225614743338,4.206032854173145,42.766330796754474,1.4923826694210698
1990,cgoa,10180,4,22,44.159434992294926,3.2957452493808104,43.33551620466354,1.436551916545451
1990,cgoa,10180,4,23,46.793453508571545,4.034810890456976,49.39,0.49
1990,cgoa,10180,4,24,45.15646808845104,4.1243287840893155,44.33065091782065,2.5957399483100927
1990,cgoa,10180,4,25,45.307097694583526,3.329854578417341,43.89800129017196,1.8886007188100928
1990,cgoa,10180,4,26,47.887531704040164,3.7523188025001812,47.08351370317066,2.819838601766892
1990,cgoa,10180,4,27,43.712171096771044,3.267663470131341,39,0
1990,cgoa,10180,4,28,46.083732656096046,3.5060918703803665,45.14183948390772,4.709343474921174
1990,cgoa,10180,4,29,43.338049403545526,2.637886070809106,47,0
1990,cgoa,10180,4,30,44.238975934098924,2.3734527222838,42.283675261530625,2.8477736464854955
1990,cgoa,10180,4,31,42.56863137869466,2.4912865627260437,41.970900355887906,2.0963133975238915
1990,cgoa,10180,4,32,45.44852778137253,5.126214161292889,46.03,3.2100000000000004
1990,cgoa,10180,4,33,47.0519052847683,3.4738375432578854,48.77,3.49
1990,cgoa,10180,4,34,45.9379752643443,3.77329577804837,42.98720025785503,1.9103363623656877
1990,cgoa,10180,4,35,46.026972563426725,3.4371791404255534,NA,NA
1990,cgoa,10180,4,36,50.00714285714286,2.751391855562771,NA,NA
1990,cgoa,10180,4,37,49.723994595396746,5.827439724475239,56,0
1990,cgoa,10180,4,38,42.005606646698475,2.8363561205466072,NA,NA
1990,cgoa,10180,4,39,46.666666666666664,6.623191577077223,NA,NA
1990,cgoa,10180,4,40,48,7.0710678118654755,53,0
1990,cgoa,10180,4,41,49.596050417277546,1.4372989597888814,NA,NA
1990,cgoa,10180,4,42,46.2,4.43846820423443,NA,NA
