year,sex,age,agepop,mean_length,sd_length,species_code
2007,3,13,2849,42,0,301502
2007,3,14,1295,42,0,301502
2007,3,15,259,42,0,301502
2007,3,16,259,42,0,301502
2007,3,22,259,42,0,301502
2009,0,2,29345,12,0,301502
2009,0,3,124774,18.77,0.61,301502
2009,0,4,309431,24.32,0.93,301502
2009,0,5,1845269,25.17,1.79,301502
2009,0,6,710861,30.44,2.18,301502
2009,0,7,1324628,32.14,3.42,301502
2009,0,8,616864,35.48,1.48,301502
2009,0,9,993865,37.52,3.55,301502
2009,0,10,1504576,40.47,2.36,301502
2009,0,11,3071943,42.08,2.24,301502
2009,0,12,2570847,42.72,2.46,301502
2009,0,13,2086715,44.1,1.58,301502
2009,0,14,6694329,45.2,1.9,301502
2009,0,15,2531921,44.85,1.72,301502
2009,0,16,3014445,46.43999999999999,1.7,301502
2009,0,17,3471335,46.65,1.47,301502
2009,0,18,1117939,46.59,2.62,301502
2009,0,19,998650,46.7,1.9,301502
2009,0,20,2414039,48.25,1.85,301502
2009,0,21,1582924,47.70000000000001,1.02,301502
2009,0,22,1649845,49.15,1.8700000000000003,301502
2009,0,23,2874665,47.61,1.4,301502
2009,0,24,729534,47.6,1.86,301502
2009,0,25,822424,49.57,2.75,301502
2009,0,26,177491,50,0,301502
2009,0,27,369706,50.15999999999999,1.08,301502
2009,0,30,411373,46.5,0.87,301502
2009,0,31,451352,48.35,2.4899999999999998,301502
2009,0,32,286215,49.62,0.49000000000000005,301502
2009,0,33,103711,45,0,301502
2009,0,34,199133,49.68,1.97,301502
2009,0,35,262555,47.83,0.99,301502
2009,0,36,253093,51.39,0.8,301502
2009,0,37,103711,45,0,301502
2009,0,38,41368,54,0,301502
2009,0,39,115642,48,0,301502
2009,0,41,153831,47,0,301502
2009,0,47,153831,47,0,301502
2009,1,3,35892,19.33,0.4699999999999999,301502
2009,1,4,181878,24.5,1.12,301502
2009,1,5,743938,25.22,1.27,301502
2009,1,6,203077,32.43,1.36,301502
2009,1,7,742553,33.37,4.3,301502
2009,1,8,282642,35.49,1.24,301502
2009,1,9,249825,38.45,2.03,301502
2009,1,10,1040215,40.74,2.66,301502
2009,1,11,1299426,41.81,1.58,301502
2009,1,12,1382544,42.46,2.08,301502
2009,1,13,1580730,44.04,1.73,301502
2009,1,14,2105892,44.84,1.72,301502
2009,1,15,1668946,45.18,1.9600000000000002,301502
2009,1,16,1788434,46.72,1.17,301502
2009,1,17,1552630,46.07999999999999,0.86,301502
2009,1,18,566695,44.77,1.23,301502
2009,1,19,717333,45.9,1.6600000000000001,301502
2009,1,20,1358371,47.5,1.5600000000000003,301502
2009,1,21,551799,47.01,1,301502
2009,1,22,907474,48.04,1.8099999999999998,301502
2009,1,23,2360084,47.07,1.22,301502
2009,1,24,425685,47.49,1.67,301502
2009,1,25,107158,43,0,301502
2009,1,30,344755,46.27,0.96,301502
2009,1,31,272267,46,0,301502
2009,1,32,160265,49,0,301502
2009,1,33,125654,45,0,301502
2009,1,34,139766,48,0,301502
2009,1,35,379366,47.84,0.9900000000000001,301502
2009,1,37,125654,45,0,301502
2009,1,39,139766,48,0,301502
2009,1,41,219101,47,0,301502
2009,1,47,219101,47,0,301502
2009,2,2,29345,12,0,301502
2009,2,3,47857,19,0,301502
2009,2,5,209998,26.95,1.13,301502
2009,2,6,213802,28.13,1.65,301502
2009,2,7,385652,31.610000000000003,2.27,301502
2009,2,8,286387,35.46,1.54,301502
2009,2,9,728223,36.94,3.6700000000000004,301502
2009,2,10,559974,40.17,1.77,301502
2009,2,11,1647112,42.17,2.45,301502
2009,2,12,1154485,42.79,2.83,301502
2009,2,13,644953,44.26,1.29,301502
2009,2,14,3783959,45.27,1.96,301502
2009,2,15,928736,44.51,1.45,301502
2009,2,16,1228314,46.24,2.06,301502
2009,2,17,1705956,47.03,1.67,301502
2009,2,18,480579,47.78,2.6,301502
2009,2,19,346127,47.84,1.57,301502
2009,2,20,1064120,48.9,1.76,301502
2009,2,21,858255,48.03,0.88,301502
2009,2,22,783640,49.95,1.35,301502
2009,2,23,875435,48.66,1.07,301502
2009,2,24,319175,47.88,2,301502
2009,2,25,572842,50.35,1.81,301502
2009,2,26,149948,50,0,301502
2009,2,27,310586,50.19,1.09,301502
2009,2,30,106362,47,0,301502
2009,2,31,199843,50.75,1.3,301502
2009,2,32,149948,50,0,301502
2009,2,34,73615,52,0,301502
2009,2,36,190883,51.52,0.88,301502
2011,0,3,31371,15.5,0.5,301502
2011,0,4,26497,20,0,301502
2011,0,5,66850,21.76,1.79,301502
2011,0,6,222347,31.06,0.8599999999999999,301502
2011,0,7,280661,33.88,1.77,301502
2011,0,8,1249969,35.38,1.88,301502
2011,0,9,1081861,37.32,2.06,301502
2011,0,10,5324291,40.71,2.01,301502
2011,0,11,5236399,41.65,2.03,301502
2011,0,12,4064853,42.22,1.83,301502
2011,0,13,6528480,43.760000000000005,2.14,301502
2011,0,14,6169846,43.65,1.57,301502
2011,0,15,3875037,45.19,1.8100000000000003,301502
2011,0,16,4243819,44.72,2.61,301502
2011,0,17,2395599,45.83,2.37,301502
2011,0,18,2068344,46.43,2.6,301502
2011,0,19,2250246,46.13,2.55,301502
2011,0,20,926973,47.779999999999994,1.47,301502
2011,0,21,1296424,46.02,2.65,301502
2011,0,22,1586931,47.56,3.45,301502
2011,0,23,1734945,47.760000000000005,2.8,301502
2011,0,24,1368286,47.28,3.37,301502
2011,0,25,1179398,48.32,1.8500000000000003,301502
2011,0,26,677774,48.1,1.52,301502
2011,0,27,768832,48.35,2.51,301502
2011,0,28,69020,50,0,301502
2011,0,29,443184,45.96,1.96,301502
2011,0,30,226532,46,0,301502
2011,0,33,138041,50,0,301502
2011,0,34,70366,52.51,1.12,301502
2011,0,35,388790,49.16,2.04,301502
2011,0,37,401439,45.74,2.18,301502
2011,0,40,58484,52,0,301502
2011,0,42,213435,47.97,1.4,301502
2011,0,48,144415,47,0,301502
2011,0,52,153592,48,0,301502
2011,1,3,15687,15,0,301502
2011,1,4,26497,20,0,301502
2011,1,5,10102,26,0,301502
2011,1,6,202923,31.33,0.79,301502
2011,1,7,189248,34.48,1.5,301502
2011,1,8,419547,35.76,1.56,301502
2011,1,9,665830,36.91,1.86,301502
2011,1,10,3416111,40.44,2.13,301502
2011,1,11,3408292,41.46,1.9,301502
2011,1,12,1367184,41.67,2.21,301502
2011,1,13,2207154,42.69,2.12,301502
2011,1,14,2813703,43.63,1.07,301502
2011,1,15,1306328,45.46,1.42,301502
2011,1,16,1031676,42.71,3.46,301502
2011,1,17,1015783,45.48,2.07,301502
2011,1,18,1105007,45.34,2.82,301502
2011,1,19,954102,45.22999999999999,2.52,301502
2011,1,20,344368,47.78,0.8200000000000001,301502
2011,1,21,404745,44.81999999999999,2.82,301502
2011,1,22,304168,43.49,4.2,301502
2011,1,23,589241,45.69,2.58,301502
2011,1,24,451459,45.03,0.85,301502
2011,1,25,436194,46.61,0.49,301502
2011,1,26,334741,47.48,1.5,301502
2011,1,27,548489,46.98,1.9199999999999997,301502
2011,1,28,28561,50,0,301502
2011,1,29,170114,46,0,301502
2011,1,33,57123,50,0,301502
2011,1,35,133040,47,0,301502
2011,1,37,324508,45.05,1,301502
2011,1,42,161601,47.53,1.14,301502
2011,1,48,133040,47,0,301502
2011,1,52,182767,48,0,301502
2011,2,3,15684,16,0,301502
2011,2,5,10102,21,0,301502
2011,2,6,51920,30.78,0.86,301502
2011,2,7,14716,32,0,301502
2011,2,8,847335,35.56,1.5699999999999998,301502
2011,2,9,362398,38.35,2.13,301502
2011,2,10,1920990,40.88,2,301502
2011,2,11,1773409,42.08,2.23,301502
2011,2,12,2681510,42.6,1.47,301502
2011,2,13,4493464,44.33,2.02,301502
2011,2,14,3474004,43.66,1.9,301502
2011,2,15,2407614,45.01,1.9900000000000002,301502
2011,2,16,3444389,45.38000000000001,1.63,301502
2011,2,17,1247919,45.97,2.51,301502
2011,2,18,991192,47.75999999999999,1.69,301502
2011,2,19,1222306,46.81,2.3,301502
2011,2,20,576294,47.6,1.72,301502
2011,2,21,810314,46.55,2.59,301502
2011,2,22,1051256,48.3,2.23,301502
2011,2,23,1148796,48.99,2.12,301502
2011,2,24,869269,48.58,3.64,301502
2011,2,25,740467,49.739999999999995,1.13,301502
2011,2,26,236836,49.42,0.49,301502
2011,2,27,271872,50.77,0.77,301502
2011,2,29,239588,46.49,2.96,301502
2011,2,30,268851,46,0,301502
2011,2,34,61281,52.58,1.19,301502
2011,2,35,236269,50.25,1.48,301502
2011,2,37,18819,53,0,301502
2011,2,40,49399,52,0,301502
2011,3,10,7574,42.209999999999994,0.41,301502
2011,3,11,11470,43.33,1.7200000000000002,301502
2011,3,12,7044,42.27,0.45,301502
2011,3,13,26763,45.77,2.29,301502
2011,3,14,16408,45.66,2.53,301502
2011,3,15,36224,46.42,1.18,301502
2011,3,16,37873,46.6,1.22,301502
2011,3,17,27676,48.85,1.8100000000000003,301502
2011,3,18,37730,48.33,1.9100000000000001,301502
2011,3,19,32346,47.51,1.41,301502
2011,3,20,19171,48.31,0.72,301502
2011,3,21,18051,47.19,1.39,301502
2011,3,22,46420,50.25,1.84,301502
2011,3,23,40893,49.49,1.57,301502
2011,3,24,29555,50.260000000000005,2.4,301502
2011,3,25,35065,49.78,2.43,301502
2011,3,26,16605,48.41,1.19,301502
2011,3,27,25206,50.79999999999999,1.98,301502
2011,3,29,3253,46,0,301502
2011,3,30,3253,46,0,301502
2011,3,35,7367,48.21,0.98,301502
2011,3,37,11709,51.06,3.14,301502
2011,3,42,2916,47,0,301502
2011,3,48,2916,47,0,301502
2011,3,52,3677,48,0,301502
2013,0,3,62104,15,0,301502
2013,0,4,60318,22,0,301502
2013,0,5,224018,26.62,2.15,301502
2013,0,6,419792,29.57,1.29,301502
2013,0,7,547043,33.03,2.41,301502
2013,0,8,859970,34.9,2.15,301502
2013,0,9,1340985,36.96,2.41,301502
2013,0,10,695145,38.71,1.3,301502
2013,0,11,1472106,41.22,2.34,301502
2013,0,12,3916817,42.66,1.65,301502
2013,0,13,6244790,43.76,1.39,301502
2013,0,14,5700287,44.69,1.79,301502
2013,0,15,8127234,45,1.99,301502
2013,0,16,5431288,46.07,1.63,301502
2013,0,17,3719021,45.95,1.46,301502
2013,0,18,5071979,46.16,1.5,301502
2013,0,19,4052796,46.03,1.41,301502
2013,0,20,1452634,46.66,2.29,301502
2013,0,21,1870699,47.14,2.36,301502
2013,0,22,1527997,47.730000000000004,2.5,301502
2013,0,23,1101844,46.94,2.63,301502
2013,0,24,1250017,48.01,0.8599999999999999,301502
2013,0,25,1767050,47.32,1.61,301502
2013,0,26,1161895,47.3,1.62,301502
2013,0,27,1215818,47.87,2.64,301502
2013,0,28,842874,47.25,1.75,301502
2013,0,29,517365,47.82,1.47,301502
2013,0,31,249176,45.19,2.48,301502
2013,0,33,226334,47,0,301502
2013,0,34,108968,48,0,301502
2013,0,35,73854,41,0,301502
2013,0,36,97117,50,0,301502
2013,0,37,108968,48,0,301502
2013,0,38,108968,48,0,301502
2013,0,41,117424,51.93,1.39,301502
2013,0,43,108968,48,0,301502
2013,0,54,108968,48,0,301502
2013,0,57,161838,52,0,301502
2013,0,59,203735,46,0,301502
2013,0,75,97117,50,0,301502
2013,1,3,19862,15,0,301502
2013,1,4,34907,22,0,301502
2013,1,5,60825,26,0,301502
2013,1,6,230329,29.85,1.5900000000000003,301502
2013,1,7,287205,33.18,2.54,301502
2013,1,8,326989,35.81,2.46,301502
2013,1,9,613353,37.59,1.39,301502
2013,1,10,467608,38.94,1.31,301502
2013,1,11,869017,40.38,2.23,301502
2013,1,12,1626223,42.22,1.45,301502
2013,1,13,3818937,43.25,1.12,301502
2013,1,14,1791546,44.7,2.23,301502
2013,1,15,2626175,44.54,1.26,301502
2013,1,16,2271265,45.77,1.82,301502
2013,1,17,1830254,45.53,1.06,301502
2013,1,18,2232574,45.7,1.7,301502
2013,1,19,1744816,45.40999999999999,1.85,301502
2013,1,20,217059,45,0,301502
2013,1,21,1151523,45.65,1.51,301502
2013,1,22,273594,47.98,1,301502
2013,1,23,788657,46.32,2.86,301502
2013,1,24,332360,47.58,0.49,301502
2013,1,25,668014,45.96,0.9499999999999998,301502
2013,1,26,592271,46.43,1.14,301502
2013,1,27,564715,46.11,1.8,301502
2013,1,28,447801,46.85,1.82,301502
2013,1,29,311466,47.29,1.49,301502
2013,1,31,169175,43,0,301502
2013,1,33,139354,47,0,301502
2013,1,35,117854,41,0,301502
2013,1,36,52128,50,0,301502
2013,1,37,96503,48,0,301502
2013,1,43,96503,48,0,301502
2013,1,59,177226,46,0,301502
2013,2,5,141282,26.83,2.39,301502
2013,2,6,169034,29.28,0.62,301502
2013,2,7,131506,31.28,1.26,301502
2013,2,8,541094,34.41,1.52,301502
2013,2,9,725540,36.53,2.44,301502
2013,2,10,207288,38.56,1.17,301502
2013,2,11,561105,42.32,1.77,301502
2013,2,12,2203124,43.07,1.72,301502
2013,2,13,2883958,44.51,1.48,301502
2013,2,14,3782551,44.64,1.27,301502
2013,2,15,5709755,45.42,2.14,301502
2013,2,16,3125073,46.35,1.46,301502
2013,2,17,1753770,46.52,1.74,301502
2013,2,18,2724205,46.43,1.33,301502
2013,2,19,2362622,46.35,1.05,301502
2013,2,20,1286833,47.11,2.34,301502
2013,2,21,641757,49.63,1.6500000000000001,301502
2013,2,22,1287022,47.93,2.56,301502
2013,2,23,227062,46,0,301502
2013,2,24,952694,48.19,0.9199999999999999,301502
2013,2,25,1160700,48.26,1.17,301502
2013,2,26,362802,49.1,1.08,301502
2013,2,27,685265,49.14,2.51,301502
2013,2,28,446544,47.78999999999999,1.32,301502
2013,2,29,168971,49,0,301502
2013,2,31,117118,48,0,301502
2013,2,34,117118,48,0,301502
2013,2,38,117118,48,0,301502
2013,2,41,113302,51.97,1.4,301502
2013,2,54,117118,48,0,301502
2013,2,57,161838,52,0,301502
2013,2,75,117881,50,0,301502
2013,3,3,22381,15,0,301502
2015,0,5,135588,25.87,0.74,301502
2015,0,6,209089,30.679999999999996,0.4699999999999999,301502
2015,0,7,81635,35.08,0.85,301502
2015,0,8,525185,34.73,2.65,301502
2015,0,9,856539,37.25,2.12,301502
2015,0,10,948018,38.68,3.2199999999999998,301502
2015,0,11,862202,41.03,1.8,301502
2015,0,12,795132,40.38,2.34,301502
2015,0,13,1040271,42.93,2.24,301502
2015,0,14,1229335,43.3,2.38,301502
2015,0,15,1961422,44.93,1.4,301502
2015,0,16,1349242,45.73,2.02,301502
2015,0,17,1511047,45.55,1.65,301502
2015,0,18,1582942,46.47,1.74,301502
2015,0,19,925513,46.81,2.2,301502
2015,0,20,815975,46.94,1.78,301502
2015,0,21,764072,47.09,1.58,301502
2015,0,22,444817,47.08,1.75,301502
2015,0,23,383792,48.11,2.53,301502
2015,0,24,773608,47.82,1.78,301502
2015,0,25,302453,49.06,1.26,301502
2015,0,26,405514,48.63,1.71,301502
2015,0,27,357538,49.13,2.05,301502
2015,0,28,701980,49.17,2.16,301502
2015,0,29,508467,49.51,1.82,301502
2015,0,30,548056,48.24,2.21,301502
2015,0,31,173798,50.760000000000005,0.9500000000000001,301502
2015,0,33,83103,51.330000000000005,0.47,301502
2015,0,34,53754,47,0,301502
2015,0,35,48493,45,0,301502
2015,0,37,157603,49.56,0.5,301502
2015,0,38,76220,48,0,301502
2015,0,39,83103,51.330000000000005,0.47,301502
2015,0,40,144448,49.03,1.74,301502
2015,0,42,76220,48,0,301502
2015,0,45,37773,53,0,301502
2015,0,46,53754,47,0,301502
2015,0,50,27130,52,0,301502
2015,0,65,48493,45,0,301502
2015,1,5,87655,26,0.82,301502
2015,1,6,20310,30,0,301502
2015,1,7,22244,35,0,301502
2015,1,8,330555,34.76,2.75,301502
2015,1,9,321299,37.35,1.77,301502
2015,1,10,353456,39.21,1.8299999999999998,301502
2015,1,11,461074,40.84,1.69,301502
2015,1,12,386736,40.73,1.4700000000000002,301502
2015,1,13,314811,42.27,2.95,301502
2015,1,14,479625,42.26,1.85,301502
2015,1,15,835350,44.23,0.99,301502
2015,1,16,570169,45.03,1.82,301502
2015,1,17,761332,45.99,1.42,301502
2015,1,18,640802,46.14,1.97,301502
2015,1,19,285739,46.47,2.25,301502
2015,1,20,339019,46.06,1.5700000000000003,301502
2015,1,21,410191,46.68,0.93,301502
2015,1,22,256642,48.11,0.95,301502
2015,1,23,215372,46.67999999999999,2.7299999999999995,301502
2015,1,24,438571,47.42,1.73,301502
2015,1,25,195656,49.05,0.9099999999999999,301502
2015,1,26,274826,48,1.62,301502
2015,1,27,114212,47.66,1.49,301502
2015,1,28,254528,47.66,1.52,301502
2015,1,29,333887,48.83,1.45,301502
2015,1,30,278295,46.7,1.4,301502
2015,1,34,58901,47,0,301502
2015,1,35,53987,45,0,301502
2015,1,37,31509,49,0,301502
2015,1,38,77111,48,0,301502
2015,1,40,58901,47,0,301502
2015,1,46,58901,47,0,301502
2015,1,65,53987,45,0,301502
2015,2,5,30665,26,0,301502
2015,2,6,86111,31,0,301502
2015,2,7,58367,35.18,0.98,301502
2015,2,8,184756,35.69,1.05,301502
2015,2,9,534399,37.22,2.45,301502
2015,2,10,619486,38.35,3.6700000000000004,301502
2015,2,11,355445,41.32,1.95,301502
2015,2,12,426036,40.03,2.83,301502
2015,2,13,658327,43.41,1.52,301502
2015,2,14,782293,43.71,2.52,301502
2015,2,15,1158041,45.44,1.44,301502
2015,2,16,784633,46.31,1.8700000000000003,301502
2015,2,17,723900,45.14,1.7,301502
2015,2,18,924768,46.7,1.51,301502
2015,2,19,639344,46.91,2.21,301502
2015,2,20,483062,47.54,1.73,301502
2015,2,21,368583,47.51,1.92,301502
2015,2,22,177612,45.74,1.57,301502
2015,2,23,171080,49.78,0.41000000000000003,301502
2015,2,24,340147,48.29,1.7299999999999998,301502
2015,2,25,102922,49.06,1.77,301502
2015,2,26,120841,49.76,0.9699999999999999,301502
2015,2,27,222155,49.84,1.8899999999999997,301502
2015,2,28,422459,50.019999999999996,1.99,301502
2015,2,29,160727,50.87,1.74,301502
2015,2,30,259671,49.72,1.77,301502
2015,2,31,156518,50.7,1.02,301502
2015,2,33,73193,51.37,0.48,301502
2015,2,37,126559,49.7,0.46,301502
2015,2,39,73193,51.37,0.48,301502
2015,2,40,83325,50.1,1,301502
2015,2,42,75539,48,0,301502
2015,2,45,34167,53,0,301502
2015,2,50,27383,52,0,301502
2017,0,5,96147,28.29,0.96,301502
2017,0,6,101996,30.490000000000002,2.5,301502
2017,0,7,2642938,32.93,1.88,301502
2017,0,8,1201510,34.7,2.07,301502
2017,0,9,3011144,38.19,1.78,301502
2017,0,10,5167158,39.32,2.11,301502
2017,0,11,2378356,40.69,3,301502
2017,0,12,3093915,41.76,1.56,301502
2017,0,13,2865635,43.86,2.28,301502
2017,0,14,1750292,44.13,1.76,301502
2017,0,15,1354802,43.65,3.01,301502
2017,0,16,1703672,45.4,2.15,301502
2017,0,17,2047522,45.53,1.77,301502
2017,0,18,1410997,45.64,1.6099999999999999,301502
2017,0,19,1550058,46.88,2.15,301502
2017,0,20,860338,46.84,1.7399999999999998,301502
2017,0,21,1122242,46.69,2.82,301502
2017,0,22,833988,47.92,1.01,301502
2017,0,23,440763,49.45,1.17,301502
2017,0,24,409077,48.43,2,301502
2017,0,25,173242,48,0,301502
2017,0,26,688384,48.18,0.8999999999999999,301502
2017,0,27,548130,49.46,1.91,301502
2017,0,28,166224,49.3,1.51,301502
2017,0,29,249170,48.46000000000001,1.95,301502
2017,0,30,204331,49.169999999999995,1.98,301502
2017,0,31,229283,48.59,2.4500000000000006,301502
2017,0,32,310512,48.68,0.9599999999999999,301502
2017,0,33,86621,48,0,301502
2017,0,34,151689,49.34,0.47000000000000003,301502
2017,0,37,288959,49.43,0.71,301502
2017,0,38,88097,47,0,301502
2017,0,40,28552,52,0,301502
2017,0,41,137672,48.74,0.97,301502
2017,0,42,86621,48,0,301502
2017,0,43,113689,42,0,301502
2017,0,44,36632,51,0,301502
2017,0,48,70321,53,0,301502
2017,0,69,51051,50,0,301502
2017,1,5,50694,29,0,301502
2017,1,7,1437322,32.58,1.78,301502
2017,1,8,586260,35.44,1.8699999999999999,301502
2017,1,9,1484634,38.04,1.84,301502
2017,1,10,2820200,38.88,1.86,301502
2017,1,11,1229130,40.44,3.37,301502
2017,1,12,1626973,41.19,1.19,301502
2017,1,13,825525,43.12,1.2,301502
2017,1,14,562530,44.49,1.61,301502
2017,1,15,578172,43.18,1.43,301502
2017,1,16,944073,45.33,1.97,301502
2017,1,17,1514597,45.25,1.6,301502
2017,1,18,640723,45.64,1.06,301502
2017,1,19,513599,46.65,1.44,301502
2017,1,20,422622,46.65,0.86,301502
2017,1,21,648323,46.26,2.67,301502
2017,1,22,101481,47,0,301502
2017,1,23,42619,51,0,301502
2017,1,24,125793,47.97,1.97,301502
2017,1,25,60994,48,0,301502
2017,1,26,400970,48.27,0.94,301502
2017,1,27,183785,47.8,1.25,301502
2017,1,28,60994,48,0,301502
2017,1,29,178089,47.53,1.94,301502
2017,1,31,70010,46.83,2.76,301502
2017,1,32,82303,48.78,1.31,301502
2017,1,34,177501,49.19,0.39,301502
2017,1,37,177501,49.19,0.39,301502
2017,1,38,101481,47,0,301502
2017,1,41,95056,48.720000000000006,0.96,301502
2017,1,42,60994,48,0,301502
2017,2,5,23838,27.96,1,301502
2017,2,6,88946,30.92,2.46,301502
2017,2,7,1120028,33.14,1.94,301502
2017,2,8,631772,34.16,1.94,301502
2017,2,9,1499053,38.33,1.7200000000000002,301502
2017,2,10,2430238,39.66,2.3,301502
2017,2,11,1170421,40.82,2.62,301502
2017,2,12,1521656,42.44,1.64,301502
2017,2,13,1979247,44.2,2.44,301502
2017,2,14,1275565,44.16,1.84,301502
2017,2,15,773500,44.22,3.53,301502
2017,2,16,816473,45.71,2.47,301502
2017,2,17,631123,46.05,2.03,301502
2017,2,18,717900,45.65,2.01,301502
2017,2,19,836725,46.94,2.43,301502
2017,2,20,455608,47.29,2.29,301502
2017,2,21,487322,47.14,3.1,301502
2017,2,22,769199,48.02,0.94,301502
2017,2,23,385715,49.1,1.07,301502
2017,2,24,299068,48.77,1.9400000000000002,301502
2017,2,25,115909,48,0,301502
2017,2,26,280711,48.03,0.77,301502
2017,2,27,303976,50.33,1.64,301502
2017,2,28,97063,50.6,0.92,301502
2017,2,29,68040,50,0,301502
2017,2,30,220638,49.4,1.8900000000000001,301502
2017,2,31,115394,49.75,1.3,301502
2017,2,32,202280,48.43,0.49,301502
2017,2,33,115909,48,0,301502
2017,2,37,131515,49.69,0.95,301502
2017,2,40,29023,52,0,301502
2017,2,43,93929,42,0,301502
2017,2,44,45144,51,0,301502
2017,2,48,57068,53,0,301502
2017,2,69,68040,50,0,301502
2019,0,3,34132,17.5,0.5,301502
2019,0,4,38630,19,0,301502
2019,0,5,213480,28.6,0.49,301502
2019,0,6,601996,30.99,1.52,301502
2019,0,7,534259,32.54,1.23,301502
2019,0,8,1608240,36.59,2.1,301502
2019,0,9,5866599,37.99,2.08,301502
2019,0,10,4658794,39.54,1.8700000000000003,301502
2019,0,11,7247916,40.72,1.71,301502
2019,0,12,7540156,42.06,1.59,301502
2019,0,13,3748460,42.39,1.85,301502
2019,0,14,3998773,43.56,1.76,301502
2019,0,15,2814139,44.75,1.9100000000000001,301502
2019,0,16,3608589,44.42,1.79,301502
2019,0,17,3127892,45.16,1.98,301502
2019,0,18,2401277,45.89,1.9699999999999998,301502
2019,0,19,3075382,46.129999999999995,2.03,301502
2019,0,20,1784345,47.08,2.11,301502
2019,0,21,2208551,47.18,1.8999999999999997,301502
2019,0,22,1601385,46.74,3.47,301502
2019,0,23,322176,48.87,2.47,301502
2019,0,24,1245962,48.95,2.16,301502
2019,0,25,929558,46.51,1.55,301502
2019,0,26,621269,48.68,1.05,301502
2019,0,27,683553,47.17,1.5,301502
2019,0,28,812156,49.08,2.07,301502
2019,0,29,127590,48,0,301502
2019,0,30,619261,49,1.91,301502
2019,0,31,437673,49,0,301502
2019,0,32,492998,47.85,0.85,301502
2019,0,33,169495,50,0,301502
2019,0,34,273481,48.53,0.5,301502
2019,0,35,219517,47,0,301502
2019,0,37,92607,51,0,301502
2019,0,45,241503,44,0,301502
2019,1,3,17066,18,0,301502
2019,1,5,74910,29,0,301502
2019,1,6,92917,32,0,301502
2019,1,7,348719,32.57,1.24,301502
2019,1,8,626547,35.17,1.9599999999999997,301502
2019,1,9,2589650,38.36,1.86,301502
2019,1,10,2082301,39.02,1.93,301502
2019,1,11,3815667,40.220000000000006,1.52,301502
2019,1,12,3712135,41.67,1.29,301502
2019,1,13,1980307,42.95,1.88,301502
2019,1,14,2247005,43.43,1.69,301502
2019,1,15,1089351,43.71,1.78,301502
2019,1,16,1158724,43.79,1.76,301502
2019,1,17,1451083,44.74,2.22,301502
2019,1,18,1414325,45.12,1.7,301502
2019,1,19,1081825,44.52,1.5,301502
2019,1,20,845754,47.02000000000001,2.09,301502
2019,1,21,1671251,46.89999999999999,1.92,301502
2019,1,22,338271,46.67,1.49,301502
2019,1,23,148152,46,0,301502
2019,1,24,478453,49.04,2.14,301502
2019,1,25,905029,46.11,1.14,301502
2019,1,26,267767,48.3,0.46,301502
2019,1,27,417482,47.11,1.62,301502
2019,1,28,321641,47.33,1.28,301502
2019,1,29,94278,48,0,301502
2019,1,30,94278,48,0,301502
2019,1,31,158422,49,0,301502
2019,1,32,94278,48,0,301502
2019,1,34,79211,49,0,301502
2019,1,37,112445,51,0,301502
2019,2,3,17066,17,0,301502
2019,2,4,38630,19,0,301502
2019,2,5,139433,28.46,0.5,301502
2019,2,6,279733,30.670000000000005,1.8799999999999997,301502
2019,2,7,177176,32.75,0.97,301502
2019,2,8,938073,37.39,1.69,301502
2019,2,9,2840009,37.83,2.11,301502
2019,2,10,2852841,39.7,1.7899999999999998,301502
2019,2,11,4127339,41.4,1.89,301502
2019,2,12,3987389,42.51,1.76,301502
2019,2,13,1660826,41.72,1.52,301502
2019,2,14,1300299,43.91,2.02,301502
2019,2,15,1517783,45.3,1.67,301502
2019,2,16,2422378,44.57,1.7,301502
2019,2,17,1991562,45.54,1.82,301502
2019,2,18,1106642,47.77,0.64,301502
2019,2,19,1756298,47.37,1.5700000000000003,301502
2019,2,20,645918,47.01,2.1,301502
2019,2,21,887527,48,1.12,301502
2019,2,22,1167055,47.13,3.7,301502
2019,2,23,175296,51,0,301502
2019,2,24,708292,48.239999999999995,1.77,301502
2019,2,25,212571,49,0,301502
2019,2,26,250930,49.05,1.43,301502
2019,2,27,126950,46,0,301502
2019,2,28,546982,50.65,1.76,301502
2019,2,30,493359,49.33,2,301502
2019,2,31,212571,49,0,301502
2019,2,32,384724,48.11,0.99,301502
2019,2,33,191114,50,0,301502
2019,2,34,163282,48,0,301502
2019,2,35,172153,47,0,301502
2019,2,45,384780,44,0,301502
2019,3,8,9274,35.71,0.45,301502
2019,3,9,17771,35.56,1.08,301502
2019,3,10,5619,36.99,2.61,301502
2019,3,11,6259,39.94,2.04,301502
2019,3,12,4386,41,0,301502
2019,3,13,2193,41,0,301502
2019,3,14,548,41,0,301502
2019,3,16,1096,41,0,301502
2019,3,17,548,41,0,301502
2021,0,5,310120,29.02,1.31,301502
2021,0,6,282921,31.349999999999998,2.03,301502
2021,0,7,1360359,35.5,1.7,301502
2021,0,8,655922,37.23,2.62,301502
2021,0,9,1624153,39.07,1.94,301502
2021,0,10,1832032,40.86999999999999,2.16,301502
2021,0,11,4763787,41.74,1.9900000000000002,301502
2021,0,12,3838106,42.87,1.79,301502
2021,0,13,2549233,43.91,1.51,301502
2021,0,14,4178548,44.66,2.09,301502
2021,0,15,3278234,45.12,1.81,301502
2021,0,16,3491590,45.28000000000001,1.56,301502
