year,region,species_code,sex,bias
1990,egoa,20510,1,1.8323016715005023e-18
1990,egoa,20510,2,-1.4356332214980472e-18
1990,egoa,20510,3,-6.167905692361981e-19
1990,egoa,20510,4,5.744765677822499e-19
1990,egoa,20510,12,-2.294332736992487e-5
1990,egoa,21720,0,-2.4781763942525814e-19
1990,egoa,21720,1,-1.8250736570172657e-18
1990,egoa,21720,2,-1.175942356311201e-18
1990,egoa,21720,4,-4.2980871837818213e-19
1990,egoa,21720,12,-1.273949306990747e-4
1990,egoa,21740,0,9.541086677611772e-19
1990,egoa,21740,1,3.21008878520218e-19
1990,egoa,21740,2,1.75698834201892e-19
1990,egoa,21740,3,9.938519914450457e-20
1990,egoa,21740,4,4.2502230997782448e-19
1990,egoa,21740,12,-6.2254670726540635e-6
1990,egoa,30060,0,2.104921454608371e-18
1990,egoa,30060,1,1.715590496462357e-18
1990,egoa,30060,2,-6.54662353455657e-19
1990,egoa,30060,3,-3.163319279722413e-18
1990,egoa,30060,4,-1.3968019107037756e-18
1990,egoa,30060,12,-1.363889963225996e-6
1990,egoa,30420,0,1.0408340855860843e-17
1990,egoa,30420,1,8.326672684688674e-18
1990,egoa,30420,2,-9.912705577010326e-19
1990,egoa,30420,4,-3.469446951953614e-18
1990,egoa,30420,12,-9.824625285116905e-4
1990,goa,10110,0,-8.857764542702697e-19
1990,goa,10110,1,1.0254745548092062e-19
1990,goa,10110,2,6.905770457601442e-19
1990,goa,10110,3,2.5298050691328436e-18
1990,goa,10110,4,7.927458356348202e-19
1990,goa,10110,12,9.07149022858121e-6
1990,goa,10130,0,4.746330706179749e-19
1990,goa,10130,1,-3.6663152411680876e-19
1990,goa,10130,2,-1.2902621876539142e-18
1990,goa,10130,3,2.5255532959074102e-18
1990,goa,10130,4,-3.2378755096781775e-19
1990,goa,10130,12,3.0128769359127935e-6
1990,goa,10180,0,-5.431021251804163e-19
1990,goa,10180,1,1.607001174596886e-18
1990,goa,10180,2,-9.05025156480269e-19
1990,goa,10180,4,-5.930000660732152e-19
1990,goa,10180,12,2.966553434135778e-6
1990,goa,10200,0,6.776984457138449e-19
1990,goa,10200,1,-3.224074881338474e-19
1990,goa,10200,2,-9.238819364688269e-19
1990,goa,10200,3,0
1990,goa,10200,4,-6.419428421531527e-19
1990,goa,10200,12,-7.129179285481955e-8
1990,goa,20510,0,-7.068019370977551e-19
1990,goa,20510,1,4.911964720467864e-19
1990,goa,20510,2,-7.3090180938246935e-19
1990,goa,20510,3,7.611541782347215e-19
1990,goa,20510,4,-8.640677209713035e-19
1990,goa,20510,12,1.649741264160742e-6
1990,goa,21720,0,-5.148533737500244e-19
1990,goa,21720,1,2.214681266967341e-19
1990,goa,21720,2,-3.95916523660437e-21
1990,goa,21720,3,6.938893903907228e-18
1990,goa,21720,4,-2.2625587441605397e-19
1990,goa,21720,12,-4.100806546275457e-6
1990,goa,21740,0,8.079533997700197e-19
1990,goa,21740,1,7.177757195032941e-19
1990,goa,21740,2,-1.0123327102942305e-19
1990,goa,21740,3,-1.0448561259033692e-18
1990,goa,21740,4,-6.336270573104498e-19
1990,goa,21740,12,-6.875640452740399e-7
1990,goa,30060,0,-1.4178484504089734e-18
1990,goa,30060,1,1.303972883124458e-18
1990,goa,30060,2,-1.2150910531770111e-18
1990,goa,30060,3,-4.0214044215825985e-18
1990,goa,30060,4,-6.676313690258396e-19
1990,goa,30060,12,-9.33106970640844e-7
1990,goa,30420,0,-2.303929616531697e-18
1990,goa,30420,1,7.682880911923144e-19
1990,goa,30420,2,6.814985084194599e-19
1990,goa,30420,3,0
1990,goa,30420,4,-3.6591823321385775e-19
1990,goa,30420,12,-8.046889381088232e-6
1990,wgoa,10110,0,-5.206920216049044e-19
1990,wgoa,10110,1,1.285926326693144e-18
1990,wgoa,10110,2,-7.075632834616221e-19
1990,wgoa,10110,4,-5.39940538435263e-19
1990,wgoa,10110,12,4.086891487437866e-6
1990,wgoa,10130,0,1.1328680654550243e-18
1990,wgoa,10130,1,1.1548395867534995e-18
1990,wgoa,10130,2,1.0736245903149141e-18
1990,wgoa,10130,3,-1.53456307490256e-18
1990,wgoa,10130,4,-6.252643210640835e-19
1990,wgoa,10130,12,5.017755251369053e-6
1990,wgoa,10180,0,-4.525365589504714e-18
1990,wgoa,10180,1,0
1990,wgoa,10180,2,-1.6521175961683876e-19
1990,wgoa,10180,4,-1.2821869170263356e-18
1990,wgoa,10180,12,-9.116891693011392e-4
1990,wgoa,10200,0,-1.2498441710596788e-18
1990,wgoa,10200,1,-1.5488602464078635e-19
1990,wgoa,10200,2,1.2588791891637246e-18
1990,wgoa,10200,4,-1.319112643190697e-18
1990,wgoa,10200,12,-4.259566553463342e-5
1990,wgoa,20510,0,-1.261617073437678e-18
1990,wgoa,20510,1,-1.9232803755395036e-18
1990,wgoa,20510,2,-1.3159971197065432e-18
1990,wgoa,20510,4,-1.0513475611980649e-19
1990,wgoa,20510,12,-2.316288243949369e-5
1990,wgoa,21720,0,2.7879484435341545e-19
1990,wgoa,21720,1,-4.9399915887191645e-19
1990,wgoa,21720,2,-2.9544509200229997e-19
1990,wgoa,21720,4,-3.123534830255858e-19
1990,wgoa,21720,12,-1.2435622883461261e-5
1990,wgoa,21740,0,9.319621174323315e-19
1990,wgoa,21740,1,-7.697835424647081e-20
1990,wgoa,21740,2,-2.9234737150948425e-19
1990,wgoa,21740,3,-9.637352644315595e-18
1990,wgoa,21740,4,2.38524477946811e-19
1990,wgoa,21740,12,-1.8731313762471002e-5
1990,wgoa,30060,0,1.4032673832455243e-18
1990,wgoa,30060,1,7.843525091574821e-19
1990,wgoa,30060,2,1.4311468676808658e-18
1990,wgoa,30060,3,3.469446951953614e-18
1990,wgoa,30060,4,1.235990476633475e-18
1990,wgoa,30060,12,-1.0067747854815571e-5
1990,wgoa,30420,0,-1.260385025514399e-18
1990,wgoa,30420,1,1.3608606578783572e-18
1990,wgoa,30420,2,-1.220731334946642e-18
1990,wgoa,30420,3,0
1990,wgoa,30420,4,1.179069862577986e-18
1990,wgoa,30420,12,-4.3101444459018356e-5
1993,cgoa,10110,0,1.234884875733901e-18
1993,cgoa,10110,1,1.4434589940463792e-18
1993,cgoa,10110,2,-8.023096076392733e-20
1993,cgoa,10110,3,-3.122502256758253e-18
1993,cgoa,10110,4,-9.640126553382627e-19
1993,cgoa,10110,12,-1.3179105460300784e-7
1993,cgoa,10130,0,-1.3097839869982696e-18
1993,cgoa,10130,1,-8.822695178600792e-19
1993,cgoa,10130,2,4.47021637913457e-19
1993,cgoa,10130,3,1.2046690805394493e-18
1993,cgoa,10130,4,-2.929378744784272e-19
1993,cgoa,10130,12,-3.764064390461114e-6
1993,cgoa,10180,0,-1.188008763468159e-19
1993,cgoa,10180,1,8.864947175028536e-19
1993,cgoa,10180,2,-6.4312901595162875e-19
1993,cgoa,10180,4,-2.266443903121294e-19
1993,cgoa,10180,12,-9.508433752344817e-6
1993,cgoa,10200,0,-7.002139030635549e-19
1993,cgoa,10200,1,1.5391798698678143e-18
1993,cgoa,10200,2,8.466180739740125e-19
1993,cgoa,10200,3,-6.938893903907228e-18
1993,cgoa,10200,4,-1.1850932079806833e-18
1993,cgoa,10200,12,-3.18674045424549e-6
1993,cgoa,20510,0,-1.227905693192096e-18
1993,cgoa,20510,1,7.807434122517899e-19
1993,cgoa,20510,2,8.730680652120114e-19
1993,cgoa,20510,4,-1.4364510464126376e-18
1993,cgoa,20510,12,-2.7552447441864997e-6
1993,cgoa,21720,0,-4.792811368369745e-19
1993,cgoa,21720,1,-3.5575383784680614e-19
1993,cgoa,21720,2,3.6859527561505653e-19
1993,cgoa,21720,3,3.700743415417188e-17
1993,cgoa,21720,4,8.617812856300222e-19
1993,cgoa,21720,12,-1.5270470399904695e-6
1993,cgoa,21740,0,3.3513463581650145e-19
1993,cgoa,21740,1,1.584497158009536e-18
1993,cgoa,21740,2,-7.572735173975677e-19
1993,cgoa,21740,3,1.969145567325024e-18
1993,cgoa,21740,4,-7.860465750519907e-19
1993,cgoa,21740,12,-1.1613312543876676e-6
1993,cgoa,30060,0,-5.752874027403053e-19
1993,cgoa,30060,1,-3.611565344833471e-19
1993,cgoa,30060,2,6.892428096514992e-19
1993,cgoa,30060,3,2.0542778004988503e-18
1993,cgoa,30060,4,7.080326687305177e-19
1993,cgoa,30060,12,-5.182534972349255e-7
1993,cgoa,30420,0,-2.2943116940338415e-18
1993,cgoa,30420,1,5.682714835096437e-19
1993,cgoa,30420,2,1.0408340855860842e-18
1993,cgoa,30420,4,2.252342577679564e-18
1993,cgoa,30420,12,-2.0677643180855386e-5
1993,egoa,10110,0,4.477903493210679e-19
1993,egoa,10110,1,-3.6458955408090983e-19
1993,egoa,10110,2,-7.558874301131333e-20
1993,egoa,10110,3,2.0016040107424695e-18
1993,egoa,10110,4,8.268898075771296e-19
1993,egoa,10110,12,-7.027746261864619e-6
1993,egoa,10130,0,7.8415552475114395e-19
1993,egoa,10130,1,3.443936312601014e-19
1993,egoa,10130,2,-1.0048703062060772e-18
1993,egoa,10130,3,7.434529182757744e-18
1993,egoa,10130,4,-4.387236697964599e-19
1993,egoa,10130,12,6.898599313889242e-6
1993,egoa,10180,0,6.396792817664477e-19
1993,egoa,10180,1,6.143812310751192e-19
1993,egoa,10180,2,-1.2896299525353895e-18
1993,egoa,10180,3,-2.658044035770914e-19
1993,egoa,10180,4,-6.776263578034403e-21
1993,egoa,10180,12,4.621541245860117e-7
1993,egoa,10200,0,1.1519648082658485e-19
1993,egoa,10200,1,1.5540231138958897e-19
1993,egoa,10200,2,-9.622294280808852e-19
1993,egoa,10200,3,1.6132928326584307e-18
1993,egoa,10200,4,1.6737371037744975e-18
1993,egoa,10200,12,-2.5637582939158897e-6
1993,egoa,20510,0,2.417237630459485e-19
1993,egoa,20510,1,-1.8904037879234435e-18
1993,egoa,20510,2,9.363564216920266e-19
1993,egoa,20510,3,-9.75781955236954e-19
1993,egoa,20510,4,-6.682951095976224e-19
1993,egoa,20510,12,-6.190710183385372e-5
1993,egoa,21720,0,7.615859162825007e-19
1993,egoa,21720,1,3.750753461571475e-19
1993,egoa,21720,2,-2.7390370673318005e-19
1993,egoa,21720,4,-1.903964790706252e-18
1993,egoa,21720,12,-1.8287415958595017e-4
1993,egoa,21740,0,3.7400929420255554e-19
1993,egoa,21740,1,-8.031127203596329e-19
1993,egoa,21740,2,7.950815931560366e-19
1993,egoa,21740,3,6.391086490440868e-19
1993,egoa,21740,4,7.607620094623101e-19
1993,egoa,21740,12,-1.0417345244308464e-5
1993,egoa,30060,0,3.9682460611855125e-19
1993,egoa,30060,1,4.926742224970895e-19
1993,egoa,30060,2,-5.421010862427522e-19
1993,egoa,30060,3,3.8928020859717636e-18
1993,egoa,30060,4,1.2802179920842558e-18
1993,egoa,30060,12,5.713389292844206e-6
1993,goa,10110,0,2.147818227771917e-19
1993,goa,10110,1,8.224828775699462e-19
1993,goa,10110,2,3.124121519743134e-19
1993,goa,10110,3,1.0842021724855044e-18
1993,goa,10110,4,2.0963529347741875e-19
1993,goa,10110,12,-8.118204104416368e-7
1993,goa,10130,0,-9.636863247501626e-19
1993,goa,10130,1,-1.9087577576273004e-18
1993,goa,10130,2,6.042168357080676e-19
1993,goa,10130,3,2.0816681711721684e-18
1993,goa,10130,4,-1.2048874268102972e-18
1993,goa,10130,12,4.377087185397172e-6
1993,goa,10180,0,2.45029690981724e-19
1993,goa,10180,1,-1.3083682973372372e-18
1993,goa,10180,2,1.0778584363698978e-18
1993,goa,10180,3,-2.658044035770914e-19
1993,goa,10180,4,-6.749158523722265e-19
1993,goa,10180,12,-1.447368292981114e-6
1993,goa,10200,0,6.899468370362301e-20
1993,goa,10200,1,6.561944543938431e-19
1993,goa,10200,2,-1.0654996850101295e-18
1993,goa,10200,3,3.2138850112963167e-18
1993,goa,10200,4,-1.2091318319059932e-18
1993,goa,10200,12,-2.8246830001364362e-6
1993,goa,20510,0,8.088492397907732e-20
1993,goa,20510,1,1.475140455833643e-19
1993,goa,20510,2,-1.40096378177735e-18
1993,goa,20510,3,-9.75781955236954e-19
1993,goa,20510,4,1.9877039828900914e-19
1993,goa,20510,12,-5.074744573486993e-7
1993,goa,21720,0,1.7818807388361894e-19
1993,goa,21720,1,7.246419149744937e-19
1993,goa,21720,2,1.7445274317918356e-19
1993,goa,21720,3,-5.885668936349881e-18
1993,goa,21720,4,-6.023960029779154e-19
1993,goa,21720,12,-1.2872303617520938e-7
1993,goa,21740,0,-7.507535355830616e-19
1993,goa,21740,1,5.191492257365066e-19
1993,goa,21740,2,9.668496077931814e-19
1993,goa,21740,3,-8.538092108323347e-19
1993,goa,21740,4,8.179044253459441e-19
1993,goa,21740,12,-4.4339022249444274e-7
1993,goa,30060,0,1.0420475095291276e-19
1993,goa,30060,1,-2.9537559186303804e-20
1993,goa,30060,2,-9.433272191526839e-20
1993,goa,30060,3,1.5901631863120731e-18
1993,goa,30060,4,1.2168514717136547e-18
1993,goa,30060,12,-8.173052924340033e-8
1993,goa,30420,0,-7.885106708985487e-19
1993,goa,30420,1,-1.972548468651047e-18
1993,goa,30420,2,6.776263578034403e-20
1993,goa,30420,4,1.0644894057130407e-18
1993,goa,30420,12,-1.4690604198993619e-5
1993,wgoa,10110,0,3.243271746499072e-7
1993,wgoa,10110,1,1.8107684061442601e-6
1993,wgoa,10110,2,-5.085060893488352e-19
1993,wgoa,10110,3,-8.673617379884035e-18
1993,wgoa,10110,4,3.2432716844404616e-7
1993,wgoa,10110,12,-1.6804054527551223e-5
1993,wgoa,10130,0,-6.945670167485263e-19
1993,wgoa,10130,1,-2.4023637611389336e-18
1993,wgoa,10130,2,2.545518144096402e-19
1993,wgoa,10130,3,2.523234146875356e-18
1993,wgoa,10130,4,-1.1293772630057339e-19
1993,wgoa,10130,12,1.807172957723768e-5
1993,wgoa,10180,0,-1.2432184911167118e-18
1993,wgoa,10180,1,-2.959234164901612e-18
1993,wgoa,10180,2,7.28583859910259e-19
1993,wgoa,10180,4,-2.6454533008646307e-18
1993,wgoa,10180,12,-2.8236824601833257e-4
1993,wgoa,10200,0,7.244441788880416e-19
1993,wgoa,10200,1,-7.885106708985487e-19
1993,wgoa,10200,2,-1.174111620935522e-18
1993,wgoa,10200,4,1.0595612140199248e-19
1993,wgoa,10200,12,-1.9096122120065587e-5
1993,wgoa,20510,0,-9.730019496664783e-19
1993,wgoa,20510,1,-2.9201178512276253e-18
1993,wgoa,20510,2,2.04449552525838e-18
1993,wgoa,20510,4,7.005614037598644e-19
1993,wgoa,20510,12,-8.720092807882037e-5
1993,wgoa,21720,0,-9.625147444420657e-19
1993,wgoa,21720,1,1.192622389734055e-19
1993,wgoa,21720,2,-6.697571484870133e-19
1993,wgoa,21720,3,9.462128050782583e-19
1993,wgoa,21720,4,-7.88471764122024e-19
1993,wgoa,21720,12,-1.9942023634461603e-6
1993,wgoa,21740,0,6.636568298118001e-19
1993,wgoa,21740,1,-3.5070136061756997e-19
1993,wgoa,21740,2,-2.721261405147149e-19
1993,wgoa,21740,3,2.660812831641509e-18
1993,wgoa,21740,4,9.19486842434822e-19
1993,wgoa,21740,12,-1.8034926693605908e-6
1993,wgoa,30060,0,-2.2321809433525093e-18
1993,wgoa,30060,1,2.2327788489623357e-18
1993,wgoa,30060,2,-1.6263032587282566e-20
1993,wgoa,30060,3,1.3877787807814457e-17
1993,wgoa,30060,4,-3.5714895093640144e-19
1993,wgoa,30060,12,-1.7256081574230022e-6
1993,wgoa,30420,0,3.3610267347050637e-18
1993,wgoa,30420,1,3.2226974920086375e-18
1993,wgoa,30420,2,1.26891809816822e-18
1993,wgoa,30420,4,-8.0953762212251e-19
1993,wgoa,30420,12,-1.2055139518101964e-5
1996,cgoa,10110,0,-9.544261370543049e-19
1996,cgoa,10110,1,4.594077002057222e-20
1996,cgoa,10110,2,1.8904917627832688e-19
1996,cgoa,10110,3,-8.326672684688674e-18
1996,cgoa,10110,4,-3.7438856268640075e-19
1996,cgoa,10110,12,3.1215120851051077e-7
1996,cgoa,10130,0,3.7117329476417015e-19
1996,cgoa,10130,1,9.952419942302835e-19
1996,cgoa,10130,2,5.680767632918841e-19
1996,cgoa,10130,3,1.4456028966473392e-19
1996,cgoa,10130,4,-1.8149323101657856e-18
1996,cgoa,10130,12,-6.612215445942111e-6
1996,cgoa,10180,0,-1.977378247914039e-18
1996,cgoa,10180,1,-1.2171043742740502e-18
1996,cgoa,10180,2,-7.668747073677958e-19
1996,cgoa,10180,4,-1.0325734976052423e-20
1996,cgoa,10180,12,-3.603156620504197e-5
1996,cgoa,10200,0,-5.1951354098263756e-20
1996,cgoa,10200,1,3.3068166260807883e-19
1996,cgoa,10200,2,1.8747662565895182e-19
1996,cgoa,10200,3,1.850371707708594e-17
1996,cgoa,10200,4,-1.3981690516010985e-18
1996,cgoa,10200,12,1.0781938173792985e-5
1996,cgoa,10261,0,-9.289641341523527e-19
1996,cgoa,10261,1,-1.444539953340981e-18
1996,cgoa,10261,2,1.008560160451632e-18
1996,cgoa,10261,4,2.1068019488070597e-19
1996,cgoa,10261,12,-1.0939497191484106e-5
1996,cgoa,10262,0,-1.0570971181733668e-18
1996,cgoa,10262,1,-7.960326476933046e-19
1996,cgoa,10262,2,-1.96903161214173e-18
1996,cgoa,10262,3,8.326672684688674e-17
1996,cgoa,10262,4,2.863707912108452e-19
1996,cgoa,10262,12,-8.386680591372816e-6
1996,cgoa,20510,0,-4.162561912221133e-19
1996,cgoa,20510,1,9.01859079840215e-19
1996,cgoa,20510,2,-7.241652246412614e-19
1996,cgoa,20510,3,0
1996,cgoa,20510,4,-1.781189283369043e-18
1996,cgoa,20510,12,1.2687539596709297e-5
1996,cgoa,21720,0,2.687664093310274e-19
1996,cgoa,21720,1,-4.611572254202043e-19
1996,cgoa,21720,2,-7.882274414908983e-19
1996,cgoa,21720,3,-2.2204460492503132e-17
1996,cgoa,21720,4,4.662678444031762e-19
1996,cgoa,21720,12,-4.865300925937336e-6
1996,cgoa,21740,0,3.2264695007983806e-19
1996,cgoa,21740,1,-1.707837010812348e-18
1996,cgoa,21740,2,5.5899117605665885e-19
1996,cgoa,21740,3,1.3688052427629493e-18
1996,cgoa,21740,4,9.6121298854418e-19
1996,cgoa,21740,12,-1.0672759556929348e-6
1996,cgoa,30060,0,-1.6601845766184287e-19
1996,cgoa,30060,1,1.7563342625229707e-18
1996,cgoa,30060,2,-7.704794830483982e-19
1996,cgoa,30060,3,-2.4781763942525814e-19
1996,cgoa,30060,4,2.9807296007280596e-19
1996,cgoa,30060,12,-2.028985438437993e-6
1996,cgoa,30420,0,9.611305745276904e-19
1996,cgoa,30420,1,-2.6020852139652106e-18
1996,cgoa,30420,2,-2.106449935114694e-18
1996,cgoa,30420,3,1.3877787807814457e-17
1996,cgoa,30420,4,-4.336808689942018e-19
1996,cgoa,30420,12,-2.9216099701051132e-5
1996,egoa,10110,0,4.593593415004374e-19
1996,egoa,10110,1,1.8019214231256484e-18
1996,egoa,10110,2,7.378598118304128e-20
1996,egoa,10110,3,-1.982541115402065e-18
1996,egoa,10110,4,1.0913350815150143e-19
1996,egoa,10110,12,1.5340824255199375e-5
1996,egoa,10130,0,-1.014997778497068e-18
1996,egoa,10130,1,5.743341238031321e-19
1996,egoa,10130,2,8.249364355867969e-20
1996,egoa,10130,3,-6.938893903907228e-18
1996,egoa,10130,4,-9.35412725410366e-19
1996,egoa,10130,12,-2.8726611088133553e-6
1996,egoa,10180,0,-7.647085535722228e-19
1996,egoa,10180,1,-8.379979291502545e-19
1996,egoa,10180,2,5.585998149544882e-19
1996,egoa,10180,4,1.9630979761386472e-18
1996,egoa,10180,12,-1.1578771699385151e-5
1996,egoa,10200,0,-1.503384989173214e-19
1996,egoa,10200,1,-8.983389429165609e-20
1996,egoa,10200,2,4.565061778886334e-20
1996,egoa,10200,3,0
1996,egoa,10200,4,-7.561049452885829e-19
1996,egoa,10200,12,-2.168287375283336e-5
1996,egoa,10262,0,8.983389429165609e-19
1996,egoa,10262,1,9.804958777260213e-19
1996,egoa,10262,2,4.400585288323518e-19
1996,egoa,10262,4,-8.363845330602463e-19
1996,egoa,10262,12,2.7832423140400977e-5
1996,egoa,20510,0,1.8855689956269642e-20
1996,egoa,20510,1,7.16901028337354e-19
1996,egoa,20510,2,8.862174279446733e-19
1996,egoa,20510,3,0
1996,egoa,20510,4,6.898039909001977e-19
1996,egoa,20510,12,-1.5401270244492376e-5
1996,egoa,21720,0,-8.538092108323347e-19
1996,egoa,21720,1,-1.1771337872699763e-18
1996,egoa,21720,2,-8.306091219719458e-19
1996,egoa,21720,3,0
1996,egoa,21720,4,-7.216720710606639e-19
1996,egoa,21720,12,-1.0310772739862893e-4
1996,egoa,21740,0,2.365958490822935e-19
1996,egoa,21740,1,3.4389537658524594e-19
1996,egoa,21740,2,-2.981555974335137e-19
1996,egoa,21740,3,1.6558724088869523e-18
1996,egoa,21740,4,-8.005373540880951e-19
1996,egoa,21740,12,-2.026345486518032e-6
1996,egoa,30060,0,-4.949899204145131e-19
1996,egoa,30060,1,2.758520098852405e-18
1996,egoa,30060,2,-1.1590977172953584e-18
1996,egoa,30060,3,8.673617379884035e-19
1996,egoa,30060,4,-7.255442216766835e-19
1996,egoa,30060,12,-1.3080767662115696e-6
1996,egoa,30420,0,-5.011423375044109e-18
1996,egoa,30420,1,-7.806255641895632e-18
1996,egoa,30420,2,1.3877787807814457e-17
1996,egoa,30420,4,1.1564823173178713e-18
1996,egoa,30420,12,-0.002528490996283034
1996,goa,10110,0,1.0863944930548684e-19
1996,goa,10110,1,-1.3630287557783954e-18
1996,goa,10110,2,-3.367964337892099e-20
1996,goa,10110,3,-2.6688053476566264e-19
1996,goa,10110,4,-2.8521094098076857e-19
1996,goa,10110,12,1.1257556456862657e-6
1996,goa,10130,0,-1.0996520534434229e-18
1996,goa,10130,1,7.928228386300251e-20
1996,goa,10130,2,-1.7529779003094713e-18
1996,goa,10130,3,1.831097002419963e-18
1996,goa,10130,4,-1.2172879891581e-18
1996,goa,10130,12,-3.4916056775352184e-6
1996,goa,10180,0,-3.8832139034940007e-19
1996,goa,10180,1,1.0510341454982834e-18
1996,goa,10180,2,-1.705359667138658e-18
1996,goa,10180,4,7.943440406577472e-19
1996,goa,10180,12,-1.1009203805200309e-5
1996,goa,10200,0,-3.91744747228253e-19
1996,goa,10200,1,-1.384248820219865e-18
1996,goa,10200,2,-4.645806309100387e-19
1996,goa,10200,3,9.912705577010326e-19
1996,goa,10200,4,1.0108139593950941e-18
1996,goa,10200,12,4.230509052538926e-6
1996,goa,10261,0,-1.6663448162348236e-18
1996,goa,10261,1,1.5202746639190124e-18
1996,goa,10261,2,5.827586677109586e-19
1996,goa,10261,3,1.3877787807814457e-17
1996,goa,10261,4,8.260881325585576e-19
1996,goa,10261,12,-5.982184356134351e-7
1996,goa,10262,0,-5.963111948670274e-19
1996,goa,10262,1,-7.936915903707987e-19
1996,goa,10262,2,-1.2435196583868467e-18
1996,goa,10262,3,-1.734723475976807e-18
1996,goa,10262,4,-1.7081951249479064e-18
1996,goa,10262,12,-7.001203508590242e-6
1996,goa,20510,0,4.911875382780613e-19
1996,goa,20510,1,8.87818382752281e-19
1996,goa,20510,2,-9.94347060930199e-19
1996,goa,20510,3,0
1996,goa,20510,4,-6.776263578034403e-19
1996,goa,20510,12,6.972643484210623e-6
1996,goa,21720,0,-9.27359905085583e-19
1996,goa,21720,1,-3.757746166000896e-19
1996,goa,21720,2,-2.1539867628900846e-19
1996,goa,21720,3,2.4019248128909636e-18
1996,goa,21720,4,-9.684410030274167e-19
1996,goa,21720,12,-4.5348067617613973e-7
1996,goa,21740,0,6.28753717065973e-19
1996,goa,21740,1,2.1619507606109761e-19
1996,goa,21740,2,9.092469034381379e-19
1996,goa,21740,3,-1.535772377325717e-18
1996,goa,21740,4,4.827391607886015e-19
1996,goa,21740,12,-3.2459103523624937e-7
1996,goa,30060,0,2.2667179190989115e-18
1996,goa,30060,1,-5.00053501989308e-19
1996,goa,30060,2,1.1329391451429056e-18
1996,goa,30060,3,-4.318738653733926e-18
