year,species_code,sex,sex_desc,iss,nss,nhls
2012,30060,1,male,108.20983837176779,1893,64
2012,30060,2,female,120.39034531729662,1557,65
2012,30060,4,total_post,208.35423979111326,3459,69
2012,30060,12,female_male,230.56162952138175,3450,69
2016,10110,0,total_pre,558.7264223790444,3459,99
2016,10110,1,male,149.3797006739386,528,66
2016,10110,2,female,516.9227205419712,2931,97
2016,10110,4,total_post,558.726348502807,3459,99
2016,10110,12,female_male,610.4991526026682,3459,99
2016,10112,0,total_pre,897.5365308580937,2706,146
2016,10112,1,male,556.8657632186603,1671,125
2016,10112,2,female,405.5352973953822,1035,137
2016,10112,4,total_post,897.5365911157678,2706,146
2016,10112,12,female_male,937.2491860929118,2706,146
2016,10115,0,total_pre,482.0183804449833,1763,127
2016,10115,1,male,304.0454993608189,1155,96
2016,10115,2,female,228.20191402081775,608,96
2016,10115,4,total_post,482.0183086041856,1763,127
2016,10115,12,female_male,506.8304739504064,1763,127
2016,30060,0,total_pre,112.13578474108401,3313,56
2016,30060,1,male,64.09056005782863,1626,55
2016,30060,2,female,54.98197347007931,1457,50
2016,30060,4,total_post,112.13578778173746,3313,56
2016,30060,12,female_male,119.21278273451212,3083,56
