year,species_code,sex,age,agepop,mean_length,sd_length
2002,30060,2,19,1492656,41.11,2.15
2002,30060,2,20,2282431,41.87,2.31
2002,30060,2,21,2104725,42.26,2.16
2002,30060,2,22,973178,43.07,2.08
2002,30060,2,23,1735536,42.96,1.91
2002,30060,2,24,460962,42,0
2002,30060,2,26,503193,44.31,0.46
2002,30060,2,27,346625,44,0
2002,30060,2,31,127146,47,0
2002,30060,2,32,156569,45,0
2002,30060,2,33,125010,46,0
2002,30060,2,34,125010,46,0
2002,30060,2,39,156569,45,0
2002,30060,2,41,460962,42,0
2002,30060,2,46,503193,44.31,0.46
2002,30060,2,48,346625,44,0
2002,30060,2,50,460962,42,0
2002,30060,2,53,693249,44,0
2002,30060,2,54,637586,42.4,2.72
2002,30060,2,56,495596,43,0
2002,30060,2,58,254293,47,0
2002,30060,2,59,495596,43,0
2002,30060,2,60,346625,44,0
2002,30060,2,61,125010,46,0
2002,30060,2,64,37599,48,0
2002,30060,2,65,460962,42,0
2002,30060,2,77,156569,45,0
2002,30060,2,98,495596,43,0
2002,30060,3,2,5455,12,0
2002,30060,3,4,14128,16.33,1.89
2002,30060,3,5,4710,19,0
2004,10115,1,5,35136,43.76,3.61
2004,10115,1,6,28772,45.52,2.85
2004,10115,1,7,8396,48.98,1
2004,10115,1,8,8640,49.48,0.5
2004,10115,1,9,148250,66.31,4
2004,10115,1,10,92958,65.58,5.3
2004,10115,1,11,75936,67.43,3.36
2004,10115,1,12,52372,68.2,5.03
2004,10115,1,13,184298,67.31,2.39
2004,10115,1,14,142347,69,3.15
2004,10115,1,15,305188,67.85,3.05
2004,10115,1,16,177649,66.93,4.06
2004,10115,1,17,200674,68.7,3.48
2004,10115,1,18,214367,67.88,3.02
2004,10115,1,19,140563,70.09,3.77
2004,10115,1,20,385711,68.08,2.91
2004,10115,1,21,261793,69.28,3.04
2004,10115,1,22,156673,67.76,5.12
2004,10115,1,23,163806,69.39,3.72
2004,10115,1,24,46176,69.9,5.19
2004,10115,1,25,271089,68.19,3.43
2004,10115,1,26,116326,69.63,2.34
2004,10115,1,27,123988,67.57,3.53
2004,10115,1,28,140732,68.86,4.48
2004,10115,1,30,28503,66,0
2004,10115,1,31,13967,78.48,0.88
2004,10115,1,34,11133,75,0
2004,10115,1,37,3607,77,0
2004,10115,2,4,8580,40,1
2004,10115,2,7,2243,53,0
2004,10115,2,8,9510,62.17,5.09
2004,10115,2,9,5688,66,0
2004,10115,2,10,19909,74.57,5.42
2004,10115,2,11,44575,76.97,8.02
2004,10115,2,12,53283,82.82,2.18
2004,10115,2,13,105202,84.3,3.95
2004,10115,2,14,109602,81.44,4.22
2004,10115,2,15,185135,86.03,2.59
2004,10115,2,16,168586,80.85,4.19
2004,10115,2,17,298368,83.63,4.92
2004,10115,2,18,300201,84.56,4.03
2004,10115,2,19,203962,86.92,5.18
2004,10115,2,20,153557,86.17,6.76
2004,10115,2,21,365788,85.25,6.03
2004,10115,2,22,184327,87.66,5.75
2004,10115,2,23,105549,87.03,6.11
2004,10115,2,24,197393,86.82,5.24
2004,10115,2,25,252790,89.14,5.68
2004,10115,2,26,148933,89.13,5.25
2004,10115,2,27,217042,88.54,5.82
2004,10115,2,28,110598,90.17,4.04
2004,10115,2,29,89318,86.48,7.77
2004,10115,2,30,127705,90,5.3
2004,10115,2,31,94135,86.94,5.23
2004,10115,2,32,20510,99.65,1.47
2004,10115,2,33,12861,93,0
2004,10115,2,34,26202,92.53,2.96
2004,10115,2,35,6318,95,0
2004,10115,2,36,17324,98.5,1.94
2004,10115,2,37,4795,102,0
2004,30060,1,2,58997,13.06,0.89
2004,30060,1,3,20504,16.39,1.9
2004,30060,1,4,83349,19.19,2.14
2004,30060,1,5,82900,23.13,0.95
2004,30060,1,6,611088,26.54,4.38
2004,30060,1,7,368121,26.92,2.32
2004,30060,1,8,1182727,28.75,2.5
2004,30060,1,9,3086706,34.69,2.47
2004,30060,1,10,635792,32.67,2.04
2004,30060,1,11,3401238,34.88,1.08
2004,30060,1,12,1466096,36.93,1.98
2004,30060,1,13,1295644,34.2,0.61
2004,30060,1,14,5470055,36.3,1.77
2004,30060,1,15,9361033,36.67,1.67
2004,30060,1,16,3043713,36.46,2.31
2004,30060,1,17,1350400,36.41,0.91
2004,30060,1,18,1505118,36.76,1.76
2004,30060,1,19,5785095,37.88,1.29
2004,30060,1,20,2844434,38.69,0.67
2004,30060,1,21,5486086,38.57,1.36
2004,30060,1,22,2491151,36.22,0.7
2004,30060,1,23,1943432,38,0
2004,30060,1,24,4691048,40.13,0.77
2004,30060,1,25,601697,41.47,0.7
2004,30060,1,26,412080,41.35,0.96
2004,30060,1,27,1888365,38.67,1.82
2004,30060,1,28,1505965,39.91,1.19
2004,30060,1,30,818942,40,0
2004,30060,1,32,364129,41,0
2004,30060,1,34,115697,43,0
2004,30060,1,35,364129,41,0
2004,30060,1,42,928244,39,0
2004,30060,1,44,934638,40.37,0.99
2004,30060,1,45,115697,43,0
2004,30060,1,46,229823,42.21,0.77
2004,30060,1,49,23975,44,0
2004,30060,1,52,1164461,40.73,1.2
2004,30060,1,53,364129,41,0
2004,30060,1,55,213592,42,0
2004,30060,1,61,213592,42,0
2004,30060,1,64,213592,42,0
2004,30060,1,86,115697,43,0
2004,30060,2,2,25473,12,0
2004,30060,2,3,32929,16.37,0.48
2004,30060,2,4,31521,18.19,0.39
2004,30060,2,5,112699,26.64,2.03
2004,30060,2,6,381998,27.11,3.5
2004,30060,2,7,453808,26.53,3.32
2004,30060,2,8,1823494,30.75,4.8
2004,30060,2,9,1838900,34.45,3.65
2004,30060,2,10,990863,33.84,2.45
2004,30060,2,11,992897,35.42,0.89
2004,30060,2,12,1543247,38.5,2.14
2004,30060,2,13,1285915,36,1.04
2004,30060,2,14,4349968,38.29,2.17
2004,30060,2,15,5023258,38.94,2.63
2004,30060,2,16,2828616,37.67,1.25
2004,30060,2,17,3944642,38.04,1.03
2004,30060,2,18,2274216,39.45,1.96
2004,30060,2,19,2642388,41.9,0.79
2004,30060,2,20,5068060,40.73,1.53
2004,30060,2,21,2451685,40.68,2.3
2004,30060,2,22,1197373,42.62,1.21
2004,30060,2,23,965187,41.42,1.91
2004,30060,2,24,2865213,41.87,1.47
2004,30060,2,25,1061728,43.32,0.47
2004,30060,2,26,1622948,42.51,1.99
2004,30060,2,27,2669589,41.04,2.43
2004,30060,2,28,994463,45.14,0.98
2004,30060,2,29,31929,48,0
2004,30060,2,36,3159,49,0
2004,30060,2,37,36360,47,0
2004,30060,2,44,751483,43.21,1.01
2004,30060,2,45,1061728,43.32,0.47
2004,30060,2,47,31929,48,0
2004,30060,2,50,342174,44,0
2004,30060,2,51,2366932,41.93,1.46
2004,30060,2,52,886475,43.56,1.17
2004,30060,2,53,971189,41,0
2004,30060,2,58,166921,46,0
2004,30060,2,63,951645,42,0
2004,30060,2,65,245728,45,0
2004,30060,2,66,1474377,43.91,1.05
2004,30060,2,67,245728,45,0
2004,30060,2,68,1007549,41.22,1.12
2004,30060,2,69,245728,45,0
2004,30060,2,70,166921,46,0
2004,30060,2,74,623013,40,0
2004,30060,2,76,1061728,43.32,0.47
2004,30060,3,2,20678,11.23,0.97
2004,30060,3,4,2310,21,0
2004,30060,3,6,2310,21,0
2004,30060,3,12,184,39,0
2004,30060,3,14,367,39,0
2004,30060,3,15,367,39,0
2004,30060,3,16,184,39,0
2004,30060,3,17,551,39,0
2004,30060,3,18,367,39,0
2004,30060,3,19,184,39,0
2004,30060,3,20,367,39,0
2004,30060,3,21,367,39,0
2004,30060,3,24,184,39,0
2004,30060,3,28,184,39,0
2004,30060,3,42,184,39,0
2008,10115,1,6,24904,49.56,1.11
2008,10115,1,7,121653,53.71,4.92
2008,10115,1,8,181701,53,1.45
2008,10115,1,9,165818,58.4,5.27
2008,10115,1,10,236665,59.32,5.34
2008,10115,1,11,188600,61.87,4.7
2008,10115,1,12,182163,63.28,3.57
2008,10115,1,13,87544,63.72,1.56
2008,10115,1,14,100917,67.31,2.81
2008,10115,1,15,121348,66.05,5.71
2008,10115,1,16,109543,71.15,2.43
2008,10115,1,17,113127,68.48,3.1
2008,10115,1,18,173012,71.25,2.19
2008,10115,1,19,111228,69.08,1.48
2008,10115,1,20,182903,70.18,3.85
2008,10115,1,21,69515,67.28,3.78
2008,10115,1,22,91189,71.39,2.41
2008,10115,1,23,126269,70.42,2.24
2008,10115,1,24,108692,70.69,3.63
2008,10115,1,25,98805,69.31,3.36
2008,10115,1,26,85728,71.35,3.37
2008,10115,1,27,96282,70.26,2.56
2008,10115,1,28,149486,69.86,2.89
2008,10115,1,29,89493,68.07,2.88
2008,10115,1,30,61394,69.96,3.44
2008,10115,1,31,105618,69.14,1.21
2008,10115,1,32,94233,69.98,2.36
2008,10115,1,33,92289,71.55,4.25
2008,10115,1,34,23628,70.03,6.48
2008,10115,1,36,62373,67.8,4.68
2008,10115,1,37,20568,73.46,2.57
2008,10115,1,39,14355,74,0
2008,10115,1,40,19106,59,0
2008,10115,2,6,19174,51.78,1.32
2008,10115,2,7,97401,54.48,1.6
2008,10115,2,8,209523,57.47,4.88
2008,10115,2,9,208932,60.85,5.5
2008,10115,2,10,100716,65.08,7.65
2008,10115,2,11,69860,65.94,3.08
2008,10115,2,12,81331,68.05,6.07
2008,10115,2,13,39305,71.3,12.05
2008,10115,2,14,40329,81.06,4.48
2008,10115,2,15,17069,85.1,5.47
2008,10115,2,16,28566,85.91,6.31
2008,10115,2,17,14461,85.76,0.97
2008,10115,2,18,36106,77.53,4.1
2008,10115,2,19,23650,90.79,3.35
2008,10115,2,20,57046,88.61,4.21
2008,10115,2,21,48049,91.76,5.1
2008,10115,2,22,59433,90.99,4.85
2008,10115,2,23,42507,90.77,7.18
2008,10115,2,24,70581,88.94,4.83
2008,10115,2,25,87279,89.25,4.39
2008,10115,2,26,17625,89.52,2.99
2008,10115,2,27,30961,89.78,4.12
2008,10115,2,28,43125,91.32,7.95
2008,10115,2,29,84687,89.4,5.76
2008,10115,2,30,73268,90.27,5.32
2008,10115,2,31,13226,86.59,4.94
2008,10115,2,32,22942,83.01,10.21
2008,10115,2,33,23883,93.68,7.54
2008,10115,2,34,24216,90.15,3.19
2008,10115,2,35,54109,91.73,3.32
2008,10115,2,36,14476,92.69,1.88
2008,10115,2,37,3910,98,0
2008,10115,2,38,9307,89,0
2008,30060,1,3,4387,14,0
2008,30060,1,4,42016,19.41,1.5
2008,30060,1,5,135041,27.36,5.3
2008,30060,1,6,676845,29.06,3.22
2008,30060,1,7,430677,30.98,1.34
2008,30060,1,8,1196084,34.2,1.27
2008,30060,1,9,1393111,35.21,1.66
2008,30060,1,10,1469859,33.39,3.04
2008,30060,1,11,2035626,33.86,1.28
2008,30060,1,12,4452312,35.73,2.37
2008,30060,1,13,7985975,36.23,2.11
2008,30060,1,14,4145686,36.38,2.62
2008,30060,1,15,2228811,36.38,1.91
2008,30060,1,16,722425,41,0
2008,30060,1,17,2965662,37.21,0.88
2008,30060,1,18,2075253,38.32,2.02
2008,30060,1,19,6089506,37.68,1.53
2008,30060,1,20,2550559,38.79,1.63
2008,30060,1,21,1809204,37.42,0.49
2008,30060,1,22,3488114,38.6,1.08
2008,30060,1,23,632947,38.25,2.68
2008,30060,1,24,4034087,39.22,1.07
2008,30060,1,25,1607414,38.22,1.02
2008,30060,1,26,584345,40,0
2008,30060,1,27,1412823,38.63,1.78
2008,30060,1,28,852352,39.33,1.1
2008,30060,1,29,802306,39.15,0.94
2008,30060,1,30,584345,40,0
2008,30060,1,31,1256088,40.02,1.53
2008,30060,1,32,202305,42.35,0.48
2008,30060,1,39,945558,40.38,0.49
2008,30060,1,40,96549,46,0
2008,30060,1,46,20094,45,0
2008,30060,1,48,742519,41.11,0.65
2008,30060,1,53,584345,40,0
2008,30060,1,54,132165,42,0
2008,30060,1,55,361212,41,0
2008,30060,1,58,722425,41,0
2008,30060,1,59,70140,43,0
2008,30060,1,61,132165,42,0
2008,30060,1,63,112664,44,0
2008,30060,1,64,132165,42,0
2008,30060,1,65,520284,37,0
2008,30060,1,66,588266,40.05,0.57
2008,30060,1,67,132165,42,0
2008,30060,1,70,493377,41.27,0.44
2008,30060,1,72,264329,42,0
2008,30060,1,76,112664,44,0
2008,30060,1,105,70140,43,0
2008,30060,2,3,9309,16,0
2008,30060,2,4,9309,18,0
2008,30060,2,5,43356,22.42,3.09
2008,30060,2,6,76286,23.8,2.45
2008,30060,2,7,213152,34.37,3.93
2008,30060,2,8,630490,33.66,2.39
2008,30060,2,9,2120990,35.07,1.59
2008,30060,2,10,299844,35.03,3.02
2008,30060,2,11,1585962,35.63,2.47
2008,30060,2,12,5442156,35.56,2.47
2008,30060,2,13,2298469,38.85,3.14
2008,30060,2,14,1787957,39.16,3.13
2008,30060,2,15,2931801,39.52,2.42
2008,30060,2,16,1853922,39.09,1.12
2008,30060,2,17,1340702,39.18,2.62
2008,30060,2,18,5266460,39.58,1.8
2008,30060,2,19,8712614,40.35,1.39
2008,30060,2,20,1613295,41.58,2.32
2008,30060,2,21,1747902,39.38,1.47
2008,30060,2,22,3557275,41.17,1.68
2008,30060,2,23,2835209,40.94,1.74
2008,30060,2,24,2137874,42.79,2.74
2008,30060,2,25,1565724,44.72,2.21
2008,30060,2,26,1733991,41.13,2.65
2008,30060,2,27,1356052,44.36,1.47
2008,30060,2,28,1710032,42.3,2.11
2008,30060,2,29,407241,44.49,1.49
2008,30060,2,30,1604058,42.31,0.46
2008,30060,2,31,224050,47,0
2008,30060,2,32,40076,49,0
2008,30060,2,33,371559,38,0
2008,30060,2,34,555885,42,0
2008,30060,2,36,367165,44,0
2008,30060,2,41,226025,45,0
2008,30060,2,43,109689,48,0
2008,30060,2,47,492288,43,0
2008,30060,2,51,483414,39,0
2008,30060,2,52,160884,46,0
2008,30060,2,53,591215,45.14,1.46
2008,30060,2,55,226025,45,0
2008,30060,2,56,160884,46,0
2008,30060,2,57,591215,45.14,1.46
2008,30060,2,59,1048173,42.47,0.5
2008,30060,2,60,367165,44,0
2008,30060,2,63,226025,45,0
2008,30060,2,65,718313,43.63,0.93
2008,30060,2,67,367165,44,0
2008,30060,2,69,601977,43.91,1.93
2008,30060,2,70,160884,46,0
2008,30060,2,72,160884,46,0
2008,30060,2,75,367165,44,0
2008,30060,2,76,226025,45,0
2008,30060,2,77,226025,45,0
2008,30060,2,79,555885,42,0
2008,30060,2,82,707853,40,0
2008,30060,3,1,56434,9.04,0.98
2008,30060,3,3,15068,14.51,0.71
2008,30060,3,4,1920,16,0
2008,30060,3,9,397,37.34,0.47
2008,30060,3,10,522,37,0
2008,30060,3,11,271,38,0
2008,30060,3,12,3260,38.71,1.46
2008,30060,3,13,2357,41.31,2.2
2008,30060,3,14,5782,41.73,2.05
2008,30060,3,15,5715,41.28,1.84
2008,30060,3,16,1773,39.85,0.68
2008,30060,3,17,2621,42.4,3.5
2008,30060,3,18,7940,40.5,2.02
2008,30060,3,19,12185,40.51,2.08
2008,30060,3,20,8070,43.57,2.27
2008,30060,3,21,1370,38.36,1.29
2008,30060,3,22,8081,42.26,2.03
2008,30060,3,23,7261,43.09,2.64
2008,30060,3,24,16450,44.02,2.88
2008,30060,3,25,14540,45.67,2.14
2008,30060,3,26,4644,42.4,2.65
2008,30060,3,27,14450,44.75,2.01
2008,30060,3,28,7525,43.26,1.3
2008,30060,3,29,4069,44.07,1.46
2008,30060,3,30,4922,41.91,1.01
2008,30060,3,31,5693,45.34,2.16
2008,30060,3,32,2695,42.51,0.5
2008,30060,3,33,135,38,0
2008,30060,3,34,1318,42,0
2008,30060,3,36,2104,44,0
2008,30060,3,39,1061,40.14,0.35
2008,30060,3,40,2104,46,0
2008,30060,3,41,1684,45,0
2008,30060,3,43,1894,48,0
2008,30060,3,46,1684,45,0
2008,30060,3,47,1377,43,0
2008,30060,3,48,1987,44.39,1.44
2008,30060,3,51,281,39,0
2008,30060,3,52,2104,46,0
2008,30060,3,53,6170,44.95,2.46
2008,30060,3,54,1318,42,0
2008,30060,3,55,1835,44.67,1.1
2008,30060,3,56,2104,46,0
2008,30060,3,57,5261,45.8,1.47
2008,30060,3,58,303,41,0
2008,30060,3,59,4072,42.68,0.47
2008,30060,3,60,2104,44,0
2008,30060,3,61,1318,42,0
2008,30060,3,63,3788,44.44,0.5
2008,30060,3,64,1318,42,0
2008,30060,3,65,3322,43.54,2.14
2008,30060,3,66,4066,45.43,2.92
2008,30060,3,67,3422,43.23,0.97
2008,30060,3,69,3271,45.89,2.47
2008,30060,3,70,3574,44.31,2.03
2008,30060,3,72,4740,43.78,1.99
2008,30060,3,75,2104,44,0
2008,30060,3,76,3788,44.44,0.5
2008,30060,3,77,1684,45,0
2008,30060,3,79,1318,42,0
2008,30060,3,82,909,40,0
2008,30060,3,105,1377,43,0
2010,10110,1,3,15649,28.3,0.95
2010,10110,1,4,308568,31.48,1.29
2010,10110,1,5,4079984,39.03,2.83
2010,10110,1,6,5064361,41.11,2.76
2010,10110,1,7,5587463,43.07,2.29
2010,10110,1,8,2800435,43.92,2.67
2010,10110,1,9,575699,44.12,2.07
2010,10110,1,10,223622,46.89,2.03
2010,10110,1,11,146208,48,1.13
2010,10110,1,12,201855,47.53,1.69
2010,10110,1,13,239738,46.41,1.82
2010,10110,1,14,36650,49.15,0.52
2010,10110,1,15,33966,49,0
2010,10110,2,2,4192,17,0
2010,10110,2,3,76687,26.85,1.27
2010,10110,2,4,930985,33.63,3.05
2010,10110,2,5,4782160,40.02,3.51
2010,10110,2,6,13657576,45.17,3.59
2010,10110,2,7,11649683,48.17,4.2
2010,10110,2,8,8839977,50.37,3.68
2010,10110,2,9,6618702,53.88,4.12
2010,10110,2,10,2483752,59.12,4.05
2010,10110,2,11,1902783,59.55,4.84
2010,10110,2,12,844385,60.92,8.33
2010,10110,2,13,334135,65.49,5.31
2010,10110,2,14,129372,69.08,4.96
2010,10110,2,15,74481,69.75,3.39
2010,10110,2,16,9992,77,0
2010,10110,2,17,26487,69.53,5.82
2010,10110,2,18,40596,67.65,2.35
2010,10110,2,20,86296,61.89,4.37
2010,10110,2,21,8500,80,0
2010,10110,2,22,27206,66,0
2010,10110,2,23,13496,77.95,2.04
2010,10110,2,24,8131,76,0
2010,10110,2,26,7936,85,0
2010,10115,1,1,10644,14.5,0.5
2010,10115,1,3,5602,34,0
2010,10115,1,4,9261,35.4,0.49
2010,10115,1,5,5322,43,0
2010,10115,1,6,22532,51.08,1.35
2010,10115,1,7,43391,63.2,1.47
2010,10115,1,8,236682,62.76,2.13
2010,10115,1,9,625868,62.68,3.53
2010,10115,1,10,289122,64.68,3.09
2010,10115,1,11,227616,64.35,4.39
2010,10115,1,12,180040,64.66,3.49
2010,10115,1,13,139252,62.95,3.67
2010,10115,1,14,138200,68.21,5.38
2010,10115,1,15,42008,68.86,3.69
2010,10115,1,16,110803,71.65,1.48
2010,10115,1,17,113000,69.87,3.65
2010,10115,1,18,75131,68.3,6.13
2010,10115,1,19,128508,72.24,3.6
2010,10115,1,20,172870,70.09,3.64
2010,10115,1,21,144161,69.71,4.18
2010,10115,1,22,110548,70.67,1.92
2010,10115,1,23,113565,66.86,3.77
2010,10115,1,24,113277,70.38,3.12
2010,10115,1,25,180559,69.11,2.43
2010,10115,1,26,54288,72.94,4.57
2010,10115,1,27,173439,70.03,4.18
2010,10115,1,28,127948,70.08,4.51
2010,10115,1,29,107899,69.37,2.18
2010,10115,1,30,34146,71.26,2.27
2010,10115,1,31,35030,72.22,1.29
2010,10115,1,32,51707,72.93,3.17
2010,10115,1,33,14248,74.84,0.99
2010,10115,1,36,16902,69,0
2010,10115,2,3,10597,33.06,1
2010,10115,2,4,8827,39,0
2010,10115,2,5,26689,41.65,3.74
2010,10115,2,6,2016,57,0
2010,10115,2,7,18509,64,0
2010,10115,2,8,51037,63.9,4.34
2010,10115,2,9,176964,64.03,3.25
2010,10115,2,10,247436,64.61,4.47
2010,10115,2,11,215235,70.8,5.62
2010,10115,2,12,130396,71.98,4.04
2010,10115,2,13,59433,75.68,7.57
2010,10115,2,14,36698,82.49,1.59
2010,10115,2,15,97810,73.84,7.85
2010,10115,2,16,69240,75.92,9.6
2010,10115,2,17,42087,88.36,4.19
2010,10115,2,18,37538,87.18,3.79
