year,species_code,sex,sex_desc,length,iss,nss,nhl
1982,10130,0,total,15,5.076713358829086,12,4
1982,10130,0,total,15,5.076713358829086,12,5
1982,10130,0,total,16,4.684310242970069,12,6
1982,10130,0,total,16,4.684310242970069,12,5
1982,10130,0,total,17,4.4841427785281835,9,5
1982,10130,0,total,17,4.4841427785281835,9,3
1982,10130,0,total,18,3.694285273383106,10,5
1982,10130,0,total,18,3.694285273383106,10,4
1982,10130,0,total,19,3.4328650648674475,15,6
1982,10130,0,total,19,3.4328650648674475,15,5
1982,10130,0,total,20,5.6209633744782765,17,6
1982,10130,0,total,20,5.6209633744782765,17,4
1982,10130,0,total,21,5.44471096616166,19,6
1982,10130,0,total,21,5.44471096616166,19,7
1982,10130,0,total,22,4.567068812472591,13,5
1982,10130,0,total,22,4.567068812472591,13,6
1982,10130,0,total,23,5.293202990284638,15,6
1982,10130,0,total,23,5.293202990284638,15,6
1982,10130,0,total,24,4.130859947086639,12,6
1982,10130,0,total,24,4.130859947086639,12,4
1982,10130,0,total,25,4.966945942006781,12,5
1982,10130,0,total,25,4.966945942006781,12,5
1982,10130,0,total,26,6.347447540609989,14,5
1982,10130,0,total,26,6.347447540609989,14,4
1982,10130,0,total,27,7.739160778136567,18,6
1982,10130,0,total,27,7.739160778136567,18,6
1982,10130,0,total,28,5.697295932856428,16,7
1982,10130,0,total,28,5.697295932856428,16,4
1982,10130,0,total,29,6.419946163382757,15,6
1982,10130,0,total,29,6.419946163382757,15,5
1982,10130,0,total,30,7.609582783671039,18,7
1982,10130,0,total,30,7.609582783671039,18,4
1982,10130,0,total,31,9.791671124520612,18,7
1982,10130,0,total,31,9.791671124520612,18,5
1982,10130,0,total,32,7.404620441518804,16,5
1982,10130,0,total,32,7.404620441518804,16,6
1982,10130,0,total,33,9.32193222407411,17,5
1982,10130,0,total,33,9.32193222407411,17,6
1982,10130,0,total,34,6.375789509118624,13,4
1982,10130,0,total,34,6.375789509118624,13,6
1982,10130,0,total,35,4.409861972266578,9,2
1982,10130,0,total,35,4.409861972266578,9,5
1982,10130,0,total,36,6.160919391239702,11,2
1982,10130,0,total,36,6.160919391239702,11,4
1982,10130,0,total,37,4.503800981627202,8,1
1982,10130,0,total,37,4.503800981627202,8,7
1982,10130,0,total,38,2.72076631358783,4,3
1982,10130,0,total,39,1.8973395001097257,3,1
1982,10130,0,total,39,1.8973395001097257,3,2
1982,10130,0,total,40,2.61687035407137,4,3
1982,10130,0,total,41,1.0129224938513153,2,2
1982,10130,0,total,42,2.0134066828456647,2,2
1982,10130,0,total,43,1.0038407344313134,1,1
1982,10130,1,male,11,1.525287247310943,1,1
1982,10130,1,male,12,2.981806442197378,6,4
1982,10130,1,male,13,4.163903117652536,8,3
1982,10130,1,male,14,3.0077778879628667,7,6
1982,10130,1,male,15,2.9223621546116147,5,4
1982,10130,1,male,16,3.6239554953009065,6,6
1982,10130,1,male,17,3.5800805627726784,5,5
1982,10130,1,male,18,2.940377175150462,5,5
1982,10130,1,male,19,3.8218049853243294,7,6
1982,10130,1,male,20,2.79805749967983,7,6
1982,10130,1,male,21,3.982410604449466,8,6
1982,10130,1,male,22,3.4672137832355197,6,5
1982,10130,1,male,23,3.7963242653393725,9,6
1982,10130,1,male,24,2.8960056122352738,7,6
1982,10130,1,male,25,3.6266122083844636,6,5
1982,10130,1,male,26,3.969440175122695,8,5
1982,10130,1,male,27,4.073956832814434,8,6
1982,10130,1,male,28,4.1770710316655695,9,7
1982,10130,1,male,29,4.913836402957912,10,6
1982,10130,1,male,30,5.774134117661378,13,7
1982,10130,1,male,31,5.325392459008719,11,7
1982,10130,1,male,32,3.7646495520863605,8,5
1982,10130,1,male,33,4.575101567239849,8,5
1982,10130,1,male,34,3.284624575925781,6,4
1982,10130,1,male,35,1.9222818835484319,2,2
1982,10130,1,male,36,2.5108604931271965,3,2
1982,10130,1,male,37,1.0760990128826273,1,1
1982,10130,1,male,39,1.0262929241831726,1,1
1982,10130,2,female,10,1.6513025119665923,1,1
1982,10130,2,female,11,1.3122902945196966,1,1
1982,10130,2,female,12,2.871447591410554,5,5
1982,10130,2,female,13,2.6161168914100483,14,6
1982,10130,2,female,14,2.725687312175658,10,6
1982,10130,2,female,15,3.771030312780271,7,5
1982,10130,2,female,16,2.9058982275684953,6,5
1982,10130,2,female,17,2.512440695627534,4,3
1982,10130,2,female,18,3.1637063029755845,5,4
1982,10130,2,female,19,2.740005100351172,8,5
1982,10130,2,female,20,3.878185023232868,10,4
1982,10130,2,female,21,2.984644041270738,11,7
1982,10130,2,female,22,3.136094793797833,7,6
1982,10130,2,female,23,3.9330427057690707,6,6
1982,10130,2,female,24,3.145988418047996,5,4
1982,10130,2,female,25,3.5114400223255986,6,5
1982,10130,2,female,26,3.57871779832832,6,4
1982,10130,2,female,27,5.2832962408885935,10,6
1982,10130,2,female,28,2.6699773214805766,7,4
1982,10130,2,female,29,3.297587729857607,5,5
1982,10130,2,female,30,3.863668186288104,5,4
1982,10130,2,female,31,3.378313351772096,7,5
1982,10130,2,female,32,4.848164593104445,8,6
1982,10130,2,female,33,5.228176952956211,9,6
1982,10130,2,female,34,3.248710397085892,7,6
1982,10130,2,female,35,4.0914522695602376,7,5
1982,10130,2,female,36,5.20825478534689,8,4
1982,10130,2,female,37,4.014744900764117,7,7
1982,10130,2,female,38,3.0851009484756675,4,3
1982,10130,2,female,39,2.035081308893775,2,2
1982,10130,2,female,40,2.5476871118455384,4,3
1982,10130,2,female,41,1.0319683606939143,2,2
1982,10130,2,female,42,1.8666637010696168,2,2
1982,10130,2,female,43,1.040247056673313,1,1
1982,10210,0,total,7,2.3866465055576644,2,1
1982,10210,0,total,7,2.3866465055576644,2,1
1982,10210,0,total,8,2.7771032756007354,4,2
1982,10210,0,total,8,2.7771032756007354,4,1
1982,10210,0,total,9,2.9656274626879586,7,2
1982,10210,0,total,9,2.9656274626879586,7,2
1982,10210,0,total,10,2.736469722475156,10,4
1982,10210,0,total,10,2.736469722475156,10,2
1982,10210,0,total,10,2.736469722475156,10,1
1982,10210,0,total,11,3.9021963846660723,11,4
1982,10210,0,total,11,3.9021963846660723,11,2
1982,10210,0,total,11,3.9021963846660723,11,1
1982,10210,0,total,12,4.22785814462331,12,3
1982,10210,0,total,12,4.22785814462331,12,5
1982,10210,0,total,12,4.22785814462331,12,1
1982,10210,0,total,13,4.192689172207263,12,5
1982,10210,0,total,13,4.192689172207263,12,3
1982,10210,0,total,13,4.192689172207263,12,1
1982,10210,0,total,14,5.998614049275385,19,6
1982,10210,0,total,14,5.998614049275385,19,5
1982,10210,0,total,14,5.998614049275385,19,1
1982,10210,0,total,15,4.692422118033141,16,8
1982,10210,0,total,15,4.692422118033141,16,5
1982,10210,0,total,16,5.767431847330246,23,10
1982,10210,0,total,16,5.767431847330246,23,8
1982,10210,0,total,17,6.4793760598189385,22,11
1982,10210,0,total,17,6.4793760598189385,22,7
1982,10210,0,total,18,7.501070815840254,27,12
1982,10210,0,total,18,7.501070815840254,27,11
1982,10210,0,total,19,8.561382588908774,31,12
1982,10210,0,total,19,8.561382588908774,31,12
1982,10210,0,total,20,10.693767056604074,36,12
1982,10210,0,total,20,10.693767056604074,36,14
1982,10210,0,total,21,11.255171601673423,37,14
1982,10210,0,total,21,11.255171601673423,37,13
1982,10210,0,total,22,10.011239328737622,32,13
1982,10210,0,total,22,10.011239328737622,32,13
1982,10210,0,total,23,13.533910688658384,41,15
1982,10210,0,total,23,13.533910688658384,41,14
1982,10210,0,total,24,12.681533364058904,37,13
1982,10210,0,total,24,12.681533364058904,37,12
1982,10210,0,total,25,13.715538895952427,37,15
1982,10210,0,total,25,13.715538895952427,37,14
1982,10210,0,total,26,14.760878936607165,41,17
1982,10210,0,total,26,14.760878936607165,41,13
1982,10210,0,total,27,10.987747137604497,31,10
1982,10210,0,total,27,10.987747137604497,31,14
1982,10210,0,total,28,13.993406367324686,36,13
1982,10210,0,total,28,13.993406367324686,36,15
1982,10210,0,total,29,13.448448460932127,33,11
1982,10210,0,total,29,13.448448460932127,33,13
1982,10210,0,total,30,8.665802683275743,29,9
1982,10210,0,total,30,8.665802683275743,29,13
1982,10210,0,total,31,14.912166804250775,31,10
1982,10210,0,total,31,14.912166804250775,31,15
1982,10210,0,total,32,10.516072095338592,24,5
1982,10210,0,total,32,10.516072095338592,24,13
1982,10210,0,total,33,12.134472111620635,25,5
1982,10210,0,total,33,12.134472111620635,25,15
1982,10210,0,total,34,6.740118033148117,16,12
1982,10210,0,total,35,6.234543450040344,18,1
1982,10210,0,total,35,6.234543450040344,18,11
1982,10210,0,total,36,9.036014362490295,19,2
1982,10210,0,total,36,9.036014362490295,19,11
1982,10210,0,total,37,5.604400530179272,12,1
1982,10210,0,total,37,5.604400530179272,12,9
1982,10210,0,total,38,3.2727950166710964,6,5
1982,10210,0,total,39,1.0292766231812311,1,1
1982,10210,0,total,40,2.9258226826464604,3,3
1982,10210,0,total,42,1.0447136514630666,1,1
1982,10210,0,total,46,2.1268222771702687,2,2
1982,10210,1,male,8,2.880284046660979,3,2
1982,10210,1,male,9,3.0040459799513908,3,2
1982,10210,1,male,10,2.3298131400341915,5,4
1982,10210,1,male,11,3.3194554884854677,4,4
1982,10210,1,male,12,3.023353519755604,5,3
1982,10210,1,male,13,3.112804182400868,7,5
1982,10210,1,male,14,4.279754662164692,10,6
1982,10210,1,male,15,3.4188734388200683,9,8
1982,10210,1,male,16,4.494261719996887,14,10
1982,10210,1,male,17,3.577811091218788,12,11
1982,10210,1,male,18,5.702898429652156,15,12
1982,10210,1,male,19,4.9468368198849255,16,12
1982,10210,1,male,20,4.443490928695534,17,12
1982,10210,1,male,21,5.997299679370818,19,14
1982,10210,1,male,22,4.862834756967275,15,13
1982,10210,1,male,23,6.507730380865398,21,15
1982,10210,1,male,24,5.8611909640994275,18,13
1982,10210,1,male,25,6.670655243953188,19,15
1982,10210,1,male,26,8.944100550817241,22,17
1982,10210,1,male,27,5.380268821690481,14,10
1982,10210,1,male,28,6.726016596427112,17,13
1982,10210,1,male,29,4.727484987597217,13,11
1982,10210,1,male,30,3.7596711244750587,10,9
1982,10210,1,male,31,6.0155641771063735,11,10
1982,10210,1,male,32,4.430904561165134,7,5
1982,10210,1,male,33,3.8951467646888687,6,5
1982,10210,1,male,35,1.2109968417319024,1,1
1982,10210,1,male,36,2.3876343583588033,2,2
1982,10210,1,male,37,1.1996637480079118,1,1
1982,10210,2,female,7,1.3943083270474677,1,1
1982,10210,2,female,8,1.2057439070747338,1,1
1982,10210,2,female,9,2.573654127849883,4,2
1982,10210,2,female,10,2.90260436334065,3,2
1982,10210,2,female,11,2.104256395812629,4,2
1982,10210,2,female,12,2.878758098515891,6,5
1982,10210,2,female,13,3.5384394994813957,4,3
1982,10210,2,female,14,4.1527418588774445,8,5
1982,10210,2,female,15,3.530965585343303,7,5
1982,10210,2,female,16,3.3441954307134383,9,8
1982,10210,2,female,17,3.7355855565303044,10,7
1982,10210,2,female,18,3.993882122853038,12,11
1982,10210,2,female,19,4.1292961503267325,15,12
1982,10210,2,female,20,5.628645619987661,19,14
1982,10210,2,female,21,4.943411500130131,18,13
1982,10210,2,female,22,5.018587528720891,17,13
1982,10210,2,female,23,6.039040440701271,20,14
1982,10210,2,female,24,6.322486035114753,19,12
1982,10210,2,female,25,5.874182530046542,18,14
1982,10210,2,female,26,6.5192302693118585,19,13
1982,10210,2,female,27,6.187985323842446,17,14
1982,10210,2,female,28,7.609233997428757,19,15
1982,10210,2,female,29,6.566736050479955,20,13
1982,10210,2,female,30,6.783293126672915,19,13
1982,10210,2,female,31,9.985762984860806,20,15
1982,10210,2,female,32,7.485715110470352,17,13
1982,10210,2,female,33,8.784011656491424,19,15
1982,10210,2,female,34,6.686196147913167,16,12
1982,10210,2,female,35,5.881211064933607,17,11
1982,10210,2,female,36,7.903927684795912,17,11
1982,10210,2,female,37,5.140414621797519,11,9
1982,10210,2,female,38,3.7253230334913026,6,5
1982,10210,2,female,39,1.085228499450928,1,1
1982,10210,2,female,40,2.794934575977536,3,3
1982,10210,2,female,42,0.9779659397918232,1,1
1982,10210,2,female,46,2.1231323407676763,2,2
1982,10285,0,total,9,0.9720026044088922,1,1
1982,10285,0,total,12,1.1033507142527093,1,1
1982,10285,0,total,13,1.100031746947964,1,1
1982,10285,0,total,14,1.0792672627055597,1,1
1982,10285,0,total,21,2.0792811050871904,1,1
1982,10285,0,total,22,3.491901980210985,2,1
1982,10285,0,total,22,3.491901980210985,2,1
1982,10285,0,total,23,3.1816023253443224,2,1
1982,10285,0,total,23,3.1816023253443224,2,1
1982,10285,0,total,24,3.4086236599066746,7,2
1982,10285,0,total,24,3.4086236599066746,7,5
1982,10285,0,total,25,3.4215944680336428,9,4
1982,10285,0,total,25,3.4215944680336428,9,2
