year,species_code,sex,age,mean_length_bs,sd_length_bs,mean_length,sd_length
1982,10110,0,1,17.349031339031335,3.49779018837211,13,0
1982,10110,0,2,21.11926,0.6452046423119737,20.53,1.85
1982,10110,0,3,27.18463999999999,1.3737636344898978,27.71,3.19
1982,10110,0,4,32.16641999999999,1.2733935943345185,32.37,2.66
1982,10110,0,5,35.48836000000002,1.0183172641672151,35.11,3.27
1982,10110,0,6,38.26226000000002,1.254173270958672,39.11,3.83
1982,10110,0,7,40.81513999999999,1.6530187907719895,43.01,3.73
1982,10110,0,8,42.61000000000002,2.603141830472983,47.6,4.62
1982,10110,0,9,44.76741379310345,3.922101603231721,50.32,3.27
1982,10110,0,10,46.56081794195251,6.429157260933567,NA,NA
1982,10110,0,11,50.8458282208589,6.3096119909613,NA,NA
1982,10110,0,12,45.60196428571429,7.018816773474992,NA,NA
1982,10110,0,13,46.91384615384616,5.661770231812852,NA,NA
1982,10110,0,14,46.593888888888884,5.858859562044659,NA,NA
1982,10110,0,15,49.1,6.707375708046246,NA,NA
1982,10110,0,16,51.041818181818186,4.983036861557053,NA,NA
1982,10110,0,17,54.0975,2.7164143908573934,NA,NA
1982,10110,0,18,48.833333333333336,8.183316361150085,NA,NA
1982,10110,1,1,16.05917763157895,3.551133363640781,13,0
1982,10110,1,2,21.53040000000001,1.0596344134560565,20.77,1.88
1982,10110,1,3,27.388420000000007,1.7356995735493048,27.63,3.14
1982,10110,1,4,31.73085999999998,1.6046965952246086,31.24,2.74
1982,10110,1,5,34.789999999999985,1.3836739164319127,34.72,3.19
1982,10110,1,6,37.11346,1.8446878258256867,38.91,4.36
1982,10110,1,7,39.555811623246505,2.1066452261881343,41.66,2.49
1982,10110,1,8,40.74810043668123,3.3126766820078304,40.74,4.98
1982,10110,1,9,42.93741477272727,4.836038956081558,49,0
1982,10110,1,10,44.013084112149535,5.255106063570059,NA,NA
1982,10110,1,11,47.14491803278689,5.2249155090300485,NA,NA
1982,10110,1,12,42.69814814814814,4.905719447582865,NA,NA
1982,10110,1,13,43.975142857142856,3.796343729733349,NA,NA
1982,10110,1,14,43.423,4.643130001076488,NA,NA
1982,10110,1,15,51,8,NA,NA
1982,10110,1,16,45.4,8.763560920082657,NA,NA
1982,10110,1,17,46.79,3.125411972844541,NA,NA
1982,10110,1,18,55,0,NA,NA
1982,10110,2,1,20.60153846153846,1.8465344321570565,NA,NA
1982,10110,2,2,21.2757,1.1966218775518318,20.62,1.84
1982,10110,2,3,27.699699999999996,1.636727547311481,28.14,2.94
1982,10110,2,4,32.99685999999999,1.5323296017557169,33.13,2.35
1982,10110,2,5,36.271060000000034,1.2887850908591556,35.84,3.39
1982,10110,2,6,38.72676,1.536121231960081,39.66,3.81
1982,10110,2,7,41.522479999999966,2.3706681726402663,43.65,4.32
1982,10110,2,8,43.87509278350517,3.3282262421685496,48.67,2.57
1982,10110,2,9,46.52481220657275,4.91377172372567,50.47,3.64
1982,10110,2,10,47.81140127388537,6.963369833342828,NA,NA
1982,10110,2,11,51.33503999999999,6.446632732450079,NA,NA
1982,10110,2,12,45.515243902439025,7.798029701387895,NA,NA
1982,10110,2,13,48.08245614035087,7.415289773911582,NA,NA
1982,10110,2,14,47.92685185185186,7.821886281230758,NA,NA
1982,10110,2,15,48.2,3.2710854467592254,NA,NA
1982,10110,2,16,48.47636363636364,4.691283987838026,NA,NA
1982,10110,2,17,50.41636363636363,5.270573541327875,NA,NA
1982,10110,2,18,48.5,5.446711546122731,NA,NA
1982,10110,3,1,13.370500000000003,1.3001419750362426,13,0
1982,10110,3,2,16.88189573459716,2.0208077612985793,18,0
1982,10110,3,3,17.602183908045976,1.3529300032490692,NA,NA
1982,10110,3,4,18,0,NA,NA
1982,10110,3,5,18,0,NA,NA
1982,10110,4,1,17.131713996327555,3.300617634030998,13,0
1982,10110,4,2,21.312314403752072,0.6629324575161326,20.679962214486586,1.85514861291547
1982,10110,4,3,27.52385901079834,1.2847055638343552,27.87364860482619,3.0444515275191395
1982,10110,4,4,32.38045682440339,1.1724159468845676,32.2996844098061,2.5213349630558843
1982,10110,4,5,35.532815304912596,1.0182089071774216,35.24742274344725,3.284182632758438
1982,10110,4,6,38.025925874201995,1.2642451875938687,39.42804957159397,3.980096980831087
1982,10110,4,7,40.74402697733174,1.728262551681965,42.95596673559372,3.6817684050937247
1982,10110,4,8,42.67556228389252,2.9525425461441483,47.74250438364425,2.8518744559164397
1982,10110,4,9,45.06156092607321,4.4721595492861645,50.38327449739722,3.42525113641216
1982,10110,4,10,46.22199773488959,6.259623611184992,NA,NA
1982,10110,4,11,50.02993479363659,6.218549557976501,NA,NA
1982,10110,4,12,44.29836376568,6.727562267501555,NA,NA
1982,10110,4,13,46.765588787021535,6.6397364358158635,NA,NA
1982,10110,4,14,46.68059148450418,7.357787504500246,NA,NA
1982,10110,4,15,49.925509309630925,4.844289591951378,NA,NA
1982,10110,4,16,47.515,6.109086129146759,NA,NA
1982,10110,4,17,49.85846153846153,5.081111830682084,NA,NA
1982,10110,4,18,49.051615329813295,5.347881175543354,NA,NA
1982,10115,0,1,17.079779999999996,0.540509067179642,16.95,1.33
1982,10115,0,2,25.931020000000004,1.714420962913179,24.61,3.16
1982,10115,0,3,34.73564,1.583866995590046,33.94,3.47
1982,10115,0,4,39.235219999999956,1.0735776121821643,40.27,2.98
1982,10115,0,5,41.830900000000035,1.3030055398476814,45.53,1.83
1982,10115,0,6,43.90537074148299,2.279764663404467,47.98,2.1
1982,10115,0,7,45.2622198731501,3.532999328706152,52.1,1.08
1982,10115,0,8,46.213055555555584,3.241334392894135,NA,NA
1982,10115,0,9,48.25501945525292,2.6199866001138754,NA,NA
1982,10115,0,10,50.25313725490195,2.250930646885813,NA,NA
1982,10115,0,11,49.821709401709406,2.360095077935125,NA,NA
1982,10115,0,12,51.011923076923075,2.0060555760893,NA,NA
1982,10115,0,13,50.22676470588235,2.365431244670204,NA,NA
1982,10115,0,14,48.1915,2.138398995313525,NA,NA
1982,10115,0,15,52,1,NA,NA
1982,10115,1,1,16.981863727454908,0.8410277308407293,16.67,1.27
1982,10115,1,2,25.283460000000012,2.3034568925229366,24.06,3.68
1982,10115,1,3,34.174899999999994,2.123892282309465,34.58,3.14
1982,10115,1,4,38.37214000000003,1.4135048681999118,39.86,2.86
1982,10115,1,5,40.41581818181817,2.0009736717137048,45.56,1.63
1982,10115,1,6,42.161302428256086,3.5407246182175216,50,0
1982,10115,1,7,43.42795795795796,5.185637896712178,52,0
1982,10115,1,8,45.41546875000001,4.540927064261346,NA,NA
1982,10115,1,9,48.172777777777775,2.9345371184717486,NA,NA
1982,10115,1,10,51.310243902439034,0.9561916330027106,NA,NA
1982,10115,1,11,51.111111111111114,1.0079052613579393,NA,NA
1982,10115,1,12,50.72727272727273,1.009049958219026,NA,NA
1982,10115,1,13,50.5,1,NA,NA
1982,10115,1,14,50,0,NA,NA
1982,10115,1,15,52,0,NA,NA
1982,10115,2,1,17.225291750503004,0.6754717328559751,16.99,1.07
1982,10115,2,2,26.306739999999998,2.0896977882201493,24.91,2.11
1982,10115,2,3,35.10484000000002,2.1997356769614376,33.17,3.79
1982,10115,2,4,39.604939999999964,1.6244363278276968,40.54,3.02
1982,10115,2,5,42.61966000000005,1.5827798547293537,45.62,1.95
1982,10115,2,6,44.73085889570558,2.4109518047959355,47.64,1.98
1982,10115,2,7,45.676547085201804,4.1764991744232125,52.3,1.2
1982,10115,2,8,46.85992592592596,2.770852666499961,NA,NA
1982,10115,2,9,48.24897142857144,2.760138484424644,NA,NA
1982,10115,2,10,50.208195488721806,2.3490077965305507,NA,NA
1982,10115,2,11,49.543271028037395,2.6116808639810456,NA,NA
1982,10115,2,12,50.475476190476186,2.464035162067921,NA,NA
1982,10115,2,13,49.59481481481481,2.700998918306921,NA,NA
1982,10115,2,14,47.02333333333333,2.116443557795325,NA,NA
1982,10115,2,15,51.25,0.5,NA,NA
1982,10115,3,1,16.739427860696523,0.7565306170826412,16.7,1.69
1982,10115,3,2,17.895829015544038,1.3758576873656607,19.81,0.47
1982,10115,3,3,19.490564516129027,0.7376796211405772,NA,NA
1982,10115,3,4,19.5,0.8366600265340756,NA,NA
1982,10115,4,1,17.034303490253237,0.5474672475343303,16.822605253985355,1.1879136527214773
1982,10115,4,2,25.710951159863974,1.7791857640954494,24.4110642965913,2.969145483065147
1982,10115,4,3,34.70879441426937,1.8076934131160483,33.80698049181178,3.4963565108669123
1982,10115,4,4,39.1087019369827,1.229904850071658,40.25323520956142,2.952525931661512
1982,10115,4,5,41.78784278486502,1.4051202011557515,45.602532170919325,1.8568382449030907
