year,species_code,length,sex,abund
1982,10115,29,2,568214
1982,10115,30,0,882124
1982,10115,30,1,561183
1982,10115,30,2,320941
1982,10115,31,0,1975475
1982,10115,31,1,1147520
1982,10115,31,2,827953
1982,10115,32,0,1256997
1982,10115,32,1,749902
1982,10115,32,2,507095
1982,10115,33,0,1646987
1982,10115,33,1,646945
1982,10115,33,2,1000042
1982,10115,34,0,1686473
1982,10115,34,1,858685
1982,10115,34,2,827787
1982,10115,35,0,2117800
1982,10115,35,1,1201215
1982,10115,35,2,916587
1982,10115,36,0,2985316
1982,10115,36,1,1161290
1982,10115,36,2,1824025
1982,10115,37,0,3307879
1982,10115,37,1,1453092
1982,10115,37,2,1854786
1982,10115,38,0,3511724
1982,10115,38,1,1775699
1982,10115,38,2,1736024
1982,10115,39,0,3286935
1982,10115,39,1,1914622
1982,10115,39,2,1372312
1982,10115,40,0,4109567
1982,10115,40,1,2297832
1982,10115,40,2,1811731
1982,10115,41,0,3181612
1982,10115,41,1,963012
1982,10115,41,2,2218600
1982,10115,42,0,3740555
1982,10115,42,1,1575416
1982,10115,42,2,2165140
1982,10115,43,0,2927722
1982,10115,43,1,805230
1982,10115,43,2,2122491
1982,10115,44,0,1481836
1982,10115,44,1,149641
1982,10115,44,2,1332195
1982,10115,45,0,2270505
1982,10115,45,1,565198
1982,10115,45,2,1705308
1982,10115,46,0,2984506
1982,10115,46,1,680218
1982,10115,46,2,2304287
1982,10115,47,0,1206128
1982,10115,47,1,507876
1982,10115,47,2,698252
1982,10115,48,0,722760
1982,10115,48,1,252975
1982,10115,48,2,469785
1982,10115,49,0,791295
1982,10115,49,2,791295
1982,10115,50,0,630354
1982,10115,50,1,58308
1982,10115,50,2,572046
1982,10115,51,0,629617
1982,10115,51,1,267762
1982,10115,51,2,361854
1982,10115,52,0,253372
1982,10115,52,1,127646
1982,10115,52,2,125726
1982,10115,53,0,135251
1982,10115,53,1,67626
1982,10115,53,2,67626
1982,10115,54,0,131288
1982,10115,54,2,131288
1982,10115,55,0,225069
1982,10115,55,2,225069
1982,10115,56,0,144226
1982,10115,56,2,144226
1982,10115,57,0,143328
1982,10115,57,2,143328
1982,10115,61,0,144226
1982,10115,61,2,144226
1982,10115,64,0,203989
1982,10115,64,2,203989
1982,10115,65,0,148042
1982,10115,65,2,148042
1982,10115,71,0,59763
1982,10115,71,2,59763
1982,10115,73,0,59056
1982,10115,73,2,59056
1982,10115,76,0,55464
1982,10115,76,2,55464
1982,10115,79,0,59056
1982,10115,79,2,59056
1982,10115,84,0,58080
1982,10115,84,2,58080
1982,10130,6,0,404958
1982,10130,6,3,404958
1982,10130,7,0,1877076
1982,10130,7,1,266984
1982,10130,7,3,1610092
1982,10130,8,0,3860427
1982,10130,8,1,159993
1982,10130,8,3,3700434
1982,10130,9,0,3278861
1982,10130,9,1,133796
1982,10130,9,3,3145065
1982,10130,10,0,4408951
1982,10130,10,1,306904
1982,10130,10,2,276014
1982,10130,10,3,3826034
1982,10130,11,0,13073991
1982,10130,11,1,1118561
1982,10130,11,2,943629
1982,10130,11,3,11011800
1982,10130,12,0,33220368
1982,10130,12,1,5748641
1982,10130,12,2,4922888
1982,10130,12,3,22548839
1982,10130,13,0,60258632
1982,10130,13,1,13612591
1982,10130,13,2,11779395
1982,10130,13,3,34866645
1982,10130,14,0,55716888
1982,10130,14,1,16155811
1982,10130,14,2,12776125
1982,10130,14,3,26784951
1982,10130,15,0,39875308
1982,10130,15,1,14411357
1982,10130,15,2,11327637
1982,10130,15,3,14136313
1982,10130,16,0,29021462
1982,10130,16,1,13828786
1982,10130,16,2,11569545
1982,10130,16,3,3623129
1982,10130,17,0,22599863
1982,10130,17,1,13888423
1982,10130,17,2,8076811
1982,10130,17,3,634629
1982,10130,18,0,29522035
1982,10130,18,1,16117074
1982,10130,18,2,13075034
1982,10130,18,3,329927
1982,10130,19,0,33549609
1982,10130,19,1,17282284
1982,10130,19,2,16058044
1982,10130,19,3,209281
1982,10130,20,0,45738103
1982,10130,20,1,23082656
1982,10130,20,2,22434969
1982,10130,20,3,220477
1982,10130,21,0,47789733
1982,10130,21,1,23217876
1982,10130,21,2,24130902
1982,10130,21,3,440954
1982,10130,22,0,53198228
1982,10130,22,1,28005802
1982,10130,22,2,24530995
1982,10130,22,3,661432
1982,10130,23,0,50466486
1982,10130,23,1,26663580
1982,10130,23,2,23527309
1982,10130,23,3,275597
1982,10130,24,0,54031481
1982,10130,24,1,27395503
1982,10130,24,2,26360380
1982,10130,24,3,275597
1982,10130,25,0,57232407
1982,10130,25,1,35717538
1982,10130,25,2,21459751
1982,10130,25,3,55119
1982,10130,26,0,61118989
1982,10130,26,1,34286388
1982,10130,26,2,26832600
1982,10130,27,0,76084822
1982,10130,27,1,49779522
1982,10130,27,2,26195064
1982,10130,27,3,110239
1982,10130,28,0,80266221
1982,10130,28,1,48821937
1982,10130,28,2,31334046
1982,10130,28,3,110239
1982,10130,29,0,76514916
1982,10130,29,1,41178203
1982,10130,29,2,35336712
1982,10130,30,0,79467827
1982,10130,30,1,41759843
1982,10130,30,2,37597744
1982,10130,30,3,110239
1982,10130,31,0,63449037
1982,10130,31,1,30638355
1982,10130,31,2,32755562
1982,10130,31,3,55119
1982,10130,32,0,50192828
1982,10130,32,1,20066421
1982,10130,32,2,30126408
1982,10130,33,0,36405774
1982,10130,33,1,11329041
1982,10130,33,2,25021613
1982,10130,33,3,55119
1982,10130,34,0,26792165
1982,10130,34,1,7540027
1982,10130,34,2,19252138
1982,10130,35,0,16374931
1982,10130,35,1,2799597
1982,10130,35,2,13520215
1982,10130,35,3,55119
1982,10130,36,0,9088718
1982,10130,36,1,2198159
1982,10130,36,2,6890558
1982,10130,37,0,7406522
1982,10130,37,1,864118
1982,10130,37,2,6542406
1982,10130,38,0,4208063
1982,10130,38,1,363103
1982,10130,38,2,3844960
1982,10130,39,0,3086904
1982,10130,39,1,224556
1982,10130,39,2,2862348
1982,10130,40,0,4654599
1982,10130,40,1,126420
1982,10130,40,2,4528179
1982,10130,41,0,3027094
1982,10130,41,1,286076
1982,10130,41,2,2741017
1982,10130,42,0,1389050
1982,10130,42,2,1389050
1982,10130,43,0,795221
1982,10130,43,2,795221
1982,10130,44,0,819629
1982,10130,44,2,819629
1982,10130,45,0,38453
1982,10130,45,2,38453
1982,10130,46,0,194637
1982,10130,46,2,194637
1982,10130,47,0,194637
1982,10130,47,2,194637
1982,10210,6,0,1961554
1982,10210,6,1,1961554
1982,10210,7,0,4903884
1982,10210,7,1,2942330
1982,10210,7,2,1961554
1982,10210,8,0,9538255
1982,10210,8,1,6555597
1982,10210,8,2,2982658
1982,10210,9,0,37772879
1982,10210,9,1,24180307
1982,10210,9,2,13592573
1982,10210,10,0,85071199
1982,10210,10,1,47008949
1982,10210,10,2,34100300
1982,10210,10,3,3961950
1982,10210,11,0,89352169
1982,10210,11,1,43648354
1982,10210,11,2,44383166
1982,10210,11,3,1320650
1982,10210,12,0,101262862
1982,10210,12,1,48544721
1982,10210,12,2,48756191
1982,10210,12,3,3961950
1982,10210,13,0,96822147
1982,10210,13,1,56455938
1982,10210,13,2,40366209
1982,10210,14,0,130047343
1982,10210,14,1,66048931
1982,10210,14,2,63998412
1982,10210,15,0,228773640
1982,10210,15,1,107107691
1982,10210,15,2,121665948
1982,10210,16,0,345620988
1982,10210,16,1,201835993
1982,10210,16,2,143784994
1982,10210,17,0,539898563
1982,10210,17,1,297747619
1982,10210,17,2,242150944
1982,10210,18,0,872106260
1982,10210,18,1,477029125
1982,10210,18,2,395077136
1982,10210,19,0,1249855208
1982,10210,19,1,697529958
1982,10210,19,2,552325250
1982,10210,20,0,1456514273
1982,10210,20,1,755260794
1982,10210,20,2,701253478
1982,10210,21,0,1763535705
1982,10210,21,1,975770724
1982,10210,21,2,787764980
1982,10210,22,0,1679930076
1982,10210,22,1,887075560
1982,10210,22,2,792854519
1982,10210,23,0,1889687195
1982,10210,23,1,1071940230
1982,10210,23,2,817746965
1982,10210,24,0,1784982386
1982,10210,24,1,1026854861
1982,10210,24,2,758127525
1982,10210,25,0,1713636247
1982,10210,25,1,1004114629
1982,10210,25,2,709521619
1982,10210,26,0,1578852137
1982,10210,26,1,888621595
1982,10210,26,2,690230542
1982,10210,27,0,1446626910
1982,10210,27,1,685571758
1982,10210,27,2,761055150
1982,10210,28,0,1092426560
1982,10210,28,1,418745173
1982,10210,28,2,673681387
1982,10210,29,0,839636906
1982,10210,29,1,234940887
1982,10210,29,2,604696018
1982,10210,30,0,660198052
1982,10210,30,1,142873269
1982,10210,30,2,517324782
1982,10210,31,0,451963076
1982,10210,31,1,65755163
1982,10210,31,2,386207912
1982,10210,32,0,287489462
1982,10210,32,1,28501655
1982,10210,32,2,258987807
1982,10210,33,0,191563782
1982,10210,33,1,19161002
1982,10210,33,2,172402780
1982,10210,34,0,106725405
1982,10210,34,1,4454593
1982,10210,34,2,102270811
1982,10210,35,0,59908256
1982,10210,35,1,3290842
1982,10210,35,2,56617415
1982,10210,36,0,30079166
1982,10210,36,1,1302628
1982,10210,36,2,28776538
1982,10210,37,0,20242672
1982,10210,37,1,776479
1982,10210,37,2,19466193
1982,10210,38,0,5032718
1982,10210,38,2,5032718
1982,10210,39,0,3162604
1982,10210,39,2,3162604
1982,10210,40,0,3942226
1982,10210,40,2,3942226
1982,10210,41,0,2167217
1982,10210,41,1,114345
1982,10210,41,2,2052872
1982,10210,42,0,38093
1982,10210,42,2,38093
1982,10210,46,0,114345
1982,10210,46,1,114345
1982,10285,9,0,154343
1982,10285,9,1,92393
1982,10285,9,2,61950
1982,10285,10,0,123900
1982,10285,10,2,123900
1982,10285,11,0,95109
1982,10285,11,1,33160
1982,10285,11,2,61950
1982,10285,12,0,238577
1982,10285,12,1,203921
1982,10285,12,2,34656
1982,10285,13,0,267968
1982,10285,13,1,184787
1982,10285,13,2,83181
1982,10285,14,0,745208
1982,10285,14,1,454074
1982,10285,14,2,291133
1982,10285,15,0,860226
1982,10285,15,1,322160
1982,10285,15,2,538065
1982,10285,16,0,2016783
1982,10285,16,1,1093604
1982,10285,16,2,923178
1982,10285,17,0,2263290
1982,10285,17,1,1537834
1982,10285,17,2,725456
1982,10285,18,0,4776442
1982,10285,18,1,2780217
1982,10285,18,2,1996226
1982,10285,19,0,6054242
1982,10285,19,1,3474887
1982,10285,19,2,2579355
1982,10285,20,0,10062980
1982,10285,20,1,5924814
1982,10285,20,2,4138167
1982,10285,21,0,6501266
1982,10285,21,1,3539969
1982,10285,21,2,2961297
1982,10285,22,0,13643421
1982,10285,22,1,7894776
1982,10285,22,2,5748645
1982,10285,23,0,15616638
1982,10285,23,1,9635122
1982,10285,23,2,5981517
1982,10285,24,0,22348869
1982,10285,24,1,12861884
1982,10285,24,2,9486986
1982,10285,25,0,30912474
1982,10285,25,1,19271686
1982,10285,25,2,11640786
1982,10285,26,0,37243350
1982,10285,26,1,20884240
1982,10285,26,2,16359110
1982,10285,27,0,50579082
1982,10285,27,1,34241107
1982,10285,27,2,16337974
1982,10285,28,0,87571285
1982,10285,28,1,66044198
1982,10285,28,2,21527086
1982,10285,29,0,107156039
1982,10285,29,1,82929435
1982,10285,29,2,24226603
1982,10285,30,0,130946015
1982,10285,30,1,104503884
1982,10285,30,2,26442133
1982,10285,31,0,146218593
1982,10285,31,1,116326271
1982,10285,31,2,29892321
1982,10285,32,0,153659082
1982,10285,32,1,124172500
1982,10285,32,2,29486581
1982,10285,33,0,135037570
1982,10285,33,1,103995928
1982,10285,33,2,31041642
1982,10285,34,0,101529025
1982,10285,34,1,68884563
1982,10285,34,2,32644463
1982,10285,35,0,71240349
1982,10285,35,1,37959347
1982,10285,35,2,33280999
1982,10285,36,0,48594987
1982,10285,36,1,17382691
1982,10285,36,2,31212296
1982,10285,37,0,43856146
1982,10285,37,1,8592904
1982,10285,37,2,35263244
1982,10285,38,0,49245035
1982,10285,38,1,4045563
1982,10285,38,2,45199471
1982,10285,39,0,44629721
1982,10285,39,1,1722957
1982,10285,39,2,42906764
1982,10285,40,0,50872758
1982,10285,40,1,161581
1982,10285,40,2,50711178
1982,10285,41,0,39365437
1982,10285,41,1,697828
1982,10285,41,2,38667609
1982,10285,42,0,33387746
1982,10285,42,1,649198
1982,10285,42,2,32738547
1982,10285,43,0,22692861
1982,10285,43,1,209281
1982,10285,43,2,22483581
1982,10285,44,0,15462799
1982,10285,44,1,137000
1982,10285,44,2,15325799
1982,10285,45,0,9437233
1982,10285,45,1,156961
1982,10285,45,2,9280272
1982,10285,46,0,4862622
1982,10285,46,2,4862622
1982,10285,47,0,3146965
1982,10285,47,2,3146965
1982,10285,48,0,1120255
1982,10285,48,2,1120255
1982,10285,49,0,1455496
1982,10285,49,2,1455496
1982,10285,50,0,982430
1982,10285,50,2,982430
1982,10285,51,0,577178
1982,10285,51,2,577178
1982,10285,52,0,561593
1982,10285,52,2,561593
1982,10285,53,0,89856
1982,10285,53,2,89856
1982,21720,9,0,35336
1982,21720,9,3,35336
1982,21720,10,0,435189
1982,21720,10,1,129071
1982,21720,10,2,44542
1982,21720,10,3,261576
1982,21720,11,0,502499
1982,21720,11,1,209627
1982,21720,11,2,65365
1982,21720,11,3,227507
1982,21720,12,0,1061245
1982,21720,12,1,578801
1982,21720,12,2,297157
1982,21720,12,3,185288
1982,21720,13,0,1445399
1982,21720,13,1,475798
1982,21720,13,2,306135
1982,21720,13,3,663466
1982,21720,14,0,2896222
1982,21720,14,1,1316712
1982,21720,14,2,1252430
1982,21720,14,3,327080
1982,21720,15,0,3288944
1982,21720,15,1,1322712
1982,21720,15,2,1642325
1982,21720,15,3,323907
1982,21720,16,0,6061079
1982,21720,16,1,2390197
1982,21720,16,2,2693058
1982,21720,16,3,977825
1982,21720,17,0,3682925
1982,21720,17,1,1858614
1982,21720,17,2,1774863
1982,21720,17,3,49447
1982,21720,18,0,2808900
1982,21720,18,1,1351866
1982,21720,18,2,1367140
1982,21720,18,3,89894
1982,21720,19,0,2876126
1982,21720,19,1,1632511
1982,21720,19,2,1243615
1982,21720,20,0,2547146
1982,21720,20,1,1549443
1982,21720,20,2,948255
1982,21720,20,3,49447
1982,21720,21,0,1080997
1982,21720,21,1,484973
1982,21720,21,2,506132
1982,21720,21,3,89894
1982,21720,22,0,469999
1982,21720,22,1,224452
1982,21720,22,2,245546
1982,21720,23,0,486003
1982,21720,23,1,181778
1982,21720,23,2,304225
1982,21720,24,0,113065
1982,21720,24,1,43019
1982,21720,24,2,70046
1982,21720,25,0,444046
1982,21720,25,1,274201
1982,21720,25,2,169846
1982,21720,26,0,990451
1982,21720,26,1,582973
1982,21720,26,2,407478
1982,21720,27,0,1370694
1982,21720,27,1,870738
1982,21720,27,2,499956
1982,21720,28,0,2190460
1982,21720,28,1,1343052
1982,21720,28,2,847409
1982,21720,29,0,3711782
1982,21720,29,1,1964223
1982,21720,29,2,1747557
1982,21720,30,0,4786736
1982,21720,30,1,2394195
1982,21720,30,2,2392540
1982,21720,31,0,6808849
1982,21720,31,1,3256878
1982,21720,31,2,3461541
1982,21720,31,3,90431
1982,21720,32,0,10690904
1982,21720,32,1,5819244
1982,21720,32,2,4818588
1982,21720,32,3,53074
1982,21720,33,0,12237199
1982,21720,33,1,5605044
1982,21720,33,2,6433988
1982,21720,33,3,198167
1982,21720,34,0,13303736
1982,21720,34,1,5856031
1982,21720,34,2,7001474
1982,21720,34,3,446230
1982,21720,35,0,16925806
1982,21720,35,1,8854570
1982,21720,35,2,7874657
1982,21720,35,3,196578
1982,21720,36,0,17567180
1982,21720,36,1,9936883
1982,21720,36,2,7364927
1982,21720,36,3,265369
1982,21720,37,0,13132349
1982,21720,37,1,5944937
1982,21720,37,2,6900403
1982,21720,37,3,287008
1982,21720,38,0,10891877
1982,21720,38,1,5097003
1982,21720,38,2,5470508
1982,21720,38,3,324365
1982,21720,39,0,7974894
1982,21720,39,1,3563190
1982,21720,39,2,4252485
1982,21720,39,3,159221
1982,21720,40,0,8073721
1982,21720,40,1,3739593
1982,21720,40,2,4153268
1982,21720,40,3,180861
1982,21720,41,0,6973188
1982,21720,41,1,3988549
1982,21720,41,2,2878490
1982,21720,41,3,106148
1982,21720,42,0,7602941
1982,21720,42,1,4502247
1982,21720,42,2,2971318
1982,21720,42,3,129377
1982,21720,43,0,9990422
1982,21720,43,1,4424625
1982,21720,43,2,5565795
1982,21720,44,0,11225272
1982,21720,44,1,5392866
1982,21720,44,2,5832406
1982,21720,45,0,15611959
1982,21720,45,1,8351104
1982,21720,45,2,7168834
1982,21720,45,3,92020
1982,21720,46,0,16759070
1982,21720,46,1,8553911
1982,21720,46,2,7953914
1982,21720,46,3,251241
1982,21720,47,0,15065473
1982,21720,47,1,7692784
1982,21720,47,2,7280670
1982,21720,47,3,92020
1982,21720,48,0,18184180
1982,21720,48,1,9203964
1982,21720,48,2,8675900
1982,21720,48,3,304315
1982,21720,49,0,18202120
1982,21720,49,1,8772114
1982,21720,49,2,9197920
1982,21720,49,3,232087
1982,21720,50,0,15522417
1982,21720,50,1,8873200
1982,21720,50,2,6479304
1982,21720,50,3,169912
1982,21720,51,0,15769822
1982,21720,51,1,8004490
1982,21720,51,2,7727978
1982,21720,51,3,37357
1982,21720,52,0,14971144
1982,21720,52,1,8416388
1982,21720,52,2,6425378
1982,21720,52,3,129377
1982,21720,53,0,14105636
1982,21720,53,1,8231159
1982,21720,53,2,5835533
1982,21720,53,3,38946
1982,21720,54,0,13253615
1982,21720,54,1,6830220
1982,21720,54,2,6384451
1982,21720,54,3,38946
1982,21720,55,0,15430960
1982,21720,55,1,8434396
1982,21720,55,2,6996562
1982,21720,56,0,14321282
1982,21720,56,1,7805404
1982,21720,56,2,6462803
1982,21720,56,3,53074
1982,21720,57,0,14831171
1982,21720,57,1,7992182
1982,21720,57,2,6746969
1982,21720,57,3,92020
1982,21720,58,0,12459151
1982,21720,58,1,6706048
1982,21720,58,2,5715746
1982,21720,58,3,37357
1982,21720,59,0,14438586
1982,21720,59,1,7434353
1982,21720,59,2,6873268
1982,21720,59,3,130966
1982,21720,60,0,14662184
1982,21720,60,1,6787128
1982,21720,60,2,7798754
1982,21720,60,3,76303
1982,21720,61,0,14479076
1982,21720,61,1,6729503
1982,21720,61,2,7581248
1982,21720,61,3,168323
1982,21720,62,0,12449698
1982,21720,62,1,5372982
1982,21720,62,2,7023643
1982,21720,62,3,53074
1982,21720,63,0,12588200
1982,21720,63,1,5770383
1982,21720,63,2,6649496
1982,21720,63,3,168323
1982,21720,64,0,11201393
1982,21720,64,1,5559992
1982,21720,64,2,5602453
1982,21720,64,3,38946
1982,21720,65,0,10697671
1982,21720,65,1,4717187
1982,21720,65,2,5980484
1982,21720,66,0,10495685
1982,21720,66,1,4742159
1982,21720,66,2,5753527
1982,21720,67,0,10957393
1982,21720,67,1,4515556
1982,21720,67,2,6298333
1982,21720,67,3,143505
1982,21720,68,0,6754998
1982,21720,68,1,2443413
1982,21720,68,2,4311584
1982,21720,69,0,9536934
1982,21720,69,1,3939071
1982,21720,69,2,5597864
1982,21720,70,0,6890759
1982,21720,70,1,2646143
1982,21720,70,2,4244614
1982,21720,71,0,7298738
1982,21720,71,1,2421416
1982,21720,71,2,4824246
1982,21720,71,3,53074
1982,21720,72,0,4044567
1982,21720,72,1,1390897
1982,21720,72,2,2653671
1982,21720,73,0,4009162
1982,21720,73,1,1380772
1982,21720,73,2,2628389
1982,21720,74,0,3979198
1982,21720,74,1,1895906
1982,21720,74,2,2083292
1982,21720,75,0,3570329
1982,21720,75,1,1095159
1982,21720,75,2,2475170
1982,21720,76,0,2461527
1982,21720,76,1,1074873
1982,21720,76,2,1386655
1982,21720,77,0,1895576
1982,21720,77,1,442504
1982,21720,77,2,1453071
1982,21720,78,0,2033741
1982,21720,78,1,510351
1982,21720,78,2,1523389
1982,21720,79,0,1639213
1982,21720,79,1,336821
1982,21720,79,2,1302392
1982,21720,80,0,1097922
1982,21720,80,1,503916
1982,21720,80,2,594003
1982,21720,81,0,1470576
1982,21720,81,1,150437
1982,21720,81,2,1320138
1982,21720,82,0,1319209
1982,21720,82,1,207931
1982,21720,82,2,1111277
1982,21720,83,0,679427
1982,21720,83,1,191235
1982,21720,83,2,488192
1982,21720,84,0,416916
1982,21720,84,1,206547
1982,21720,84,2,210368
1982,21720,85,0,359385
1982,21720,85,1,99976
1982,21720,85,2,259409
1982,21720,86,0,499665
1982,21720,86,1,193034
1982,21720,86,2,306630
1982,21720,87,0,148180
1982,21720,87,2,148180
1982,21720,88,0,341185
1982,21720,88,1,204280
1982,21720,88,2,136906
1982,21720,89,0,230486
1982,21720,89,1,136906
1982,21720,89,2,93581
1982,21720,90,0,32950
1982,21720,90,2,32950
1982,21720,91,0,136906
1982,21720,91,1,136906
1982,21720,92,0,191982
1982,21720,92,2,191982
1982,21720,94,0,136906
1982,21720,94,1,136906
1982,21720,96,0,57692
1982,21720,96,2,57692
1982,21720,97,0,116765
1982,21720,97,2,116765
1982,21720,98,0,35407
1982,21720,98,2,35407
1982,21740,4,0,278945
1982,21740,4,2,278945
1982,21740,8,0,359042
1982,21740,8,3,359042
1982,21740,9,0,954113
1982,21740,9,3,954113
1982,21740,10,0,5270132
1982,21740,10,1,168619
1982,21740,10,2,36932
1982,21740,10,3,5064580
1982,21740,11,0,8932762
1982,21740,11,1,72177
1982,21740,11,2,375087
1982,21740,11,3,8485498
1982,21740,12,0,16136496
1982,21740,12,1,283172
1982,21740,12,2,1898716
1982,21740,12,3,13954608
1982,21740,13,0,28754857
1982,21740,13,1,1062772
1982,21740,13,2,806196
1982,21740,13,3,26885890
1982,21740,14,0,48169013
1982,21740,14,1,2377683
1982,21740,14,2,2724330
1982,21740,14,3,43067001
1982,21740,15,0,101805804
1982,21740,15,1,14710500
1982,21740,15,2,6209519
1982,21740,15,3,80885783
1982,21740,16,0,146019303
1982,21740,16,1,19737379
1982,21740,16,2,17656136
