year,species_code,sex,bias
1982,10110,0,9.341563361147427e-19
1982,10110,1,3.9207776237557197e-19
1982,10110,2,1.6160749363463178e-19
1982,10110,3,1.0408340855860843e-17
1982,10110,4,2.120002462270763e-19
1982,10110,12,-1.9918931986998533e-5
1982,10115,0,-1.0319998456621284e-18
1982,10115,1,-9.84121971948381e-19
1982,10115,2,-1.3265532463352053e-18
1982,10115,3,6.1679056923619804e-18
1982,10115,4,3.071906155375596e-19
1982,10115,12,-7.063948395565677e-5
1982,10130,0,-8.312216655722201e-19
1982,10130,1,-6.567167444769341e-19
1982,10130,2,1.121293299438956e-18
1982,10130,3,2.8105856317508846e-18
1982,10130,4,4.0657581468206416e-19
1982,10130,12,-5.382722237417947e-6
1982,10210,0,1.1333077930855366e-18
1982,10210,1,2.6274962023828397e-18
1982,10210,2,-1.179634551209489e-18
1982,10210,3,4.625929269271486e-17
1982,10210,4,-1.7608700456381044e-18
1982,10210,12,-6.16145847953712e-7
1982,10285,0,1.4871639799259503e-18
1982,10285,1,-2.39578563392283e-18
1982,10285,2,1.3491893649053544e-5
1982,10285,4,2.312964634635743e-19
1982,10285,12,1.1209869909426869e-6
1982,21720,0,2.605307270756111e-6
1982,21720,1,5.821027961581831e-6
1982,21720,2,2.2576915827051094e-19
1982,21720,3,1.0022846750088218e-18
1982,21720,4,2.6053073095755568e-6
1982,21720,12,-1.5827739688598582e-6
1982,21740,0,2.4031845029150855e-20
1982,21740,1,-1.1272211791399955e-18
1982,21740,2,5.249598142312113e-19
1982,21740,3,-2.0233923044010728e-18
1982,21740,4,-2.2996944517954254e-19
1982,21740,12,-5.6875485193922705e-8
1983,10110,0,3.326529392853252e-20
1983,10110,1,-1.0926348560492805e-18
1983,10110,2,8.361653547234904e-19
1983,10110,3,0
1983,10110,4,-7.574630632319183e-19
1983,10110,12,-5.4419233230191645e-6
1983,10112,0,8.983389429165609e-19
1983,10112,1,3.0612767223120127e-19
1983,10112,2,1.1151793774136618e-18
1983,10112,4,1.2184367271741858e-18
1983,10112,12,-1.1184056868072443e-4
1983,10115,0,-2.306393712378255e-19
1983,10115,1,-9.020562075079397e-19
1983,10115,2,-1.3670375218295491e-19
1983,10115,3,-3.469446951953614e-18
1983,10115,4,-5.14503212761303e-19
1983,10115,12,-4.72183245970224e-5
1983,10130,0,2.7718144826340724e-19
1983,10130,1,-5.157489501059518e-19
1983,10130,2,7.082064190786724e-19
1983,10130,3,6.814985084194599e-19
1983,10130,4,1.3502511877278551e-18
1983,10130,12,-4.313364344453629e-6
1983,10210,0,-8.997372195279012e-19
1983,10210,1,-1.395910297075087e-18
1983,10210,2,1.7012186171743036e-18
1983,10210,3,4.7704895589362195e-18
1983,10210,4,-1.5756695114368329e-18
1983,10210,12,-1.110984039675112e-6
1983,10285,0,1.2916147620044705e-18
1983,10285,1,1.5147853209868905e-18
1983,10285,2,2.1401208100366045e-18
1983,10285,4,-2.311000500265298e-18
1983,10285,12,-6.8958539442129315e-6
1983,21720,0,3.1018536872935006e-19
1983,21720,1,7.4737229024077e-19
1983,21720,2,6.066659347166081e-19
1983,21720,3,-1.540470586739821e-18
1983,21720,4,-4.671814979193157e-19
1983,21720,12,-1.6145307778353728e-6
1983,21740,0,-1.4399560103323106e-20
1983,21740,1,1.363733374749512e-18
1983,21740,2,-7.311231755247645e-20
1983,21740,3,-3.380159714219514e-19
1983,21740,4,6.428316730605061e-19
1983,21740,12,-4.5127100731324795e-8
1984,10110,0,-9.058412347350988e-19
1984,10110,1,6.830473686658678e-19
1984,10110,2,-3.4694469519536144e-19
1984,10110,3,0
1984,10110,4,-3.2961682118867347e-19
1984,10110,12,1.920606167939524e-6
1984,10112,0,-3.3730734255104583e-19
1984,10112,1,-1.117056783772944e-18
1984,10112,2,-1.4587447411623151e-18
1984,10112,4,-2.023844055306275e-19
1984,10112,12,-7.758622503717006e-5
1984,10115,0,-7.528045273106899e-19
1984,10115,1,5.536351519074916e-20
1984,10115,2,1.9712766772463718e-20
1984,10115,4,-8.264484484606487e-19
1984,10115,12,-1.562112866196814e-4
1984,10130,0,1.3899407315420567e-18
1984,10130,1,-1.1771337872699763e-18
1984,10130,2,4.8359383486167465e-19
1984,10130,3,6.280895344053957e-19
1984,10130,4,1.6713170096394852e-18
1984,10130,12,-3.863536739630148e-6
1984,10210,0,8.930402104946391e-19
1984,10210,1,1.9179011817314147e-18
1984,10210,2,1.2824970435058796e-18
1984,10210,3,0
1984,10210,4,-3.402397607076221e-19
1984,10210,12,-1.290906579803605e-6
1984,10285,0,1.1538558585666952e-18
1984,10285,1,1.8729592529687088e-18
1984,10285,2,-8.80268906708469e-19
1984,10285,4,-1.0728558706804236e-18
1984,10285,12,-1.7069659110802075e-6
1984,21720,0,-5.971950553337276e-19
1984,21720,1,-4.80413721256508e-19
