year,species_code,sex,sex_desc,iss,nss,nhl
1984,21720,1,male,39.90523982464452,187,18
1984,21720,2,female,23.82045909142866,129,18
1984,21720,4,total_post,44.86068936214659,316,18
1984,21720,12,female_male,66.25891505972808,316,18
1984,21740,0,total_pre,63.184441744321056,1806,116
1984,21740,1,male,55.98007156870464,826,100
1984,21740,2,female,44.0918182837274,943,110
1984,21740,4,total_post,62.35510205817169,1806,116
1984,21740,12,female_male,111.15286410528302,1769,115
1985,10130,0,total_pre,132.50253310596983,496,23
1985,10130,1,male,68.17115975849109,227,20
1985,10130,2,female,67.84769874882906,268,23
1985,10130,4,total_post,118.49956622488985,496,23
1985,10130,12,female_male,143.1918263239322,495,23
1985,10210,0,total_pre,195.88055774314205,802,43
1985,10210,1,male,91.87652199359835,338,36
1985,10210,2,female,116.48763206882762,464,35
1985,10210,4,total_post,172.61953095863944,802,43
1985,10210,12,female_male,216.42782199211342,802,43
1985,21740,0,total_pre,74.907663122316535,1890,81
1985,21740,1,male,91.16052014576543,852,72
1985,21740,2,female,87.03307401940573,1002,76
1985,21740,4,total_post,74.77842671412454,1890,81
1985,21740,12,female_male,193.05766397327415,1854,81
1986,10210,0,total_pre,186.00790244308985,739,34
1986,10210,1,male,86.69597125212523,321,26
1986,10210,2,female,119.9637127439565,418,32
1986,10210,4,total_post,164.52212983416902,739,34
1986,10210,12,female_male,214.44794870313532,739,34
1986,21740,0,total_pre,156.76450585830705,1344,45
1986,21740,1,male,93.67210141681953,608,44
1986,21740,2,female,100.57432197899182,702,44
1986,21740,4,total_post,157.77300441320395,1344,45
1986,21740,12,female_male,209.35262954548054,1310,45
1987,10210,0,total_pre,146.60450024228564,798,16
1987,10210,1,male,78.64211568386078,356,14
1987,10210,2,female,85.63449482496686,442,16
1987,10210,4,total_post,127.31099754684777,798,16
1987,10210,12,female_male,169.5660546875245,798,16
1987,21740,0,total_pre,62.33256861557639,1547,34
1987,21740,1,male,48.97753497582237,698,31
1987,21740,2,female,48.54095303071718,819,33
1987,21740,4,total_post,59.724061103170065,1547,34
1987,21740,12,female_male,105.56155269380686,1517,34
1988,10210,0,total_pre,104.78130813938112,543,14
1988,10210,1,male,53.87474725059118,236,13
1988,10210,2,female,73.1858595214199,307,14
1988,10210,4,total_post,97.46561251893372,543,14
1988,10210,12,female_male,134.05163515967965,543,14
1988,10285,0,total_pre,52.75942294619218,284,10
1988,10285,1,male,18.506551311940925,127,9
1988,10285,2,female,30.943650645591077,157,9
1988,10285,4,total_post,44.20911991252745,284,10
1988,10285,12,female_male,52.894925062232474,284,10
1988,21720,0,total_pre,171.27647652947127,639,27
1988,21720,1,male,101.92356145566535,316,27
1988,21720,2,female,96.77648617750603,323,27
1988,21720,4,total_post,153.11975047756926,639,27
1988,21720,12,female_male,211.70049617622198,639,27
1988,21740,0,total_pre,84.06775921467764,1173,26
1988,21740,1,male,59.062391937944284,572,26
1988,21740,2,female,54.099616969225124,587,26
1988,21740,4,total_post,80.89149101570696,1173,26
1988,21740,12,female_male,120.7187632743147,1159,26
1989,10210,0,total_pre,108.2179150054558,740,24
1989,10210,1,male,61.16494338905847,318,23
1989,10210,2,female,89.56201710286047,422,23
1989,10210,4,total_post,100.10244529773541,740,24
1989,10210,12,female_male,158.24344538494844,740,24
1989,21720,0,total_pre,163.08122295363313,703,40
1989,21720,1,male,94.80230832085597,363,38
1989,21720,2,female,91.05692309150571,334,37
1989,21720,4,total_post,146.16961313802318,703,40
1989,21720,12,female_male,197.93523839032233,697,40
1989,21740,0,total_pre,55.45189574584506,1227,38
1989,21740,1,male,41.324921745051896,530,36
1989,21740,2,female,40.01409569113227,608,36
1989,21740,4,total_post,53.260768403199094,1227,38
1989,21740,12,female_male,87.47561733050419,1138,37
1990,10210,0,total_pre,119.96527415607257,792,28
1990,10210,1,male,75.74978491060756,357,24
1990,10210,2,female,87.42564224106692,435,27
1990,10210,4,total_post,112.01223877416727,792,28
1990,10210,12,female_male,172.52471386253143,792,28
1990,21720,0,total_pre,108.70694699895618,793,72
1990,21720,1,male,85.36390722623665,400,67
1990,21720,2,female,65.86891140593934,393,69
1990,21720,4,total_post,92.34813993867205,793,72
1990,21720,12,female_male,156.6519518573546,793,72
1990,21740,0,total_pre,49.076974920867094,1257,46
1990,21740,1,male,37.11134005433876,573,46
1990,21740,2,female,28.8201893988577,623,45
1990,21740,4,total_post,48.07495946383737,1257,46
1990,21740,12,female_male,72.01995020700087,1196,46
1991,10210,0,total_pre,73.38783181864487,742,26
1991,10210,1,male,50.96449543176579,334,23
1991,10210,2,female,63.3658282710551,408,23
1991,10210,4,total_post,71.91852133162733,742,26
1991,10210,12,female_male,120.66379438393066,742,26
1991,21720,0,total_pre,121.97143135430616,659,43
1991,21720,1,male,73.50196409016975,309,40
1991,21720,2,female,77.35297238332426,350,40
1991,21720,4,total_post,105.76113621518556,659,43
1991,21720,12,female_male,167.1030632538694,659,43
1991,21740,0,total_pre,82.69504586887345,1063,46
1991,21740,1,male,47.057412267421874,515,45
1991,21740,2,female,40.70051123920881,494,40
1991,21740,4,total_post,78.61272536106601,1063,46
1991,21740,12,female_male,92.97869426685318,1009,45
1992,10130,0,total_pre,91.1017696511663,419,11
1992,10130,1,male,47.69476494837922,191,11
1992,10130,2,female,55.55044229908911,228,10
1992,10130,4,total_post,84.38231101262457,419,11
1992,10130,12,female_male,105.25413744794463,419,11
1992,10210,0,total_pre,91.74802310611257,606,16
1992,10210,1,male,52.35430352614421,248,14
1992,10210,2,female,75.27177361767926,358,16
1992,10210,4,total_post,87.36958440947296,606,16
1992,10210,12,female_male,130.96898090893214,606,16
1992,10285,0,total_pre,84.5740043553339,311,10
1992,10285,1,male,36.505604588743466,127,10
1992,10285,2,female,59.1978186351659,184,10
1992,10285,4,total_post,82.29621010998275,311,10
1992,10285,12,female_male,94.50246354764721,311,10
1992,21720,0,total_pre,133.80213469942927,717,26
1992,21720,1,male,92.84551916636777,368,24
1992,21720,2,female,92.61499166163973,349,25
1992,21720,4,total_post,109.18497954412715,717,26
1992,21720,12,female_male,201.14804624600512,717,26
1992,21740,0,total_pre,84.78177063706944,1263,30
1992,21740,1,male,82.30105188525125,595,30
1992,21740,2,female,79.54833498264583,638,30
1992,21740,4,total_post,83.5303216496081,1263,30
1992,21740,12,female_male,171.50401575990438,1233,30
1993,10110,0,total_pre,44.62058667062704,209,5
1993,10110,1,male,13.20115392559904,71,5
1993,10110,2,female,29.816093687846195,138,5
1993,10110,4,total_post,39.82311744564921,209,5
1993,10110,12,female_male,45.28154482687303,209,5
1993,10130,0,total_pre,30.868099223115987,136,5
1993,10130,1,male,17.55703630503485,58,4
1993,10130,2,female,19.398359885940813,78,5
1993,10130,4,total_post,30.84338127564606,136,5
1993,10130,12,female_male,38.22188509298559,136,5
1993,10210,0,total_pre,55.5992816426518,549,20
1993,10210,1,male,32.28379015475535,192,15
1993,10210,2,female,49.057806464841164,357,20
1993,10210,4,total_post,51.8455746441617,549,20
1993,10210,12,female_male,84.97513780271589,549,20
1993,10285,0,total_pre,45.496043635916124,183,4
1993,10285,1,male,21.666307282587397,83,4
1993,10285,2,female,30.12023494677059,100,4
1993,10285,4,total_post,41.66068374438338,183,4
1993,10285,12,female_male,47.932318502762655,183,4
1993,21720,0,total_pre,137.53510969717635,635,32
1993,21720,1,male,64.46548254087637,271,29
1993,21720,2,female,82.0856954681598,316,29
1993,21720,4,total_post,108.98411508098143,635,32
1993,21720,12,female_male,152.64003149851973,587,29
1993,21740,0,total_pre,96.03041902487021,1385,33
1993,21740,1,male,76.10608691251628,649,33
1993,21740,2,female,65.45234047954831,704,33
1993,21740,4,total_post,92.85539804002515,1385,33
1993,21740,12,female_male,153.80739385317182,1353,33
1994,10110,0,total_pre,35.80531446000841,125,3
1994,10110,1,male,9.423959517985052,40,3
1994,10110,2,female,26.95001582608052,85,3
1994,10110,4,total_post,36.337615540487405,125,3
1994,10110,12,female_male,39.474236333227616,125,3
1994,10130,0,total_pre,79.63933186692488,371,7
1994,10130,1,male,41.33751572356165,166,7
1994,10130,2,female,59.00408216854365,204,7
1994,10130,4,total_post,74.66421272271452,371,7
1994,10130,12,female_male,98.35604844806487,370,7
1994,10210,0,total_pre,74.56177594129511,522,14
1994,10210,1,male,49.32376198335262,231,14
1994,10210,2,female,54.27640388269691,291,14
1994,10210,4,total_post,72.45651932660756,522,14
1994,10210,12,female_male,108.11355191454004,522,14
1994,10285,0,total_pre,44.817844420428536,228,6
1994,10285,1,male,27.757629806249835,104,6
1994,10285,2,female,22.41695326929674,124,6
1994,10285,4,total_post,44.202542195234265,228,6
1994,10285,12,female_male,52.76853216396813,228,6
1994,21720,0,total_pre,97.53753701069424,715,22
1994,21720,1,male,59.455565511726675,338,22
1994,21720,2,female,75.3683232355494,377,22
1994,21720,4,total_post,93.20982551857811,715,22
1994,21720,12,female_male,147.20629737094274,715,22
1994,21740,0,total_pre,89.69798845384521,1141,23
1994,21740,1,male,45.78976362611467,501,21
1994,21740,2,female,71.4529917390413,603,22
1994,21740,4,total_post,88.51006372080268,1141,23
1994,21740,12,female_male,118.11918434246056,1104,22
1995,10130,0,total_pre,93.66341239465153,395,10
1995,10130,1,male,49.63233111174515,179,9
1995,10130,2,female,59.20079066053317,216,10
1995,10130,4,total_post,96.05154821696436,395,10
1995,10130,12,female_male,108.34035458681008,395,10
1995,10210,0,total_pre,82.3224906883286,647,20
1995,10210,1,male,51.57545027749748,272,19
1995,10210,2,female,68.31068269743263,375,20
1995,10210,4,total_post,79.79108675072025,647,20
1995,10210,12,female_male,124.42454725552398,647,20
1995,10285,0,total_pre,80.33338103633518,285,11
1995,10285,1,male,32.42593153993282,112,10
1995,10285,2,female,61.20243614375373,173,11
1995,10285,4,total_post,74.59136743546846,285,11
1995,10285,12,female_male,90.41831103423799,285,11
1995,21720,0,total_pre,71.01310087283886,571,27
1995,21720,1,male,46.9314878922305,269,27
1995,21720,2,female,57.76265894800734,301,26
1995,21720,4,total_post,72.2438021156318,571,27
1995,21720,12,female_male,116.15738700782427,570,27
1995,21740,0,total_pre,105.8546466478658,1156,26
1995,21740,1,male,79.13616197040054,551,25
1995,21740,2,female,95.67052442776165,581,24
1995,21740,4,total_post,101.53184416996619,1156,26
1995,21740,12,female_male,168.53775108287016,1132,25
1996,10110,0,total_pre,43.833288568203315,211,4
1996,10110,1,male,19.722499809137812,72,4
1996,10110,2,female,33.90217990101325,137,4
1996,10110,4,total_post,44.55917432093585,211,4
1996,10110,12,female_male,51.383728917074784,209,4
1996,10210,0,total_pre,105.40455807338564,721,16
1996,10210,1,male,76.00345099757811,338,16
1996,10210,2,female,69.12071084209357,383,15
1996,10210,4,total_post,97.16808372128914,721,16
1996,10210,12,female_male,147.409627598556,721,16
1996,10261,0,total_pre,118.24827884463186,496,14
1996,10261,1,male,54.577654981073806,215,14
1996,10261,2,female,76.58415292596035,281,13
1996,10261,4,total_post,104.41731105568286,496,14
1996,10261,12,female_male,132.7009504538136,496,14
1996,21720,0,total_pre,99.17981621997042,711,21
1996,21720,1,male,69.8995426445118,364,21
1996,21720,2,female,69.05381124026046,347,21
1996,21720,4,total_post,91.81029540319163,711,21
1996,21720,12,female_male,152.16382229253907,711,21
1996,21740,0,total_pre,226.33168017344408,1387,28
1996,21740,1,male,117.87704913457021,587,28
1996,21740,2,female,123.35205010931723,711,28
1996,21740,4,total_post,212.11479527211182,1387,28
1996,21740,12,female_male,253.29012046440556,1298,28
1997,10210,0,total_pre,99.92894193588269,466,11
1997,10210,1,male,59.530428276031785,223,11
1997,10210,2,female,63.13017586295445,231,11
1997,10210,4,total_post,94.51712409069751,466,11
1997,10210,12,female_male,127.37003301020121,454,11
1997,10261,0,total_pre,79.36740683992285,336,10
1997,10261,1,male,36.35248731495841,129,10
1997,10261,2,female,51.93427431733257,207,10
1997,10261,4,total_post,67.98196501275585,336,10
1997,10261,12,female_male,90.81041865673005,336,10
1997,21720,0,total_pre,133.57042752933287,719,36
1997,21720,1,male,91.20809011121517,353,33
1997,21720,2,female,72.86445091030978,347,36
1997,21720,4,total_post,99.8343379889696,719,36
1997,21720,12,female_male,170.22390027941853,700,36
1997,21740,0,total_pre,81.09064699753986,1193,35
1997,21740,1,male,51.81867415175038,524,31
1997,21740,2,female,58.90696819681987,579,34
1997,21740,4,total_post,77.54159622481201,1193,35
1997,21740,12,female_male,119.7874086762023,1103,35
1998,10110,0,total_pre,62.60570993571981,275,8
1998,10110,1,male,18.356019475798455,75,6
1998,10110,2,female,49.28832282709869,200,8
1998,10110,4,total_post,55.22472304883374,275,8
1998,10110,12,female_male,67.43382549267614,275,8
1998,10115,0,total_pre,28.746010811757436,127,21
1998,10115,1,male,12.082829115807481,63,16
1998,10115,2,female,11.431313013060757,58,20
1998,10115,4,total_post,21.44548394529197,127,21
1998,10115,12,female_male,23.352402748027515,121,21
1998,10210,0,total_pre,144.3100458010639,570,15
1998,10210,1,male,80.51760394878612,244,14
1998,10210,2,female,89.70087219119624,326,15
1998,10210,4,total_post,135.50311776151494,570,15
1998,10210,12,female_male,176.25012647629646,570,15
1998,10261,0,total_pre,93.66795043845698,405,22
1998,10261,1,male,40.87947001294,166,14
1998,10261,2,female,53.82658250623851,233,20
1998,10261,4,total_post,83.93407703955354,405,22
1998,10261,12,female_male,97.86096470490241,399,22
1998,10285,0,total_pre,110.81780669292094,416,14
1998,10285,1,male,54.89799397067897,180,14
1998,10285,2,female,66.79527890149026,236,13
1998,10285,4,total_post,100.16035664232193,416,14
1998,10285,12,female_male,123.3706662481255,416,14
1998,21720,0,total_pre,73.02825145224587,635,31
1998,21720,1,male,61.45928927188691,292,27
1998,21720,2,female,56.258569021037225,325,30
1998,21720,4,total_post,85.82839869987923,635,31
1998,21720,12,female_male,128.72481577721985,617,31
1998,21740,0,total_pre,62.15932709863585,1233,32
1998,21740,1,male,42.62027327513496,558,31
1998,21740,2,female,46.90284901038546,602,30
1998,21740,4,total_post,63.468118896940034,1233,32
1998,21740,12,female_male,96.05742023929125,1160,31
1999,10130,0,total_pre,111.24168959441391,413,18
1999,10130,1,male,57.67885759405485,187,16
1999,10130,2,female,57.031684723407636,226,18
1999,10130,4,total_post,95.57098109811454,413,18
1999,10130,12,female_male,117.22317013086597,413,18
1999,10210,0,total_pre,151.0148868516719,770,31
1999,10210,1,male,98.0947804058767,353,30
1999,10210,2,female,92.80542538451415,417,30
1999,10210,4,total_post,140.05283229026946,770,31
1999,10210,12,female_male,197.874996164922,770,31
1999,10261,0,total_pre,88.02333394124864,484,26
1999,10261,1,male,37.77914188772655,194,24
1999,10261,2,female,56.74485533422172,282,25
1999,10261,4,total_post,71.34949469000635,484,26
1999,10261,12,female_male,92.46505650177389,476,26
1999,21720,0,total_pre,174.65565700989671,860,45
1999,21720,1,male,119.33943973910544,404,44
1999,21720,2,female,111.1229819744173,446,44
1999,21720,4,total_post,175.42553333387974,860,45
1999,21720,12,female_male,255.37104777669086,850,45
1999,21740,0,total_pre,101.16704760365735,1364,52
1999,21740,1,male,100.55462570744572,627,50
1999,21740,2,female,46.29495017260331,656,50
1999,21740,4,total_post,93.9416092770108,1364,52
1999,21740,12,female_male,130.03055950831538,1283,50
2000,10130,0,total_pre,110.28757074748738,453,19
2000,10130,1,male,49.062776073758066,204,18
2000,10130,2,female,71.09029844096031,248,19
2000,10130,4,total_post,95.60992724779312,453,19
2000,10130,12,female_male,118.50110283270811,452,19
2000,10210,0,total_pre,143.34956105765505,511,20
2000,10210,1,male,67.45717297270963,204,18
2000,10210,2,female,89.84011694677719,307,19
2000,10210,4,total_post,137.34991697141322,511,20
2000,10210,12,female_male,163.81127734990775,511,20
2000,10261,0,total_pre,99.72885114889263,403,23
2000,10261,1,male,40.04378055870217,157,22
2000,10261,2,female,60.59764411959655,246,23
2000,10261,4,total_post,78.78082573954109,403,23
2000,10261,12,female_male,100.53904359217631,403,23
2000,10285,0,total_pre,92.51611873928624,359,16
2000,10285,1,male,34.65611677602204,128,12
2000,10285,2,female,69.1658393899468,231,16
2000,10285,4,total_post,79.29253697598202,359,16
2000,10285,12,female_male,95.69571847810406,359,16
2000,21720,0,total_pre,146.833337776138,860,38
2000,21720,1,male,105.9282670980895,414,36
2000,21720,2,female,90.21523399019705,434,37
2000,21720,4,total_post,127.98130551094954,860,38
2000,21720,12,female_male,212.04763566434727,848,38
2000,21740,0,total_pre,88.22757315238165,1545,54
2000,21740,1,male,77.04797611455133,690,48
2000,21740,2,female,50.32161224323662,805,51
2000,21740,4,total_post,88.75974919825687,1545,54
2000,21740,12,female_male,131.86479075793088,1495,51
2001,10130,0,total_pre,167.88856006800395,536,21
2001,10130,1,male,78.16715852344606,254,20
2001,10130,2,female,89.10652628959929,282,20
2001,10130,4,total_post,145.33106989804878,536,21
2001,10130,12,female_male,170.4085137355003,536,21
2001,10210,0,total_pre,145.97069729535895,593,25
2001,10210,1,male,71.72589385402529,242,24
2001,10210,2,female,104.79336366597691,351,25
2001,10210,4,total_post,134.89893348048398,593,25
2001,10210,12,female_male,181.48978935023698,593,25
2001,10261,0,total_pre,113.3303517434132,411,24
2001,10261,1,male,43.086850126140504,185,21
2001,10261,2,female,56.21867165459753,226,22
2001,10261,4,total_post,89.14073266489058,411,24
2001,10261,12,female_male,102.04564297610494,411,24
2001,10285,0,total_pre,60.55961169721844,335,16
2001,10285,1,male,31.00288004341854,126,13
2001,10285,2,female,47.48053182676904,209,16
2001,10285,4,total_post,58.89533748272559,335,16
2001,10285,12,female_male,74.73461567538254,335,16
2001,21720,0,total_pre,212.05918226815416,920,53
2001,21720,1,male,149.6839125138127,472,52
2001,21720,2,female,119.79764912293533,448,49
2001,21720,4,total_post,181.48145841032144,920,53
2001,21720,12,female_male,289.7759167856765,920,53
2001,21740,0,total_pre,190.0350661301714,1573,59
2001,21740,1,male,137.10975036408055,725,55
2001,21740,2,female,101.39143015881237,813,57
2001,21740,4,total_post,179.23010920670595,1573,59
2001,21740,12,female_male,245.68708344687468,1538,57
2002,10130,0,total_pre,110.8446041085855,465,19
2002,10130,1,male,50.68460566634987,200,16
2002,10130,2,female,69.92132032796326,265,19
2002,10130,4,total_post,99.89016025462675,465,19
2002,10130,12,female_male,120.97726815310844,465,19
2002,10210,0,total_pre,185.46138530427754,723,32
2002,10210,1,male,98.67852775246612,304,28
2002,10210,2,female,126.39636285483786,419,32
2002,10210,4,total_post,175.25288450649032,723,32
2002,10210,12,female_male,231.59876310356165,723,32
2002,10261,0,total_pre,110.58717696525402,479,33
2002,10261,1,male,48.166196412733356,202,28
2002,10261,2,female,61.23851943765012,275,32
2002,10261,4,total_post,86.18804312429933,479,33
2002,10261,12,female_male,113.28036436555301,477,33
2002,10285,0,total_pre,92.03136248959552,355,24
2002,10285,1,male,31.871262955067294,133,15
2002,10285,2,female,66.07156390138988,222,24
2002,10285,4,total_post,80.02454042496699,355,24
2002,10285,12,female_male,90.08525488091213,355,24
2002,21720,0,total_pre,161.79026806250488,870,47
2002,21720,1,male,125.3608520130406,415,43
2002,21720,2,female,106.62751871561866,447,46
2002,21720,4,total_post,161.11137778564964,870,47
2002,21720,12,female_male,252.5295545072246,862,47
2002,21740,0,total_pre,198.19261005076422,1651,68
2002,21740,1,male,111.32730353283624,702,62
2002,21740,2,female,129.1727956790843,831,63
2002,21740,4,total_post,188.22038983264846,1651,68
2002,21740,12,female_male,251.33574215738963,1533,64
2003,10115,0,total_pre,63.855258737554976,407,62
2003,10115,1,male,30.12544435394518,177,42
2003,10115,2,female,41.88875144500681,214,57
2003,10115,4,total_post,56.088549693281564,407,62
2003,10115,12,female_male,73.23054611112353,391,61
2003,10130,0,total_pre,62.25171562760213,285,36
2003,10130,1,male,33.28224978585159,127,28
2003,10130,2,female,38.70708509365564,158,32
2003,10130,4,total_post,62.126523886435656,285,36
2003,10130,12,female_male,73.44901423356612,285,36
2003,10210,0,total_pre,120.68732906250466,695,37
2003,10210,1,male,62.43951077517039,284,28
2003,10210,2,female,94.70659043235274,411,35
2003,10210,4,total_post,109.74192042140287,695,37
2003,10210,12,female_male,161.33792998635718,695,37
2003,10261,0,total_pre,129.11723219882273,506,34
2003,10261,1,male,65.04948913467764,225,27
2003,10261,2,female,66.46877318788826,281,30
2003,10261,4,total_post,106.01211419381583,506,34
2003,10261,12,female_male,135.892934104004,506,34
2003,21720,0,total_pre,225.8665773541719,1263,101
2003,21720,1,male,165.434352032251,637,91
2003,21720,2,female,137.49845417147387,626,89
2003,21720,4,total_post,209.82097029683987,1263,101
2003,21720,12,female_male,321.19891110667237,1263,101
2003,21740,0,total_pre,135.11510813206903,1583,89
2003,21740,1,male,74.02442085601797,755,78
2003,21740,2,female,124.92875974203866,801,81
2003,21740,4,total_post,129.71549912715497,1583,89
2003,21740,12,female_male,174.40808072463807,1556,88
2004,10110,0,total_pre,165.17942403590104,550,21
2004,10110,1,male,63.72624499567431,169,18
2004,10110,2,female,103.05059941771498,381,21
2004,10110,4,total_post,141.75431022961908,550,21
2004,10110,12,female_male,159.63365571305766,550,21
2004,10115,0,total_pre,25.26126179992153,280,45
2004,10115,1,male,18.930478285997054,144,34
2004,10115,2,female,18.20953099094522,135,38
2004,10115,4,total_post,26.99881102705737,280,45
2004,10115,12,female_male,37.39377789697871,279,44
2004,10130,0,total_pre,110.44857158630698,473,16
2004,10130,1,male,53.890171406012705,208,16
2004,10130,2,female,66.53691917328898,265,16
2004,10130,4,total_post,97.9340198816209,473,16
2004,10130,12,female_male,122.27292657588676,473,16
2004,10210,0,total_pre,165.61527706359624,712,26
2004,10210,1,male,78.25184354937308,281,24
2004,10210,2,female,104.71624156483418,429,26
2004,10210,4,total_post,142.5596619328641,712,26
2004,10210,12,female_male,189.51657473583694,710,26
2004,10261,0,total_pre,100.24761593154905,401,12
2004,10261,1,male,40.996997528301456,179,12
2004,10261,2,female,56.47741917010593,204,12
2004,10261,4,total_post,85.973690283083,401,12
2004,10261,12,female_male,98.6893193749188,383,12
2004,21720,0,total_pre,167.08188229139523,995,50
2004,21720,1,male,117.7832121898849,506,48
2004,21720,2,female,114.33422080353814,468,50
2004,21720,4,total_post,154.37395337417163,995,50
2004,21720,12,female_male,248.87166598777898,974,50
2004,21740,0,total_pre,206.97393554115013,1632,59
2004,21740,1,male,116.89910341814013,768,56
2004,21740,2,female,134.4049818455363,807,57
2004,21740,4,total_post,193.47383883021368,1632,59
2004,21740,12,female_male,261.80053623789837,1575,57
2005,10115,0,total_pre,46.01950590321826,277,56
2005,10115,1,male,22.001709307929705,126,40
2005,10115,2,female,26.71111744945882,149,44
2005,10115,4,total_post,37.777180685986885,277,56
2005,10115,12,female_male,50.66811599158403,275,55
2005,10130,0,total_pre,112.53940651641632,531,18
2005,10130,1,male,51.555864280299616,243,18
2005,10130,2,female,83.7931882678927,287,18
2005,10130,4,total_post,106.32411141956399,531,18
2005,10130,12,female_male,131.118281991532,530,18
2005,10210,0,total_pre,130.62457785172532,653,35
2005,10210,1,male,63.30848662254504,273,33
2005,10210,2,female,107.55713810014034,379,34
2005,10210,4,total_post,123.61098814303575,653,35
2005,10210,12,female_male,173.19221835881223,652,35
2005,10261,0,total_pre,112.70076513828484,407,19
2005,10261,1,male,50.4282879534291,162,16
2005,10261,2,female,82.38989768555572,242,19
2005,10261,4,total_post,100.91419691207957,407,19
2005,10261,12,female_male,126.42134238040659,404,19
2005,10285,0,total_pre,86.08501818439558,337,20
2005,10285,1,male,31.54573637474783,138,17
2005,10285,2,female,64.22068655428357,199,20
2005,10285,4,total_post,78.40440744314537,337,20
2005,10285,12,female_male,90.00763721681271,337,20
2005,21720,0,total_pre,153.1408521797312,1279,80
2005,21720,1,male,123.11723736320195,610,78
2005,21720,2,female,100.30551071622904,664,76
2005,21720,4,total_post,142.89731803698123,1279,80
2005,21720,12,female_male,237.90499219081187,1274,80
2005,21740,0,total_pre,201.4886673992201,1594,68
2005,21740,1,male,125.21840622338118,760,67
2005,21740,2,female,104.26458984311445,774,66
2005,21740,4,total_post,188.48054794879152,1594,68
2005,21740,12,female_male,248.07989054605878,1534,68
2006,10115,0,total_pre,29.935853077962125,239,48
2006,10115,1,male,17.480005444936317,104,41
2006,10115,2,female,14.471979965664373,133,38
2006,10115,4,total_post,24.975085503991796,239,48
2006,10115,12,female_male,31.901328695735028,237,46
2006,10130,0,total_pre,157.6556656496561,508,27
2006,10130,1,male,74.96935331423141,229,26
2006,10130,2,female,91.38329986369213,277,26
2006,10130,4,total_post,141.05015198949275,508,27
2006,10130,12,female_male,170.64364235618984,506,27
2006,10210,0,total_pre,124.97468240313314,426,39
2006,10210,1,male,69.68364083047362,186,31
2006,10210,2,female,68.47751988420846,240,34
2006,10210,4,total_post,117.96382834118212,426,39
2006,10210,12,female_male,141.57235419193827,426,39
2006,10261,0,total_pre,131.42478356298406,539,44
2006,10261,1,male,70.88401810342413,246,32
2006,10261,2,female,85.55632296471413,284,39
2006,10261,4,total_post,122.23666581469845,539,44
2006,10261,12,female_male,161.6178792045528,530,43
2006,10285,0,total_pre,87.48904890979202,362,18
2006,10285,1,male,40.14554422139,149,16
2006,10285,2,female,61.67635881623427,213,18
2006,10285,4,total_post,79.90328167893028,362,18
2006,10285,12,female_male,98.77396543327929,362,18
2006,21720,0,total_pre,411.83190217712604,1300,111
2006,21720,1,male,227.36926081540025,617,97
2006,21720,2,female,221.79462626558526,656,106
2006,21720,4,total_post,306.5356072850772,1300,111
2006,21720,12,female_male,475.8346898602434,1273,111
2006,21740,0,total_pre,348.77169022435913,1535,279
2006,21740,1,male,188.88909435759342,598,225
2006,21740,2,female,196.37364304012988,673,221
