year,species_code,sex,sex_desc,iss,nss,nhls
1983,10130,1,male,1125.6328831682022,7671,170
1983,10130,2,female,1112.8348786121078,7480,170
1983,10130,4,total_post,1627.0141368877846,15727,170
1983,10130,12,female_male,2186.005426416032,15151,170
1983,10210,0,total_pre,4307.061919291705,33924,256
1983,10210,1,male,2224.454454530212,12151,232
1983,10210,2,female,3193.0613854933085,21616,255
1983,10210,4,total_post,4307.061917401158,33924,256
1983,10210,12,female_male,4025.5562209276254,33767,255
1983,10285,0,total_pre,1849.0116235565015,11624,118
1983,10285,1,male,1080.605111010609,5697,115
1983,10285,2,female,1128.7700498485979,5927,118
1983,10285,4,total_post,1849.0116099989264,11624,118
1983,10285,12,female_male,1651.148272442771,11624,118
1983,21720,0,total_pre,1148.526738159158,13143,255
1983,21720,1,male,1180.2563597160943,5124,249
1983,21720,2,female,1123.7066979821204,4856,252
1983,21720,4,total_post,1148.5267440069563,13143,255
1983,21720,12,female_male,2296.0310953400513,9980,254
1983,21740,0,total_pre,1480.5583456668487,165834,328
1983,21740,1,male,1409.6316186206338,33406,316
1983,21740,2,female,1711.7989238051011,34195,315
1983,21740,4,total_post,1480.5583463376358,165834,328
1983,21740,12,female_male,3032.444250604004,67601,320
1984,10110,0,total_pre,1016.4771390687998,6050,88
1984,10110,1,male,465.8438833681197,2167,87
1984,10110,2,female,710.2077358145227,3882,88
1984,10110,4,total_post,1016.4771352678089,6050,88
1984,10110,12,female_male,1151.708747717668,6049,88
1984,10112,0,total_pre,177.2008407567059,741,27
1984,10112,1,male,86.57645349344868,342,26
1984,10112,2,female,99.1732384023062,399,27
1984,10112,4,total_post,177.20084999951027,741,27
1984,10112,12,female_male,184.48397406704217,741,27
1984,10115,0,total_pre,223.09199003309993,536,27
1984,10115,1,male,111.19650019665777,257,27
1984,10115,2,female,122.17843147753217,279,27
1984,10115,4,total_post,223.0919809096448,536,27
1984,10115,12,female_male,235.3100518311379,536,27
1984,10130,0,total_pre,1601.497058987863,14043,152
1984,10130,1,male,1024.4572520146871,6639,150
1984,10130,2,female,1082.2774246744384,6792,151
1984,10130,4,total_post,1601.4970593844641,14043,152
1984,10130,12,female_male,2104.0747784273,13431,151
1984,10210,0,total_pre,4006.2786046836572,33894,271
1984,10210,1,male,1856.7323725703966,11340,245
1984,10210,2,female,3302.911873654967,22553,268
1984,10210,4,total_post,4006.2786065708688,33894,271
1984,10210,12,female_male,4301.753975535539,33893,270
1984,10285,0,total_pre,1527.7058585616314,14026,151
1984,10285,1,male,1170.7864688501952,6906,146
1984,10285,2,female,760.743870676433,7120,151
1984,10285,4,total_post,1527.7058567115337,14026,151
1984,10285,12,female_male,1636.290071487206,14026,151
1984,21720,0,total_pre,2398.142199019488,12133,264
1984,21720,1,male,1553.9266886770956,6090,259
1984,21720,2,female,1482.1430907322951,5946,259
1984,21720,4,total_post,2398.1421900298405,12133,264
1984,21720,12,female_male,3036.402534757251,12036,263
1984,21740,0,total_pre,1849.7625061310707,51847,330
1984,21740,1,male,1217.758351997551,21241,299
1984,21740,2,female,1503.5983047439925,23002,299
1984,21740,4,total_post,1849.7625063142787,51847,330
1984,21740,12,female_male,2669.155218556035,44243,312
1985,10110,0,total_pre,1444.5348796804851,5550,104
1985,10110,1,male,654.4197794617403,2103,99
1985,10110,2,female,965.8550907895345,3445,102
1985,10110,4,total_post,1444.534887251635,5550,104
1985,10110,12,female_male,1604.8898809700995,5548,104
1985,10115,0,total_pre,25.80666843047709,200,46
1985,10115,1,male,35.8717409650478,72,28
1985,10115,2,female,47.876063174849804,100,31
1985,10115,4,total_post,25.80666414868443,200,46
1985,10115,12,female_male,82.999669644805,172,38
1985,10130,0,total_pre,2028.9961849011545,13706,192
1985,10130,1,male,1253.1892726592212,6827,187
1985,10130,2,female,1245.3262110387625,6877,188
1985,10130,4,total_post,2028.9961754572437,13706,192
1985,10130,12,female_male,2428.067471487341,13704,192
1985,10210,0,total_pre,1529.1764042491404,33824,261
1985,10210,1,male,924.6160871656228,11196,218
1985,10210,2,female,1528.2039826114783,22628,259
1985,10210,4,total_post,1529.1764041030517,33824,261
1985,10210,12,female_male,2269.681497384377,33824,261
1985,10285,0,total_pre,1961.7282335570624,10914,168
1985,10285,1,male,1219.8667316905637,5171,142
1985,10285,2,female,1184.9646325990282,5742,168
1985,10285,4,total_post,1961.7282316771584,10914,168
1985,10285,12,female_male,1845.8134064201172,10913,168
1985,21720,0,total_pre,857.1912637920075,16921,345
1985,21720,1,male,662.9932534196977,7522,329
1985,21720,2,female,703.5008990621891,7177,325
1985,21720,4,total_post,857.1912724367301,16921,345
1985,21720,12,female_male,1368.8728294599232,14699,331
1985,21740,0,total_pre,310.40944091439064,209638,346
1985,21740,1,male,503.30134948373944,40059,306
1985,21740,2,female,575.6138409614673,46746,316
1985,21740,4,total_post,310.40944064901765,209638,346
1985,21740,12,female_male,1088.9550846585455,86805,326
1986,10110,0,total_pre,1018.0054426875962,5812,133
1986,10110,1,male,492.7442092925252,2208,122
1986,10110,2,female,750.9518673757096,3600,126
1986,10110,4,total_post,1018.0054374871889,5812,133
1986,10110,12,female_male,1237.0026594099963,5808,131
1986,10115,0,total_pre,98.06854839293455,195,53
1986,10115,1,male,50.26988329298754,80,30
1986,10115,2,female,45.892435571965564,60,26
1986,10115,4,total_post,98.06854712909998,195,53
1986,10115,12,female_male,93.50772777544631,140,38
1986,10130,0,total_pre,1697.3141563483503,13561,259
1986,10130,1,male,996.4555998967636,6692,247
1986,10130,2,female,1188.5520213168509,6844,256
1986,10130,4,total_post,1697.3141444430105,13561,259
1986,10130,12,female_male,2117.996371672377,13536,259
1986,10210,0,total_pre,2195.5000796115987,30470,249
1986,10210,1,male,1029.320718574119,11075,218
1986,10210,2,female,2281.5331249871883,19395,248
1986,10210,4,total_post,2195.5000784707827,30470,249
1986,10210,12,female_male,2725.895236304514,30470,249
1986,10285,0,total_pre,1534.974127624867,12349,236
1986,10285,1,male,1232.3979792862867,6483,186
1986,10285,2,female,985.4569662471811,5866,230
1986,10285,4,total_post,1534.9741143918486,12349,236
1986,10285,12,female_male,1613.709415659215,12349,236
1986,21720,0,total_pre,2103.951423351108,15872,349
1986,21720,1,male,1335.2351498404382,7226,324
1986,21720,2,female,1378.3149528106203,7165,324
1986,21720,4,total_post,2103.951423369117,15872,349
1986,21720,12,female_male,2711.8035387717073,14391,331
1986,21740,0,total_pre,1460.5564318712009,137690,346
1986,21740,1,male,998.8171702200801,36163,311
1986,21740,2,female,1300.8389580564517,35186,323
1986,21740,4,total_post,1460.5564323140936,137690,346
1986,21740,12,female_male,2248.467123562725,71349,330
1987,10110,0,total_pre,1562.49708118386,7885,141
1987,10110,1,male,695.5305443874353,2768,133
1987,10110,2,female,1118.7881890963272,5116,136
1987,10110,4,total_post,1562.497043776266,7885,141
1987,10110,12,female_male,1771.8165826843128,7884,141
1987,10112,0,total_pre,9.567853882668983,5,1
1987,10112,1,male,10.281664810663088,3,1
1987,10112,2,female,8.05769193047183,2,1
1987,10112,4,total_post,9.567641863403646,5,1
1987,10112,12,female_male,13.46340611130787,5,1
1987,10115,0,total_pre,90.77481431477466,290,33
1987,10115,1,male,45.67134834870482,140,26
1987,10115,2,female,47.71796130363443,130,27
1987,10115,4,total_post,90.77481823048608,290,33
1987,10115,12,female_male,90.5171324676979,270,32
1987,10130,0,total_pre,1740.7533986868261,13924,192
1987,10130,1,male,1074.5877825481996,7017,184
1987,10130,2,female,1241.036402919998,6534,190
1987,10130,4,total_post,1740.7533943457975,13924,192
1987,10130,12,female_male,2263.876928462104,13551,192
1987,10210,0,total_pre,1879.2736397396077,31241,224
1987,10210,1,male,992.7817073554489,11536,211
1987,10210,2,female,1920.092702034133,19705,222
1987,10210,4,total_post,1879.2736386900772,31241,224
1987,10210,12,female_male,2637.039230985418,31241,224
1987,10285,0,total_pre,1473.8078592249597,8533,172
1987,10285,1,male,1062.606828396337,4667,146
1987,10285,2,female,893.3833058696188,3866,169
1987,10285,4,total_post,1473.8078510477217,8533,172
1987,10285,12,female_male,1487.3944771509957,8533,172
1987,21720,0,total_pre,2090.539416317706,9483,339
1987,21720,1,male,1180.5431609213229,4703,334
1987,21720,2,female,1087.7853832236196,4547,332
1987,21720,4,total_post,2090.539388647707,9483,339
1987,21720,12,female_male,2264.9417730941536,9250,338
1987,21740,0,total_pre,1346.7242314680407,38518,329
1987,21740,1,male,1004.4533700657479,17400,311
1987,21740,2,female,1115.9270213655873,16963,325
1987,21740,4,total_post,1346.7242342365626,38518,329
1987,21740,12,female_male,2088.659417102453,34363,327
1988,10110,0,total_pre,1004.5434954835124,6492,123
1988,10110,1,male,506.0777712510538,2256,114
1988,10110,2,female,740.6399751944269,4234,112
1988,10110,4,total_post,1004.5434982578854,6492,123
1988,10110,12,female_male,1230.3918595521402,6490,121
1988,10112,0,total_pre,49.35044080322899,142,18
1988,10112,1,male,25.98819452045131,66,16
1988,10112,2,female,29.31312498864015,76,17
1988,10112,4,total_post,49.350445292883016,142,18
1988,10112,12,female_male,56.366833620392526,142,18
1988,10115,0,total_pre,105.51601093436172,414,58
1988,10115,1,male,49.72399248322138,191,40
1988,10115,2,female,54.40689929305344,191,40
1988,10115,4,total_post,105.51601751766663,414,58
1988,10115,12,female_male,103.16088396268576,382,48
1988,10130,0,total_pre,1550.5256965763926,14336,207
1988,10130,1,male,1075.0996260581246,6831,197
1988,10130,2,female,1179.6099038734296,7253,201
1988,10130,4,total_post,1550.5256951440228,14336,207
1988,10130,12,female_male,2200.9600270750657,14084,207
1988,10210,0,total_pre,1599.4499747613163,27138,254
1988,10210,1,male,910.0334937800842,9918,216
1988,10210,2,female,1451.8991738004945,17219,254
1988,10210,4,total_post,1599.4499747863788,27138,254
1988,10210,12,female_male,2277.569766928363,27137,254
1988,10285,0,total_pre,635.5770713332934,7079,170
1988,10285,1,male,486.96252134329256,3290,139
1988,10285,2,female,464.3903253082892,3789,165
1988,10285,4,total_post,635.5770738912437,7079,170
1988,10285,12,female_male,702.9357351500557,7079,170
1988,21720,0,total_pre,1616.105387119949,6765,339
1988,21720,1,male,866.107311545116,3381,307
1988,21720,2,female,851.57823622222,3335,316
1988,21720,4,total_post,1616.1054091425679,6765,339
1988,21720,12,female_male,1710.978752007941,6716,338
1988,21740,0,total_pre,2002.9007088908695,101211,361
1988,21740,1,male,1238.2237248720105,39152,326
1988,21740,2,female,1680.7203358552267,42165,334
1988,21740,4,total_post,2002.9007078016393,101211,361
1988,21740,12,female_male,2699.520435822866,81317,343
1989,10110,0,total_pre,1316.848269673408,8261,173
1989,10110,1,male,612.8836992413732,3001,153
1989,10110,2,female,1026.4336057081555,5201,168
1989,10110,4,total_post,1316.8482734632346,8261,173
1989,10110,12,female_male,1623.9114089342527,8202,173
1989,10112,0,total_pre,103.91180479309504,424,33
1989,10112,1,male,66.68417806942193,241,31
1989,10112,2,female,52.22520420536533,183,29
1989,10112,4,total_post,103.91180634878943,424,33
1989,10112,12,female_male,118.85343875094667,424,33
1989,10115,0,total_pre,110.96010479822712,376,56
1989,10115,1,male,62.35239358364471,201,46
1989,10115,2,female,50.77393024812132,164,35
1989,10115,4,total_post,110.96010985747348,376,56
1989,10115,12,female_male,112.84998478387571,365,52
1989,10130,0,total_pre,981.1608802173341,15617,258
1989,10130,1,male,529.1955711827993,7314,246
1989,10130,2,female,1045.6588954727436,7737,249
1989,10130,4,total_post,981.1608814066358,15617,258
1989,10130,12,female_male,1379.6081009384266,15051,257
1989,10210,0,total_pre,2136.7725110637516,29672,236
1989,10210,1,male,1201.6344623294126,12084,221
1989,10210,2,female,1988.3643611340788,17588,234
1989,10210,4,total_post,2136.7725128214097,29672,236
1989,10210,12,female_male,3037.813765412203,29672,236
1989,10285,0,total_pre,1508.184158782887,7741,207
1989,10285,1,male,989.6096947768868,3799,158
1989,10285,2,female,924.6241452823657,3942,202
1989,10285,4,total_post,1508.1841700046746,7741,207
1989,10285,12,female_male,1567.6146012214047,7741,207
1989,21720,0,total_pre,1174.2360801359857,4246,293
1989,21720,1,male,619.9197791335296,2144,276
1989,21720,2,female,616.5735444139817,2083,269
1989,21720,4,total_post,1174.236125486402,4246,293
1989,21720,12,female_male,1236.1908884485786,4227,291
1989,21740,0,total_pre,1762.1144437838964,79967,350
1989,21740,1,male,1436.6889766267814,31819,334
1989,21740,2,female,1233.239602094866,29380,337
1989,21740,4,total_post,1762.1144431952641,79967,350
1989,21740,12,female_male,2568.7137134682557,61199,349
1990,10110,0,total_pre,1564.2121873317556,6589,140
1990,10110,1,male,655.8061980343791,2161,128
1990,10110,2,female,1095.6276734481335,4426,135
1990,10110,4,total_post,1564.2121954523116,6589,140
1990,10110,12,female_male,1715.3747135596582,6587,140
1990,10112,0,total_pre,173.23478712194222,643,51
1990,10112,1,male,87.97896882785744,306,46
1990,10112,2,female,93.28928306989056,337,47
1990,10112,4,total_post,173.23478976426142,643,51
1990,10112,12,female_male,178.3281886843206,643,51
1990,10115,0,total_pre,187.51258186856896,544,62
1990,10115,1,male,73.73820620385307,221,29
1990,10115,2,female,75.64314125920905,182,34
1990,10115,4,total_post,187.51258714062305,544,62
1990,10115,12,female_male,148.70290495124857,403,42
1990,10130,0,total_pre,2095.7537017554937,15823,261
1990,10130,1,male,1204.1931644611934,8135,238
1990,10130,2,female,1492.9758623355701,7677,258
1990,10130,4,total_post,2095.7537152441632,15823,261
1990,10130,12,female_male,2560.9320946309176,15812,261
1990,10210,0,total_pre,2251.9526304469728,30257,251
1990,10210,1,male,1306.9165831434825,11951,218
1990,10210,2,female,1868.9140836041747,18297,251
1990,10210,4,total_post,2251.952630172674,30257,251
1990,10210,12,female_male,3097.9600120554087,30248,251
1990,10285,0,total_pre,1315.2238785413767,7739,215
1990,10285,1,male,676.246618221639,3654,178
1990,10285,2,female,1082.1530933606157,4085,209
1990,10285,4,total_post,1315.2238902119625,7739,215
1990,10285,12,female_male,1362.472832272019,7739,215
1990,21720,0,total_pre,1219.8082591037764,5428,329
1990,21720,1,male,637.2468392877053,2389,300
1990,21720,2,female,652.0700841875346,2388,298
1990,21720,4,total_post,1219.8082444852655,5428,329
1990,21720,12,female_male,1283.6450398358315,4777,317
1990,21740,0,total_pre,1420.0809048368162,106523,353
1990,21740,1,male,1052.0678036612726,36950,314
1990,21740,2,female,1179.6248213135448,37108,321
1990,21740,4,total_post,1420.0809051817835,106523,353
1990,21740,12,female_male,2155.211009375644,74058,333
1991,10110,0,total_pre,1248.2226258948585,5720,140
1991,10110,1,male,469.71085116572976,1770,119
1991,10110,2,female,955.4046226119697,3943,132
1991,10110,4,total_post,1248.2226196441286,5720,140
1991,10110,12,female_male,1397.1788678162413,5713,139
1991,10112,0,total_pre,302.3020942199378,1056,92
1991,10112,1,male,175.0658224195539,510,82
1991,10112,2,female,147.98982675082675,546,80
1991,10112,4,total_post,302.3020800072194,1056,92
1991,10112,12,female_male,308.6232451184063,1056,92
1991,10115,0,total_pre,187.47486544325463,658,65
1991,10115,1,male,107.17663563756429,358,53
1991,10115,2,female,83.49615765614217,236,50
1991,10115,4,total_post,187.47488815958272,658,65
1991,10115,12,female_male,188.9046106893461,594,62
1991,10130,0,total_pre,829.8016275011894,16357,278
1991,10130,1,male,580.0666968595331,8164,257
1991,10130,2,female,583.5299779392001,7879,275
1991,10130,4,total_post,829.8016286596227,16357,278
1991,10130,12,female_male,1080.1847701801698,16043,278
1991,10210,0,total_pre,3416.7996435266905,27986,248
1991,10210,1,male,1778.736707377866,11215,232
1991,10210,2,female,2809.028409502984,16771,246
1991,10210,4,total_post,3416.799645245972,27986,248
1991,10210,12,female_male,4342.455255539581,27986,248
1991,10285,0,total_pre,1491.3803407112025,8163,235
1991,10285,1,male,853.2554081706254,3919,177
1991,10285,2,female,967.2269715807146,4243,227
1991,10285,4,total_post,1491.3803268862591,8163,235
1991,10285,12,female_male,1585.518339505327,8162,235
1991,21720,0,total_pre,1170.2762816584639,7001,313
1991,21720,1,male,894.4595957970666,3226,287
1991,21720,2,female,942.8985711492113,3231,292
1991,21720,4,total_post,1170.2762878864366,7001,313
1991,21720,12,female_male,1836.345905141704,6457,311
1991,21740,0,total_pre,837.8479159020467,137950,366
1991,21740,1,male,626.5689582450693,36019,327
1991,21740,2,female,558.6666828241214,33280,336
1991,21740,4,total_post,837.8479168988056,137950,366
1991,21740,12,female_male,1179.5451513576872,69299,345
1992,10110,0,total_pre,997.5733167688455,5711,118
1992,10110,1,male,339.17606613705516,1659,103
1992,10110,2,female,693.5112957063782,4019,113
1992,10110,4,total_post,997.5733140221907,5711,118
1992,10110,12,female_male,1018.3401590280874,5678,118
1992,10112,0,total_pre,286.11152204441987,1039,98
1992,10112,1,male,144.93495376354426,507,91
1992,10112,2,female,154.61781752120672,527,91
1992,10112,4,total_post,286.11153642033213,1039,98
1992,10112,12,female_male,298.80231202223507,1034,98
1992,10115,0,total_pre,184.07391322301802,616,64
1992,10115,1,male,95.6632755602551,289,49
1992,10115,2,female,102.52156541262178,324,54
1992,10115,4,total_post,184.073905549196,616,64
1992,10115,12,female_male,196.03762839493547,613,63
1992,10130,0,total_pre,1066.8685817932865,15917,279
1992,10130,1,male,631.5365506783558,7391,232
1992,10130,2,female,956.3715840161062,8107,276
1992,10130,4,total_post,1066.8685804079362,15917,279
1992,10130,12,female_male,1478.2926008138647,15498,278
1992,10210,0,total_pre,1493.8636530798703,23628,229
1992,10210,1,male,818.6476568903649,9654,207
1992,10210,2,female,1212.3818453605033,13974,227
1992,10210,4,total_post,1493.8636524875326,23628,229
1992,10210,12,female_male,1920.400474314928,23628,229
1992,10285,0,total_pre,1133.434155657026,7584,219
1992,10285,1,male,582.7076178878168,3237,163
1992,10285,2,female,960.4905680168238,4346,209
1992,10285,4,total_post,1133.4341688576917,7584,219
1992,10285,12,female_male,1203.1423677054695,7583,219
1992,21720,0,total_pre,771.1492414159029,10129,332
1992,21720,1,male,749.728566633402,4896,319
1992,21720,2,female,696.5579508363818,4658,315
1992,21720,4,total_post,771.1492380972134,10129,332
1992,21720,12,female_male,1446.5463885731274,9554,331
1992,21740,0,total_pre,800.821891248188,61165,343
1992,21740,1,male,730.6055054815872,19840,306
1992,21740,2,female,774.7433126129079,19615,308
1992,21740,4,total_post,800.8218921694954,61165,343
1992,21740,12,female_male,1502.5409089584725,39455,318
1993,10110,0,total_pre,1520.6907880326805,7367,186
1993,10110,1,male,487.91861644769136,2064,157
1993,10110,2,female,1263.966878920959,5299,175
1993,10110,4,total_post,1520.690780601293,7367,186
1993,10110,12,female_male,1727.9880788441099,7363,185
1993,10112,0,total_pre,336.2742582587216,1117,146
1993,10112,1,male,178.04600640604187,516,116
1993,10112,2,female,180.745956084771,601,131
1993,10112,4,total_post,336.2742553991317,1117,146
1993,10112,12,female_male,352.7564037253888,1117,146
1993,10115,0,total_pre,269.9095978287641,632,73
1993,10115,1,male,139.52931802248776,328,51
1993,10115,2,female,141.2138344504979,292,57
1993,10115,4,total_post,269.90962640769214,632,73
1993,10115,12,female_male,277.20983632545966,620,70
1993,10130,0,total_pre,2099.4700712685003,17182,296
1993,10130,1,male,1249.360474231642,8276,272
1993,10130,2,female,1546.1849313480914,8514,291
1993,10130,4,total_post,2099.470057355449,17182,296
1993,10130,12,female_male,2665.9870853405723,16790,295
1993,10210,0,total_pre,1729.9545844145182,26651,242
1993,10210,1,male,1076.8102721425173,10225,216
1993,10210,2,female,1595.5872629189091,16347,238
1993,10210,4,total_post,1729.9545852490435,26651,242
1993,10210,12,female_male,2513.4531630256583,26572,241
1993,10285,0,total_pre,1795.9688215924473,8365,241
1993,10285,1,male,1015.1764347574373,3668,181
1993,10285,2,female,1089.44367186783,4676,233
1993,10285,4,total_post,1795.9688345253069,8365,241
1993,10285,12,female_male,1855.419835030458,8344,240
1993,21720,0,total_pre,711.4381496844586,10500,363
1993,21720,1,male,600.3239736520588,4654,342
1993,21720,2,female,710.2328998540708,4378,332
1993,21720,4,total_post,711.4381486278126,10500,363
1993,21720,12,female_male,1282.0617185617452,9032,353
1993,21740,0,total_pre,1089.4447563548486,167268,367
1993,21740,1,male,1577.740643896029,44342,335
1993,21740,2,female,1696.3456143221238,43459,344
1993,21740,4,total_post,1089.4447560742055,167268,367
1993,21740,12,female_male,3201.215594229221,87801,349
1994,10110,0,total_pre,1424.200901058038,7193,143
1994,10110,1,male,565.7161682996859,2085,126
1994,10110,2,female,1107.6294938266883,5103,134
1994,10110,4,total_post,1424.2009111313976,7193,143
1994,10110,12,female_male,1620.2148150643666,7188,143
1994,10112,0,total_pre,356.639031307433,1241,122
1994,10112,1,male,190.7688384662152,617,107
1994,10112,2,female,208.62840955826977,623,105
1994,10112,4,total_post,356.6390329427963,1241,122
1994,10112,12,female_male,398.62743338313015,1240,122
1994,10115,0,total_pre,187.94289485434743,530,52
1994,10115,1,male,75.64394964870839,225,43
1994,10115,2,female,123.55944569966282,296,46
1994,10115,4,total_post,187.94288054191082,530,52
1994,10115,12,female_male,194.26709525278943,521,51
1994,10130,0,total_pre,2078.599261106835,16662,285
1994,10130,1,male,1185.810633916226,8263,255
1994,10130,2,female,1517.8854816673982,8260,276
1994,10130,4,total_post,2078.599255116448,16662,285
1994,10130,12,female_male,2520.6783926591775,16523,284
1994,10210,0,total_pre,2235.652703346361,24448,269
1994,10210,1,male,1273.033870023112,9109,227
1994,10210,2,female,1843.6748144106768,15339,268
1994,10210,4,total_post,2235.652706826644,24448,269
1994,10210,12,female_male,2880.6047220888863,24448,269
1994,10285,0,total_pre,1722.094722819578,9299,248
1994,10285,1,male,916.1548885842737,4363,187
1994,10285,2,female,1353.9395872578457,4936,236
1994,10285,4,total_post,1722.0947294621346,9299,248
1994,10285,12,female_male,2054.539521640312,9299,248
1994,21720,0,total_pre,1245.8365447750166,12931,364
1994,21720,1,male,797.2321098318436,6501,338
1994,21720,2,female,717.6599525992438,6228,344
1994,21720,4,total_post,1245.8365448490017,12931,364
1994,21720,12,female_male,1520.1890065751174,12729,357
1994,21740,0,total_pre,1238.477785278449,126625,365
1994,21740,1,male,1181.8892293967208,42184,328
1994,21740,2,female,1146.2931551655774,37314,334
1994,21740,4,total_post,1238.477783625337,126625,365
1994,21740,12,female_male,2260.8593922625273,79498,343
1995,10110,0,total_pre,919.9498973609977,5782,123
1995,10110,1,male,292.7333614148598,1348,100
1995,10110,2,female,745.5100691921058,4427,116
1995,10110,4,total_post,919.9498978618018,5782,123
1995,10110,12,female_male,1021.4738836565722,5775,123
1995,10112,0,total_pre,262.12593017975485,816,100
1995,10112,1,male,140.11042613644923,422,82
1995,10112,2,female,141.38469413523808,393,81
1995,10112,4,total_post,262.1259361856055,816,100
1995,10112,12,female_male,279.08895236383887,815,100
1995,10115,0,total_pre,152.6893175210529,343,49
1995,10115,1,male,62.25761410799684,126,30
1995,10115,2,female,97.29786550252919,207,34
1995,10115,4,total_post,152.68930967354004,343,49
1995,10115,12,female_male,158.64582558584,333,42
1995,10130,0,total_pre,1967.7290558596947,14993,269
1995,10130,1,male,1160.9715945224355,7317,239
1995,10130,2,female,1244.7185782853205,7354,259
1995,10130,4,total_post,1967.7290633721482,14993,269
1995,10130,12,female_male,2334.1696424169522,14671,269
1995,10210,0,total_pre,1723.2127857377866,22116,254
1995,10210,1,male,943.3622041886933,8791,214
1995,10210,2,female,1505.9986351392529,13325,249
1995,10210,4,total_post,1723.2127853262978,22116,254
1995,10210,12,female_male,2248.067666702062,22116,254
1995,10285,0,total_pre,1913.963058524228,9919,252
1995,10285,1,male,953.7502892550182,4565,193
1995,10285,2,female,1220.5670274296622,5352,243
1995,10285,4,total_post,1913.963033577786,9919,252
1995,10285,12,female_male,1997.9756461355607,9917,252
1995,21720,0,total_pre,1938.5569523954825,9820,347
1995,21720,1,male,1116.5713610667763,4819,325
1995,21720,2,female,1190.2445506063718,4750,322
1995,21720,4,total_post,1938.5568667398454,9820,347
1995,21720,12,female_male,2295.53394785164,9569,343
1995,21740,0,total_pre,493.2785065202876,133393,363
1995,21740,1,male,349.0327200797723,43038,313
1995,21740,2,female,549.7216593534564,42014,316
1995,21740,4,total_post,493.2785068269156,133393,363
1995,21740,12,female_male,724.5927904190862,85052,333
1996,10110,0,total_pre,1867.2732697566526,8749,174
1996,10110,1,male,588.494946421606,2207,125
1996,10110,2,female,1556.545098613058,6498,169
1996,10110,4,total_post,1867.2732906930728,8749,174
1996,10110,12,female_male,2127.3854311788077,8705,173
1996,10112,0,total_pre,332.461987661894,826,136
1996,10112,1,male,158.2746016337644,400,109
1996,10112,2,female,198.5807732741039,426,117
1996,10112,4,total_post,332.4620012310228,826,136
1996,10112,12,female_male,353.8071010976691,826,136
1996,10115,0,total_pre,235.06308966689616,450,75
1996,10115,1,male,112.91642856858259,206,47
1996,10115,2,female,121.80705965146,225,58
1996,10115,4,total_post,235.0630660492551,450,75
1996,10115,12,female_male,234.2898859300045,431,68
1996,10130,0,total_pre,1889.6653481181281,19590,298
1996,10130,1,male,1103.868557174437,9587,256
1996,10130,2,female,1520.8292009552426,9850,291
1996,10130,4,total_post,1889.6653398425415,19590,298
1996,10130,12,female_male,2348.3304183546497,19437,298
1996,10210,0,total_pre,1774.4529412587224,27505,247
1996,10210,1,male,983.9067893806329,10421,211
